codigo_provincia,provincia,anio,variable,valor
05,Ávila,2017,alquiler_mensual_eur_m2_p25_vivienda_unifamiliar,2.17391304347826
05,Ávila,2017,alquiler_mensual_eur_m2_p75_vivienda_colectiva,7.14285714285714
05,Ávila,2017,alquiler_mensual_eur_m2_p75_vivienda_unifamiliar,5.4032604032604
05,Ávila,2017,alquiler_mensual_total_eur_mediana_vivienda_colectiva,362.5
05,Ávila,2017,alquiler_mensual_total_eur_mediana_vivienda_unifamiliar,360.0
05,Ávila,2017,alquiler_mensual_total_eur_p25_vivienda_colectiva,266.666666666667
05,Ávila,2017,alquiler_mensual_total_eur_p25_vivienda_unifamiliar,250.0
05,Ávila,2017,alquiler_mensual_total_eur_p75_vivienda_colectiva,600.0
05,Ávila,2017,alquiler_mensual_total_eur_p75_vivienda_unifamiliar,600.0
05,Ávila,2017,observaciones_alquiler_vivienda_colectiva,3274.0
05,Ávila,2017,observaciones_alquiler_vivienda_unifamiliar,821.0
05,Ávila,2017,superficie_m2_mediana_vivienda_colectiva,86.0
05,Ávila,2017,superficie_m2_mediana_vivienda_unifamiliar,156.5
05,Ávila,2017,superficie_m2_p25_vivienda_colectiva,70.0
05,Ávila,2017,superficie_m2_p25_vivienda_unifamiliar,112.0
05,Ávila,2017,superficie_m2_p75_vivienda_colectiva,102.0
05,Ávila,2017,superficie_m2_p75_vivienda_unifamiliar,213.0
05,Ávila,2018,alquiler_mensual_eur_m2_mediana_vivienda_colectiva,4.75278083363892
05,Ávila,2018,alquiler_mensual_eur_m2_mediana_vivienda_unifamiliar,3.57142857142857
05,Ávila,2018,alquiler_mensual_eur_m2_p25_vivienda_colectiva,3.40652656346087
05,Ávila,2018,alquiler_mensual_eur_m2_p25_vivienda_unifamiliar,2.30790491984522
05,Ávila,2018,alquiler_mensual_eur_m2_p75_vivienda_colectiva,7.36842105263158
05,Ávila,2018,alquiler_mensual_eur_m2_p75_vivienda_unifamiliar,5.68114685289262
05,Ávila,2018,alquiler_mensual_total_eur_mediana_vivienda_colectiva,380.0
05,Ávila,2018,alquiler_mensual_total_eur_mediana_vivienda_unifamiliar,390.0
05,Ávila,2018,alquiler_mensual_total_eur_p25_vivienda_colectiva,280.0
05,Ávila,2018,alquiler_mensual_total_eur_p25_vivienda_unifamiliar,250.0
05,Ávila,2018,alquiler_mensual_total_eur_p75_vivienda_colectiva,600.0
05,Ávila,2018,alquiler_mensual_total_eur_p75_vivienda_unifamiliar,623.333333333333
05,Ávila,2018,observaciones_alquiler_vivienda_colectiva,3571.0
05,Ávila,2018,observaciones_alquiler_vivienda_unifamiliar,874.0
05,Ávila,2018,superficie_m2_mediana_vivienda_colectiva,87.0
05,Ávila,2018,superficie_m2_mediana_vivienda_unifamiliar,158.0
05,Ávila,2018,superficie_m2_p25_vivienda_colectiva,71.0
05,Ávila,2018,superficie_m2_p25_vivienda_unifamiliar,113.0
05,Ávila,2018,superficie_m2_p75_vivienda_colectiva,102.0
05,Ávila,2018,superficie_m2_p75_vivienda_unifamiliar,214.0
06,Badajoz,2015,alquiler_mensual_eur_m2_mediana_vivienda_colectiva,4.50533333333333
06,Badajoz,2015,alquiler_mensual_eur_m2_mediana_vivienda_unifamiliar,2.77544351073763
06,Badajoz,2015,alquiler_mensual_eur_m2_p25_vivienda_colectiva,3.19148936170213
06,Badajoz,2015,alquiler_mensual_eur_m2_p25_vivienda_unifamiliar,1.7156862745098
06,Badajoz,2015,alquiler_mensual_eur_m2_p75_vivienda_colectiva,6.73076923076923
06,Badajoz,2015,alquiler_mensual_eur_m2_p75_vivienda_unifamiliar,4.51322290031967
06,Badajoz,2015,alquiler_mensual_total_eur_mediana_vivienda_colectiva,380.0
