provincia,anio,variable,valor
Soria,2018,renta_bruta_media_por_persona_eur,15250
Soria,2018,renta_media_por_unidad_consumo_eur,18770
Soria,2018,renta_mediana_por_unidad_consumo_eur,17150
Soria,2018,renta_neta_media_por_hogar_eur,30202
Soria,2018,renta_neta_media_por_persona_eur,12907
Soria,2019,renta_bruta_media_por_hogar_eur,36961
Soria,2019,renta_bruta_media_por_persona_eur,15800
Soria,2019,renta_media_por_unidad_consumo_eur,19388
Soria,2019,renta_mediana_por_unidad_consumo_eur,17850
Soria,2019,renta_neta_media_por_hogar_eur,31235
Soria,2019,renta_neta_media_por_persona_eur,13353
Soria,2020,renta_bruta_media_por_hogar_eur,38496
Soria,2020,renta_bruta_media_por_persona_eur,16517
Soria,2020,renta_media_por_unidad_consumo_eur,20128
Soria,2020,renta_mediana_por_unidad_consumo_eur,17850
Soria,2020,renta_neta_media_por_hogar_eur,32372
Soria,2020,renta_neta_media_por_persona_eur,13889
Soria,2021,renta_bruta_media_por_hogar_eur,39692
Soria,2021,renta_bruta_media_por_persona_eur,17229
Soria,2021,renta_media_por_unidad_consumo_eur,20793
Soria,2021,renta_mediana_por_unidad_consumo_eur,18550
Soria,2021,renta_neta_media_por_hogar_eur,33138
Soria,2021,renta_neta_media_por_persona_eur,14385
Soria,2022,renta_bruta_media_por_hogar_eur,40846
Soria,2022,renta_bruta_media_por_persona_eur,17774
Soria,2022,renta_media_por_unidad_consumo_eur,21274
Soria,2022,renta_mediana_por_unidad_consumo_eur,19250
Soria,2022,renta_neta_media_por_hogar_eur,33830
Soria,2022,renta_neta_media_por_persona_eur,14721
Soria,2023,renta_bruta_media_por_hogar_eur,43463
Soria,2023,renta_bruta_media_por_persona_eur,18916
Soria,2023,renta_media_por_unidad_consumo_eur,22367
Soria,2023,renta_mediana_por_unidad_consumo_eur,19950
Soria,2023,renta_neta_media_por_hogar_eur,35904
Soria,2023,renta_neta_media_por_persona_eur,15626
Tarragona,2015,renta_bruta_media_por_hogar_eur,33511
Tarragona,2015,renta_bruta_media_por_persona_eur,12898
Tarragona,2015,renta_media_por_unidad_consumo_eur,16388
Tarragona,2015,renta_mediana_por_unidad_consumo_eur,14350
Tarragona,2015,renta_neta_media_por_hogar_eur,28105
Tarragona,2015,renta_neta_media_por_persona_eur,10817
Tarragona,2016,renta_bruta_media_por_hogar_eur,34619
Tarragona,2016,renta_bruta_media_por_persona_eur,13263
Tarragona,2016,renta_media_por_unidad_consumo_eur,16815
Tarragona,2016,renta_mediana_por_unidad_consumo_eur,14350
Tarragona,2016,renta_neta_media_por_hogar_eur,29022
Tarragona,2016,renta_neta_media_por_persona_eur,11119
Tarragona,2017,renta_bruta_media_por_hogar_eur,35572
Tarragona,2017,renta_bruta_media_por_persona_eur,13779
Tarragona,2017,renta_media_por_unidad_consumo_eur,17385
Tarragona,2017,renta_mediana_por_unidad_consumo_eur,15050
Tarragona,2017,renta_neta_media_por_hogar_eur,29703
Tarragona,2017,renta_neta_media_por_persona_eur,11506
Tarragona,2018,renta_bruta_media_por_hogar_eur,37155
Tarragona,2018,renta_bruta_media_por_persona_eur,14418
Tarragona,2018,renta_media_por_unidad_consumo_eur,18121
Tarragona,2018,renta_mediana_por_unidad_consumo_eur,15750
Tarragona,2018,renta_neta_media_por_hogar_eur,30952
Tarragona,2018,renta_neta_media_por_persona_eur,12011
Tarragona,2019,renta_bruta_media_por_hogar_eur,38502
Tarragona,2019,renta_bruta_media_por_persona_eur,14932
Tarragona,2019,renta_media_por_unidad_consumo_eur,18741
Tarragona,2019,renta_mediana_por_unidad_consumo_eur,16450
Tarragona,2019,renta_neta_media_por_hogar_eur,32054
Tarragona,2019,renta_neta_media_por_persona_eur,12432
Tarragona,2020,renta_bruta_media_por_hogar_eur,38403
Tarragona,2020,renta_bruta_media_por_persona_eur,15002
Tarragona,2020,renta_media_por_unidad_consumo_eur,18723
Tarragona,2020,renta_mediana_por_unidad_consumo_eur,16450
Tarragona,2020,renta_neta_media_por_hogar_eur,31975
Tarragona,2020,renta_neta_media_por_persona_eur,12491
Tarragona,2021,renta_bruta_media_por_hogar_eur,40378
Tarragona,2021,renta_bruta_media_por_persona_eur,15865
Tarragona,2021,renta_media_por_unidad_consumo_eur,19623
Tarragona,2021,renta_mediana_por_unidad_consumo_eur,17150
Tarragona,2021,renta_neta_media_por_hogar_eur,33304
Tarragona,2021,renta_neta_media_por_persona_eur,13086
Tarragona,2022,renta_bruta_media_por_hogar_eur,42546
Tarragona,2022,renta_bruta_media_por_persona_eur,16682
Tarragona,2022,renta_media_por_unidad_consumo_eur,20488
Tarragona,2022,renta_mediana_por_unidad_consumo_eur,17850
Tarragona,2022,renta_neta_media_por_hogar_eur,34872
Tarragona,2022,renta_neta_media_por_persona_eur,13673
Tarragona,2023,renta_bruta_media_por_hogar_eur,45349
Tarragona,2023,renta_bruta_media_por_persona_eur,17831
Tarragona,2023,renta_media_por_unidad_consumo_eur,21537
Tarragona,2023,renta_mediana_por_unidad_consumo_eur,19250
Tarragona,2023,renta_neta_media_por_hogar_eur,37029
Tarragona,2023,renta_neta_media_por_persona_eur,14559
Teruel,2015,renta_bruta_media_por_hogar_eur,31746
Teruel,2015,renta_bruta_media_por_persona_eur,12817
Teruel,2015,renta_media_por_unidad_consumo_eur,16165
Teruel,2015,renta_mediana_por_unidad_consumo_eur,14350
Teruel,2015,renta_neta_media_por_hogar_eur,27027
Teruel,2015,renta_neta_media_por_persona_eur,10911
Teruel,2016,renta_bruta_media_por_hogar_eur,32457
Teruel,2016,renta_bruta_media_por_persona_eur,13109
Teruel,2016,renta_media_por_unidad_consumo_eur,16498
Teruel,2016,renta_mediana_por_unidad_consumo_eur,15050
Teruel,2016,renta_neta_media_por_hogar_eur,27545
Teruel,2016,renta_neta_media_por_persona_eur,11126
Teruel,2017,renta_bruta_media_por_hogar_eur,33217
Teruel,2017,renta_bruta_media_por_persona_eur,13511
Teruel,2017,renta_media_por_unidad_consumo_eur,16932
Teruel,2017,renta_mediana_por_unidad_consumo_eur,15050
Teruel,2017,renta_neta_media_por_hogar_eur,28105
Teruel,2017,renta_neta_media_por_persona_eur,11432
Teruel,2018,renta_bruta_media_por_hogar_eur,34646
Teruel,2018,renta_bruta_media_por_persona_eur,14190
Teruel,2018,renta_media_por_unidad_consumo_eur,17700
Teruel,2018,renta_mediana_por_unidad_consumo_eur,15750
Teruel,2018,renta_neta_media_por_hogar_eur,29278
Teruel,2018,renta_neta_media_por_persona_eur,11991
Teruel,2019,renta_bruta_media_por_hogar_eur,35969
Teruel,2019,renta_bruta_media_por_persona_eur,14767
Teruel,2019,renta_media_por_unidad_consumo_eur,18359
Teruel,2019,renta_mediana_por_unidad_consumo_eur,16450
Teruel,2019,renta_neta_media_por_hogar_eur,30351
Teruel,2019,renta_neta_media_por_persona_eur,12461
Teruel,2020,renta_bruta_media_por_hogar_eur,36407
Teruel,2020,renta_bruta_media_por_persona_eur,15022
Teruel,2020,renta_media_por_unidad_consumo_eur,18610
Teruel,2020,renta_mediana_por_unidad_consumo_eur,17150
Teruel,2020,renta_neta_media_por_hogar_eur,30672
Teruel,2020,renta_neta_media_por_persona_eur,12656
Teruel,2021,renta_bruta_media_por_hogar_eur,37931
Teruel,2021,renta_bruta_media_por_persona_eur,15737
Teruel,2021,renta_media_por_unidad_consumo_eur,19306
Teruel,2021,renta_mediana_por_unidad_consumo_eur,17850
Teruel,2021,renta_neta_media_por_hogar_eur,31658
Teruel,2021,renta_neta_media_por_persona_eur,13134
Teruel,2022,renta_bruta_media_por_hogar_eur,39558
Teruel,2022,renta_bruta_media_por_persona_eur,16521
Teruel,2022,renta_media_por_unidad_consumo_eur,20139
Teruel,2022,renta_mediana_por_unidad_consumo_eur,18550
Teruel,2022,renta_neta_media_por_hogar_eur,32889
Teruel,2022,renta_neta_media_por_persona_eur,13736
Teruel,2023,renta_bruta_media_por_hogar_eur,41921
Teruel,2023,renta_bruta_media_por_persona_eur,17593
Teruel,2023,renta_media_por_unidad_consumo_eur,21163
Teruel,2023,renta_mediana_por_unidad_consumo_eur,19250
Teruel,2023,renta_neta_media_por_hogar_eur,34725
Teruel,2023,renta_neta_media_por_persona_eur,14573
Toledo,2015,renta_bruta_media_por_hogar_eur,27511
Toledo,2015,renta_bruta_media_por_persona_eur,10239
Toledo,2015,renta_media_por_unidad_consumo_eur,13497
Toledo,2015,renta_mediana_por_unidad_consumo_eur,11550
Toledo,2015,renta_neta_media_por_hogar_eur,23767
Toledo,2015,renta_neta_media_por_persona_eur,8845
Toledo,2016,renta_bruta_media_por_hogar_eur,28422
Toledo,2016,renta_bruta_media_por_persona_eur,10538
Toledo,2016,renta_media_por_unidad_consumo_eur,13874
Toledo,2016,renta_mediana_por_unidad_consumo_eur,12250
Toledo,2016,renta_neta_media_por_hogar_eur,24502
Toledo,2016,renta_neta_media_por_persona_eur,9085
Toledo,2017,renta_bruta_media_por_hogar_eur,29556
Toledo,2017,renta_bruta_media_por_persona_eur,11079
Toledo,2017,renta_media_por_unidad_consumo_eur,14508
Toledo,2017,renta_mediana_por_unidad_consumo_eur,12250
Toledo,2017,renta_neta_media_por_hogar_eur,25374
Toledo,2017,renta_neta_media_por_persona_eur,9512
Toledo,2018,renta_bruta_media_por_hogar_eur,30911
Toledo,2018,renta_bruta_media_por_persona_eur,11617
Toledo,2018,renta_media_por_unidad_consumo_eur,15164
Toledo,2018,renta_mediana_por_unidad_consumo_eur,12950
Toledo,2018,renta_neta_media_por_hogar_eur,26489
Toledo,2018,renta_neta_media_por_persona_eur,9955
Toledo,2019,renta_bruta_media_por_hogar_eur,32415
Toledo,2019,renta_bruta_media_por_persona_eur,12183
Toledo,2019,renta_media_por_unidad_consumo_eur,15851
Toledo,2019,renta_mediana_por_unidad_consumo_eur,13650
Toledo,2019,renta_neta_media_por_hogar_eur,27705
Toledo,2019,renta_neta_media_por_persona_eur,10413
Toledo,2020,renta_bruta_media_por_hogar_eur,32742
Toledo,2020,renta_bruta_media_por_persona_eur,12358
Toledo,2020,renta_media_por_unidad_consumo_eur,15995
Toledo,2020,renta_mediana_por_unidad_consumo_eur,14350
Toledo,2020,renta_neta_media_por_hogar_eur,27906
Toledo,2020,renta_neta_media_por_persona_eur,10533
Toledo,2021,renta_bruta_media_por_hogar_eur,34229
Toledo,2021,renta_bruta_media_por_persona_eur,12986
Toledo,2021,renta_media_por_unidad_consumo_eur,16685
Toledo,2021,renta_mediana_por_unidad_consumo_eur,15050
Toledo,2021,renta_neta_media_por_hogar_eur,28990
Toledo,2021,renta_neta_media_por_persona_eur,10998
Toledo,2022,renta_bruta_media_por_hogar_eur,36344
Toledo,2022,renta_bruta_media_por_persona_eur,13783
Toledo,2022,renta_media_por_unidad_consumo_eur,17601
Toledo,2022,renta_mediana_por_unidad_consumo_eur,15750
Toledo,2022,renta_neta_media_por_hogar_eur,30626
Toledo,2022,renta_neta_media_por_persona_eur,11614
Toledo,2023,renta_bruta_media_por_hogar_eur,38997
Toledo,2023,renta_bruta_media_por_persona_eur,14810
Toledo,2023,renta_media_por_unidad_consumo_eur,18627
Toledo,2023,renta_mediana_por_unidad_consumo_eur,16450
Toledo,2023,renta_neta_media_por_hogar_eur,32711
Toledo,2023,renta_neta_media_por_persona_eur,12422
Valencia/València,2015,renta_bruta_media_por_hogar_eur,31727
Valencia/València,2015,renta_bruta_media_por_persona_eur,12352
Valencia/València,2015,renta_media_por_unidad_consumo_eur,15621
Valencia/València,2015,renta_mediana_por_unidad_consumo_eur,12950
Valencia/València,2015,renta_neta_media_por_hogar_eur,26655
Valencia/València,2015,renta_neta_media_por_persona_eur,10377
Valencia/València,2016,renta_bruta_media_por_hogar_eur,32798
Valencia/València,2016,renta_bruta_media_por_persona_eur,12725
Valencia/València,2016,renta_media_por_unidad_consumo_eur,16057
Valencia/València,2016,renta_mediana_por_unidad_consumo_eur,13650
Valencia/València,2016,renta_neta_media_por_hogar_eur,27426
Valencia/València,2016,renta_neta_media_por_persona_eur,10641
Valencia/València,2017,renta_bruta_media_por_hogar_eur,33903
Valencia/València,2017,renta_bruta_media_por_persona_eur,13240
Valencia/València,2017,renta_media_por_unidad_consumo_eur,16640
Valencia/València,2017,renta_mediana_por_unidad_consumo_eur,14350
Valencia/València,2017,renta_neta_media_por_hogar_eur,28274
Valencia/València,2017,renta_neta_media_por_persona_eur,11041
Valencia/València,2018,renta_bruta_media_por_hogar_eur,35733
Valencia/València,2018,renta_bruta_media_por_persona_eur,13993
Valencia/València,2018,renta_media_por_unidad_consumo_eur,17524
Valencia/València,2018,renta_mediana_por_unidad_consumo_eur,15050
Valencia/València,2018,renta_neta_media_por_hogar_eur,29710
Valencia/València,2018,renta_neta_media_por_persona_eur,11634
Valencia/València,2019,renta_bruta_media_por_hogar_eur,37365
Valencia/València,2019,renta_bruta_media_por_persona_eur,14631
Valencia/València,2019,renta_media_por_unidad_consumo_eur,18275
Valencia/València,2019,renta_mediana_por_unidad_consumo_eur,15750
Valencia/València,2019,renta_neta_media_por_hogar_eur,31017
Valencia/València,2019,renta_neta_media_por_persona_eur,12145
Valencia/València,2020,renta_bruta_media_por_hogar_eur,37573
Valencia/València,2020,renta_bruta_media_por_persona_eur,14848
Valencia/València,2020,renta_media_por_unidad_consumo_eur,18478
Valencia/València,2020,renta_mediana_por_unidad_consumo_eur,15750
Valencia/València,2020,renta_neta_media_por_hogar_eur,31208
Valencia/València,2020,renta_neta_media_por_persona_eur,12333
Valencia/València,2021,renta_bruta_media_por_hogar_eur,39302
Valencia/València,2021,renta_bruta_media_por_persona_eur,15595
Valencia/València,2021,renta_media_por_unidad_consumo_eur,19224
Valencia/València,2021,renta_mediana_por_unidad_consumo_eur,16450
Valencia/València,2021,renta_neta_media_por_hogar_eur,32317
Valencia/València,2021,renta_neta_media_por_persona_eur,12823
Valencia/València,2022,renta_bruta_media_por_hogar_eur,41810
Valencia/València,2022,renta_bruta_media_por_persona_eur,16563
Valencia/València,2022,renta_media_por_unidad_consumo_eur,20300
Valencia/València,2022,renta_mediana_por_unidad_consumo_eur,17850
Valencia/València,2022,renta_neta_media_por_hogar_eur,34198
Valencia/València,2022,renta_neta_media_por_persona_eur,13548
Valencia/València,2023,renta_bruta_media_por_hogar_eur,44714
Valencia/València,2023,renta_bruta_media_por_persona_eur,17668
Valencia/València,2023,renta_media_por_unidad_consumo_eur,21363
Valencia/València,2023,renta_mediana_por_unidad_consumo_eur,18550
Valencia/València,2023,renta_neta_media_por_hogar_eur,36532
Valencia/València,2023,renta_neta_media_por_persona_eur,14435
Valladolid,2015,renta_bruta_media_por_hogar_eur,34319
Valladolid,2015,renta_bruta_media_por_persona_eur,13873
Valladolid,2015,renta_media_por_unidad_consumo_eur,17331
Valladolid,2015,renta_mediana_por_unidad_consumo_eur,15050
Valladolid,2015,renta_neta_media_por_hogar_eur,28899
Valladolid,2015,renta_neta_media_por_persona_eur,11682
Valladolid,2016,renta_bruta_media_por_hogar_eur,35265
Valladolid,2016,renta_bruta_media_por_persona_eur,14291
Valladolid,2016,renta_media_por_unidad_consumo_eur,17843
Valladolid,2016,renta_mediana_por_unidad_consumo_eur,15750
Valladolid,2016,renta_neta_media_por_hogar_eur,29735
Valladolid,2016,renta_neta_media_por_persona_eur,12050
Valladolid,2017,renta_bruta_media_por_hogar_eur,36018
Valladolid,2017,renta_bruta_media_por_persona_eur,14741
Valladolid,2017,renta_media_por_unidad_consumo_eur,18338
Valladolid,2017,renta_mediana_por_unidad_consumo_eur,16450
Valladolid,2017,renta_neta_media_por_hogar_eur,30288
Valladolid,2017,renta_neta_media_por_persona_eur,12396
Valladolid,2018,renta_bruta_media_por_hogar_eur,37316
Valladolid,2018,renta_bruta_media_por_persona_eur,15387
Valladolid,2018,renta_media_por_unidad_consumo_eur,19045
Valladolid,2018,renta_mediana_por_unidad_consumo_eur,17150
Valladolid,2018,renta_neta_media_por_hogar_eur,31296
Valladolid,2018,renta_neta_media_por_persona_eur,12905
Valladolid,2019,renta_bruta_media_por_hogar_eur,38768
Valladolid,2019,renta_bruta_media_por_persona_eur,16042
Valladolid,2019,renta_media_por_unidad_consumo_eur,19760
Valladolid,2019,renta_mediana_por_unidad_consumo_eur,17150
Valladolid,2019,renta_neta_media_por_hogar_eur,32247
Valladolid,2019,renta_neta_media_por_persona_eur,13344
Valladolid,2020,renta_bruta_media_por_hogar_eur,38799
Valladolid,2020,renta_bruta_media_por_persona_eur,16156
Valladolid,2020,renta_media_por_unidad_consumo_eur,19810
Valladolid,2020,renta_mediana_por_unidad_consumo_eur,17150
Valladolid,2020,renta_neta_media_por_hogar_eur,32397
Valladolid,2020,renta_neta_media_por_persona_eur,13490
Valladolid,2021,renta_bruta_media_por_hogar_eur,40233
Valladolid,2021,renta_bruta_media_por_persona_eur,16875
Valladolid,2021,renta_media_por_unidad_consumo_eur,20498
Valladolid,2021,renta_mediana_por_unidad_consumo_eur,17850
Valladolid,2021,renta_neta_media_por_hogar_eur,33348
Valladolid,2021,renta_neta_media_por_persona_eur,13987
Valladolid,2022,renta_bruta_media_por_hogar_eur,42120
Valladolid,2022,renta_bruta_media_por_persona_eur,17789
Valladolid,2022,renta_media_por_unidad_consumo_eur,21422
Valladolid,2022,renta_mediana_por_unidad_consumo_eur,19250
Valladolid,2022,renta_neta_media_por_hogar_eur,34708
Valladolid,2022,renta_neta_media_por_persona_eur,14658
Valladolid,2023,renta_bruta_media_por_hogar_eur,44890
Valladolid,2023,renta_bruta_media_por_persona_eur,19025
Valladolid,2023,renta_media_por_unidad_consumo_eur,22612
Valladolid,2023,renta_mediana_por_unidad_consumo_eur,19950
Valladolid,2023,renta_neta_media_por_hogar_eur,36785
Valladolid,2023,renta_neta_media_por_persona_eur,15590
Zamora,2015,renta_bruta_media_por_hogar_eur,25961
Zamora,2015,renta_bruta_media_por_persona_eur,11293
Zamora,2015,renta_media_por_unidad_consumo_eur,14215
Zamora,2015,renta_mediana_por_unidad_consumo_eur,12250
Zamora,2015,renta_neta_media_por_hogar_eur,22664
Zamora,2015,renta_neta_media_por_persona_eur,9859
Zamora,2016,renta_bruta_media_por_hogar_eur,26485
Zamora,2016,renta_bruta_media_por_persona_eur,11579
Zamora,2016,renta_media_por_unidad_consumo_eur,14532
Zamora,2016,renta_mediana_por_unidad_consumo_eur,12250
Zamora,2016,renta_neta_media_por_hogar_eur,23106
Zamora,2016,renta_neta_media_por_persona_eur,10102
Zamora,2017,renta_bruta_media_por_hogar_eur,27117
Zamora,2017,renta_bruta_media_por_persona_eur,11985
Zamora,2017,renta_media_por_unidad_consumo_eur,14991
Zamora,2017,renta_mediana_por_unidad_consumo_eur,12950
Zamora,2017,renta_neta_media_por_hogar_eur,23602
Zamora,2017,renta_neta_media_por_persona_eur,10431
Zamora,2018,renta_bruta_media_por_hogar_eur,28245
Zamora,2018,renta_bruta_media_por_persona_eur,12635
Zamora,2018,renta_media_por_unidad_consumo_eur,15729
Zamora,2018,renta_mediana_por_unidad_consumo_eur,13650
Zamora,2018,renta_neta_media_por_hogar_eur,24524
Zamora,2018,renta_neta_media_por_persona_eur,10971
Zamora,2019,renta_bruta_media_por_hogar_eur,29476
Zamora,2019,renta_bruta_media_por_persona_eur,13268
Zamora,2019,renta_media_por_unidad_consumo_eur,16435
Zamora,2019,renta_mediana_por_unidad_consumo_eur,14350
Zamora,2019,renta_neta_media_por_hogar_eur,25593
Zamora,2019,renta_neta_media_por_persona_eur,11520
Zamora,2020,renta_bruta_media_por_hogar_eur,29907
Zamora,2020,renta_bruta_media_por_persona_eur,13577
Zamora,2020,renta_media_por_unidad_consumo_eur,16727
Zamora,2020,renta_mediana_por_unidad_consumo_eur,15050
Zamora,2020,renta_neta_media_por_hogar_eur,25855
Zamora,2020,renta_neta_media_por_persona_eur,11737
Zamora,2021,renta_bruta_media_por_hogar_eur,31268
Zamora,2021,renta_bruta_media_por_persona_eur,14317
Zamora,2021,renta_media_por_unidad_consumo_eur,17484
Zamora,2021,renta_mediana_por_unidad_consumo_eur,15750
Zamora,2021,renta_neta_media_por_hogar_eur,26846
Zamora,2021,renta_neta_media_por_persona_eur,12292
Zamora,2022,renta_bruta_media_por_hogar_eur,32737
Zamora,2022,renta_bruta_media_por_persona_eur,15137
Zamora,2022,renta_media_por_unidad_consumo_eur,18327
Zamora,2022,renta_mediana_por_unidad_consumo_eur,16450
Zamora,2022,renta_neta_media_por_hogar_eur,27928
Zamora,2022,renta_neta_media_por_persona_eur,12913
Zamora,2023,renta_bruta_media_por_hogar_eur,35207
Zamora,2023,renta_bruta_media_por_persona_eur,16369
Zamora,2023,renta_media_por_unidad_consumo_eur,19504
Zamora,2023,renta_mediana_por_unidad_consumo_eur,17150
Zamora,2023,renta_neta_media_por_hogar_eur,29891
Zamora,2023,renta_neta_media_por_persona_eur,13897
Zaragoza,2015,renta_bruta_media_por_hogar_eur,36134
Zaragoza,2015,renta_bruta_media_por_persona_eur,14427
Zaragoza,2015,renta_media_por_unidad_consumo_eur,17870
Zaragoza,2015,renta_mediana_por_unidad_consumo_eur,15750
Zaragoza,2015,renta_neta_media_por_hogar_eur,30105
Zaragoza,2015,renta_neta_media_por_persona_eur,12020
Zaragoza,2016,renta_bruta_media_por_hogar_eur,36790
Zaragoza,2016,renta_bruta_media_por_persona_eur,14444
Zaragoza,2016,renta_media_por_unidad_consumo_eur,17885
Zaragoza,2016,renta_mediana_por_unidad_consumo_eur,15750
Zaragoza,2016,renta_neta_media_por_hogar_eur,30586
Zaragoza,2016,renta_neta_media_por_persona_eur,12008
Zaragoza,2017,renta_bruta_media_por_hogar_eur,37791
Zaragoza,2017,renta_bruta_media_por_persona_eur,15219
Zaragoza,2017,renta_media_por_unidad_consumo_eur,18713
Zaragoza,2017,renta_mediana_por_unidad_consumo_eur,16450
Zaragoza,2017,renta_neta_media_por_hogar_eur,31268
Zaragoza,2017,renta_neta_media_por_persona_eur,12592
Zaragoza,2018,renta_bruta_media_por_hogar_eur,39195
Zaragoza,2018,renta_bruta_media_por_persona_eur,15837
Zaragoza,2018,renta_media_por_unidad_consumo_eur,19389
Zaragoza,2018,renta_mediana_por_unidad_consumo_eur,17150
Zaragoza,2018,renta_neta_media_por_hogar_eur,32328
Zaragoza,2018,renta_neta_media_por_persona_eur,13063
Zaragoza,2019,renta_bruta_media_por_hogar_eur,40657
Zaragoza,2019,renta_bruta_media_por_persona_eur,16401
Zaragoza,2019,renta_media_por_unidad_consumo_eur,20032
Zaragoza,2019,renta_mediana_por_unidad_consumo_eur,17850
Zaragoza,2019,renta_neta_media_por_hogar_eur,33505
Zaragoza,2019,renta_neta_media_por_persona_eur,13516
Zaragoza,2020,renta_bruta_media_por_hogar_eur,40836
Zaragoza,2020,renta_bruta_media_por_persona_eur,16548
Zaragoza,2020,renta_media_por_unidad_consumo_eur,20147
Zaragoza,2020,renta_mediana_por_unidad_consumo_eur,17850
Zaragoza,2020,renta_neta_media_por_hogar_eur,33654
Zaragoza,2020,renta_neta_media_por_persona_eur,13637
Zaragoza,2021,renta_bruta_media_por_hogar_eur,42146
Zaragoza,2021,renta_bruta_media_por_persona_eur,17214
Zaragoza,2021,renta_media_por_unidad_consumo_eur,20804
Zaragoza,2021,renta_mediana_por_unidad_consumo_eur,18550
Zaragoza,2021,renta_neta_media_por_hogar_eur,34492
Zaragoza,2021,renta_neta_media_por_persona_eur,14087
Zaragoza,2022,renta_bruta_media_por_hogar_eur,44417
Zaragoza,2022,renta_bruta_media_por_persona_eur,18149
Zaragoza,2022,renta_media_por_unidad_consumo_eur,21740
Zaragoza,2022,renta_mediana_por_unidad_consumo_eur,19250
Zaragoza,2022,renta_neta_media_por_hogar_eur,36098
Zaragoza,2022,renta_neta_media_por_persona_eur,14750
Zaragoza,2023,renta_bruta_media_por_hogar_eur,47179
Zaragoza,2023,renta_bruta_media_por_persona_eur,19313
Zaragoza,2023,renta_media_por_unidad_consumo_eur,22913
Zaragoza,2023,renta_mediana_por_unidad_consumo_eur,20650
Zaragoza,2023,renta_neta_media_por_hogar_eur,38230
Zaragoza,2023,renta_neta_media_por_persona_eur,15650
Ávila,2015,renta_bruta_media_por_hogar_eur,25821
Ávila,2015,renta_bruta_media_por_persona_eur,11212
Ávila,2015,renta_media_por_unidad_consumo_eur,14098
Ávila,2015,renta_mediana_por_unidad_consumo_eur,12250
Ávila,2015,renta_neta_media_por_hogar_eur,22442
Ávila,2015,renta_neta_media_por_persona_eur,9745
Ávila,2016,renta_bruta_media_por_hogar_eur,26347
Ávila,2016,renta_bruta_media_por_persona_eur,11430
Ávila,2016,renta_media_por_unidad_consumo_eur,14384
Ávila,2016,renta_mediana_por_unidad_consumo_eur,12250
Ávila,2016,renta_neta_media_por_hogar_eur,22877
Ávila,2016,renta_neta_media_por_persona_eur,9925
Ávila,2017,renta_bruta_media_por_hogar_eur,27181
Ávila,2017,renta_bruta_media_por_persona_eur,11854
Ávila,2017,renta_media_por_unidad_consumo_eur,14908
Ávila,2017,renta_mediana_por_unidad_consumo_eur,12950
Ávila,2017,renta_neta_media_por_hogar_eur,23596
Ávila,2017,renta_neta_media_por_persona_eur,10291
Ávila,2018,renta_bruta_media_por_hogar_eur,28410
Ávila,2018,renta_bruta_media_por_persona_eur,12501
Ávila,2018,renta_media_por_unidad_consumo_eur,15630
Ávila,2018,renta_mediana_por_unidad_consumo_eur,13650
Ávila,2018,renta_neta_media_por_hogar_eur,24593
Ávila,2018,renta_neta_media_por_persona_eur,10822
Ávila,2019,renta_bruta_media_por_hogar_eur,29536
Ávila,2019,renta_bruta_media_por_persona_eur,13098
Ávila,2019,renta_media_por_unidad_consumo_eur,16313
Ávila,2019,renta_mediana_por_unidad_consumo_eur,14350
Ávila,2019,renta_neta_media_por_hogar_eur,25530
Ávila,2019,renta_neta_media_por_persona_eur,11322
Ávila,2020,renta_bruta_media_por_hogar_eur,30276
Ávila,2020,renta_bruta_media_por_persona_eur,13447
Ávila,2020,renta_media_por_unidad_consumo_eur,16654
Ávila,2020,renta_mediana_por_unidad_consumo_eur,14350
Ávila,2020,renta_neta_media_por_hogar_eur,26065
Ávila,2020,renta_neta_media_por_persona_eur,11577
Ávila,2021,renta_bruta_media_por_hogar_eur,31617
Ávila,2021,renta_bruta_media_por_persona_eur,14184
Ávila,2021,renta_media_por_unidad_consumo_eur,17407
Ávila,2021,renta_mediana_por_unidad_consumo_eur,15050
Ávila,2021,renta_neta_media_por_hogar_eur,27023
Ávila,2021,renta_neta_media_por_persona_eur,12123
Ávila,2022,renta_bruta_media_por_hogar_eur,33209
Ávila,2022,renta_bruta_media_por_persona_eur,14923
Ávila,2022,renta_media_por_unidad_consumo_eur,18220
Ávila,2022,renta_mediana_por_unidad_consumo_eur,15750
Ávila,2022,renta_neta_media_por_hogar_eur,28227
Ávila,2022,renta_neta_media_por_persona_eur,12684
Ávila,2023,renta_bruta_media_por_hogar_eur,35556
Ávila,2023,renta_bruta_media_por_persona_eur,16036
Ávila,2023,renta_media_por_unidad_consumo_eur,19267
Ávila,2023,renta_mediana_por_unidad_consumo_eur,17150
Ávila,2023,renta_neta_media_por_hogar_eur,30159
Ávila,2023,renta_neta_media_por_persona_eur,13602
