comunidad_autonoma,provincia,indicador,anio,valor,variable,unidad
Castilla - La Mancha,Toledo,Porcentaje de población de 65 y más años,2023,18.4,pct_65_mas,porcentaje
Castilla - La Mancha,Toledo,Porcentaje de hogares unipersonales,2023,27.6,pct_hogares_unipersonales,porcentaje
Castilla - La Mancha,Toledo,Porcentaje de población menor de 18 años,2023,18.6,pct_menor_18,porcentaje
Castilla - La Mancha,Toledo,Porcentaje de población española,2023,87.6,pct_poblacion_espanola,porcentaje
Castilla - La Mancha,Toledo,Población,2023,734.683,poblacion,personas
Castilla - La Mancha,Toledo,Tamaño medio del hogar,2023,2.6,tamano_medio_hogar,personas_por_hogar
Comunitat Valenciana,Valencia/València,Edad media de la población,2015,41.9,edad_media,años
Comunitat Valenciana,Valencia/València,Porcentaje de población de 65 y más años,2015,18.0,pct_65_mas,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de hogares unipersonales,2015,27.6,pct_hogares_unipersonales,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población menor de 18 años,2015,18.1,pct_menor_18,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población española,2015,90.3,pct_poblacion_espanola,porcentaje
Comunitat Valenciana,Valencia/València,Tamaño medio del hogar,2015,2.5,tamano_medio_hogar,personas_por_hogar
Comunitat Valenciana,Valencia/València,Edad media de la población,2016,42.1,edad_media,años
Comunitat Valenciana,Valencia/València,Porcentaje de población de 65 y más años,2016,18.3,pct_65_mas,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de hogares unipersonales,2016,27.7,pct_hogares_unipersonales,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población menor de 18 años,2016,18.1,pct_menor_18,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población española,2016,90.7,pct_poblacion_espanola,porcentaje
Comunitat Valenciana,Valencia/València,Tamaño medio del hogar,2016,2.5,tamano_medio_hogar,personas_por_hogar
Comunitat Valenciana,Valencia/València,Edad media de la población,2017,42.3,edad_media,años
Comunitat Valenciana,Valencia/València,Porcentaje de población de 65 y más años,2017,18.5,pct_65_mas,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de hogares unipersonales,2017,27.7,pct_hogares_unipersonales,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población menor de 18 años,2017,18.1,pct_menor_18,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población española,2017,90.3,pct_poblacion_espanola,porcentaje
Comunitat Valenciana,Valencia/València,Tamaño medio del hogar,2017,2.5,tamano_medio_hogar,personas_por_hogar
Comunitat Valenciana,Valencia/València,Edad media de la población,2018,42.6,edad_media,años
Comunitat Valenciana,Valencia/València,Porcentaje de población de 65 y más años,2018,18.7,pct_65_mas,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de hogares unipersonales,2018,27.9,pct_hogares_unipersonales,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población menor de 18 años,2018,17.9,pct_menor_18,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población española,2018,89.7,pct_poblacion_espanola,porcentaje
Comunitat Valenciana,Valencia/València,Tamaño medio del hogar,2018,2.5,tamano_medio_hogar,personas_por_hogar
Comunitat Valenciana,Valencia/València,Edad media de la población,2019,42.8,edad_media,años
Comunitat Valenciana,Valencia/València,Porcentaje de población de 65 y más años,2019,18.9,pct_65_mas,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de hogares unipersonales,2019,28.0,pct_hogares_unipersonales,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población menor de 18 años,2019,17.7,pct_menor_18,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población española,2019,88.9,pct_poblacion_espanola,porcentaje
Comunitat Valenciana,Valencia/València,Tamaño medio del hogar,2019,2.5,tamano_medio_hogar,personas_por_hogar
Comunitat Valenciana,Valencia/València,Edad media de la población,2020,43.1,edad_media,años
Comunitat Valenciana,Valencia/València,Porcentaje de población de 65 y más años,2020,19.2,pct_65_mas,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de hogares unipersonales,2020,28.4,pct_hogares_unipersonales,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población menor de 18 años,2020,17.5,pct_menor_18,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población española,2020,88.8,pct_poblacion_espanola,porcentaje
Comunitat Valenciana,Valencia/València,Tamaño medio del hogar,2020,2.5,tamano_medio_hogar,personas_por_hogar
Comunitat Valenciana,Valencia/València,Edad media de la población,2021,43.3,edad_media,años
Comunitat Valenciana,Valencia/València,Porcentaje de población de 65 y más años,2021,19.4,pct_65_mas,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de hogares unipersonales,2021,28.7,pct_hogares_unipersonales,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población menor de 18 años,2021,17.2,pct_menor_18,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población española,2021,88.3,pct_poblacion_espanola,porcentaje
Comunitat Valenciana,Valencia/València,Tamaño medio del hogar,2021,2.5,tamano_medio_hogar,personas_por_hogar
Comunitat Valenciana,Valencia/València,Edad media de la población,2022,43.3,edad_media,años
Comunitat Valenciana,Valencia/València,Porcentaje de población de 65 y más años,2022,19.5,pct_65_mas,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de hogares unipersonales,2022,28.7,pct_hogares_unipersonales,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población menor de 18 años,2022,17.0,pct_menor_18,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población española,2022,87.0,pct_poblacion_espanola,porcentaje
Comunitat Valenciana,Valencia/València,Tamaño medio del hogar,2022,2.5,tamano_medio_hogar,personas_por_hogar
Comunitat Valenciana,Valencia/València,Edad media de la población,2023,43.4,edad_media,años
Comunitat Valenciana,Valencia/València,Porcentaje de población de 65 y más años,2023,19.6,pct_65_mas,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de hogares unipersonales,2023,28.7,pct_hogares_unipersonales,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población menor de 18 años,2023,16.8,pct_menor_18,porcentaje
Comunitat Valenciana,Valencia/València,Porcentaje de población española,2023,85.7,pct_poblacion_espanola,porcentaje
Comunitat Valenciana,Valencia/València,Tamaño medio del hogar,2023,2.5,tamano_medio_hogar,personas_por_hogar
Castilla y León,Valladolid,Edad media de la población,2015,44.4,edad_media,años
Castilla y León,Valladolid,Porcentaje de población de 65 y más años,2015,21.4,pct_65_mas,porcentaje
Castilla y León,Valladolid,Porcentaje de hogares unipersonales,2015,28.4,pct_hogares_unipersonales,porcentaje
Castilla y León,Valladolid,Porcentaje de población menor de 18 años,2015,16.0,pct_menor_18,porcentaje
Castilla y León,Valladolid,Porcentaje de población española,2015,95.4,pct_poblacion_espanola,porcentaje
Castilla y León,Valladolid,Población,2015,520.598,poblacion,personas
Castilla y León,Valladolid,Tamaño medio del hogar,2015,2.5,tamano_medio_hogar,personas_por_hogar
Castilla y León,Valladolid,Edad media de la población,2016,44.7,edad_media,años
Castilla y León,Valladolid,Porcentaje de población de 65 y más años,2016,21.9,pct_65_mas,porcentaje
Castilla y León,Valladolid,Porcentaje de hogares unipersonales,2016,28.8,pct_hogares_unipersonales,porcentaje
Castilla y León,Valladolid,Porcentaje de población menor de 18 años,2016,16.1,pct_menor_18,porcentaje
Castilla y León,Valladolid,Porcentaje de población española,2016,95.6,pct_poblacion_espanola,porcentaje
Castilla y León,Valladolid,Población,2016,518.35,poblacion,personas
Castilla y León,Valladolid,Tamaño medio del hogar,2016,2.5,tamano_medio_hogar,personas_por_hogar
Castilla y León,Valladolid,Edad media de la población,2017,45.0,edad_media,años
Castilla y León,Valladolid,Porcentaje de población de 65 y más años,2017,22.3,pct_65_mas,porcentaje
Castilla y León,Valladolid,Porcentaje de hogares unipersonales,2017,29.1,pct_hogares_unipersonales,porcentaje
Castilla y León,Valladolid,Porcentaje de población menor de 18 años,2017,16.1,pct_menor_18,porcentaje
Castilla y León,Valladolid,Porcentaje de población española,2017,95.5,pct_poblacion_espanola,porcentaje
Castilla y León,Valladolid,Población,2017,517.022,poblacion,personas
Castilla y León,Valladolid,Tamaño medio del hogar,2017,2.4,tamano_medio_hogar,personas_por_hogar
Castilla y León,Valladolid,Edad media de la población,2018,45.3,edad_media,años
Castilla y León,Valladolid,Porcentaje de población de 65 y más años,2018,22.7,pct_65_mas,porcentaje
Castilla y León,Valladolid,Porcentaje de hogares unipersonales,2018,29.5,pct_hogares_unipersonales,porcentaje
Castilla y León,Valladolid,Porcentaje de población menor de 18 años,2018,15.9,pct_menor_18,porcentaje
Castilla y León,Valladolid,Porcentaje de población española,2018,95.2,pct_poblacion_espanola,porcentaje
Castilla y León,Valladolid,Población,2018,515.504,poblacion,personas
Castilla y León,Valladolid,Tamaño medio del hogar,2018,2.4,tamano_medio_hogar,personas_por_hogar
Castilla y León,Valladolid,Edad media de la población,2019,45.6,edad_media,años
Castilla y León,Valladolid,Porcentaje de población de 65 y más años,2019,23.1,pct_65_mas,porcentaje
Castilla y León,Valladolid,Porcentaje de hogares unipersonales,2019,29.7,pct_hogares_unipersonales,porcentaje
Castilla y León,Valladolid,Porcentaje de población menor de 18 años,2019,15.8,pct_menor_18,porcentaje
Castilla y León,Valladolid,Porcentaje de población española,2019,94.8,pct_poblacion_espanola,porcentaje
Castilla y León,Valladolid,Población,2019,516.444,poblacion,personas
Castilla y León,Valladolid,Tamaño medio del hogar,2019,2.4,tamano_medio_hogar,personas_por_hogar
Castilla y León,Valladolid,Edad media de la población,2020,45.8,edad_media,años
Castilla y León,Valladolid,Porcentaje de población de 65 y más años,2020,23.4,pct_65_mas,porcentaje
Castilla y León,Valladolid,Porcentaje de hogares unipersonales,2020,30.2,pct_hogares_unipersonales,porcentaje
Castilla y León,Valladolid,Porcentaje de población menor de 18 años,2020,15.7,pct_menor_18,porcentaje
Castilla y León,Valladolid,Porcentaje de población española,2020,94.4,pct_poblacion_espanola,porcentaje
Castilla y León,Valladolid,Población,2020,515.714,poblacion,personas
Castilla y León,Valladolid,Tamaño medio del hogar,2020,2.4,tamano_medio_hogar,personas_por_hogar
Castilla y León,Valladolid,Edad media de la población,2021,46.1,edad_media,años
Castilla y León,Valladolid,Porcentaje de población de 65 y más años,2021,23.9,pct_65_mas,porcentaje
Castilla y León,Valladolid,Porcentaje de hogares unipersonales,2021,30.8,pct_hogares_unipersonales,porcentaje
Castilla y León,Valladolid,Porcentaje de población menor de 18 años,2021,15.4,pct_menor_18,porcentaje
Castilla y León,Valladolid,Porcentaje de población española,2021,94.3,pct_poblacion_espanola,porcentaje
Castilla y León,Valladolid,Población,2021,513.994,poblacion,personas
Castilla y León,Valladolid,Tamaño medio del hogar,2021,2.4,tamano_medio_hogar,personas_por_hogar
Castilla y León,Valladolid,Edad media de la población,2022,46.3,edad_media,años
Castilla y León,Valladolid,Porcentaje de población de 65 y más años,2022,24.3,pct_65_mas,porcentaje
Castilla y León,Valladolid,Porcentaje de hogares unipersonales,2022,31.2,pct_hogares_unipersonales,porcentaje
Castilla y León,Valladolid,Porcentaje de población menor de 18 años,2022,15.3,pct_menor_18,porcentaje
Castilla y León,Valladolid,Porcentaje de población española,2022,93.9,pct_poblacion_espanola,porcentaje
Castilla y León,Valladolid,Población,2022,516.878,poblacion,personas
Castilla y León,Valladolid,Tamaño medio del hogar,2022,2.4,tamano_medio_hogar,personas_por_hogar
Castilla y León,Valladolid,Edad media de la población,2023,46.5,edad_media,años
Castilla y León,Valladolid,Porcentaje de población de 65 y más años,2023,24.6,pct_65_mas,porcentaje
Castilla y León,Valladolid,Porcentaje de hogares unipersonales,2023,31.6,pct_hogares_unipersonales,porcentaje
Castilla y León,Valladolid,Porcentaje de población menor de 18 años,2023,15.1,pct_menor_18,porcentaje
Castilla y León,Valladolid,Porcentaje de población española,2023,93.2,pct_poblacion_espanola,porcentaje
Castilla y León,Valladolid,Población,2023,520.13,poblacion,personas
Castilla y León,Valladolid,Tamaño medio del hogar,2023,2.3,tamano_medio_hogar,personas_por_hogar
Castilla y León,Zamora,Edad media de la población,2015,49.4,edad_media,años
Castilla y León,Zamora,Porcentaje de población de 65 y más años,2015,29.6,pct_65_mas,porcentaje
Castilla y León,Zamora,Porcentaje de hogares unipersonales,2015,34.4,pct_hogares_unipersonales,porcentaje
Castilla y León,Zamora,Porcentaje de población menor de 18 años,2015,11.8,pct_menor_18,porcentaje
Castilla y León,Zamora,Porcentaje de población española,2015,96.5,pct_poblacion_espanola,porcentaje
Castilla y León,Zamora,Población,2015,179.563,poblacion,personas
Castilla y León,Zamora,Tamaño medio del hogar,2015,2.3,tamano_medio_hogar,personas_por_hogar
Castilla y León,Zamora,Edad media de la población,2016,49.7,edad_media,años
Castilla y León,Zamora,Porcentaje de población de 65 y más años,2016,29.8,pct_65_mas,porcentaje
Castilla y León,Zamora,Porcentaje de hogares unipersonales,2016,34.9,pct_hogares_unipersonales,porcentaje
Castilla y León,Zamora,Porcentaje de población menor de 18 años,2016,11.7,pct_menor_18,porcentaje
Castilla y León,Zamora,Porcentaje de población española,2016,96.7,pct_poblacion_espanola,porcentaje
Castilla y León,Zamora,Población,2016,176.575,poblacion,personas
Castilla y León,Zamora,Tamaño medio del hogar,2016,2.3,tamano_medio_hogar,personas_por_hogar
Castilla y León,Zamora,Edad media de la población,2017,49.9,edad_media,años
Castilla y León,Zamora,Porcentaje de población de 65 y más años,2017,30.2,pct_65_mas,porcentaje
Castilla y León,Zamora,Porcentaje de hogares unipersonales,2017,35.2,pct_hogares_unipersonales,porcentaje
Castilla y León,Zamora,Porcentaje de población menor de 18 años,2017,11.7,pct_menor_18,porcentaje
Castilla y León,Zamora,Porcentaje de población española,2017,96.7,pct_poblacion_espanola,porcentaje
Castilla y León,Zamora,Población,2017,173.963,poblacion,personas
Castilla y León,Zamora,Tamaño medio del hogar,2017,2.3,tamano_medio_hogar,personas_por_hogar
Castilla y León,Zamora,Edad media de la población,2018,50.2,edad_media,años
Castilla y León,Zamora,Porcentaje de población de 65 y más años,2018,30.5,pct_65_mas,porcentaje
Castilla y León,Zamora,Porcentaje de hogares unipersonales,2018,36.0,pct_hogares_unipersonales,porcentaje
Castilla y León,Zamora,Porcentaje de población menor de 18 años,2018,11.7,pct_menor_18,porcentaje
Castilla y León,Zamora,Porcentaje de población española,2018,96.7,pct_poblacion_espanola,porcentaje
Castilla y León,Zamora,Población,2018,171.613,poblacion,personas
Castilla y León,Zamora,Tamaño medio del hogar,2018,2.2,tamano_medio_hogar,personas_por_hogar
Castilla y León,Zamora,Edad media de la población,2019,50.5,edad_media,años
Castilla y León,Zamora,Porcentaje de población de 65 y más años,2019,30.8,pct_65_mas,porcentaje
Castilla y León,Zamora,Porcentaje de hogares unipersonales,2019,36.4,pct_hogares_unipersonales,porcentaje
Castilla y León,Zamora,Porcentaje de población menor de 18 años,2019,11.6,pct_menor_18,porcentaje
Castilla y León,Zamora,Porcentaje de población española,2019,96.4,pct_poblacion_espanola,porcentaje
Castilla y León,Zamora,Población,2019,169.364,poblacion,personas
Castilla y León,Zamora,Tamaño medio del hogar,2019,2.2,tamano_medio_hogar,personas_por_hogar
Castilla y León,Zamora,Edad media de la población,2020,50.6,edad_media,años
Castilla y León,Zamora,Porcentaje de población de 65 y más años,2020,30.9,pct_65_mas,porcentaje
Castilla y León,Zamora,Porcentaje de hogares unipersonales,2020,36.9,pct_hogares_unipersonales,porcentaje
Castilla y León,Zamora,Porcentaje de población menor de 18 años,2020,11.5,pct_menor_18,porcentaje
Castilla y León,Zamora,Porcentaje de población española,2020,96.3,pct_poblacion_espanola,porcentaje
Castilla y León,Zamora,Población,2020,167.681,poblacion,personas
