codigo_provincia,provincia,sexo,anio,edad_original,edad,poblacion
06,Badajoz,Hombres,2015,31 años,31,4681
06,Badajoz,Hombres,2015,32 años,32,4807
06,Badajoz,Hombres,2015,33 años,33,4888
06,Badajoz,Hombres,2015,34 años,34,4968
06,Badajoz,Hombres,2015,35 años,35,5137
06,Badajoz,Hombres,2015,36 años,36,5129
06,Badajoz,Hombres,2015,37 años,37,5128
06,Badajoz,Hombres,2015,38 años,38,5405
06,Badajoz,Hombres,2015,39 años,39,5343
06,Badajoz,Hombres,2015,4 años,4,3451
06,Badajoz,Hombres,2015,40 años,40,5383
06,Badajoz,Hombres,2015,41 años,41,5459
06,Badajoz,Hombres,2015,42 años,42,5494
06,Badajoz,Hombres,2015,43 años,43,5318
06,Badajoz,Hombres,2015,44 años,44,5334
06,Badajoz,Hombres,2015,45 años,45,5346
06,Badajoz,Hombres,2015,46 años,46,5519
06,Badajoz,Hombres,2015,47 años,47,5404
06,Badajoz,Hombres,2015,48 años,48,5429
06,Badajoz,Hombres,2015,49 años,49,5507
06,Badajoz,Hombres,2015,5 años,5,3616
06,Badajoz,Hombres,2015,50 años,50,5734
06,Badajoz,Hombres,2015,51 años,51,5539
06,Badajoz,Hombres,2015,52 años,52,5342
06,Badajoz,Hombres,2015,53 años,53,5159
06,Badajoz,Hombres,2015,54 años,54,5269
06,Badajoz,Hombres,2015,55 años,55,4878
06,Badajoz,Hombres,2015,56 años,56,4897
06,Badajoz,Hombres,2015,57 años,57,4457
06,Badajoz,Hombres,2015,58 años,58,4140
06,Badajoz,Hombres,2015,59 años,59,3836
06,Badajoz,Hombres,2015,6 años,6,3758
06,Badajoz,Hombres,2015,60 años,60,3548
06,Badajoz,Hombres,2015,61 años,61,3722
06,Badajoz,Hombres,2015,62 años,62,3697
06,Badajoz,Hombres,2015,63 años,63,3492
06,Badajoz,Hombres,2015,64 años,64,3072
06,Badajoz,Hombres,2015,65 años,65,3255
06,Badajoz,Hombres,2015,66 años,66,3535
06,Badajoz,Hombres,2015,67 años,67,3242
06,Badajoz,Hombres,2015,68 años,68,2738
06,Badajoz,Hombres,2015,69 años,69,3047
06,Badajoz,Hombres,2015,7 años,7,3637
06,Badajoz,Hombres,2015,70 años,70,3169
06,Badajoz,Hombres,2015,71 años,71,3056
06,Badajoz,Hombres,2015,72 años,72,2393
06,Badajoz,Hombres,2015,73 años,73,1861
06,Badajoz,Hombres,2015,74 años,74,2578
06,Badajoz,Hombres,2015,75 años,75,1714
06,Badajoz,Hombres,2015,76 años,76,1907
06,Badajoz,Hombres,2015,77 años,77,2179
06,Badajoz,Hombres,2015,78 años,78,2444
06,Badajoz,Hombres,2015,79 años,79,2385
06,Badajoz,Hombres,2015,8 años,8,3545
06,Badajoz,Hombres,2015,80 años,80,2072
06,Badajoz,Hombres,2015,81 años,81,2077
06,Badajoz,Hombres,2015,82 años,82,1960
06,Badajoz,Hombres,2015,83 años,83,1704
06,Badajoz,Hombres,2015,84 años,84,1367
06,Badajoz,Hombres,2015,85 años,85,1265
06,Badajoz,Hombres,2015,85 y más años,85,6424
06,Badajoz,Hombres,2015,86 años,86,1168
06,Badajoz,Hombres,2015,87 años,87,891
06,Badajoz,Hombres,2015,88 años,88,765
06,Badajoz,Hombres,2015,89 años,89,628
06,Badajoz,Hombres,2015,9 años,9,3469
06,Badajoz,Hombres,2015,90 años,90,460
06,Badajoz,Hombres,2015,91 años,91,388
06,Badajoz,Hombres,2015,92 años,92,249
06,Badajoz,Hombres,2015,93 años,93,187
06,Badajoz,Hombres,2015,94 años,94,143
06,Badajoz,Hombres,2015,95 años,95,93
06,Badajoz,Hombres,2015,96 años,96,66
06,Badajoz,Hombres,2015,97 años,97,53
06,Badajoz,Hombres,2015,98 años,98,27
06,Badajoz,Hombres,2015,99 años,99,18
06,Badajoz,Hombres,2015,Todas las edades,,340525
06,Badajoz,Mujeres,2015,0 años,0,2994
06,Badajoz,Mujeres,2015,1 año,1,2926
06,Badajoz,Mujeres,2015,10 años,10,3338
06,Badajoz,Mujeres,2015,100 y más años,100,114
06,Badajoz,Mujeres,2015,11 años,11,3421
06,Badajoz,Mujeres,2015,12 años,12,3388
06,Badajoz,Mujeres,2015,13 años,13,3409
06,Badajoz,Mujeres,2015,14 años,14,3406
06,Badajoz,Mujeres,2015,15 años,15,3481
06,Badajoz,Mujeres,2015,16 años,16,3427
06,Badajoz,Mujeres,2015,17 años,17,3482
06,Badajoz,Mujeres,2015,18 años,18,3642
06,Badajoz,Mujeres,2015,19 años,19,3634
06,Badajoz,Mujeres,2015,2 años,2,3136
06,Badajoz,Mujeres,2015,20 años,20,3750
06,Badajoz,Mujeres,2015,21 años,21,3990
06,Badajoz,Mujeres,2015,22 años,22,4133
06,Badajoz,Mujeres,2015,23 años,23,4215
06,Badajoz,Mujeres,2015,24 años,24,4164
06,Badajoz,Mujeres,2015,25 años,25,4246
06,Badajoz,Mujeres,2015,26 años,26,4229
06,Badajoz,Mujeres,2015,27 años,27,4216
06,Badajoz,Mujeres,2015,28 años,28,4171
06,Badajoz,Mujeres,2015,29 años,29,4148
06,Badajoz,Mujeres,2015,3 años,3,3197
06,Badajoz,Mujeres,2015,30 años,30,4345
06,Badajoz,Mujeres,2015,31 años,31,4460
06,Badajoz,Mujeres,2015,32 años,32,4665
06,Badajoz,Mujeres,2015,33 años,33,4628
06,Badajoz,Mujeres,2015,34 años,34,4985
06,Badajoz,Mujeres,2015,35 años,35,4939
06,Badajoz,Mujeres,2015,36 años,36,5125
06,Badajoz,Mujeres,2015,37 años,37,5023
06,Badajoz,Mujeres,2015,38 años,38,5181
06,Badajoz,Mujeres,2015,39 años,39,5115
06,Badajoz,Mujeres,2015,4 años,4,3328
06,Badajoz,Mujeres,2015,40 años,40,5116
06,Badajoz,Mujeres,2015,41 años,41,5042
06,Badajoz,Mujeres,2015,42 años,42,5221
06,Badajoz,Mujeres,2015,43 años,43,5223
06,Badajoz,Mujeres,2015,44 años,44,5194
06,Badajoz,Mujeres,2015,45 años,45,5294
06,Badajoz,Mujeres,2015,46 años,46,5280
06,Badajoz,Mujeres,2015,47 años,47,5539
06,Badajoz,Mujeres,2015,48 años,48,5286
06,Badajoz,Mujeres,2015,49 años,49,5339
06,Badajoz,Mujeres,2015,5 años,5,3385
06,Badajoz,Mujeres,2015,50 años,50,5582
06,Badajoz,Mujeres,2015,51 años,51,5236
06,Badajoz,Mujeres,2015,52 años,52,5096
06,Badajoz,Mujeres,2015,53 años,53,4942
06,Badajoz,Mujeres,2015,54 años,54,4934
06,Badajoz,Mujeres,2015,55 años,55,4720
06,Badajoz,Mujeres,2015,56 años,56,4488
06,Badajoz,Mujeres,2015,57 años,57,4157
06,Badajoz,Mujeres,2015,58 años,58,3861
06,Badajoz,Mujeres,2015,59 años,59,3730
06,Badajoz,Mujeres,2015,6 años,6,3523
06,Badajoz,Mujeres,2015,60 años,60,3525
06,Badajoz,Mujeres,2015,61 años,61,3510
06,Badajoz,Mujeres,2015,62 años,62,3469
06,Badajoz,Mujeres,2015,63 años,63,3430
06,Badajoz,Mujeres,2015,64 años,64,3147
06,Badajoz,Mujeres,2015,65 años,65,3380
06,Badajoz,Mujeres,2015,66 años,66,3787
06,Badajoz,Mujeres,2015,67 años,67,3405
06,Badajoz,Mujeres,2015,68 años,68,2909
06,Badajoz,Mujeres,2015,69 años,69,3347
06,Badajoz,Mujeres,2015,7 años,7,3361
06,Badajoz,Mujeres,2015,70 años,70,3389
06,Badajoz,Mujeres,2015,71 años,71,3421
06,Badajoz,Mujeres,2015,72 años,72,2839
06,Badajoz,Mujeres,2015,73 años,73,2279
06,Badajoz,Mujeres,2015,74 años,74,3358
06,Badajoz,Mujeres,2015,75 años,75,2330
06,Badajoz,Mujeres,2015,76 años,76,2405
06,Badajoz,Mujeres,2015,77 años,77,2721
06,Badajoz,Mujeres,2015,78 años,78,3360
06,Badajoz,Mujeres,2015,79 años,79,3200
06,Badajoz,Mujeres,2015,8 años,8,3465
06,Badajoz,Mujeres,2015,80 años,80,2945
06,Badajoz,Mujeres,2015,81 años,81,2920
06,Badajoz,Mujeres,2015,82 años,82,2921
06,Badajoz,Mujeres,2015,83 años,83,2560
06,Badajoz,Mujeres,2015,84 años,84,2329
06,Badajoz,Mujeres,2015,85 años,85,2155
06,Badajoz,Mujeres,2015,85 y más años,85,12549
06,Badajoz,Mujeres,2015,86 años,86,1870
06,Badajoz,Mujeres,2015,87 años,87,1617
06,Badajoz,Mujeres,2015,88 años,88,1427
06,Badajoz,Mujeres,2015,89 años,89,1215
06,Badajoz,Mujeres,2015,9 años,9,3339
06,Badajoz,Mujeres,2015,90 años,90,1022
06,Badajoz,Mujeres,2015,91 años,91,844
06,Badajoz,Mujeres,2015,92 años,92,644
06,Badajoz,Mujeres,2015,93 años,93,512
06,Badajoz,Mujeres,2015,94 años,94,377
06,Badajoz,Mujeres,2015,95 años,95,272
06,Badajoz,Mujeres,2015,96 años,96,190
06,Badajoz,Mujeres,2015,97 años,97,140
06,Badajoz,Mujeres,2015,98 años,98,95
06,Badajoz,Mujeres,2015,99 años,99,55
06,Badajoz,Mujeres,2015,Todas las edades,,345725
06,Badajoz,Total,2015,0 años,0,6139
06,Badajoz,Total,2015,1 año,1,5952
06,Badajoz,Total,2015,10 años,10,6796
06,Badajoz,Total,2015,100 y más años,100,137
06,Badajoz,Total,2015,11 años,11,7015
06,Badajoz,Total,2015,12 años,12,6901
06,Badajoz,Total,2015,13 años,13,7012
06,Badajoz,Total,2015,14 años,14,6999
06,Badajoz,Total,2015,15 años,15,7089
06,Badajoz,Total,2015,16 años,16,6962
06,Badajoz,Total,2015,17 años,17,7163
06,Badajoz,Total,2015,18 años,18,7262
06,Badajoz,Total,2015,19 años,19,7485
06,Badajoz,Total,2015,2 años,2,6448
06,Badajoz,Total,2015,20 años,20,7715
06,Badajoz,Total,2015,21 años,21,8100
06,Badajoz,Total,2015,22 años,22,8485
06,Badajoz,Total,2015,23 años,23,8618
06,Badajoz,Total,2015,24 años,24,8625
06,Badajoz,Total,2015,25 años,25,8685
06,Badajoz,Total,2015,26 años,26,8768
06,Badajoz,Total,2015,27 años,27,8816
06,Badajoz,Total,2015,28 años,28,8712
06,Badajoz,Total,2015,29 años,29,8603
06,Badajoz,Total,2015,3 años,3,6689
06,Badajoz,Total,2015,30 años,30,8930
06,Badajoz,Total,2015,31 años,31,9141
06,Badajoz,Total,2015,32 años,32,9472
06,Badajoz,Total,2015,33 años,33,9516
06,Badajoz,Total,2015,34 años,34,9953
06,Badajoz,Total,2015,35 años,35,10076
06,Badajoz,Total,2015,36 años,36,10254
06,Badajoz,Total,2015,37 años,37,10151
06,Badajoz,Total,2015,38 años,38,10586
06,Badajoz,Total,2015,39 años,39,10458
06,Badajoz,Total,2015,4 años,4,6779
06,Badajoz,Total,2015,40 años,40,10499
06,Badajoz,Total,2015,41 años,41,10501
06,Badajoz,Total,2015,42 años,42,10715
06,Badajoz,Total,2015,43 años,43,10541
06,Badajoz,Total,2015,44 años,44,10528
06,Badajoz,Total,2015,45 años,45,10640
06,Badajoz,Total,2015,46 años,46,10799
06,Badajoz,Total,2015,47 años,47,10943
06,Badajoz,Total,2015,48 años,48,10715
06,Badajoz,Total,2015,49 años,49,10846
06,Badajoz,Total,2015,5 años,5,7001
06,Badajoz,Total,2015,50 años,50,11316
06,Badajoz,Total,2015,51 años,51,10775
06,Badajoz,Total,2015,52 años,52,10438
06,Badajoz,Total,2015,53 años,53,10101
06,Badajoz,Total,2015,54 años,54,10203
06,Badajoz,Total,2015,55 años,55,9598
06,Badajoz,Total,2015,56 años,56,9385
06,Badajoz,Total,2015,57 años,57,8614
06,Badajoz,Total,2015,58 años,58,8001
06,Badajoz,Total,2015,59 años,59,7566
06,Badajoz,Total,2015,6 años,6,7281
06,Badajoz,Total,2015,60 años,60,7073
06,Badajoz,Total,2015,61 años,61,7232
06,Badajoz,Total,2015,62 años,62,7166
06,Badajoz,Total,2015,63 años,63,6922
06,Badajoz,Total,2015,64 años,64,6219
06,Badajoz,Total,2015,65 años,65,6635
06,Badajoz,Total,2015,66 años,66,7322
06,Badajoz,Total,2015,67 años,67,6647
06,Badajoz,Total,2015,68 años,68,5647
06,Badajoz,Total,2015,69 años,69,6394
06,Badajoz,Total,2015,7 años,7,6998
06,Badajoz,Total,2015,70 años,70,6558
06,Badajoz,Total,2015,71 años,71,6477
06,Badajoz,Total,2015,72 años,72,5232
06,Badajoz,Total,2015,73 años,73,4140
06,Badajoz,Total,2015,74 años,74,5936
06,Badajoz,Total,2015,75 años,75,4044
06,Badajoz,Total,2015,76 años,76,4312
06,Badajoz,Total,2015,77 años,77,4900
06,Badajoz,Total,2015,78 años,78,5804
06,Badajoz,Total,2015,79 años,79,5585
06,Badajoz,Total,2015,8 años,8,7010
06,Badajoz,Total,2015,80 años,80,5017
06,Badajoz,Total,2015,81 años,81,4997
06,Badajoz,Total,2015,82 años,82,4881
06,Badajoz,Total,2015,83 años,83,4264
06,Badajoz,Total,2015,84 años,84,3696
06,Badajoz,Total,2015,85 años,85,3420
06,Badajoz,Total,2015,85 y más años,85,18973
06,Badajoz,Total,2015,86 años,86,3038
06,Badajoz,Total,2015,87 años,87,2508
06,Badajoz,Total,2015,88 años,88,2192
06,Badajoz,Total,2015,89 años,89,1843
06,Badajoz,Total,2015,9 años,9,6808
06,Badajoz,Total,2015,90 años,90,1482
06,Badajoz,Total,2015,91 años,91,1232
06,Badajoz,Total,2015,92 años,92,893
06,Badajoz,Total,2015,93 años,93,699
06,Badajoz,Total,2015,94 años,94,520
06,Badajoz,Total,2015,95 años,95,365
06,Badajoz,Total,2015,96 años,96,256
06,Badajoz,Total,2015,97 años,97,193
06,Badajoz,Total,2015,98 años,98,122
06,Badajoz,Total,2015,99 años,99,73
06,Badajoz,Total,2015,Todas las edades,,686250
06,Badajoz,Hombres,2016,0 años,0,3071
06,Badajoz,Hombres,2016,1 año,1,3140
06,Badajoz,Hombres,2016,10 años,10,3459
06,Badajoz,Hombres,2016,100 y más años,100,18
06,Badajoz,Hombres,2016,11 años,11,3453
06,Badajoz,Hombres,2016,12 años,12,3563
06,Badajoz,Hombres,2016,13 años,13,3484
06,Badajoz,Hombres,2016,14 años,14,3588
06,Badajoz,Hombres,2016,15 años,15,3592
06,Badajoz,Hombres,2016,16 años,16,3598
06,Badajoz,Hombres,2016,17 años,17,3535
06,Badajoz,Hombres,2016,18 años,18,3675
06,Badajoz,Hombres,2016,19 años,19,3619
06,Badajoz,Hombres,2016,2 años,2,3028
06,Badajoz,Hombres,2016,20 años,20,3835
06,Badajoz,Hombres,2016,21 años,21,3955
06,Badajoz,Hombres,2016,22 años,22,4076
06,Badajoz,Hombres,2016,23 años,23,4307
06,Badajoz,Hombres,2016,24 años,24,4351
06,Badajoz,Hombres,2016,25 años,25,4389
06,Badajoz,Hombres,2016,26 años,26,4370
06,Badajoz,Hombres,2016,27 años,27,4482
06,Badajoz,Hombres,2016,28 años,28,4532
06,Badajoz,Hombres,2016,29 años,29,4462
06,Badajoz,Hombres,2016,3 años,3,3307
06,Badajoz,Hombres,2016,30 años,30,4389
06,Badajoz,Hombres,2016,31 años,31,4539
06,Badajoz,Hombres,2016,32 años,32,4628
06,Badajoz,Hombres,2016,33 años,33,4778
06,Badajoz,Hombres,2016,34 años,34,4860
06,Badajoz,Hombres,2016,35 años,35,4917
06,Badajoz,Hombres,2016,36 años,36,5107
06,Badajoz,Hombres,2016,37 años,37,5088
06,Badajoz,Hombres,2016,38 años,38,5108
06,Badajoz,Hombres,2016,39 años,39,5348
06,Badajoz,Hombres,2016,4 años,4,3487
06,Badajoz,Hombres,2016,40 años,40,5305
06,Badajoz,Hombres,2016,41 años,41,5355
06,Badajoz,Hombres,2016,42 años,42,5422
06,Badajoz,Hombres,2016,43 años,43,5448
06,Badajoz,Hombres,2016,44 años,44,5266
06,Badajoz,Hombres,2016,45 años,45,5294
06,Badajoz,Hombres,2016,46 años,46,5334
06,Badajoz,Hombres,2016,47 años,47,5485
06,Badajoz,Hombres,2016,48 años,48,5365
06,Badajoz,Hombres,2016,49 años,49,5377
06,Badajoz,Hombres,2016,5 años,5,3442
06,Badajoz,Hombres,2016,50 años,50,5485
06,Badajoz,Hombres,2016,51 años,51,5709
06,Badajoz,Hombres,2016,52 años,52,5495
06,Badajoz,Hombres,2016,53 años,53,5302
06,Badajoz,Hombres,2016,54 años,54,5130
06,Badajoz,Hombres,2016,55 años,55,5208
06,Badajoz,Hombres,2016,56 años,56,4844
06,Badajoz,Hombres,2016,57 años,57,4856
06,Badajoz,Hombres,2016,58 años,58,4429
06,Badajoz,Hombres,2016,59 años,59,4117
06,Badajoz,Hombres,2016,6 años,6,3597
06,Badajoz,Hombres,2016,60 años,60,3812
06,Badajoz,Hombres,2016,61 años,61,3516
06,Badajoz,Hombres,2016,62 años,62,3690
06,Badajoz,Hombres,2016,63 años,63,3681
06,Badajoz,Hombres,2016,64 años,64,3471
06,Badajoz,Hombres,2016,65 años,65,3052
06,Badajoz,Hombres,2016,66 años,66,3229
06,Badajoz,Hombres,2016,67 años,67,3487
06,Badajoz,Hombres,2016,68 años,68,3178
06,Badajoz,Hombres,2016,69 años,69,2694
06,Badajoz,Hombres,2016,7 años,7,3744
06,Badajoz,Hombres,2016,70 años,70,2982
06,Badajoz,Hombres,2016,71 años,71,3094
06,Badajoz,Hombres,2016,72 años,72,2997
06,Badajoz,Hombres,2016,73 años,73,2335
06,Badajoz,Hombres,2016,74 años,74,1814
06,Badajoz,Hombres,2016,75 años,75,2490
06,Badajoz,Hombres,2016,76 años,76,1646
06,Badajoz,Hombres,2016,77 años,77,1827
06,Badajoz,Hombres,2016,78 años,78,2065
06,Badajoz,Hombres,2016,79 años,79,2318
06,Badajoz,Hombres,2016,8 años,8,3610
06,Badajoz,Hombres,2016,80 años,80,2244
06,Badajoz,Hombres,2016,81 años,81,1952
06,Badajoz,Hombres,2016,82 años,82,1913
06,Badajoz,Hombres,2016,83 años,83,1800
06,Badajoz,Hombres,2016,84 años,84,1561
06,Badajoz,Hombres,2016,85 años,85,1222
06,Badajoz,Hombres,2016,85 y más años,85,6585
06,Badajoz,Hombres,2016,86 años,86,1118
06,Badajoz,Hombres,2016,87 años,87,1014
06,Badajoz,Hombres,2016,88 años,88,771
06,Badajoz,Hombres,2016,89 años,89,657
06,Badajoz,Hombres,2016,9 años,9,3546
06,Badajoz,Hombres,2016,90 años,90,524
06,Badajoz,Hombres,2016,91 años,91,376
06,Badajoz,Hombres,2016,92 años,92,294
06,Badajoz,Hombres,2016,93 años,93,191
06,Badajoz,Hombres,2016,94 años,94,142
06,Badajoz,Hombres,2016,95 años,95,100
06,Badajoz,Hombres,2016,96 años,96,66
06,Badajoz,Hombres,2016,97 años,97,44
06,Badajoz,Hombres,2016,98 años,98,34
06,Badajoz,Hombres,2016,99 años,99,14
06,Badajoz,Hombres,2016,Todas las edades,,338718
06,Badajoz,Mujeres,2016,0 años,0,2848
06,Badajoz,Mujeres,2016,1 año,1,3009
06,Badajoz,Mujeres,2016,10 años,10,3327
06,Badajoz,Mujeres,2016,100 y más años,100,106
06,Badajoz,Mujeres,2016,11 años,11,3325
06,Badajoz,Mujeres,2016,12 años,12,3417
06,Badajoz,Mujeres,2016,13 años,13,3378
06,Badajoz,Mujeres,2016,14 años,14,3397
06,Badajoz,Mujeres,2016,15 años,15,3413
06,Badajoz,Mujeres,2016,16 años,16,3463
06,Badajoz,Mujeres,2016,17 años,17,3432
06,Badajoz,Mujeres,2016,18 años,18,3481
06,Badajoz,Mujeres,2016,19 años,19,3617
06,Badajoz,Mujeres,2016,2 años,2,2920
06,Badajoz,Mujeres,2016,20 años,20,3623
06,Badajoz,Mujeres,2016,21 años,21,3749
06,Badajoz,Mujeres,2016,22 años,22,3977
06,Badajoz,Mujeres,2016,23 años,23,4093
06,Badajoz,Mujeres,2016,24 años,24,4168
06,Badajoz,Mujeres,2016,25 años,25,4135
06,Badajoz,Mujeres,2016,26 años,26,4149
06,Badajoz,Mujeres,2016,27 años,27,4133
06,Badajoz,Mujeres,2016,28 años,28,4161
06,Badajoz,Mujeres,2016,29 años,29,4109
06,Badajoz,Mujeres,2016,3 años,3,3137
06,Badajoz,Mujeres,2016,30 años,30,4111
06,Badajoz,Mujeres,2016,31 años,31,4299
06,Badajoz,Mujeres,2016,32 años,32,4410
06,Badajoz,Mujeres,2016,33 años,33,4635
06,Badajoz,Mujeres,2016,34 años,34,4603
06,Badajoz,Mujeres,2016,35 años,35,4934
06,Badajoz,Mujeres,2016,36 años,36,4926
06,Badajoz,Mujeres,2016,37 años,37,5093
06,Badajoz,Mujeres,2016,38 años,38,5018
06,Badajoz,Mujeres,2016,39 años,39,5156
06,Badajoz,Mujeres,2016,4 años,4,3186
06,Badajoz,Mujeres,2016,40 años,40,5091
06,Badajoz,Mujeres,2016,41 años,41,5076
06,Badajoz,Mujeres,2016,42 años,42,5050
06,Badajoz,Mujeres,2016,43 años,43,5209
06,Badajoz,Mujeres,2016,44 años,44,5222
06,Badajoz,Mujeres,2016,45 años,45,5175
06,Badajoz,Mujeres,2016,46 años,46,5260
06,Badajoz,Mujeres,2016,47 años,47,5248
06,Badajoz,Mujeres,2016,48 años,48,5520
06,Badajoz,Mujeres,2016,49 años,49,5283
06,Badajoz,Mujeres,2016,5 años,5,3340
06,Badajoz,Mujeres,2016,50 años,50,5324
06,Badajoz,Mujeres,2016,51 años,51,5570
06,Badajoz,Mujeres,2016,52 años,52,5229
06,Badajoz,Mujeres,2016,53 años,53,5082
06,Badajoz,Mujeres,2016,54 años,54,4919
06,Badajoz,Mujeres,2016,55 años,55,4922
06,Badajoz,Mujeres,2016,56 años,56,4716
06,Badajoz,Mujeres,2016,57 años,57,4482
06,Badajoz,Mujeres,2016,58 años,58,4135
06,Badajoz,Mujeres,2016,59 años,59,3856
06,Badajoz,Mujeres,2016,6 años,6,3383
06,Badajoz,Mujeres,2016,60 años,60,3716
06,Badajoz,Mujeres,2016,61 años,61,3523
06,Badajoz,Mujeres,2016,62 años,62,3501
06,Badajoz,Mujeres,2016,63 años,63,3459
06,Badajoz,Mujeres,2016,64 años,64,3415
06,Badajoz,Mujeres,2016,65 años,65,3132
06,Badajoz,Mujeres,2016,66 años,66,3363
06,Badajoz,Mujeres,2016,67 años,67,3765
06,Badajoz,Mujeres,2016,68 años,68,3385
06,Badajoz,Mujeres,2016,69 años,69,2889
06,Badajoz,Mujeres,2016,7 años,7,3532
06,Badajoz,Mujeres,2016,70 años,70,3330
06,Badajoz,Mujeres,2016,71 años,71,3339
06,Badajoz,Mujeres,2016,72 años,72,3384
06,Badajoz,Mujeres,2016,73 años,73,2811
06,Badajoz,Mujeres,2016,74 años,74,2254
06,Badajoz,Mujeres,2016,75 años,75,3309
06,Badajoz,Mujeres,2016,76 años,76,2288
06,Badajoz,Mujeres,2016,77 años,77,2350
06,Badajoz,Mujeres,2016,78 años,78,2654
06,Badajoz,Mujeres,2016,79 años,79,3268
06,Badajoz,Mujeres,2016,8 años,8,3361
06,Badajoz,Mujeres,2016,80 años,80,3095
06,Badajoz,Mujeres,2016,81 años,81,2823
06,Badajoz,Mujeres,2016,82 años,82,2788
06,Badajoz,Mujeres,2016,83 años,83,2764
06,Badajoz,Mujeres,2016,84 años,84,2406
06,Badajoz,Mujeres,2016,85 años,85,2155
06,Badajoz,Mujeres,2016,85 y más años,85,12968
06,Badajoz,Mujeres,2016,86 años,86,1982
06,Badajoz,Mujeres,2016,87 años,87,1680
06,Badajoz,Mujeres,2016,88 años,88,1439
06,Badajoz,Mujeres,2016,89 años,89,1247
06,Badajoz,Mujeres,2016,9 años,9,3456
06,Badajoz,Mujeres,2016,90 años,90,1054
06,Badajoz,Mujeres,2016,91 años,91,873
06,Badajoz,Mujeres,2016,92 años,92,699
06,Badajoz,Mujeres,2016,93 años,93,513
06,Badajoz,Mujeres,2016,94 años,94,400
