fecha,anio,mes,ambito,grupo,variable,valor,unidad,frecuencia,agregacion_anual,alias_serie,codigo_serie,descripcion
2015-04-01,2015,4,Total nacional,demanda_efectiva,compraventas_totales,27284.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2015-05-01,2015,5,Total nacional,demanda_efectiva,compraventas_totales,29467.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2015-06-01,2015,6,Total nacional,demanda_efectiva,compraventas_totales,30861.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2015-07-01,2015,7,Total nacional,demanda_efectiva,compraventas_totales,32736.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2015-08-01,2015,8,Total nacional,demanda_efectiva,compraventas_totales,29512.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2015-09-01,2015,9,Total nacional,demanda_efectiva,compraventas_totales,30867.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2015-10-01,2015,10,Total nacional,demanda_efectiva,compraventas_totales,27564.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2015-11-01,2015,11,Total nacional,demanda_efectiva,compraventas_totales,28808.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2015-12-01,2015,12,Total nacional,demanda_efectiva,compraventas_totales,27709.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2016-01-01,2016,1,Total nacional,demanda_efectiva,compraventas_totales,32569.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2016-02-01,2016,2,Total nacional,demanda_efectiva,compraventas_totales,35174.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2016-03-01,2016,3,Total nacional,demanda_efectiva,compraventas_totales,31877.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2016-04-01,2016,4,Total nacional,demanda_efectiva,compraventas_totales,35256.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2016-05-01,2016,5,Total nacional,demanda_efectiva,compraventas_totales,36406.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2016-06-01,2016,6,Total nacional,demanda_efectiva,compraventas_totales,37000.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2016-07-01,2016,7,Total nacional,demanda_efectiva,compraventas_totales,33257.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2016-08-01,2016,8,Total nacional,demanda_efectiva,compraventas_totales,35586.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2016-09-01,2016,9,Total nacional,demanda_efectiva,compraventas_totales,34797.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2016-10-01,2016,10,Total nacional,demanda_efectiva,compraventas_totales,29608.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2016-11-01,2016,11,Total nacional,demanda_efectiva,compraventas_totales,34347.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2016-12-01,2016,12,Total nacional,demanda_efectiva,compraventas_totales,29508.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2017-01-01,2017,1,Total nacional,demanda_efectiva,compraventas_totales,38410.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2017-02-01,2017,2,Total nacional,demanda_efectiva,compraventas_totales,35699.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2017-03-01,2017,3,Total nacional,demanda_efectiva,compraventas_totales,40856.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2017-04-01,2017,4,Total nacional,demanda_efectiva,compraventas_totales,32393.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2017-05-01,2017,5,Total nacional,demanda_efectiva,compraventas_totales,45080.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2017-06-01,2017,6,Total nacional,demanda_efectiva,compraventas_totales,43922.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2017-07-01,2017,7,Total nacional,demanda_efectiva,compraventas_totales,39500.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2017-08-01,2017,8,Total nacional,demanda_efectiva,compraventas_totales,41577.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2017-09-01,2017,9,Total nacional,demanda_efectiva,compraventas_totales,38992.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2017-10-01,2017,10,Total nacional,demanda_efectiva,compraventas_totales,37594.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2017-11-01,2017,11,Total nacional,demanda_efectiva,compraventas_totales,41016.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2017-12-01,2017,12,Total nacional,demanda_efectiva,compraventas_totales,32605.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2018-01-01,2018,1,Total nacional,demanda_efectiva,compraventas_totales,47735.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2018-02-01,2018,2,Total nacional,demanda_efectiva,compraventas_totales,41497.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2018-03-01,2018,3,Total nacional,demanda_efectiva,compraventas_totales,39932.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2018-04-01,2018,4,Total nacional,demanda_efectiva,compraventas_totales,42363.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2018-05-01,2018,5,Total nacional,demanda_efectiva,compraventas_totales,47052.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2018-06-01,2018,6,Total nacional,demanda_efectiva,compraventas_totales,44990.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2018-07-01,2018,7,Total nacional,demanda_efectiva,compraventas_totales,46148.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2018-08-01,2018,8,Total nacional,demanda_efectiva,compraventas_totales,44834.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2018-09-01,2018,9,Total nacional,demanda_efectiva,compraventas_totales,43174.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2018-10-01,2018,10,Total nacional,demanda_efectiva,compraventas_totales,43482.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2018-11-01,2018,11,Total nacional,demanda_efectiva,compraventas_totales,42623.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2018-12-01,2018,12,Total nacional,demanda_efectiva,compraventas_totales,34154.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2019-01-01,2019,1,Total nacional,demanda_efectiva,compraventas_totales,48202.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2019-02-01,2019,2,Total nacional,demanda_efectiva,compraventas_totales,44064.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2019-03-01,2019,3,Total nacional,demanda_efectiva,compraventas_totales,42765.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2019-04-01,2019,4,Total nacional,demanda_efectiva,compraventas_totales,41199.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2019-05-01,2019,5,Total nacional,demanda_efectiva,compraventas_totales,48351.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2019-06-01,2019,6,Total nacional,demanda_efectiva,compraventas_totales,41437.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2019-07-01,2019,7,Total nacional,demanda_efectiva,compraventas_totales,48337.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2019-08-01,2019,8,Total nacional,demanda_efectiva,compraventas_totales,35723.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2019-09-01,2019,9,Total nacional,demanda_efectiva,compraventas_totales,38279.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2019-10-01,2019,10,Total nacional,demanda_efectiva,compraventas_totales,43356.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2019-11-01,2019,11,Total nacional,demanda_efectiva,compraventas_totales,38919.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2019-12-01,2019,12,Total nacional,demanda_efectiva,compraventas_totales,34835.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2020-01-01,2020,1,Total nacional,demanda_efectiva,compraventas_totales,47017.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2020-02-01,2020,2,Total nacional,demanda_efectiva,compraventas_totales,45102.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2020-03-01,2020,3,Total nacional,demanda_efectiva,compraventas_totales,35745.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2020-04-01,2020,4,Total nacional,demanda_efectiva,compraventas_totales,25439.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2020-05-01,2020,5,Total nacional,demanda_efectiva,compraventas_totales,22652.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2020-06-01,2020,6,Total nacional,demanda_efectiva,compraventas_totales,27788.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2020-07-01,2020,7,Total nacional,demanda_efectiva,compraventas_totales,32751.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2020-08-01,2020,8,Total nacional,demanda_efectiva,compraventas_totales,31592.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2020-09-01,2020,9,Total nacional,demanda_efectiva,compraventas_totales,37982.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2020-10-01,2020,10,Total nacional,demanda_efectiva,compraventas_totales,37832.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2020-11-01,2020,11,Total nacional,demanda_efectiva,compraventas_totales,40119.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2020-12-01,2020,12,Total nacional,demanda_efectiva,compraventas_totales,36219.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2021-01-01,2021,1,Total nacional,demanda_efectiva,compraventas_totales,40213.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2021-02-01,2021,2,Total nacional,demanda_efectiva,compraventas_totales,43251.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2021-03-01,2021,3,Total nacional,demanda_efectiva,compraventas_totales,47188.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2021-04-01,2021,4,Total nacional,demanda_efectiva,compraventas_totales,42328.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2021-05-01,2021,5,Total nacional,demanda_efectiva,compraventas_totales,47036.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2021-06-01,2021,6,Total nacional,demanda_efectiva,compraventas_totales,48815.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2021-07-01,2021,7,Total nacional,demanda_efectiva,compraventas_totales,49732.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2021-08-01,2021,8,Total nacional,demanda_efectiva,compraventas_totales,49899.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2021-09-01,2021,9,Total nacional,demanda_efectiva,compraventas_totales,53619.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2021-10-01,2021,10,Total nacional,demanda_efectiva,compraventas_totales,46346.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2021-11-01,2021,11,Total nacional,demanda_efectiva,compraventas_totales,49779.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2021-12-01,2021,12,Total nacional,demanda_efectiva,compraventas_totales,48279.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2022-01-01,2022,1,Total nacional,demanda_efectiva,compraventas_totales,52902.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2022-02-01,2022,2,Total nacional,demanda_efectiva,compraventas_totales,53739.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2022-03-01,2022,3,Total nacional,demanda_efectiva,compraventas_totales,59158.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2022-04-01,2022,4,Total nacional,demanda_efectiva,compraventas_totales,47139.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2022-05-01,2022,5,Total nacional,demanda_efectiva,compraventas_totales,59984.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2022-06-01,2022,6,Total nacional,demanda_efectiva,compraventas_totales,57686.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2022-07-01,2022,7,Total nacional,demanda_efectiva,compraventas_totales,53987.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2022-08-01,2022,8,Total nacional,demanda_efectiva,compraventas_totales,57548.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2022-09-01,2022,9,Total nacional,demanda_efectiva,compraventas_totales,57757.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2022-10-01,2022,10,Total nacional,demanda_efectiva,compraventas_totales,51628.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2022-11-01,2022,11,Total nacional,demanda_efectiva,compraventas_totales,55245.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2022-12-01,2022,12,Total nacional,demanda_efectiva,compraventas_totales,43492.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2023-01-01,2023,1,Total nacional,demanda_efectiva,compraventas_totales,55496.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2023-02-01,2023,2,Total nacional,demanda_efectiva,compraventas_totales,49915.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
2023-03-01,2023,3,Total nacional,demanda_efectiva,compraventas_totales,55599.0,Viviendas,MENSUAL,suma,SI_1_5.31,DHITINOAPLNCVUVT_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivendas
