codigo_provincia,provincia,anio,mes,periodo,residencia,variable,valor
05,Ávila,2020,1,2020M01,residentes_extranjero,pernoctaciones,3202
05,Ávila,2020,1,2020M01,residentes_extranjero,viajeros,2035
05,Ávila,2020,1,2020M01,total,pernoctaciones,32401
05,Ávila,2020,1,2020M01,total,viajeros,20986
05,Ávila,2020,2,2020M02,residentes_espana,pernoctaciones,39720
05,Ávila,2020,2,2020M02,residentes_espana,viajeros,26499
05,Ávila,2020,2,2020M02,residentes_extranjero,pernoctaciones,4060
05,Ávila,2020,2,2020M02,residentes_extranjero,viajeros,2347
05,Ávila,2020,2,2020M02,total,pernoctaciones,43779
05,Ávila,2020,2,2020M02,total,viajeros,28846
05,Ávila,2020,3,2020M03,residentes_espana,pernoctaciones,13595
05,Ávila,2020,3,2020M03,residentes_espana,viajeros,8368
05,Ávila,2020,3,2020M03,residentes_extranjero,pernoctaciones,2215
05,Ávila,2020,3,2020M03,residentes_extranjero,viajeros,1051
05,Ávila,2020,3,2020M03,total,pernoctaciones,15810
05,Ávila,2020,3,2020M03,total,viajeros,9418
05,Ávila,2020,4,2020M04,residentes_espana,pernoctaciones,0
05,Ávila,2020,4,2020M04,residentes_espana,viajeros,0
05,Ávila,2020,4,2020M04,residentes_extranjero,pernoctaciones,0
05,Ávila,2020,4,2020M04,residentes_extranjero,viajeros,0
05,Ávila,2020,4,2020M04,total,pernoctaciones,0
05,Ávila,2020,4,2020M04,total,viajeros,0
05,Ávila,2020,5,2020M05,residentes_espana,pernoctaciones,
05,Ávila,2020,5,2020M05,residentes_espana,viajeros,
05,Ávila,2020,5,2020M05,residentes_extranjero,pernoctaciones,
05,Ávila,2020,5,2020M05,residentes_extranjero,viajeros,
05,Ávila,2020,5,2020M05,total,pernoctaciones,
05,Ávila,2020,5,2020M05,total,viajeros,
05,Ávila,2020,6,2020M06,residentes_espana,pernoctaciones,
05,Ávila,2020,6,2020M06,residentes_espana,viajeros,
05,Ávila,2020,6,2020M06,residentes_extranjero,pernoctaciones,
05,Ávila,2020,6,2020M06,residentes_extranjero,viajeros,
05,Ávila,2020,6,2020M06,total,pernoctaciones,
05,Ávila,2020,6,2020M06,total,viajeros,
05,Ávila,2020,7,2020M07,residentes_espana,pernoctaciones,35623
05,Ávila,2020,7,2020M07,residentes_espana,viajeros,19257
05,Ávila,2020,7,2020M07,residentes_extranjero,pernoctaciones,1845
05,Ávila,2020,7,2020M07,residentes_extranjero,viajeros,787
05,Ávila,2020,7,2020M07,total,pernoctaciones,37467
05,Ávila,2020,7,2020M07,total,viajeros,20043
05,Ávila,2020,8,2020M08,residentes_espana,pernoctaciones,51313
05,Ávila,2020,8,2020M08,residentes_espana,viajeros,27404
05,Ávila,2020,8,2020M08,residentes_extranjero,pernoctaciones,2413
05,Ávila,2020,8,2020M08,residentes_extranjero,viajeros,1246
05,Ávila,2020,8,2020M08,total,pernoctaciones,53726
05,Ávila,2020,8,2020M08,total,viajeros,28649
05,Ávila,2020,9,2020M09,residentes_espana,pernoctaciones,25944
05,Ávila,2020,9,2020M09,residentes_espana,viajeros,15670
05,Ávila,2020,9,2020M09,residentes_extranjero,pernoctaciones,1224
05,Ávila,2020,9,2020M09,residentes_extranjero,viajeros,700
05,Ávila,2020,9,2020M09,total,pernoctaciones,27168
05,Ávila,2020,9,2020M09,total,viajeros,16371
05,Ávila,2020,10,2020M10,residentes_espana,pernoctaciones,18628
05,Ávila,2020,10,2020M10,residentes_espana,viajeros,12296
05,Ávila,2020,10,2020M10,residentes_extranjero,pernoctaciones,1175
05,Ávila,2020,10,2020M10,residentes_extranjero,viajeros,727
05,Ávila,2020,10,2020M10,total,pernoctaciones,19803
05,Ávila,2020,10,2020M10,total,viajeros,13023
05,Ávila,2020,11,2020M11,residentes_espana,pernoctaciones,8866
05,Ávila,2020,11,2020M11,residentes_espana,viajeros,5369
05,Ávila,2020,11,2020M11,residentes_extranjero,pernoctaciones,652
05,Ávila,2020,11,2020M11,residentes_extranjero,viajeros,281
05,Ávila,2020,11,2020M11,total,pernoctaciones,9519
05,Ávila,2020,11,2020M11,total,viajeros,5650
05,Ávila,2020,12,2020M12,residentes_espana,pernoctaciones,6386
05,Ávila,2020,12,2020M12,residentes_espana,viajeros,4300
05,Ávila,2020,12,2020M12,residentes_extranjero,pernoctaciones,1233
05,Ávila,2020,12,2020M12,residentes_extranjero,viajeros,502
05,Ávila,2020,12,2020M12,total,pernoctaciones,7619
05,Ávila,2020,12,2020M12,total,viajeros,4802
05,Ávila,2021,1,2021M01,residentes_espana,pernoctaciones,4720
05,Ávila,2021,1,2021M01,residentes_espana,viajeros,2822
05,Ávila,2021,1,2021M01,residentes_extranjero,pernoctaciones,233
05,Ávila,2021,1,2021M01,residentes_extranjero,viajeros,139
05,Ávila,2021,1,2021M01,total,pernoctaciones,4953
05,Ávila,2021,1,2021M01,total,viajeros,2960
05,Ávila,2021,2,2021M02,residentes_espana,pernoctaciones,7153
05,Ávila,2021,2,2021M02,residentes_espana,viajeros,4096
05,Ávila,2021,2,2021M02,residentes_extranjero,pernoctaciones,383
05,Ávila,2021,2,2021M02,residentes_extranjero,viajeros,189
05,Ávila,2021,2,2021M02,total,pernoctaciones,7536
05,Ávila,2021,2,2021M02,total,viajeros,4285
05,Ávila,2021,3,2021M03,residentes_espana,pernoctaciones,10420
05,Ávila,2021,3,2021M03,residentes_espana,viajeros,6107
05,Ávila,2021,3,2021M03,residentes_extranjero,pernoctaciones,664
05,Ávila,2021,3,2021M03,residentes_extranjero,viajeros,284
05,Ávila,2021,3,2021M03,total,pernoctaciones,11084
05,Ávila,2021,3,2021M03,total,viajeros,6391
05,Ávila,2021,4,2021M04,residentes_espana,pernoctaciones,10284
05,Ávila,2021,4,2021M04,residentes_espana,viajeros,6581
05,Ávila,2021,4,2021M04,residentes_extranjero,pernoctaciones,761
05,Ávila,2021,4,2021M04,residentes_extranjero,viajeros,223
05,Ávila,2021,4,2021M04,total,pernoctaciones,11045
05,Ávila,2021,4,2021M04,total,viajeros,6804
05,Ávila,2021,5,2021M05,residentes_espana,pernoctaciones,19564
05,Ávila,2021,5,2021M05,residentes_espana,viajeros,12457
05,Ávila,2021,5,2021M05,residentes_extranjero,pernoctaciones,1632
05,Ávila,2021,5,2021M05,residentes_extranjero,viajeros,735
05,Ávila,2021,5,2021M05,total,pernoctaciones,21195
05,Ávila,2021,5,2021M05,total,viajeros,13192
05,Ávila,2021,6,2021M06,residentes_espana,pernoctaciones,32832
05,Ávila,2021,6,2021M06,residentes_espana,viajeros,20421
05,Ávila,2021,6,2021M06,residentes_extranjero,pernoctaciones,3253
05,Ávila,2021,6,2021M06,residentes_extranjero,viajeros,1250
05,Ávila,2021,6,2021M06,total,pernoctaciones,36085
05,Ávila,2021,6,2021M06,total,viajeros,21671
05,Ávila,2021,7,2021M07,residentes_espana,pernoctaciones,48294
05,Ávila,2021,7,2021M07,residentes_espana,viajeros,27190
05,Ávila,2021,7,2021M07,residentes_extranjero,pernoctaciones,4687
05,Ávila,2021,7,2021M07,residentes_extranjero,viajeros,1618
05,Ávila,2021,7,2021M07,total,pernoctaciones,52981
05,Ávila,2021,7,2021M07,total,viajeros,28808
05,Ávila,2021,8,2021M08,residentes_espana,pernoctaciones,72341
05,Ávila,2021,8,2021M08,residentes_espana,viajeros,42517
05,Ávila,2021,8,2021M08,residentes_extranjero,pernoctaciones,4642
05,Ávila,2021,8,2021M08,residentes_extranjero,viajeros,2427
05,Ávila,2021,8,2021M08,total,pernoctaciones,76982
05,Ávila,2021,8,2021M08,total,viajeros,44945
05,Ávila,2021,9,2021M09,residentes_espana,pernoctaciones,43648
05,Ávila,2021,9,2021M09,residentes_espana,viajeros,27677
05,Ávila,2021,9,2021M09,residentes_extranjero,pernoctaciones,5199
05,Ávila,2021,9,2021M09,residentes_extranjero,viajeros,2970
05,Ávila,2021,9,2021M09,total,pernoctaciones,48847
05,Ávila,2021,9,2021M09,total,viajeros,30647
05,Ávila,2021,10,2021M10,residentes_espana,pernoctaciones,45771
05,Ávila,2021,10,2021M10,residentes_espana,viajeros,29246
05,Ávila,2021,10,2021M10,residentes_extranjero,pernoctaciones,6051
05,Ávila,2021,10,2021M10,residentes_extranjero,viajeros,3279
05,Ávila,2021,10,2021M10,total,pernoctaciones,51822
05,Ávila,2021,10,2021M10,total,viajeros,32525
05,Ávila,2021,11,2021M11,residentes_espana,pernoctaciones,30078
05,Ávila,2021,11,2021M11,residentes_espana,viajeros,19144
05,Ávila,2021,11,2021M11,residentes_extranjero,pernoctaciones,4178
05,Ávila,2021,11,2021M11,residentes_extranjero,viajeros,1902
05,Ávila,2021,11,2021M11,total,pernoctaciones,34256
05,Ávila,2021,11,2021M11,total,viajeros,21046
05,Ávila,2021,12,2021M12,residentes_espana,pernoctaciones,32374
05,Ávila,2021,12,2021M12,residentes_espana,viajeros,19749
05,Ávila,2021,12,2021M12,residentes_extranjero,pernoctaciones,3975
05,Ávila,2021,12,2021M12,residentes_extranjero,viajeros,1802
05,Ávila,2021,12,2021M12,total,pernoctaciones,36348
05,Ávila,2021,12,2021M12,total,viajeros,21551
05,Ávila,2022,1,2022M01,residentes_espana,pernoctaciones,22053
05,Ávila,2022,1,2022M01,residentes_espana,viajeros,14149
05,Ávila,2022,1,2022M01,residentes_extranjero,pernoctaciones,2925
05,Ávila,2022,1,2022M01,residentes_extranjero,viajeros,1219
05,Ávila,2022,1,2022M01,total,pernoctaciones,24978
05,Ávila,2022,1,2022M01,total,viajeros,15368
05,Ávila,2022,2,2022M02,residentes_espana,pernoctaciones,27145
05,Ávila,2022,2,2022M02,residentes_espana,viajeros,17457
05,Ávila,2022,2,2022M02,residentes_extranjero,pernoctaciones,4478
05,Ávila,2022,2,2022M02,residentes_extranjero,viajeros,1824
05,Ávila,2022,2,2022M02,total,pernoctaciones,31623
05,Ávila,2022,2,2022M02,total,viajeros,19281
05,Ávila,2022,3,2022M03,residentes_espana,pernoctaciones,29742
05,Ávila,2022,3,2022M03,residentes_espana,viajeros,18555
05,Ávila,2022,3,2022M03,residentes_extranjero,pernoctaciones,4779
05,Ávila,2022,3,2022M03,residentes_extranjero,viajeros,1925
05,Ávila,2022,3,2022M03,total,pernoctaciones,34521
05,Ávila,2022,3,2022M03,total,viajeros,20480
05,Ávila,2022,4,2022M04,residentes_espana,pernoctaciones,45550
05,Ávila,2022,4,2022M04,residentes_espana,viajeros,27767
05,Ávila,2022,4,2022M04,residentes_extranjero,pernoctaciones,7399
05,Ávila,2022,4,2022M04,residentes_extranjero,viajeros,3566
05,Ávila,2022,4,2022M04,total,pernoctaciones,52949
05,Ávila,2022,4,2022M04,total,viajeros,31334
05,Ávila,2022,5,2022M05,residentes_espana,pernoctaciones,42224
05,Ávila,2022,5,2022M05,residentes_espana,viajeros,28581
05,Ávila,2022,5,2022M05,residentes_extranjero,pernoctaciones,9637
05,Ávila,2022,5,2022M05,residentes_extranjero,viajeros,4333
05,Ávila,2022,5,2022M05,total,pernoctaciones,51861
05,Ávila,2022,5,2022M05,total,viajeros,32914
05,Ávila,2022,6,2022M06,residentes_espana,pernoctaciones,38940
05,Ávila,2022,6,2022M06,residentes_espana,viajeros,25157
05,Ávila,2022,6,2022M06,residentes_extranjero,pernoctaciones,9430
05,Ávila,2022,6,2022M06,residentes_extranjero,viajeros,4412
05,Ávila,2022,6,2022M06,total,pernoctaciones,48370
05,Ávila,2022,6,2022M06,total,viajeros,29569
05,Ávila,2022,7,2022M07,residentes_espana,pernoctaciones,48053
05,Ávila,2022,7,2022M07,residentes_espana,viajeros,28580
05,Ávila,2022,7,2022M07,residentes_extranjero,pernoctaciones,8302
05,Ávila,2022,7,2022M07,residentes_extranjero,viajeros,3802
05,Ávila,2022,7,2022M07,total,pernoctaciones,56354
05,Ávila,2022,7,2022M07,total,viajeros,32382
05,Ávila,2022,8,2022M08,residentes_espana,pernoctaciones,64079
05,Ávila,2022,8,2022M08,residentes_espana,viajeros,38894
05,Ávila,2022,8,2022M08,residentes_extranjero,pernoctaciones,8537
05,Ávila,2022,8,2022M08,residentes_extranjero,viajeros,4301
05,Ávila,2022,8,2022M08,total,pernoctaciones,72616
05,Ávila,2022,8,2022M08,total,viajeros,43196
05,Ávila,2022,9,2022M09,residentes_espana,pernoctaciones,46948
05,Ávila,2022,9,2022M09,residentes_espana,viajeros,30647
05,Ávila,2022,9,2022M09,residentes_extranjero,pernoctaciones,9325
05,Ávila,2022,9,2022M09,residentes_extranjero,viajeros,5149
05,Ávila,2022,9,2022M09,total,pernoctaciones,56273
05,Ávila,2022,9,2022M09,total,viajeros,35796
05,Ávila,2022,10,2022M10,residentes_espana,pernoctaciones,47480
05,Ávila,2022,10,2022M10,residentes_espana,viajeros,29933
05,Ávila,2022,10,2022M10,residentes_extranjero,pernoctaciones,9479
05,Ávila,2022,10,2022M10,residentes_extranjero,viajeros,5000
05,Ávila,2022,10,2022M10,total,pernoctaciones,56960
05,Ávila,2022,10,2022M10,total,viajeros,34934
05,Ávila,2022,11,2022M11,residentes_espana,pernoctaciones,35003
05,Ávila,2022,11,2022M11,residentes_espana,viajeros,22857
05,Ávila,2022,11,2022M11,residentes_extranjero,pernoctaciones,4792
05,Ávila,2022,11,2022M11,residentes_extranjero,viajeros,2303
05,Ávila,2022,11,2022M11,total,pernoctaciones,39795
05,Ávila,2022,11,2022M11,total,viajeros,25160
05,Ávila,2022,12,2022M12,residentes_espana,pernoctaciones,33594
05,Ávila,2022,12,2022M12,residentes_espana,viajeros,21731
05,Ávila,2022,12,2022M12,residentes_extranjero,pernoctaciones,4744
05,Ávila,2022,12,2022M12,residentes_extranjero,viajeros,2257
05,Ávila,2022,12,2022M12,total,pernoctaciones,38337
05,Ávila,2022,12,2022M12,total,viajeros,23988
05,Ávila,2023,1,2023M01,residentes_espana,pernoctaciones,24389
05,Ávila,2023,1,2023M01,residentes_espana,viajeros,15395
05,Ávila,2023,1,2023M01,residentes_extranjero,pernoctaciones,4306
05,Ávila,2023,1,2023M01,residentes_extranjero,viajeros,2113
05,Ávila,2023,1,2023M01,total,pernoctaciones,28695
05,Ávila,2023,1,2023M01,total,viajeros,17508
05,Ávila,2023,2,2023M02,residentes_espana,pernoctaciones,36787
05,Ávila,2023,2,2023M02,residentes_espana,viajeros,23545
05,Ávila,2023,2,2023M02,residentes_extranjero,pernoctaciones,4700
05,Ávila,2023,2,2023M02,residentes_extranjero,viajeros,2036
05,Ávila,2023,2,2023M02,total,pernoctaciones,41487
05,Ávila,2023,2,2023M02,total,viajeros,25581
05,Ávila,2023,3,2023M03,residentes_espana,pernoctaciones,40013
05,Ávila,2023,3,2023M03,residentes_espana,viajeros,26384
05,Ávila,2023,3,2023M03,residentes_extranjero,pernoctaciones,5768
05,Ávila,2023,3,2023M03,residentes_extranjero,viajeros,2675
05,Ávila,2023,3,2023M03,total,pernoctaciones,45781
05,Ávila,2023,3,2023M03,total,viajeros,29059
05,Ávila,2023,4,2023M04,residentes_espana,pernoctaciones,57188
05,Ávila,2023,4,2023M04,residentes_espana,viajeros,34612
05,Ávila,2023,4,2023M04,residentes_extranjero,pernoctaciones,7559
05,Ávila,2023,4,2023M04,residentes_extranjero,viajeros,4324
05,Ávila,2023,4,2023M04,total,pernoctaciones,64748
05,Ávila,2023,4,2023M04,total,viajeros,38937
05,Ávila,2023,5,2023M05,residentes_espana,pernoctaciones,42416
05,Ávila,2023,5,2023M05,residentes_espana,viajeros,27534
05,Ávila,2023,5,2023M05,residentes_extranjero,pernoctaciones,10649
05,Ávila,2023,5,2023M05,residentes_extranjero,viajeros,6043
05,Ávila,2023,5,2023M05,total,pernoctaciones,53064
05,Ávila,2023,5,2023M05,total,viajeros,33578
05,Ávila,2023,6,2023M06,residentes_espana,pernoctaciones,44280
05,Ávila,2023,6,2023M06,residentes_espana,viajeros,27180
05,Ávila,2023,6,2023M06,residentes_extranjero,pernoctaciones,8290
05,Ávila,2023,6,2023M06,residentes_extranjero,viajeros,4652
05,Ávila,2023,6,2023M06,total,pernoctaciones,52570
05,Ávila,2023,6,2023M06,total,viajeros,31831
05,Ávila,2023,7,2023M07,residentes_espana,pernoctaciones,47215
05,Ávila,2023,7,2023M07,residentes_espana,viajeros,29651
05,Ávila,2023,7,2023M07,residentes_extranjero,pernoctaciones,12049
05,Ávila,2023,7,2023M07,residentes_extranjero,viajeros,5674
05,Ávila,2023,7,2023M07,total,pernoctaciones,59264
05,Ávila,2023,7,2023M07,total,viajeros,35325
05,Ávila,2023,8,2023M08,residentes_espana,pernoctaciones,74112
05,Ávila,2023,8,2023M08,residentes_espana,viajeros,43550
05,Ávila,2023,8,2023M08,residentes_extranjero,pernoctaciones,8387
05,Ávila,2023,8,2023M08,residentes_extranjero,viajeros,5350
05,Ávila,2023,8,2023M08,total,pernoctaciones,82500
05,Ávila,2023,8,2023M08,total,viajeros,48900
05,Ávila,2023,9,2023M09,residentes_espana,pernoctaciones,51315
05,Ávila,2023,9,2023M09,residentes_espana,viajeros,32251
05,Ávila,2023,9,2023M09,residentes_extranjero,pernoctaciones,9906
05,Ávila,2023,9,2023M09,residentes_extranjero,viajeros,6124
05,Ávila,2023,9,2023M09,total,pernoctaciones,61221
05,Ávila,2023,9,2023M09,total,viajeros,38375
05,Ávila,2023,10,2023M10,residentes_espana,pernoctaciones,47802
05,Ávila,2023,10,2023M10,residentes_espana,viajeros,29838
05,Ávila,2023,10,2023M10,residentes_extranjero,pernoctaciones,11091
05,Ávila,2023,10,2023M10,residentes_extranjero,viajeros,7307
05,Ávila,2023,10,2023M10,total,pernoctaciones,58893
05,Ávila,2023,10,2023M10,total,viajeros,37145
05,Ávila,2023,11,2023M11,residentes_espana,pernoctaciones,40927
05,Ávila,2023,11,2023M11,residentes_espana,viajeros,26409
05,Ávila,2023,11,2023M11,residentes_extranjero,pernoctaciones,5074
05,Ávila,2023,11,2023M11,residentes_extranjero,viajeros,2987
05,Ávila,2023,11,2023M11,total,pernoctaciones,46001
05,Ávila,2023,11,2023M11,total,viajeros,29396
05,Ávila,2023,12,2023M12,residentes_espana,pernoctaciones,40539
05,Ávila,2023,12,2023M12,residentes_espana,viajeros,25148
05,Ávila,2023,12,2023M12,residentes_extranjero,pernoctaciones,4331
05,Ávila,2023,12,2023M12,residentes_extranjero,viajeros,3026
05,Ávila,2023,12,2023M12,total,pernoctaciones,44871
05,Ávila,2023,12,2023M12,total,viajeros,28173
05,Ávila,2024,1,2024M01,residentes_espana,pernoctaciones,27819
05,Ávila,2024,1,2024M01,residentes_espana,viajeros,18117
05,Ávila,2024,1,2024M01,residentes_extranjero,pernoctaciones,4694
05,Ávila,2024,1,2024M01,residentes_extranjero,viajeros,2687
05,Ávila,2024,1,2024M01,total,pernoctaciones,32513
05,Ávila,2024,1,2024M01,total,viajeros,20804
05,Ávila,2024,2,2024M02,residentes_espana,pernoctaciones,35819
05,Ávila,2024,2,2024M02,residentes_espana,viajeros,23635
05,Ávila,2024,2,2024M02,residentes_extranjero,pernoctaciones,4857
05,Ávila,2024,2,2024M02,residentes_extranjero,viajeros,3089
05,Ávila,2024,2,2024M02,total,pernoctaciones,40677
05,Ávila,2024,2,2024M02,total,viajeros,26724
05,Ávila,2024,3,2024M03,residentes_espana,pernoctaciones,47075
05,Ávila,2024,3,2024M03,residentes_espana,viajeros,28275
05,Ávila,2024,3,2024M03,residentes_extranjero,pernoctaciones,6623
05,Ávila,2024,3,2024M03,residentes_extranjero,viajeros,4501
05,Ávila,2024,3,2024M03,total,pernoctaciones,53698
05,Ávila,2024,3,2024M03,total,viajeros,32775
05,Ávila,2024,4,2024M04,residentes_espana,pernoctaciones,38346
05,Ávila,2024,4,2024M04,residentes_espana,viajeros,24866
05,Ávila,2024,4,2024M04,residentes_extranjero,pernoctaciones,12919
05,Ávila,2024,4,2024M04,residentes_extranjero,viajeros,6927
05,Ávila,2024,4,2024M04,total,pernoctaciones,51265
05,Ávila,2024,4,2024M04,total,viajeros,31794
05,Ávila,2024,5,2024M05,residentes_espana,pernoctaciones,49773
05,Ávila,2024,5,2024M05,residentes_espana,viajeros,32113
05,Ávila,2024,5,2024M05,residentes_extranjero,pernoctaciones,13437
05,Ávila,2024,5,2024M05,residentes_extranjero,viajeros,8737
05,Ávila,2024,5,2024M05,total,pernoctaciones,63210
05,Ávila,2024,5,2024M05,total,viajeros,40849
05,Ávila,2024,6,2024M06,residentes_espana,pernoctaciones,48784
05,Ávila,2024,6,2024M06,residentes_espana,viajeros,30058
05,Ávila,2024,6,2024M06,residentes_extranjero,pernoctaciones,9363
05,Ávila,2024,6,2024M06,residentes_extranjero,viajeros,5414
05,Ávila,2024,6,2024M06,total,pernoctaciones,58147
05,Ávila,2024,6,2024M06,total,viajeros,35471
05,Ávila,2024,7,2024M07,residentes_espana,pernoctaciones,50792
05,Ávila,2024,7,2024M07,residentes_espana,viajeros,30800
05,Ávila,2024,7,2024M07,residentes_extranjero,pernoctaciones,9136
05,Ávila,2024,7,2024M07,residentes_extranjero,viajeros,5379
05,Ávila,2024,7,2024M07,total,pernoctaciones,59928
