codigo_provincia,provincia,anio,residencia,variable,valor
34,Palencia,2025,total,pernoctaciones,430469
34,Palencia,2025,total,viajeros,222711
35,"Palmas, Las",2015,residentes_espana,pernoctaciones,4205671
35,"Palmas, Las",2015,residentes_espana,viajeros,955467
35,"Palmas, Las",2015,residentes_extranjero,pernoctaciones,35144614
35,"Palmas, Las",2015,residentes_extranjero,viajeros,4157461
35,"Palmas, Las",2015,total,pernoctaciones,39350284
35,"Palmas, Las",2015,total,viajeros,5112928
35,"Palmas, Las",2016,residentes_espana,pernoctaciones,4172931
35,"Palmas, Las",2016,residentes_espana,viajeros,936523
35,"Palmas, Las",2016,residentes_extranjero,pernoctaciones,38873789
35,"Palmas, Las",2016,residentes_extranjero,viajeros,4633660
35,"Palmas, Las",2016,total,pernoctaciones,43046717
35,"Palmas, Las",2016,total,viajeros,5570184
35,"Palmas, Las",2017,residentes_espana,pernoctaciones,4209023
35,"Palmas, Las",2017,residentes_espana,viajeros,971440
35,"Palmas, Las",2017,residentes_extranjero,pernoctaciones,40088829
35,"Palmas, Las",2017,residentes_extranjero,viajeros,4957002
35,"Palmas, Las",2017,total,pernoctaciones,44297855
35,"Palmas, Las",2017,total,viajeros,5928444
35,"Palmas, Las",2018,residentes_espana,pernoctaciones,4240861
35,"Palmas, Las",2018,residentes_espana,viajeros,1005437
35,"Palmas, Las",2018,residentes_extranjero,pernoctaciones,38435564
35,"Palmas, Las",2018,residentes_extranjero,viajeros,4793505
35,"Palmas, Las",2018,total,pernoctaciones,42676427
35,"Palmas, Las",2018,total,viajeros,5798942
35,"Palmas, Las",2019,residentes_espana,pernoctaciones,4620026
35,"Palmas, Las",2019,residentes_espana,viajeros,1124387
35,"Palmas, Las",2019,residentes_extranjero,pernoctaciones,35842931
35,"Palmas, Las",2019,residentes_extranjero,viajeros,4500298
35,"Palmas, Las",2019,total,pernoctaciones,40462958
35,"Palmas, Las",2019,total,viajeros,5624687
35,"Palmas, Las",2020,residentes_espana,pernoctaciones,2160000
35,"Palmas, Las",2020,residentes_espana,viajeros,570031
35,"Palmas, Las",2020,residentes_extranjero,pernoctaciones,10214524
35,"Palmas, Las",2020,residentes_extranjero,viajeros,1315301
35,"Palmas, Las",2020,total,pernoctaciones,12374525
35,"Palmas, Las",2020,total,viajeros,1885331
35,"Palmas, Las",2021,residentes_espana,pernoctaciones,3921943
35,"Palmas, Las",2021,residentes_espana,viajeros,1027503
35,"Palmas, Las",2021,residentes_extranjero,pernoctaciones,14940188
35,"Palmas, Las",2021,residentes_extranjero,viajeros,1942275
35,"Palmas, Las",2021,total,pernoctaciones,18862130
35,"Palmas, Las",2021,total,viajeros,2969780
35,"Palmas, Las",2022,residentes_espana,pernoctaciones,4869651
35,"Palmas, Las",2022,residentes_espana,viajeros,1234872
35,"Palmas, Las",2022,residentes_extranjero,pernoctaciones,34425842
35,"Palmas, Las",2022,residentes_extranjero,viajeros,4513920
35,"Palmas, Las",2022,total,pernoctaciones,39295492
35,"Palmas, Las",2022,total,viajeros,5748791
35,"Palmas, Las",2023,residentes_espana,pernoctaciones,4911417
35,"Palmas, Las",2023,residentes_espana,viajeros,1269693
35,"Palmas, Las",2023,residentes_extranjero,pernoctaciones,38066905
35,"Palmas, Las",2023,residentes_extranjero,viajeros,5012909
35,"Palmas, Las",2023,total,pernoctaciones,42978324
35,"Palmas, Las",2023,total,viajeros,6282601
35,"Palmas, Las",2024,residentes_espana,pernoctaciones,5243636
35,"Palmas, Las",2024,residentes_espana,viajeros,1280048
35,"Palmas, Las",2024,residentes_extranjero,pernoctaciones,39915982
35,"Palmas, Las",2024,residentes_extranjero,viajeros,5251087
35,"Palmas, Las",2024,total,pernoctaciones,45159617
35,"Palmas, Las",2024,total,viajeros,6531134
35,"Palmas, Las",2025,residentes_espana,pernoctaciones,5140512
35,"Palmas, Las",2025,residentes_espana,viajeros,1292081
35,"Palmas, Las",2025,residentes_extranjero,pernoctaciones,40013534
35,"Palmas, Las",2025,residentes_extranjero,viajeros,5341215
35,"Palmas, Las",2025,total,pernoctaciones,45154046
35,"Palmas, Las",2025,total,viajeros,6633296
36,Pontevedra,2015,residentes_espana,pernoctaciones,2307209
36,Pontevedra,2015,residentes_espana,viajeros,940801
36,Pontevedra,2015,residentes_extranjero,pernoctaciones,393075
36,Pontevedra,2015,residentes_extranjero,viajeros,200551
36,Pontevedra,2015,total,pernoctaciones,2700283
36,Pontevedra,2015,total,viajeros,1141352
36,Pontevedra,2016,residentes_espana,pernoctaciones,2515714
36,Pontevedra,2016,residentes_espana,viajeros,1008239
36,Pontevedra,2016,residentes_extranjero,pernoctaciones,506122
36,Pontevedra,2016,residentes_extranjero,viajeros,261464
36,Pontevedra,2016,total,pernoctaciones,3021836
36,Pontevedra,2016,total,viajeros,1269704
36,Pontevedra,2017,residentes_espana,pernoctaciones,2816989
36,Pontevedra,2017,residentes_espana,viajeros,1124563
36,Pontevedra,2017,residentes_extranjero,pernoctaciones,596190
36,Pontevedra,2017,residentes_extranjero,viajeros,314641
36,Pontevedra,2017,total,pernoctaciones,3413181
36,Pontevedra,2017,total,viajeros,1439205
36,Pontevedra,2018,residentes_espana,pernoctaciones,2686772
36,Pontevedra,2018,residentes_espana,viajeros,1069070
36,Pontevedra,2018,residentes_extranjero,pernoctaciones,635662
36,Pontevedra,2018,residentes_extranjero,viajeros,331865
36,Pontevedra,2018,total,pernoctaciones,3322435
36,Pontevedra,2018,total,viajeros,1400940
36,Pontevedra,2019,residentes_espana,pernoctaciones,2770049
36,Pontevedra,2019,residentes_espana,viajeros,1118524
36,Pontevedra,2019,residentes_extranjero,pernoctaciones,724262
36,Pontevedra,2019,residentes_extranjero,viajeros,389581
36,Pontevedra,2019,total,pernoctaciones,3494310
36,Pontevedra,2019,total,viajeros,1508104
36,Pontevedra,2020,residentes_espana,pernoctaciones,1247214
36,Pontevedra,2020,residentes_espana,viajeros,518118
36,Pontevedra,2020,residentes_extranjero,pernoctaciones,157065
36,Pontevedra,2020,residentes_extranjero,viajeros,68970
36,Pontevedra,2020,total,pernoctaciones,1404280
36,Pontevedra,2020,total,viajeros,587087
36,Pontevedra,2021,residentes_espana,pernoctaciones,2179870
36,Pontevedra,2021,residentes_espana,viajeros,883751
36,Pontevedra,2021,residentes_extranjero,pernoctaciones,315387
36,Pontevedra,2021,residentes_extranjero,viajeros,153160
36,Pontevedra,2021,total,pernoctaciones,2495256
36,Pontevedra,2021,total,viajeros,1036909
36,Pontevedra,2022,residentes_espana,pernoctaciones,2745919
36,Pontevedra,2022,residentes_espana,viajeros,1121784
36,Pontevedra,2022,residentes_extranjero,pernoctaciones,653349
36,Pontevedra,2022,residentes_extranjero,viajeros,372969
36,Pontevedra,2022,total,pernoctaciones,3399267
36,Pontevedra,2022,total,viajeros,1494754
36,Pontevedra,2023,residentes_espana,pernoctaciones,2726655
36,Pontevedra,2023,residentes_espana,viajeros,1149305
36,Pontevedra,2023,residentes_extranjero,pernoctaciones,792126
36,Pontevedra,2023,residentes_extranjero,viajeros,461131
36,Pontevedra,2023,total,pernoctaciones,3518781
36,Pontevedra,2023,total,viajeros,1610436
36,Pontevedra,2024,residentes_espana,pernoctaciones,2839938
36,Pontevedra,2024,residentes_espana,viajeros,1218407
36,Pontevedra,2024,residentes_extranjero,pernoctaciones,920925
36,Pontevedra,2024,residentes_extranjero,viajeros,571303
36,Pontevedra,2024,total,pernoctaciones,3760864
36,Pontevedra,2024,total,viajeros,1789710
36,Pontevedra,2025,residentes_espana,pernoctaciones,2694460
36,Pontevedra,2025,residentes_espana,viajeros,1175706
36,Pontevedra,2025,residentes_extranjero,pernoctaciones,977666
36,Pontevedra,2025,residentes_extranjero,viajeros,631283
36,Pontevedra,2025,total,pernoctaciones,3672128
36,Pontevedra,2025,total,viajeros,1806989
37,Salamanca,2015,residentes_espana,pernoctaciones,1254457
37,Salamanca,2015,residentes_espana,viajeros,676212
37,Salamanca,2015,residentes_extranjero,pernoctaciones,402505
37,Salamanca,2015,residentes_extranjero,viajeros,271818
37,Salamanca,2015,total,pernoctaciones,1656960
37,Salamanca,2015,total,viajeros,948032
37,Salamanca,2016,residentes_espana,pernoctaciones,1252938
37,Salamanca,2016,residentes_espana,viajeros,691248
37,Salamanca,2016,residentes_extranjero,pernoctaciones,410308
37,Salamanca,2016,residentes_extranjero,viajeros,274652
37,Salamanca,2016,total,pernoctaciones,1663243
37,Salamanca,2016,total,viajeros,965897
37,Salamanca,2017,residentes_espana,pernoctaciones,1244003
37,Salamanca,2017,residentes_espana,viajeros,686721
37,Salamanca,2017,residentes_extranjero,pernoctaciones,456876
37,Salamanca,2017,residentes_extranjero,viajeros,308829
37,Salamanca,2017,total,pernoctaciones,1700878
37,Salamanca,2017,total,viajeros,995549
37,Salamanca,2018,residentes_espana,pernoctaciones,1287931
37,Salamanca,2018,residentes_espana,viajeros,701181
37,Salamanca,2018,residentes_extranjero,pernoctaciones,481201
37,Salamanca,2018,residentes_extranjero,viajeros,309420
37,Salamanca,2018,total,pernoctaciones,1769130
37,Salamanca,2018,total,viajeros,1010602
37,Salamanca,2019,residentes_espana,pernoctaciones,1341233
37,Salamanca,2019,residentes_espana,viajeros,729696
37,Salamanca,2019,residentes_extranjero,pernoctaciones,492387
37,Salamanca,2019,residentes_extranjero,viajeros,322650
37,Salamanca,2019,total,pernoctaciones,1833621
37,Salamanca,2019,total,viajeros,1052348
37,Salamanca,2020,residentes_espana,pernoctaciones,461710
37,Salamanca,2020,residentes_espana,viajeros,262861
37,Salamanca,2020,residentes_extranjero,pernoctaciones,117394
37,Salamanca,2020,residentes_extranjero,viajeros,71922
37,Salamanca,2020,total,pernoctaciones,579102
37,Salamanca,2020,total,viajeros,334781
37,Salamanca,2021,residentes_espana,pernoctaciones,853146
37,Salamanca,2021,residentes_espana,viajeros,484389
37,Salamanca,2021,residentes_extranjero,pernoctaciones,162311
37,Salamanca,2021,residentes_extranjero,viajeros,106553
37,Salamanca,2021,total,pernoctaciones,1015456
37,Salamanca,2021,total,viajeros,590941
37,Salamanca,2022,residentes_espana,pernoctaciones,1184042
37,Salamanca,2022,residentes_espana,viajeros,659522
37,Salamanca,2022,residentes_extranjero,pernoctaciones,406518
37,Salamanca,2022,residentes_extranjero,viajeros,262958
37,Salamanca,2022,total,pernoctaciones,1590559
37,Salamanca,2022,total,viajeros,922479
37,Salamanca,2023,residentes_espana,pernoctaciones,1294387
37,Salamanca,2023,residentes_espana,viajeros,687085
37,Salamanca,2023,residentes_extranjero,pernoctaciones,476250
37,Salamanca,2023,residentes_extranjero,viajeros,316702
37,Salamanca,2023,total,pernoctaciones,1770635
37,Salamanca,2023,total,viajeros,1003784
37,Salamanca,2024,residentes_espana,pernoctaciones,1252461
37,Salamanca,2024,residentes_espana,viajeros,663933
37,Salamanca,2024,residentes_extranjero,pernoctaciones,510536
37,Salamanca,2024,residentes_extranjero,viajeros,342170
37,Salamanca,2024,total,pernoctaciones,1762997
37,Salamanca,2024,total,viajeros,1006103
37,Salamanca,2025,residentes_espana,pernoctaciones,1246715
37,Salamanca,2025,residentes_espana,viajeros,679307
37,Salamanca,2025,residentes_extranjero,pernoctaciones,551728
37,Salamanca,2025,residentes_extranjero,viajeros,383575
37,Salamanca,2025,total,pernoctaciones,1798445
37,Salamanca,2025,total,viajeros,1062881
38,Santa Cruz de Tenerife,2015,residentes_espana,pernoctaciones,3597544
38,Santa Cruz de Tenerife,2015,residentes_espana,viajeros,886506
38,Santa Cruz de Tenerife,2015,residentes_extranjero,pernoctaciones,20891788
38,Santa Cruz de Tenerife,2015,residentes_extranjero,viajeros,2635804
38,Santa Cruz de Tenerife,2015,total,pernoctaciones,24489329
38,Santa Cruz de Tenerife,2015,total,viajeros,3522310
38,Santa Cruz de Tenerife,2016,residentes_espana,pernoctaciones,3752031
38,Santa Cruz de Tenerife,2016,residentes_espana,viajeros,876092
38,Santa Cruz de Tenerife,2016,residentes_extranjero,pernoctaciones,22904071
38,Santa Cruz de Tenerife,2016,residentes_extranjero,viajeros,2905420
38,Santa Cruz de Tenerife,2016,total,pernoctaciones,26656103
38,Santa Cruz de Tenerife,2016,total,viajeros,3781512
38,Santa Cruz de Tenerife,2017,residentes_espana,pernoctaciones,3838654
38,Santa Cruz de Tenerife,2017,residentes_espana,viajeros,898707
38,Santa Cruz de Tenerife,2017,residentes_extranjero,pernoctaciones,22880706
38,Santa Cruz de Tenerife,2017,residentes_extranjero,viajeros,2948035
38,Santa Cruz de Tenerife,2017,total,pernoctaciones,26719358
38,Santa Cruz de Tenerife,2017,total,viajeros,3846744
38,Santa Cruz de Tenerife,2018,residentes_espana,pernoctaciones,4058359
38,Santa Cruz de Tenerife,2018,residentes_espana,viajeros,993086
38,Santa Cruz de Tenerife,2018,residentes_extranjero,pernoctaciones,22273654
38,Santa Cruz de Tenerife,2018,residentes_extranjero,viajeros,2951549
38,Santa Cruz de Tenerife,2018,total,pernoctaciones,26332017
38,Santa Cruz de Tenerife,2018,total,viajeros,3944637
38,Santa Cruz de Tenerife,2019,residentes_espana,pernoctaciones,4431062
38,Santa Cruz de Tenerife,2019,residentes_espana,viajeros,1143950
38,Santa Cruz de Tenerife,2019,residentes_extranjero,pernoctaciones,22389005
38,Santa Cruz de Tenerife,2019,residentes_extranjero,viajeros,3005943
38,Santa Cruz de Tenerife,2019,total,pernoctaciones,26820070
38,Santa Cruz de Tenerife,2019,total,viajeros,4149894
38,Santa Cruz de Tenerife,2020,residentes_espana,pernoctaciones,1585682
38,Santa Cruz de Tenerife,2020,residentes_espana,viajeros,478289
38,Santa Cruz de Tenerife,2020,residentes_extranjero,pernoctaciones,6121898
38,Santa Cruz de Tenerife,2020,residentes_extranjero,viajeros,835252
38,Santa Cruz de Tenerife,2020,total,pernoctaciones,7707581
38,Santa Cruz de Tenerife,2020,total,viajeros,1313542
38,Santa Cruz de Tenerife,2021,residentes_espana,pernoctaciones,2932724
38,Santa Cruz de Tenerife,2021,residentes_espana,viajeros,885395
38,Santa Cruz de Tenerife,2021,residentes_extranjero,pernoctaciones,8365709
38,Santa Cruz de Tenerife,2021,residentes_extranjero,viajeros,1215115
38,Santa Cruz de Tenerife,2021,total,pernoctaciones,11298432
38,Santa Cruz de Tenerife,2021,total,viajeros,2100508
38,Santa Cruz de Tenerife,2022,residentes_espana,pernoctaciones,4406848
38,Santa Cruz de Tenerife,2022,residentes_espana,viajeros,1167201
38,Santa Cruz de Tenerife,2022,residentes_extranjero,pernoctaciones,20762048
38,Santa Cruz de Tenerife,2022,residentes_extranjero,viajeros,2977200
38,Santa Cruz de Tenerife,2022,total,pernoctaciones,25168895
38,Santa Cruz de Tenerife,2022,total,viajeros,4144401
38,Santa Cruz de Tenerife,2023,residentes_espana,pernoctaciones,4208903
38,Santa Cruz de Tenerife,2023,residentes_espana,viajeros,1137939
38,Santa Cruz de Tenerife,2023,residentes_extranjero,pernoctaciones,22566948
38,Santa Cruz de Tenerife,2023,residentes_extranjero,viajeros,3270734
38,Santa Cruz de Tenerife,2023,total,pernoctaciones,26775851
38,Santa Cruz de Tenerife,2023,total,viajeros,4408670
38,Santa Cruz de Tenerife,2024,residentes_espana,pernoctaciones,4017634
38,Santa Cruz de Tenerife,2024,residentes_espana,viajeros,1108785
38,Santa Cruz de Tenerife,2024,residentes_extranjero,pernoctaciones,23717253
38,Santa Cruz de Tenerife,2024,residentes_extranjero,viajeros,3472290
38,Santa Cruz de Tenerife,2024,total,pernoctaciones,27734890
38,Santa Cruz de Tenerife,2024,total,viajeros,4581074
38,Santa Cruz de Tenerife,2025,residentes_espana,pernoctaciones,4086530
38,Santa Cruz de Tenerife,2025,residentes_espana,viajeros,1123988
38,Santa Cruz de Tenerife,2025,residentes_extranjero,pernoctaciones,23586802
38,Santa Cruz de Tenerife,2025,residentes_extranjero,viajeros,3540543
38,Santa Cruz de Tenerife,2025,total,pernoctaciones,27673334
38,Santa Cruz de Tenerife,2025,total,viajeros,4664531
39,Cantabria,2015,residentes_espana,pernoctaciones,2060270
39,Cantabria,2015,residentes_espana,viajeros,871188
39,Cantabria,2015,residentes_extranjero,pernoctaciones,423426
39,Cantabria,2015,residentes_extranjero,viajeros,203095
39,Cantabria,2015,total,pernoctaciones,2483694
39,Cantabria,2015,total,viajeros,1074281
39,Cantabria,2016,residentes_espana,pernoctaciones,2210368
39,Cantabria,2016,residentes_espana,viajeros,934631
39,Cantabria,2016,residentes_extranjero,pernoctaciones,505086
39,Cantabria,2016,residentes_extranjero,viajeros,233531
39,Cantabria,2016,total,pernoctaciones,2715454
39,Cantabria,2016,total,viajeros,1168162
39,Cantabria,2017,residentes_espana,pernoctaciones,2295318
39,Cantabria,2017,residentes_espana,viajeros,969548
39,Cantabria,2017,residentes_extranjero,pernoctaciones,515396
39,Cantabria,2017,residentes_extranjero,viajeros,247288
39,Cantabria,2017,total,pernoctaciones,2810714
39,Cantabria,2017,total,viajeros,1216838
39,Cantabria,2018,residentes_espana,pernoctaciones,2350404
39,Cantabria,2018,residentes_espana,viajeros,1013927
39,Cantabria,2018,residentes_extranjero,pernoctaciones,560072
39,Cantabria,2018,residentes_extranjero,viajeros,270641
39,Cantabria,2018,total,pernoctaciones,2910479
39,Cantabria,2018,total,viajeros,1284571
39,Cantabria,2019,residentes_espana,pernoctaciones,2338037
39,Cantabria,2019,residentes_espana,viajeros,1037767
39,Cantabria,2019,residentes_extranjero,pernoctaciones,599309
39,Cantabria,2019,residentes_extranjero,viajeros,283953
39,Cantabria,2019,total,pernoctaciones,2937345
39,Cantabria,2019,total,viajeros,1321721
39,Cantabria,2020,residentes_espana,pernoctaciones,1234572
39,Cantabria,2020,residentes_espana,viajeros,569644
39,Cantabria,2020,residentes_extranjero,pernoctaciones,136597
