codigo_provincia,provincia,anio,mes,periodo,pernoctaciones_residentes_espana,viajeros_residentes_espana,pernoctaciones_residentes_extranjero,viajeros_residentes_extranjero,pernoctaciones_total,viajeros_total,estancia_media_total,estancia_media_residentes_espana,estancia_media_residentes_extranjero
01,Araba/Álava,2024,8,2024M08,78338,34815,36261,22835,114600,57650,1.9878577623590634,2.250122073818756,1.5879570834245675
01,Araba/Álava,2024,9,2024M09,65645,32111,32539,16424,98183,48535,2.022931904810961,2.044315032231945,1.9811860691670726
01,Araba/Álava,2024,10,2024M10,59582,28698,29933,14405,89515,43104,2.07672141796585,2.0761725555787858,2.0779590419993057
01,Araba/Álava,2024,11,2024M11,60627,28186,19028,7959,79656,36145,2.203790289113294,2.150961470233449,2.390752607111446
01,Araba/Álava,2024,12,2024M12,59921,28712,18982,8003,78903,36716,2.149008606602026,2.086967121760936,2.37186055229289
01,Araba/Álava,2025,1,2025M01,48833,22259,15199,6241,64033,28500,2.246771929824561,2.1938541713464215,2.4353468995353307
01,Araba/Álava,2025,2,2025M02,47432,23658,14447,5674,61879,29332,2.1096072548752214,2.0049032039901937,2.5461755375396544
01,Araba/Álava,2025,3,2025M03,59536,28614,21643,8586,81180,37201,2.182199403241848,2.0806598168728594,2.5207314232471467
01,Araba/Álava,2025,4,2025M04,65421,31083,26028,12322,91448,43406,2.1068055107588815,2.104719621658141,2.1123194286641778
01,Araba/Álava,2025,5,2025M05,65477,31827,34945,16123,100422,47951,2.0942628933703156,2.0572784114116947,2.1674006078273274
01,Araba/Álava,2025,6,2025M06,66104,31639,33010,14839,99114,46479,2.1324469115084232,2.089320142861658,2.2245434328458793
01,Araba/Álava,2025,7,2025M07,65755,28852,45691,22066,111447,50919,2.1887114829434986,2.279044780257868,2.0706516813196774
01,Araba/Álava,2025,8,2025M08,82455,35393,40169,22999,122624,58392,2.100013700506919,2.3296979628740146,1.746554198008609
01,Araba/Álava,2025,9,2025M09,66065,30812,39671,17212,105735,48024,2.201711644177911,2.144132156302739,2.3048454566581453
01,Araba/Álava,2025,10,2025M10,65144,32180,37519,15296,102663,47476,2.16241890639481,2.0243629583592293,2.452863493723849
01,Araba/Álava,2025,11,2025M11,57198,28398,24999,8525,82196,36923,2.2261463044714676,2.0141559264736952,2.932434017595308
01,Araba/Álava,2025,12,2025M12,56500,29337,21558,7988,78059,37325,2.09133288680509,1.9258956266830283,2.698798197295944
02,Albacete,2015,1,2015M01,21637,14861,2133,1114,23769,15975,1.487887323943662,1.455958549222798,1.914721723518851
02,Albacete,2015,2,2015M02,28413,18822,2797,1320,31210,20142,1.5494985602224207,1.5095632770162575,2.118939393939394
02,Albacete,2015,3,2015M03,44378,23526,3066,1460,47444,24986,1.8988233410709998,1.8863385190852673,2.1
02,Albacete,2015,4,2015M04,52710,27205,3097,1907,55807,29112,1.916975817532289,1.9375114868590333,1.6240167802831673
02,Albacete,2015,5,2015M05,51612,23501,5083,2414,56695,25914,2.187813537084202,2.196161865452534,2.1056338028169015
02,Albacete,2015,6,2015M06,51174,26618,3779,2009,54953,28627,1.9196213365005066,1.922533623863551,1.8810353409656546
02,Albacete,2015,7,2015M07,49844,24393,3182,2037,53026,26430,2.006280741581536,2.0433730988398313,1.5621011291114384
02,Albacete,2015,8,2015M08,63885,27197,3381,2171,67266,29369,2.290374204092751,2.348972313122771,1.5573468447719945
02,Albacete,2015,9,2015M09,61472,29948,5267,2380,66738,32328,2.0644023756495917,2.0526245492186455,2.2130252100840337
02,Albacete,2015,10,2015M10,59347,25726,9151,2867,68498,28593,2.3956213059140348,2.3068879732566274,3.1918381583536797
02,Albacete,2015,11,2015M11,50497,24888,6062,2223,56559,27111,2.0862011729556267,2.0289697846351658,2.7269455690508324
02,Albacete,2015,12,2015M12,33371,19576,2815,1435,36185,21011,1.7221931369282757,1.7046894156109522,1.961672473867596
02,Albacete,2016,1,2016M01,21817,13927,4156,2366,25973,16293,1.594120174307985,1.566525454153802,1.7565511411665258
02,Albacete,2016,2,2016M02,29713,19573,2353,1214,32066,20787,1.5425987395968634,1.5180605936749605,1.9382207578253707
02,Albacete,2016,3,2016M03,46511,25548,5632,2413,52142,27961,1.8648117020135189,1.820533896978237,2.3340240364691254
02,Albacete,2016,4,2016M04,52032,27542,3691,2376,55723,29918,1.862524232903269,1.8891874228451093,1.5534511784511784
02,Albacete,2016,5,2016M05,53711,25405,6622,2984,60334,28389,2.125259783719046,2.1141901200551074,2.2191689008042896
02,Albacete,2016,6,2016M06,51740,26728,6552,2558,58292,29287,1.9903711544371223,1.9357976653696498,2.5613760750586394
02,Albacete,2016,7,2016M07,55367,27889,4204,2282,59571,30172,1.9743802200715896,1.9852630069202912,1.8422436459246274
02,Albacete,2016,8,2016M08,67663,29935,4035,2483,71698,32418,2.211672527608119,2.2603307165525304,1.6250503423278293
02,Albacete,2016,9,2016M09,64730,31686,5713,3111,70443,34798,2.024340479337893,2.042858044562267,1.8363870138219223
02,Albacete,2016,10,2016M10,59690,28606,5668,3168,65359,31774,2.0569962862717945,2.0866251835279312,1.7891414141414141
02,Albacete,2016,11,2016M11,46559,22609,4926,2484,51485,25093,2.0517674251783364,2.059312663098766,1.9830917874396135
02,Albacete,2016,12,2016M12,32496,20115,1858,1204,34354,21319,1.6114264271307284,1.615510812826249,1.543189368770764
02,Albacete,2017,1,2017M01,24474,16861,3633,1782,28106,18643,1.5075899801534087,1.4515153312377675,2.038720538720539
02,Albacete,2017,2,2017M02,30049,19959,3745,1671,33794,21629,1.5624393175828748,1.5055363495165088,2.2411729503291444
02,Albacete,2017,3,2017M03,43788,25930,4714,2014,48502,27945,1.7356235462515657,1.6887003470883146,2.340615690168818
02,Albacete,2017,4,2017M04,60285,30983,6431,3075,66716,34058,1.9588936520054026,1.945744440499629,2.091382113821138
02,Albacete,2017,5,2017M05,58412,28179,8052,3177,66464,31356,2.1196581196581197,2.0728911600837505,2.534466477809254
02,Albacete,2017,6,2017M06,55417,28159,5189,2719,60606,30878,1.9627566552237838,1.9680031251109769,1.9084222140492828
02,Albacete,2017,7,2017M07,57981,28567,7007,3005,64988,31572,2.058406182693526,2.0296495956873315,2.3317803660565724
02,Albacete,2017,8,2017M08,68130,29008,6503,2793,74633,31801,2.346875884406151,2.3486624379481524,2.3283208020050123
02,Albacete,2017,9,2017M09,68936,32863,5372,3062,74308,35924,2.068477897784211,2.0976782399659193,1.7544088830829523
02,Albacete,2017,10,2017M10,64181,29113,6393,2885,70575,31998,2.205606600412526,2.2045477965170197,2.215944540727903
02,Albacete,2017,11,2017M11,48941,23101,5004,2303,53945,25404,2.1234844906313968,2.118566295831349,2.172818063395571
02,Albacete,2017,12,2017M12,35606,21434,3563,1625,39169,23059,1.6986426124289866,1.661192497900532,2.1926153846153844
02,Albacete,2018,1,2018M01,22166,15535,3710,2067,25876,17602,1.4700602204294966,1.4268426134534922,1.794871794871795
02,Albacete,2018,2,2018M02,28928,19237,4769,2228,33697,21465,1.569857908222688,1.5037687789156313,2.14048473967684
02,Albacete,2018,3,2018M03,49833,27776,5048,2718,54881,30495,1.7996720773897361,1.7941028225806452,1.8572479764532746
02,Albacete,2018,4,2018M04,58963,29958,5295,2970,64258,32928,1.9514698736637512,1.9681887976500434,1.7828282828282829
02,Albacete,2018,5,2018M05,58268,28575,4951,2987,63219,31561,2.0030734133899433,2.0391251093613296,1.6575159022430532
02,Albacete,2018,6,2018M06,57401,30606,4598,2766,62000,33372,1.8578448999160972,1.8754819316473894,1.6623282718727403
02,Albacete,2018,7,2018M07,57120,27217,4833,2769,61952,29987,2.0659619168306267,2.0986883198001247,1.7453954496208017
02,Albacete,2018,8,2018M08,70509,30549,5542,2840,76051,33389,2.2777261972505913,2.308062457036237,1.9514084507042253
02,Albacete,2018,9,2018M09,68118,33666,7220,3723,75337,37390,2.014897031291789,2.023346996970237,1.939296266451786
02,Albacete,2018,10,2018M10,69941,33497,5855,3355,75796,36852,2.0567676109844784,2.087978027883094,1.7451564828614008
02,Albacete,2018,11,2018M11,53065,25693,4364,2211,57429,27904,2.058092029816514,2.0653485385124353,1.9737675260063319
02,Albacete,2018,12,2018M12,38542,23600,3433,1768,41975,25369,1.6545784224841342,1.633135593220339,1.9417420814479638
02,Albacete,2019,1,2019M01,25173,16724,4726,1991,29899,18715,1.5975955116216938,1.505202104759627,2.3736815670517326
02,Albacete,2019,2,2019M02,34947,22772,7661,2603,42608,25375,1.6791330049261084,1.5346478131038117,2.943142527852478
02,Albacete,2019,3,2019M03,47206,27553,5361,2559,52567,30112,1.7457159936238045,1.7132798606322361,2.0949589683470107
02,Albacete,2019,4,2019M04,65563,33564,5370,3179,70933,36743,1.9305173774596522,1.9533726611846025,1.6892104435357032
02,Albacete,2019,5,2019M05,64229,33568,6176,3749,70405,37317,1.8866736340005896,1.9133996663489037,1.647372632702054
02,Albacete,2019,6,2019M06,60869,32878,6050,3372,66918,36251,1.8459628699897934,1.8513595717501063,1.7941874258600237
02,Albacete,2019,7,2019M07,61289,29658,6711,3599,67999,33256,2.044713735867212,2.0665250522624588,1.864684634620728
02,Albacete,2019,8,2019M08,74836,31803,5883,3343,80719,35146,2.296676719968133,2.353111341697324,1.7597965898893209
02,Albacete,2019,9,2019M09,69709,33032,5965,3447,75674,36479,2.074453795334302,2.1103475417776703,1.7304902814041194
02,Albacete,2019,10,2019M10,70309,33349,7568,3797,77878,37146,2.096537985247402,2.1082791088188553,1.993152488806953
02,Albacete,2019,11,2019M11,58627,28724,6605,2654,65231,31378,2.0788769201351265,2.041045815346052,2.488696307460437
02,Albacete,2019,12,2019M12,39361,24060,5107,2271,44467,26331,1.6887698910030002,1.63595178719867,2.2487890797005723
02,Albacete,2020,1,2020M01,27027,18351,4582,2002,31609,20353,1.5530388640495258,1.4727807748896518,2.288711288711289
02,Albacete,2020,2,2020M02,40063,25939,6776,2585,46839,28525,1.6420333041191937,1.5445082694012877,2.6212765957446806
02,Albacete,2020,3,2020M03,20060,11927,2801,892,22861,12819,1.783368437475622,1.681898214135994,3.140134529147982
02,Albacete,2020,4,2020M04,0,0,0,0,0,0,,,
02,Albacete,2020,5,2020M05,1936,963,1375,265,3311,1228,2.696254071661238,2.0103842159916927,5.188679245283019
02,Albacete,2020,6,2020M06,14316,8056,2219,661,16535,8717,1.8968681885969945,1.7770605759682225,3.357034795763994
02,Albacete,2020,7,2020M07,33280,19052,4065,1561,37345,20612,1.8118086551523385,1.7467982364056267,2.604099935938501
02,Albacete,2020,8,2020M08,41770,20899,2489,1325,44259,22224,1.9914956803455723,1.998660222977176,1.8784905660377358
02,Albacete,2020,9,2020M09,31114,18842,2987,1471,34102,20313,1.6788263673509576,1.6513109011782188,2.0305914343983686
02,Albacete,2020,10,2020M10,30520,18184,3821,1713,34341,19898,1.725851844406473,1.6783985921689397,2.2305896088733217
02,Albacete,2020,11,2020M11,18836,10886,1732,713,20568,11599,1.7732563151995862,1.730295792761345,2.429172510518934
02,Albacete,2020,12,2020M12,17776,10858,1572,833,19348,11691,1.654948250791207,1.6371339104807514,1.887154861944778
02,Albacete,2021,1,2021M01,12966,7883,1154,624,14121,8506,1.6601222666353161,1.6448052771787391,1.8493589743589745
02,Albacete,2021,2,2021M02,14880,9074,1706,791,16586,9865,1.6812975164723771,1.6398501212254795,2.156763590391909
02,Albacete,2021,3,2021M03,25794,15592,2020,983,27814,16575,1.6780693815987933,1.6543099025141097,2.054933875890132
02,Albacete,2021,4,2021M04,24893,15841,1733,949,26626,16790,1.5858248957712924,1.5714285714285714,1.8261327713382507
02,Albacete,2021,5,2021M05,32052,21033,3367,1689,35419,22722,1.5587976410527242,1.523891028383968,1.9934872705743043
02,Albacete,2021,6,2021M06,39474,25515,3996,1781,43471,27296,1.5925776670574443,1.547089947089947,2.243683323975295
02,Albacete,2021,7,2021M07,51409,28908,3963,1904,55372,30812,1.7970920420615344,1.7783658502836586,2.08140756302521
02,Albacete,2021,8,2021M08,62099,32897,4351,2407,66449,35304,1.8821946521640607,1.8876797276347388,1.8076443705857914
02,Albacete,2021,9,2021M09,52795,29538,6751,2961,59546,32498,1.8322973721459783,1.7873586566456767,2.2799729821006416
02,Albacete,2021,10,2021M10,59756,32249,5037,2984,64793,35233,1.8389861777311043,1.8529566808273126,1.6880026809651474
02,Albacete,2021,11,2021M11,41283,23843,7186,2735,48469,26578,1.8236511400406352,1.7314515790798137,2.627422303473492
02,Albacete,2021,12,2021M12,36111,21998,4596,1812,40707,23810,1.709659806803864,1.641558323483953,2.5364238410596025
02,Albacete,2022,1,2022M01,25284,15963,2980,1525,28263,17488,1.616136779505947,1.5839127983461756,1.9540983606557376
02,Albacete,2022,2,2022M02,32498,20754,7891,2755,40389,23509,1.7180228848526096,1.5658668208538113,2.8642468239564427
02,Albacete,2022,3,2022M03,43453,25686,5416,2440,48870,28126,1.7375382208632582,1.6916997586233746,2.219672131147541
02,Albacete,2022,4,2022M04,60866,33808,6047,3040,66913,36848,1.815919452887538,1.8003431140558448,1.9891447368421054
02,Albacete,2022,5,2022M05,61782,31837,7086,3871,68868,35708,1.9286434412456592,1.9405722901027107,1.830534745543787
02,Albacete,2022,6,2022M06,60120,31137,6518,3350,66638,34487,1.932264331487227,1.9308218518161673,1.9456716417910447
02,Albacete,2022,7,2022M07,56655,29234,7964,3624,64619,32858,1.9666139144196237,1.9379831702811794,2.19757174392936
02,Albacete,2022,8,2022M08,73671,33219,7257,4218,80929,37437,2.1617383871570905,2.217736837352118,1.7204836415362732
02,Albacete,2022,9,2022M09,70643,34265,8632,3715,79275,37980,2.0872827804107423,2.0616664234641764,2.3235531628532975
02,Albacete,2022,10,2022M10,66819,32825,7566,3847,74386,36673,2.0283587380361574,2.0356130997715156,1.9667273199896023
02,Albacete,2022,11,2022M11,52608,26850,12094,3848,64702,30697,2.1077629735804804,1.9593296089385475,3.142931392931393
02,Albacete,2022,12,2022M12,38813,23932,6397,2356,45210,26288,1.719796104686549,1.6218034430887516,2.715195246179966
02,Albacete,2023,1,2023M01,30780,19416,5812,2386,36592,21802,1.678378130446748,1.5852904820766378,2.435875943000838
02,Albacete,2023,2,2023M02,35140,21447,7421,2390,42561,23838,1.7854266297508181,1.6384575931365692,3.105020920502092
02,Albacete,2023,3,2023M03,48021,28703,6434,3176,54455,31879,1.7081777972960257,1.6730306936557153,2.0258186397984885
02,Albacete,2023,4,2023M04,66149,32697,7405,3306,73553,36003,2.042968641502097,2.0230908034376243,2.2398669086509377
02,Albacete,2023,5,2023M05,61467,28633,7896,4148,69362,32781,2.1159208077849976,2.1467188209408725,1.9035679845708775
02,Albacete,2023,6,2023M06,66555,32330,7739,3688,74294,36017,2.0627481467084987,2.0586142901330033,2.0984273318872018
02,Albacete,2023,7,2023M07,61486,29045,8000,3908,69486,32953,2.10863957758019,2.1169220175589603,2.0470829068577276
02,Albacete,2023,8,2023M08,71968,30848,7447,4117,79415,34965,2.2712712712712713,2.33298755186722,1.8088413893611854
02,Albacete,2023,9,2023M09,71933,34362,6959,4246,78892,38608,2.043410692084542,2.0933880449333566,1.638954309938766
02,Albacete,2023,10,2023M10,69641,31743,7150,3958,76791,35701,2.150948152712809,2.1939010175471756,1.806467913087418
02,Albacete,2023,11,2023M11,61488,28211,6536,2872,68024,31083,2.1884631470578775,2.179575342951331,2.2757660167130918
02,Albacete,2023,12,2023M12,41558,24822,4291,2619,45849,27441,1.6708210342188696,1.674240593022319,1.6384116074837725
02,Albacete,2024,1,2024M01,30098,17398,4108,2229,34206,19626,1.7428920819321307,1.7299689619496494,1.8429789143113504
02,Albacete,2024,2,2024M02,46415,23806,5599,2475,52013,26280,1.979185692541857,1.9497185583466352,2.2622222222222224
02,Albacete,2024,3,2024M03,49672,27641,7256,4141,56928,31782,1.7912025674910326,1.7970406280525306,1.752233759961362
02,Albacete,2024,4,2024M04,63657,31867,6711,4132,70368,35999,1.9547209644712353,1.9975837072833966,1.6241529525653438
02,Albacete,2024,5,2024M05,66152,30791,9294,4810,75446,35601,2.1192101345467824,2.148419992855055,1.9322245322245322
02,Albacete,2024,6,2024M06,68272,31339,7496,3916,75768,35256,2.1490810074880873,2.1784996330450874,1.9141981613891725
02,Albacete,2024,7,2024M07,88201,33853,6754,3825,94955,37677,2.5202378108660457,2.6054116326470327,1.7657516339869281
02,Albacete,2024,8,2024M08,73981,32686,6384,4375,80365,37061,2.168452011548528,2.2633849354463687,1.4592
02,Albacete,2024,9,2024M09,67938,32948,7944,4388,75882,37336,2.032408399400043,2.0619764477358262,1.8103919781221514
02,Albacete,2024,10,2024M10,96771,36847,8228,4890,104999,41737,2.5157294486906103,2.626292506852661,1.6826175869120654
02,Albacete,2024,11,2024M11,53756,25323,13213,4451,66969,29774,2.2492443071135892,2.122813252774158,2.9685463940687487
02,Albacete,2024,12,2024M12,39602,22637,5061,3281,44663,25919,1.7231760484586596,1.7494367628219287,1.542517525144773
02,Albacete,2025,1,2025M01,27908,18273,5551,3551,33459,21824,1.5331286656891496,1.527280687352925,1.563221627710504
02,Albacete,2025,2,2025M02,36004,24326,7387,3548,43390,27874,1.5566477721173855,1.4800624845843953,2.082018038331454
02,Albacete,2025,3,2025M03,47417,27634,5537,3642,52955,31275,1.6932054356514787,1.7158934645726278,1.5203185063152114
02,Albacete,2025,4,2025M04,64242,33350,6857,4524,71099,37875,1.8772013201320132,1.926296851574213,1.5156940760389037
02,Albacete,2025,5,2025M05,76907,35460,8409,5310,85316,40770,2.09261712043169,2.168838127467569,1.5836158192090395
02,Albacete,2025,6,2025M06,102340,38327,6893,4138,109233,42465,2.572306605439774,2.670180290656717,1.665780570323828
02,Albacete,2025,7,2025M07,58869,30613,9990,4750,68859,35363,1.947204705483132,1.9230065658380426,2.103157894736842
02,Albacete,2025,8,2025M08,76215,34811,6254,4618,82469,39429,2.091582337873139,2.189394157019333,1.354265915980944
02,Albacete,2025,9,2025M09,107706,41039,10328,5140,118034,46179,2.556010307715628,2.6244791539754866,2.009338521400778
02,Albacete,2025,10,2025M10,76186,33904,8140,4682,84326,38586,2.185404032550666,2.247109485606418,1.7385732592909013
02,Albacete,2025,11,2025M11,59254,28353,9078,3995,68332,32348,2.1124026214912823,2.089867033470885,2.272340425531915
02,Albacete,2025,12,2025M12,42055,26639,5945,3777,48001,30417,1.578097774270967,1.5787004016667292,1.5740005295207837
03,Alicante/Alacant,2015,1,2015M01,446979,113847,355971,63465,802950,177312,4.528458310774228,3.9261377111386335,5.6089340581422835
03,Alicante/Alacant,2015,2,2015M02,463798,147180,371533,67502,835331,214682,3.891015548578828,3.1512297866557955,5.504029510236734
03,Alicante/Alacant,2015,3,2015M03,596589,168402,561153,103675,1157742,272077,4.255199814758322,3.5426479495492926,5.412616349168073
03,Alicante/Alacant,2015,4,2015M04,803377,212486,639531,135571,1442908,348057,4.145608334267089,3.780846738138042,4.717314174860405
03,Alicante/Alacant,2015,5,2015M05,661099,181836,830502,175277,1491601,357113,4.176831983153791,3.6356882025561497,4.7382257797657426
03,Alicante/Alacant,2015,6,2015M06,811668,227263,847699,158450,1659368,385713,4.30207952545027,3.571492059860162,5.349946355317135
03,Alicante/Alacant,2015,7,2015M07,1092911,271733,882959,160027,1975870,431760,4.5763155456735225,4.022003216392561,5.5175626613009054
03,Alicante/Alacant,2015,8,2015M08,1310267,309961,892291,165611,2202558,475572,4.631387045494688,4.227199550911243,5.387872786227968
03,Alicante/Alacant,2015,9,2015M09,779315,184705,931181,168564,1710497,353269,4.841910838482856,4.219241493191847,5.5241985240027525
03,Alicante/Alacant,2015,10,2015M10,606712,156603,873531,160989,1480243,317592,4.660832136829643,3.8742041978761583,5.4260291075787785
03,Alicante/Alacant,2015,11,2015M11,372499,124528,534064,97942,906562,222469,4.075003708381842,2.9912871000899397,5.452859855833044
03,Alicante/Alacant,2015,12,2015M12,471642,146179,417928,79127,889570,225306,3.948274790729053,3.2264689182440707,5.281736954516157
03,Alicante/Alacant,2016,1,2016M01,481938,122211,434737,77843,916675,200053,4.582160727407237,3.9434911750988046,5.584792466888481
03,Alicante/Alacant,2016,2,2016M02,532126,151977,440756,85874,972882,237851,4.0903002299759095,3.501358758233154,5.13258960803037
03,Alicante/Alacant,2016,3,2016M03,752574,199972,601610,123574,1354185,323546,4.185448127932349,3.7633968755625786,4.868418923074433
03,Alicante/Alacant,2016,4,2016M04,635663,175049,751431,162815,1387093,337864,4.105477351833874,3.631343223897309,4.615244295673003
03,Alicante/Alacant,2016,5,2016M05,662415,176676,872675,181447,1535091,358123,4.286490954225224,3.749320790599742,4.8095311578587685
03,Alicante/Alacant,2016,6,2016M06,772004,214035,891693,172341,1663696,386376,4.3058989171170055,3.6069054126661526,5.174003864431563
03,Alicante/Alacant,2016,7,2016M07,1129206,291050,1018314,192717,2147520,483767,4.439161827904756,3.8797663631678407,5.283986363424088
03,Alicante/Alacant,2016,8,2016M08,1270027,306419,1004119,185935,2274147,492354,4.618926625964245,4.144739719142742,5.400376475650093
03,Alicante/Alacant,2016,9,2016M09,798368,202439,1031197,195181,1829565,397620,4.601290176550475,3.9437460173187975,5.283285770643659
03,Alicante/Alacant,2016,10,2016M10,685157,174592,947641,176827,1632798,351420,4.646286494792556,3.9243321572580645,5.359141986235134
03,Alicante/Alacant,2016,11,2016M11,529804,148602,632256,120540,1162060,269142,4.317646446857049,3.5652548417921697,5.245196615231459
03,Alicante/Alacant,2016,12,2016M12,487186,140739,433723,86283,920908,227022,4.05647029803279,3.461627551709192,5.026749185818759
03,Alicante/Alacant,2017,1,2017M01,433045,119929,493121,98777,926166,218706,4.234753504704947,3.6108447498103042,4.992265405914332
03,Alicante/Alacant,2017,2,2017M02,452042,149937,494593,103168,946635,253105,3.7400881057268722,3.0148795827580916,4.794054357940446
03,Alicante/Alacant,2017,3,2017M03,553994,163334,714735,151684,1268730,315017,4.027496928737179,3.3917861559748737,4.711999947258775
03,Alicante/Alacant,2017,4,2017M04,759848,223742,835566,184610,1595414,408352,3.906957722749001,3.396090139535715,4.526114511673257
03,Alicante/Alacant,2017,5,2017M05,608501,184186,974414,210328,1582915,394514,4.012316419696132,3.3037310110431846,4.632830626450116
03,Alicante/Alacant,2017,6,2017M06,753536,227163,1009602,199578,1763138,426742,4.13162519742608,3.317159924811699,5.058683822866247
03,Alicante/Alacant,2017,7,2017M07,1008478,280820,1096408,226359,2104886,507179,4.150183662967118,3.5911900861761983,4.84366868558352
03,Alicante/Alacant,2017,8,2017M08,1141957,288718,1100979,215630,2242936,504348,4.447199156138222,3.9552677699346765,5.1058711682047955
03,Alicante/Alacant,2017,9,2017M09,745504,204727,1104577,224262,1850081,428989,4.312653704407339,3.641454229290714,4.9253863784323695
03,Alicante/Alacant,2017,10,2017M10,645819,182178,972530,198333,1618349,380511,4.253093865880356,3.544988966834634,4.903520846253523
03,Alicante/Alacant,2017,11,2017M11,513913,161216,640263,126554,1154176,287770,4.010758591931056,3.1877295057562525,5.059207927050903
03,Alicante/Alacant,2017,12,2017M12,513381,158305,483057,101769,996437,260075,3.831344804383351,3.2429866397144753,4.746602600005896
03,Alicante/Alacant,2018,1,2018M01,412427,121926,490321,99916,902748,221842,4.069328621270994,3.382600921870643,4.9073321590135714
03,Alicante/Alacant,2018,2,2018M02,429796,146024,498378,104706,928174,250731,3.701871727070047,2.9433243850325974,4.759784539567933
03,Alicante/Alacant,2018,3,2018M03,640818,197035,693579,151379,1334398,348414,3.829920726492047,3.25230542796965,4.581738550261265
03,Alicante/Alacant,2018,4,2018M04,681438,207360,823538,184480,1504976,391841,3.8407823581503724,3.286255787037037,4.464104509973981
03,Alicante/Alacant,2018,5,2018M05,571945,175980,1012433,216679,1584378,392659,4.034997287722935,3.2500568246391635,4.672501719132911
03,Alicante/Alacant,2018,6,2018M06,741725,227981,987699,203655,1729424,431636,4.006672288687691,3.253450945473526,4.849863740148781
03,Alicante/Alacant,2018,7,2018M07,1036052,288277,1029974,209909,2066026,498186,4.147097670348023,3.593946100451996,4.906764359794006
03,Alicante/Alacant,2018,8,2018M08,1239986,317183,1012504,204241,2252490,521424,4.319881708551965,3.909370930976755,4.957398367614729
03,Alicante/Alacant,2018,9,2018M09,710347,199793,1102716,228751,1813063,428544,4.230751101403823,3.5554148543742774,4.820595319801881
03,Alicante/Alacant,2018,10,2018M10,613612,174884,1029503,205717,1643115,380601,4.317158914453719,3.5086800393403625,5.004462441120569
03,Alicante/Alacant,2018,11,2018M11,530713,165236,673322,136527,1204036,301763,3.9900054015899893,3.211848507589145,4.931786386575549
03,Alicante/Alacant,2018,12,2018M12,521622,165309,495975,106513,1017597,271821,3.7436290794309492,3.155436183147923,4.656473857651179
03,Alicante/Alacant,2019,1,2019M01,453794,138245,493787,100324,947581,238569,3.9719368400756174,3.2825346305472167,4.921922969578565
03,Alicante/Alacant,2019,2,2019M02,492232,163790,509649,113873,1001881,277663,3.6082625340790813,3.0052628365590084,4.4755912288250945
03,Alicante/Alacant,2019,3,2019M03,610264,188843,684032,146402,1294296,335245,3.8607466181449386,3.2315944991342014,4.672285897733637
03,Alicante/Alacant,2019,4,2019M04,732499,208067,752513,176826,1485012,384893,3.858246317807806,3.5204958018330634,4.255669415131259
03,Alicante/Alacant,2019,5,2019M05,654280,198944,875343,203063,1529623,402007,3.8049660826801524,3.288764677497185,4.310696680340584
03,Alicante/Alacant,2019,6,2019M06,800624,255803,909269,197779,1709892,453582,3.769752767966983,3.129846014315704,4.597399117196467
03,Alicante/Alacant,2019,7,2019M07,1129552,317906,954160,208572,2083712,526478,3.957832995870673,3.5531006020647613,4.57472719252824
03,Alicante/Alacant,2019,8,2019M08,1369903,366796,942962,205907,2312865,572703,4.038506870053064,3.734781731534695,4.579552904952235
03,Alicante/Alacant,2019,9,2019M09,752460,211311,993642,217481,1746102,428792,4.0721422041455995,3.560912588554311,4.568868085028117
03,Alicante/Alacant,2019,10,2019M10,608313,189099,964604,193405,1572917,382503,4.112169054883229,3.2169022575476336,4.98748222641607
03,Alicante/Alacant,2019,11,2019M11,547429,181122,644217,137583,1191647,318705,3.739028254969329,3.022432393635229,4.682388085737337
03,Alicante/Alacant,2019,12,2019M12,472268,158795,474235,102588,946503,261383,3.6211345037741554,2.974073490978935,4.622714157601279
03,Alicante/Alacant,2020,1,2020M01,371177,119686,456160,97449,827337,217135,3.8102424758790616,3.1012566214929063,4.681012632248663
03,Alicante/Alacant,2020,2,2020M02,481001,179749,513498,115921,994499,295669,3.3635551917854087,2.675959254293487,4.4297236911344795
03,Alicante/Alacant,2020,3,2020M03,189473,66270,339418,70694,528892,136964,3.861540258754125,2.8591066847744075,4.801227826972586
03,Alicante/Alacant,2020,4,2020M04,0,0,0,0,0,0,,,
03,Alicante/Alacant,2020,5,2020M05,4010,2021,655,378,4664,2399,1.9441433930804501,1.9841662543295397,1.7328042328042328
03,Alicante/Alacant,2020,6,2020M06,48884,28692,6817,3750,55701,32442,1.7169410024042908,1.7037501742646033,1.8178666666666667
03,Alicante/Alacant,2020,7,2020M07,408917,172389,132923,44885,541840,217275,2.4937981820273847,2.372059702185174,2.9614124986075527
03,Alicante/Alacant,2020,8,2020M08,729183,263321,174664,55719,903846,319040,2.8330178034102307,2.769179062816866,3.13472962544195
03,Alicante/Alacant,2020,9,2020M09,315741,127606,74186,26354,389927,153960,2.5326513380098725,2.474342899236713,2.81498064809896
03,Alicante/Alacant,2020,10,2020M10,223065,100070,63712,24438,286777,124508,2.303281716837472,2.229089637253922,2.6070873230215237
03,Alicante/Alacant,2020,11,2020M11,81520,44674,27261,11186,108781,55860,1.9473863229502326,1.8247750369342346,2.4370641873770786
03,Alicante/Alacant,2020,12,2020M12,97728,53698,30861,12153,128588,65851,1.952711424276017,1.8199560505046743,2.5393729943223895
