codigo_provincia,provincia,anio,poblacion_hombres,poblacion_mujeres,poblacion_total,poblacion_0_17,poblacion_18_34,poblacion_35_64,poblacion_65_mas,suma_poblacion_edades,edad_media_aprox,pct_0_17,pct_18_34,pct_35_64,pct_65_mas,indice_envejecimiento,tasa_dependencia,pct_mujeres,razon_masculinidad,diferencia_total_edades
36,Pontevedra,2021,457497,488814,946311,143277.0,152052.0,431846.0,257881.0,985056,47.24153449144008,15.140582747109566,16.067867751722215,45.63468035349901,27.251189091112753,179.98771610237512,68.70343792922736,51.65468857489768,93.59326860523635,-38745
36,Pontevedra,2022,456616,488582,945198,140900.0,151183.0,430242.0,262834.0,985159,47.59537292964892,14.906929553384582,15.994849756347348,45.518716713323556,27.807295402656376,186.53938963804117,69.43870662596207,51.69096845317066,93.45739302716842,-39961
36,Pontevedra,2023,456938,489772,946710,139071.0,151649.0,429818.0,266124.0,986662,47.828152903425895,14.689926165351586,16.018527320932492,45.401231633763246,28.1104033970276,191.35837090407057,69.68495202651225,51.734110762535515,93.29606429113954,-39952
26,"Rioja, La",2015,155527,158930,314457,55407.0,57648.0,138642.0,73788.0,325485,44.37950135950965,17.61989715604995,18.33255421249964,44.08933494881653,23.465211459754435,133.17450863609292,65.81843191196698,50.54109146878587,97.8588057635437,-11028
26,"Rioja, La",2016,155204,158821,314025,55198.0,55805.0,139570.0,74975.0,325548,44.7028579502869,17.577581402754557,17.77087811479978,44.445505931056445,23.875487620412386,135.8291967100257,66.62725527831094,50.57590956134066,97.72259335982018,-11523
26,"Rioja, La",2017,155178,158958,314136,55057.0,54388.0,140357.0,76263.0,326065,45.01960958704553,17.526485343927472,17.313520258741438,44.68032953879848,24.277064710825883,138.51644659171404,67.43176975018613,50.6016502406601,97.62201336202016,-11929
26,"Rioja, La",2018,155582,159308,314890,54959.0,53643.0,140987.0,77713.0,327302,45.30633482227423,17.453396424148114,17.035472704754042,44.77341293785131,24.67941185810918,141.40177223020797,68.16626419359811,50.591635174187815,97.66113440630728,-12412
26,"Rioja, La",2019,155955,160012,315967,54843.0,53468.0,141468.0,78905.0,328684,45.526928600114395,17.357192365025462,16.9220203375669,44.77303009491497,24.972544601176704,143.87433218459967,68.6112365083925,50.641997423781596,97.46456515761318,-12717
26,"Rioja, La",2020,157336,161367,318703,55230.0,53683.0,142594.0,80246.0,331753,45.68228169752798,17.32961409211711,16.84420918535439,44.74196979633075,25.178928343944047,145.29422415353974,69.0228605491219,50.632406974518595,97.50196756461978,-13050
26,"Rioja, La",2021,157763,161681,319444,55087.0,53584.0,142940.0,80853.0,332464,45.82481110736801,17.244650079513153,16.774145077071413,44.74649703860457,25.310539562489826,146.77328589322346,69.17221306303556,50.61325302713465,97.57670969377973,-13020
26,"Rioja, La",2022,157875,161742,319617,54569.0,53639.0,142556.0,82001.0,332765,46.044289513620726,17.07324704255406,16.782273783935146,44.6021331781476,25.656019548396987,150.2702999871722,69.6093172608884,50.60494279090286,97.60915532143784,-13148
26,"Rioja, La",2023,159151,163131,322282,54278.0,54969.0,142854.0,83043.0,335144,46.11992456973719,16.841772112621864,17.0561806120106,44.325776804165294,25.767185260113813,152.99568886104868,69.41609418520596,50.61747165525844,97.56024299489367,-12862
37,Salamanca,2015,166791,174844,341635,49125.0,60162.0,145976.0,103571.0,358834,48.27342448040041,14.379381503651558,17.610022392319287,42.72864314253516,30.31627321556632,210.83155216284987,74.07464902152927,51.178597040701334,95.39417995470248,-17199
37,Salamanca,2016,164995,173313,338308,48431.0,57657.0,145566.0,104548.0,356202,48.67435893116827,14.315653191766083,17.04275394019651,43.02765527271008,30.903200633742035,215.87000061943797,75.27642048390192,51.22935313383071,95.20059083854068,-17894
37,Salamanca,2017,163671,172112,335783,47841.0,55701.0,145343.0,105496.0,354381,49.05552498582035,14.247594428544625,16.58839190786907,43.28480000476498,31.41790978101929,220.5137852469639,76.27036867551382,51.256912946754305,95.09563540020451,-18598
37,Salamanca,2018,162338,171162,333500,47156.0,54266.0,144873.0,106357.0,352652,49.38752084207661,14.139730134932535,16.271664167916043,43.440179910044975,31.891154422788606,225.542878954958,77.0883654131034,51.32293853073463,94.84465009756839,-19152
37,Salamanca,2019,161557,170487,332044,46570.0,53501.0,144304.0,107217.0,351592,49.662842157955815,14.025249665706955,16.112623628193855,43.45930057462264,32.28999771114672,230.22761434399828,77.74677080963575,51.34470130464637,94.76206396968684,-19548
37,Salamanca,2020,160896,169938,330834,46028.0,52715.0,143862.0,108105.0,350710,49.93093439023695,13.912717556236663,15.933972929021806,43.48464788987831,32.67650846043635,234.8679064917007,78.40846080670678,51.36654636464208,94.67923595664301,-19876
37,Salamanca,2021,159202,168533,327735,45135.0,52102.0,142710.0,107421.0,347368,50.06923205361461,13.771797336262528,15.897600195279724,43.54432697148611,32.77678612293469,237.99933532735128,78.30934439356919,51.42355866782614,94.46339885957053,-19633
37,Salamanca,2022,158487,167798,326285,44379.0,51569.0,141449.0,109141.0,346538,50.40665670142957,13.601299477450695,15.804894494077264,43.35136460456349,33.44959161469268,245.92938101354244,79.53662352733942,51.42682011125243,94.45106616288633,-20253
37,Salamanca,2023,158779,168310,327089,44173.0,52213.0,140831.0,109851.0,347068,50.43964871437298,13.504887049090614,15.96293363579943,43.055865528953895,33.58443726325251,248.68358499535915,79.78699156668947,51.456942911562294,94.33723486423861,-19979
38,Santa Cruz de Tenerife,2015,496494,507247,1003741,167204.0,211874.0,462483.0,180764.0,1022325,42.1366806054826,16.6580821148085,21.108433350834527,46.075929946071746,18.009028225408745,108.10985383124806,51.5999685626456,50.53564614776123,97.88012546156014,-18584
38,Santa Cruz de Tenerife,2016,495737,507805,1003542,166361.0,206552.0,466543.0,183473.0,1022929,42.436971676431114,16.577382909733725,20.58229750224704,46.48963371737307,18.282543231872708,110.28606464255445,51.97394127129157,50.60127030059529,97.62349720857415,-19387
38,Santa Cruz de Tenerife,2017,498376,511278,1009654,166280.0,203382.0,472372.0,188170.0,1030204,42.75990871710846,16.469008194886566,20.143732407339545,46.78553246953907,18.637077652344267,113.16454173682945,52.452519703915925,50.63893175285791,97.47651962337515,-20550
38,Santa Cruz de Tenerife,2018,502805,516903,1019708,166147.0,203197.0,479066.0,193209.0,1041619,43.04601490564208,16.293586006974547,19.926979095976495,46.9807042800488,18.947483004938668,116.28798594016142,52.67118398623405,50.69127632616396,97.27260240315881,-21911
38,Santa Cruz de Tenerife,2019,508238,523392,1031630,165863.0,204761.0,486099.0,197826.0,1054549,43.29619012487803,16.07776043736611,19.848298324011516,47.11950990180588,19.176061184727082,119.27072342837161,52.642937787684914,50.7344687533321,97.10465578381022,-22919
38,Santa Cruz de Tenerife,2020,514087,530958,1045045,165144.0,207152.0,492981.0,204041.0,1069318,43.60769761661171,15.802573094938495,19.82230430268553,47.17318392987862,19.524613772612664,123.55338371360752,52.73069545357811,50.80719012099957,96.82253586912712,-24273
38,Santa Cruz de Tenerife,2021,514700,532865,1047565,162047.0,206092.0,495212.0,209567.0,1072918,44.019773179311,15.468920782958575,19.67343315211944,47.272675203925296,20.00515481139595,129.32482551358555,52.989003342345114,50.867010638957964,96.59106903249416,-25353
38,Santa Cruz de Tenerife,2022,516481,535393,1051874,158953.0,205590.0,496902.0,216945.0,1078390,44.46910208737099,15.111410682268028,19.545116620431724,47.239688403744175,20.624618537961773,136.48374047674469,53.509221457326205,50.898966986540216,96.46764152687838,-26516
38,Santa Cruz de Tenerife,2023,523253,543920,1067173,157563.0,209893.0,503593.0,222917.0,1093966,44.7154454526009,14.764522715623427,19.66813253333808,47.18944351103335,20.888553214895804,141.47801196981524,53.32690480261701,50.96830598225405,96.20036034710986,-26793
40,Segovia,2015,79696,77882,157578,25732.0,29172.0,68161.0,41702.0,164767,46.087177650864554,16.329690692863217,18.512736549518333,43.255403673101576,26.46435416111386,162.06280118140836,69.28174411556203,49.424412037213315,102.32916463367658,-7189
40,Segovia,2016,78795,77196,155991,25257.0,28153.0,68191.0,41775.0,163376,46.42426672216237,16.191318729926728,18.047836093107936,43.71470148918848,26.780391176414025,165.39969117472384,69.57568712114922,49.487470430986406,102.07135084719415,-7385
40,Segovia,2017,78094,76760,154854,24988.0,27245.0,68182.0,42063.0,162478,46.77361858220805,16.136489854960157,17.59399175998037,44.02986038462035,27.163005153241116,168.33279974387708,70.26418099699247,49.56927170108619,101.73788431474726,-7624
40,Segovia,2018,77562,76421,153983,24734.0,26673.0,68103.0,42257.0,161767,47.04732732881243,16.0628121286116,17.322042043602217,44.227609541313,27.442639771922874,170.84579930460094,70.68350637292141,49.62950455569771,101.49304510540297,-7784
40,Segovia,2019,77261,76310,153571,24449.0,26339.0,68207.0,42500.0,161495,47.293086473265426,15.920323498577206,17.151024607510532,44.41398441111929,27.674495835802333,173.83124054153544,70.8110337824974,49.690371228942965,101.24623247280829,-7924
40,Segovia,2020,77251,76390,153641,24300.0,26202.0,68338.0,42863.0,161703,47.49432601745175,15.816090757024492,17.05404156442616,44.47901276352015,27.89815218593995,176.3909465020576,71.04188703194416,49.71980135510704,101.12711087838723,-8062
40,Segovia,2021,77152,76474,153626,24127.0,26165.0,68734.0,42353.0,161379,47.446526499730446,15.705023889185425,17.031622251441814,44.74112454922995,27.56890109747048,175.54192398557632,70.05342522049759,49.779334227279236,100.88657582969375,-7753
40,Segovia,2022,77203,76528,153731,23809.0,26103.0,68619.0,43121.0,161652,47.73022294806127,15.487442350599423,16.979659274967315,44.635759866259896,28.049645159401813,181.1121844680583,70.65940330651802,49.780460674815096,100.88203010662764,-7921
40,Segovia,2023,77867,77465,155332,23899.0,26616.0,68912.0,43771.0,163198,47.791523180431135,15.385754384157805,17.13491102927922,44.364329307547706,28.17899724461154,183.14992259090337,70.8378695251654,49.87059974763732,100.51894403924354,-7866
41,Sevilla,2015,947965,987170,1935135,393417.0,406246.0,836511.0,335011.0,1971185,40.3910277320495,20.330209520266028,20.993160683879935,43.2275267616988,17.312022158660767,85.15417483230262,58.61387222119851,51.012978422694026,96.02854624836654,-36050
41,Sevilla,2016,948005,987585,1935590,392551.0,393487.0,847798.0,338985.0,1972821,40.69989319862268,20.280689608853116,20.32904695725851,43.80049493952748,17.513264689319534,86.35438452583232,58.9337662180724,51.02242727023801,95.99224370560509,-37231
41,Sevilla,2017,948130,988605,1936735,391791.0,382630.0,854856.0,346158.0,1975435,41.03312941200293,20.22945834097076,19.756445770846295,44.1390277967817,17.873276416236603,88.35271866888213,59.632917059263704,51.04492870733477,95.90584712802384,-38700
41,Sevilla,2018,948341,989666,1938007,389734.0,374516.0,860383.0,353870.0,1978503,41.36710533165732,20.110040882205276,19.324801200408462,44.39524728238856,18.259479970918576,90.79782620967121,60.21577473137479,51.06617261960354,95.82434882071325,-40496
41,Sevilla,2019,949279,991912,1941191,386153.0,369859.0,865226.0,362496.0,1983734,41.71925923536119,19.892581410072477,19.053199813928664,44.571914870819,18.67389659234975,93.87367183473908,60.61518033171806,51.098114508052014,95.70193726862867,-42543
41,Sevilla,2020,952123,995725,1947848,382729.0,368135.0,871110.0,369727.0,1991701,42.04934525814869,19.648812433002988,18.89957532620615,44.72166205987325,18.981306549587032,96.60281818205571,60.71890546260021,51.11923517646141,95.62108011750232,-43853
41,Sevilla,2021,952623,997433,1950056,377457.0,367147.0,873876.0,376577.0,1995057,42.37738671125687,19.356213360026583,18.827510594567542,44.812866912539945,19.31108645085064,99.76686086097224,60.75906731784987,51.1489413637352,95.50746766950762,-45001
41,Sevilla,2022,952462,997096,1949558,371822.0,367111.0,873728.0,382876.0,1995537,42.680076089794376,19.07211788518218,18.8304733688354,44.81672255967763,19.639118200125363,102.9729279063638,60.821589263393555,51.144721008556814,95.52360053595642,-45979
41,Sevilla,2023,956407,1002987,1959394,366576.0,372149.0,875498.0,390982.0,2005205,42.93679947935498,18.708641549377003,18.99306622353646,44.682080275840384,19.954230746853362,106.65782811749814,60.718937327625525,51.18863281198166,95.35587201030522,-45811
42,Soria,2015,46373,45081,91454,13718.0,16022.0,38681.0,28306.0,96727,48.380917427398764,14.999890655411464,17.51918997528812,42.29558029173136,30.951079231088855,206.34203236623415,76.8221121327898,49.293633958055416,102.86595239679687,-5273
42,Soria,2016,45863,44597,90460,13627.0,15454.0,38465.0,28316.0,95862,48.64580334230456,15.064116736679194,17.083793942073846,42.52155648905594,31.302233031173998,207.79335143465178,77.78890558059311,49.30024320141499,102.83875597013252,-5402
42,Soria,2017,45413,44201,89614,13468.0,14916.0,38522.0,28194.0,95100,48.88801261829653,15.028901734104046,16.644720690963467,42.98658691722275,31.461601981833194,209.34065934065933,77.96324712751226,49.323766375789496,102.74201941132553,-5486
42,Soria,2018,45231,44098,89329,13390.0,14751.0,38489.0,28347.0,94977,49.11237457489708,14.989533074365548,16.51311444211846,43.08679152346942,31.733255717628094,211.70276325616132,78.39406461307287,49.365827446853764,102.5692775182548,-5648
42,Soria,2019,45038,43970,89008,13195.0,14680.0,38384.0,28502.0,94761,49.30036618440076,14.824510156390437,16.492899514650368,43.124213553837855,32.02184073341722,216.00606290261462,78.578697421981,49.400053927736835,102.4289288151012,-5753
42,Soria,2020,45207,44095,89302,13220.0,14747.0,38586.0,28585.0,95138,49.3755281801173,14.80369980515554,16.513627914268437,43.208438780766386,32.009361492463775,216.22541603630862,78.38486490540566,49.37739356341403,102.52182787164078,-5836
42,Soria,2021,44939,43857,88796,13131.0,14655.0,38604.0,28048.0,94438,49.28273576314619,14.787828280553178,16.504121807288616,43.474931303211854,31.587008423802875,213.601401264184,77.31838750258173,49.39073832154602,102.4671090133844,-5642
42,Soria,2022,44754,43576,88330,12895.0,14514.0,38373.0,28212.0,93994,49.50547907313233,14.598664100532096,16.431563455224726,43.44277142533681,31.93931846484773,218.78247382706476,77.72609525970465,49.333182384240914,102.70332293005325,-5664
42,Soria,2023,45396,44132,89528,13136.0,14852.0,38793.0,28272.0,95053,49.32662830210514,14.67250469126977,16.589223483156108,43.330578143150746,31.57894736842105,215.22533495736906,77.18892720663622,49.29407559646144,102.8641348681229,-5525
43,Tarragona,2015,397694,395578,793272,152450.0,153277.0,346319.0,163041.0,815087,42.400975601377525,19.217872306094254,19.322124063372968,43.65703062757793,20.55297552415817,106.94719580190227,63.14922457345535,49.8666283443762,100.53491346839309,-21815
43,Tarragona,2016,396507,395656,792163,151996.0,147571.0,349283.0,165940.0,814790,42.73110371997693,19.187465206024516,18.628868048621307,44.09231433429736,20.947708994234773,109.17392562962183,63.98982397243456,49.94628630723727,100.215085832137,-22627
43,Tarragona,2017,396462,396615,793077,151736.0,143759.0,351516.0,169583.0,816594,43.06299580942304,19.132568464348356,18.126739269957394,44.32306068641506,21.382917421637494,111.76187588970316,64.87688657816365,50.00964597384617,99.9614235467645,-23517
43,Tarragona,2018,397366,398553,795919,151950.0,141792.0,353160.0,173177.0,820079,43.307695965876455,19.091138671146183,17.81487814714814,44.37134934585052,21.75811860252111,113.96972688384336,65.68859202508526,50.07456788944604,99.70217260941456,-24160
43,Tarragona,2019,401245,402283,803528,152132.0,143117.0,356258.0,176751.0,828258,43.504080854033404,18.933005445983213,17.81107814537888,44.3367250425623,21.996868808554275,116.18265716614519,65.85892365456822,50.06459015740584,99.74197269086687,-24730
43,Tarragona,2020,407808,407938,815746,153245.0,145891.0,361171.0,180826.0,841133,43.66896673891049,18.78587207292466,17.88436596685733,44.27493361904318,22.1669490257997,117.99797709550067,65.88365919749458,50.00796816656165,99.96813241227834,-25387
43,Tarragona,2021,411553,411882,823435,153104.0,147033.0,364841.0,184023.0,849001,43.86085057614773,18.593331592657588,17.856054211929298,44.307200932678356,22.348212062882922,120.19476956839794,65.86132524801025,50.019977290253635,99.92012275360419,-25566
43,Tarragona,2022,415112,415794,830906,152965.0,148938.0,366775.0,188427.0,857105,44.1009957939809,18.409422967218916,17.924771273766225,44.141575581353365,22.677294423195885,123.18308109698297,66.19805977355622,50.04103953997203,99.83597646911691,-26199
43,Tarragona,2023,423714,424878,848592,154002.0,154617.0,373323.0,192991.0,874933,44.19379083884137,18.147943888228973,18.220416878782736,43.9932264268341,22.742495804815505,125.31720367267958,65.7258400575823,50.06858419593868,99.72603900413766,-26341
44,Teruel,2015,70152,67719,137871,21506.0,25708.0,57794.0,39879.0,144887,47.21818382601614,15.598639307758702,18.6464158524998,41.91889519913542,28.92486454729421,185.4319724727983,73.51320926444876,49.11765345866789,103.59278784388428,-7016
44,Teruel,2016,69282,67095,136377,21232.0,24741.0,57820.0,39854.0,143647,47.517407255285526,15.568607609787573,18.14162212103214,42.39717840984917,29.223402773194895,187.70723436322533,73.98892939765749,49.19817857849931,103.25955734406439,-7270
44,Teruel,2017,68634,66690,135324,21092.0,23983.0,57837.0,39954.0,142866,47.781543544300256,15.586296591883183,17.72265082320948,42.73964706925601,29.52469628447282,189.42727100322398,74.6101197751161,49.28172386272945,102.91497975708502,-7542
44,Teruel,2018,68111,66338,134449,21017.0,23425.0,57725.0,39992.0,142159,47.966551537363095,15.631949661209827,17.422963354134282,42.93449560800006,29.745107810396508,190.2840557643812,75.18052988293284,49.3406421765874,102.67267629413006,-7710
44,Teruel,2019,67938,66087,134025,20890.0,23231.0,57689.0,40047.0,141857,48.0706556602776,15.586644282783062,17.333333333333332,43.04346204066405,29.88024622271964,191.7041646720919,75.305239742956,49.309457190822606,102.80085342049117,-7832
44,Teruel,2020,67987,66098,134085,20862.0,23251.0,57879.0,39934.0,141926,48.138057861138904,15.558787336391095,17.34049297087668,43.1659022261998,29.782600589178507,191.41980634646725,74.93652163194872,49.29559607711526,102.8578776967533,-7841
44,Teruel,2021,68143,66116,134259,20941.0,23230.0,58067.0,39796.0,142034,48.120865426588,15.597464602000612,17.30237823907522,43.24998696549207,29.64121585889959,190.03868010123682,74.7100138996519,49.24511578367186,103.06582370379333,-7775
44,Teruel,2022,68120,66012,134132,20894.0,23112.0,57834.0,40060.0,141900,48.22885835095138,15.577192616228789,17.230787582381534,43.11722780544538,29.86610204872812,191.7296831626304,75.30205322066563,49.21420690066502,103.19335878325153,-7768
44,Teruel,2023,68416,66630,135046,21211.0,23158.0,58045.0,40203.0,142617,48.123288247544124,15.706500007404884,17.14823097314989,42.98165069679961,29.76985619714764,189.53844703220028,75.63021070650099,49.33874383543385,102.68047426084347,-7571
45,Toledo,2015,351290,343039,694329,136576.0,144926.0,293673.0,140266.0,715441,41.884727042481494,19.670213976371432,20.87281389658217,42.29594327761047,20.2016623243448,102.70179240862231,63.119614955802454,49.405829225050375,102.40526587355957,-21112
45,Toledo,2016,349534,342253,691787,135758.0,138743.0,297188.0,142082.0,713771,42.24522991267507,19.62424850423613,20.055739700225647,42.959465847146596,20.538402716443066,104.6582890142754,63.73485712188397,49.473754204690174,102.12737360958121,-21984
45,Toledo,2017,348779,342242,691021,135155.0,133753.0,300783.0,144198.0,713889,42.599014692760356,19.558739893577766,19.355851703493816,43.52733129673339,20.867383190959465,106.69083644704229,64.2876539573246,49.52700424444409,101.91005195154305,-22868
45,Toledo,2018,348376,342748,691124,134881.0,130387.0,303207.0,146140.0,714615,42.86141768644655,19.5161794410265,18.865934333057453,43.87157731463529,21.14526481499702,108.34735804153291,64.81201308136183,49.59283717538387,101.64202271056286,-23491
45,Toledo,2019,350717,345673,696390,135223.0,129420.0,307545.0,148280.0,720468,43.08188288723441,19.41771133991011,18.584413906000947,44.16275362943178,21.292666465629893,109.65590173269341,64.88002471593835,49.63784660894039,101.4591825222103,-24078
45,Toledo,2020,354775,350017,704792,136500.0,129405.0,312651.0,150901.0,729457,43.26278450957356,19.36741620222704,18.360736217210185,44.360747568076825,21.41071408302024,110.55018315018314,65.01461353312702,49.662453603332615,101.3593625452478,-24665
45,Toledo,2021,357475,352925,710400,137020.0,129697.0,316856.0,150882.0,734455,43.31285919491324,19.287725225225227,18.25689752252252,44.60247747747748,21.23902027027027,110.11677127426653,64.47207834232442,49.67975788288288,101.28922575618049,-24055
45,Toledo,2022,360259,356050,716309,136709.0,130318.0,319846.0,153827.0,740700,43.540953152423384,19.085199264563197,18.192986546308926,44.6519588613294,21.474950056470043,112.52148724663336,64.54003429861118,49.70620221161538,101.18213734026119,-24391
45,Toledo,2023,367880,363232,731112,137756.0,134314.0,325742.0,158113.0,755925,43.6771399279029,18.84198317084113,18.371193469673592,44.55432273030671,21.626371882830536,114.77757774615988,64.31151859773593,49.68212804604493,101.27962294071007,-24813
46,Valencia/València,2015,1243543,1285233,2528776,460518.0,487956.0,1126481.0,516891.0,2591846,42.728974252328264,18.211102920938824,19.296133781718904,44.546492057817694,20.440363242928594,112.2412153270882,60.541786393646824,50.82431184098552,96.75623019328013,-63070
46,Valencia/València,2016,1241307,1285162,2526469,459784.0,471181.0,1135204.0,525547.0,2591716,43.04011049050128,18.198679659239833,18.649783551668357,44.93243336846801,20.801640550507447,114.30302054877943,61.33840891193581,50.867910906486486,96.58758973576872,-65247
46,Valencia/València,2017,1242756,1288917,2531673,459303.0,460578.0,1143549.0,536230.0,2599660,43.3569216743728,18.142271928483655,18.19263388281188,45.1696960863429,21.1808555054306,116.7486386982014,62.06073459270993,50.91166987205693,96.41862121455455,-67987
46,Valencia/València,2018,1247517,1295406,2542923,458690.0,456526.0,1150650.0,547143.0,2613009,43.610755646076996,18.037903625080272,17.952804705451168,45.249108997795055,21.516302302507782,119.2838300377161,62.583873825890876,50.94161325372416,96.30316672919533,-70086
46,Valencia/València,2019,1251933,1302399,2554332,456606.0,456978.0,1155691.0,557766.0,2627041,43.876332725678814,17.875749902518546,17.890313397005556,45.244353513951985,21.836080822696502,122.15476800567667,62.900198366806826,50.98785122685696,96.12515058749277,-72709
46,Valencia/València,2020,1266510,1318144,2584654,456853.0,464284.0,1168911.0,569944.0,2659992,44.09331870171038,17.675596037225873,17.963100670341174,45.22504753053987,22.051075308339144,124.75435205635073,62.87044719093556,50.9988571004088,96.08282554865022,-75338
46,Valencia/València,2021,1270661,1322582,2593243,452027.0,465514.0,1173405.0,578869.0,2669815,44.35969421102211,17.430954214471996,17.95103659780437,45.24855557307973,22.322204282437088,128.06071318748658,62.90097314144262,51.00108242844963,96.07426987513817,-76572
46,Valencia/València,2022,1277994,1331328,2609322,448508.0,471699.0,1178159.0,588878.0,2687244,44.581167545634116,17.188679664679178,18.077454603149782,45.151920690508874,22.568238032715012,131.29710060913072,62.877290045567555,51.02198962029217,95.99392486299395,-77922
46,Valencia/València,2023,1299669,1357172,2656841,451835.0,491048.0,1191539.0,601306.0,2735728,44.62266387594088,17.00647498288381,18.482400715737224,44.847960416148354,22.6323667844632,133.08088129516307,62.590582240323975,51.08216863560898,95.76302782550775,-78887
47,Valladolid,2015,258060,269139,527199,83700.0,91919.0,240355.0,128889.0,544863,45.48333067211391,15.876357883835137,17.435351736251395,45.59094383714688,24.447884005849783,153.98924731182797,63.980028530670474,51.05074175026888,95.8835397322573,-17664
47,Valladolid,2016,256523,268146,524669,83569.0,87767.0,240174.0,131446.0,542956,45.83359793427092,15.927946953221936,16.728070459661232,45.7762894320038,25.05312873449737,157.2903827974488,65.56514738931698,51.10765072836398,95.66542107657769,-18287
47,Valladolid,2017,255617,267368,522985,83452.0,84586.0,239839.0,134176.0,542053,46.21098490369023,15.956863007543237,16.17369523026473,45.85963268544987,25.65580274768875,160.78224608157984,67.08114356168606,51.123454783598,95.60493402351814,-19068
47,Valladolid,2018,254236,266694,520930,83158.0,82084.0,238520.0,136852.0,540614,46.55903287743196,15.963373197934464,15.75720346303726,45.78734186934905,26.27070815656614,164.56865244474375,68.62359795885267,51.1957460695295,95.32872880529746,-19684
47,Valladolid,2019,253935,266548,520483,82673.0,80869.0,237791.0,139352.0,540685,46.86591083532926,15.883900146594605,15.537299008805283,45.686602636397346,26.77359298958852,168.55805402005493,69.6745747818992,51.21166301300907,95.26801926857452,-20202
47,Valladolid,2020,253858,267046,520904,82213.0,79980.0,237471.0,142101.0,541765,47.19042204645926,15.782754595856435,15.354076758865357,45.588246586703114,27.27969069156697,172.8449272012942,70.66098389987746,51.26587624591095,95.06152498071494,-20861
47,Valladolid,2021,252999,266381,519380,81227.0,79563.0,236238.0,143069.0,540097,47.39854507616224,15.639223689783973,15.31884169586815,45.484616273248875,27.546112672802188,176.13478276927623,71.0244742733557,51.28826677962186,94.97636843468565,-20717
47,Valladolid,2022,252298,265860,518158,79970.0,79376.0,234153.0,146159.0,539658,47.75425917896149,15.433516417772186,15.318879569552145,45.18949818395161,28.207419358574025,182.76728773289983,72.12379078171398,51.30867418818198,94.89881892725495,-21500
47,Valladolid,2023,253708,267625,521333,79660.0,81186.0,233383.0,148716.0,542945,47.90660011603385,15.280060920755064,15.572772105353009,44.766588725440364,28.526105195719435,186.68842580969118,72.59965222256484,51.33475149280786,94.79981317141522,-21612
49,Zamora,2015,91253,92632,183885,22008.0,30568.0,76955.0,65544.0,195075,51.16948865820838,11.968349783832286,16.62343312396335,41.84952551866656,35.644016640835304,297.81897491821155,81.42629948941156,50.37496261250238,98.51131358493825,-11190
49,Zamora,2016,89787,91270,181057,21476.0,29097.0,76532.0,65449.0,192554,51.5430788246414,11.861457993891426,16.070629691202218,42.26956151930055,36.1482847942913,304.75414416092383,82.29274157665036,50.40953953727279,98.37515065191191,-11497
49,Zamora,2017,88386,89857,178243,20975.0,27809.0,76054.0,65177.0,190015,51.9041549351367,11.767643049095897,15.601734710479514,42.668716303024524,36.566372872988,310.7365911799762,82.9477292202228,50.4126389255118,98.36295447210568,-11772
49,Zamora,2018,87029,88633,175662,20574.0,26545.0,75250.0,65439.0,187808,52.28680354404498,11.712265600983708,15.111407134155366,42.83795015427355,37.25279229429245,318.0664916885389,84.49629156638342,50.456558618255514,98.19029029819593,-12146
49,Zamora,2019,85823,87495,173318,20126.0,25664.0,74378.0,65553.0,185721,52.618131498322754,11.61218107755686,14.80746373717675,42.91418086984618,37.82238428784085,325.7130080492895,85.64302992743048,50.48235036176277,98.08903365906623,-12403
49,Zamora,2020,84836,86465,171301,19771.0,24819.0,73659.0,65674.0,183923,52.936897506021545,11.54167226110764,14.488531882475876,42.99974897986585,38.33836346547889,332.1733852612412,86.76557200593025,50.475478835500084,98.1160006939224,-12622
49,Zamora,2021,83824,85341,169165,19358.0,24332.0,72842.0,65022.0,181554,53.044091565044006,11.443265450891142,14.383589986108237,43.0597345786658,38.437028936245675,335.89213761752245,86.83392677053533,50.44837880176159,98.22242532897435,-12389
49,Zamora,2022,83170,84698,167868,18875.0,23958.0,72019.0,65764.0,180616,53.38443991672941,11.243953582576786,14.271927943384087,42.90216122191246,39.17601925322277,348.4185430463576,88.18675307625786,50.4551194986537,98.19594323360646,-12748
49,Zamora,2023,82770,84157,166927,18743.0,23423.0,71485.0,65884.0,179535,53.52546300164313,11.228261455606344,14.031882200003594,42.82410874214477,39.46874981279242,351.5125646908179,89.16740422303705,50.41545106543579,98.35188992003042,-12608
50,Zaragoza,2015,474997,490055,965052,165533.0,179604.0,424985.0,227839.0,997961,44.48394576541568,17.152754462971945,18.610810609169246,44.03752336661651,23.60898687324621,137.63962472739576,65.064366040401,50.78016521389521,96.92728367224088,-32909
50,Zaragoza,2016,471628,488542,960170,165274.0,172271.0,425949.0,230746.0,994240,44.79388477631156,17.212993532395306,17.941718653988357,44.361831758959354,24.031786037889123,139.614216392173,66.19972585336498,50.88078152827104,96.5378616372799,-34070
50,Zaragoza,2017,470488,488850,959338,165377.0,167820.0,427162.0,234434.0,994793,45.088796362660375,17.238658324803147,17.49331309715658,44.5267465689882,24.437059722433595,141.75731812767194,67.19715890564757,50.957014107645065,96.24383757798915,-35455
50,Zaragoza,2018,469652,488739,958391,165044.0,164884.0,427033.0,238103.0,995064,45.34173178810609,17.22094635696704,17.204251709375402,44.55728403125656,24.84403547195247,144.2663774508616,68.10870442984405,50.995783558067636,96.09464356231035,-36673
