provincia,anio,trimestre,periodo,valor_transacciones_miles_euros
Palencia,2025,2,2025-T2,1012.37
Palencia,2025,3,2025-T3,2003.79
Palencia,2025,4,2025-T4,1586.34
Palencia,2026,1,2026-T1,1514.04
Palmas (Las),2004,1,2004-T1,95977.6
Palmas (Las),2004,2,2004-T2,107642.1
Palmas (Las),2004,3,2004-T3,103730.0
Palmas (Las),2004,4,2004-T4,125076.0
Palmas (Las),2005,1,2005-T1,131710.4
Palmas (Las),2005,2,2005-T2,121524.3
Palmas (Las),2005,3,2005-T3,129409.1
Palmas (Las),2005,4,2005-T4,85017.9
Palmas (Las),2006,1,2006-T1,95396.4
Palmas (Las),2006,2,2006-T2,68333.2
Palmas (Las),2006,3,2006-T3,30602.8
Palmas (Las),2006,4,2006-T4,108535.1
Palmas (Las),2007,1,2007-T1,76768.5
Palmas (Las),2007,2,2007-T2,48242.3
Palmas (Las),2007,3,2007-T3,78221.77354000001
Palmas (Las),2007,4,2007-T4,77938.2
Palmas (Las),2008,1,2008-T1,31340.9
Palmas (Las),2008,2,2008-T2,22648.5
Palmas (Las),2008,3,2008-T3,87561.46
Palmas (Las),2008,4,2008-T4,38172.63
Palmas (Las),2009,1,2009-T1,31195.41
Palmas (Las),2009,2,2009-T2,31450.71
Palmas (Las),2009,3,2009-T3,15362.31
Palmas (Las),2009,4,2009-T4,19893.65
Palmas (Las),2010,1,2010-T1,6518.32
Palmas (Las),2010,2,2010-T2,15603.53
Palmas (Las),2010,3,2010-T3,6929.53
Palmas (Las),2010,4,2010-T4,11046.34
Palmas (Las),2011,1,2011-T1,5194.56
Palmas (Las),2011,2,2011-T2,35669.7
Palmas (Las),2011,3,2011-T3,4647.7
Palmas (Las),2011,4,2011-T4,6313.33
Palmas (Las),2012,1,2012-T1,3920.34
Palmas (Las),2012,2,2012-T2,5180.28
Palmas (Las),2012,3,2012-T3,6667.04
Palmas (Las),2012,4,2012-T4,13286.37
Palmas (Las),2013,1,2013-T1,19788.56
Palmas (Las),2013,2,2013-T2,15140.6
Palmas (Las),2013,3,2013-T3,11315.81
Palmas (Las),2013,4,2013-T4,4834.68
Palmas (Las),2014,1,2014-T1,18083.15
Palmas (Las),2014,2,2014-T2,13954.63
Palmas (Las),2014,3,2014-T3,8270.71
Palmas (Las),2014,4,2014-T4,20607.68
Palmas (Las),2015,1,2015-T1,5055.67
Palmas (Las),2015,2,2015-T2,6967.29
Palmas (Las),2015,3,2015-T3,6757.94
Palmas (Las),2015,4,2015-T4,8115.5
Palmas (Las),2016,1,2016-T1,11408.9
Palmas (Las),2016,2,2016-T2,5920.62
Palmas (Las),2016,3,2016-T3,7073.85
Palmas (Las),2016,4,2016-T4,8135.66
Palmas (Las),2017,1,2017-T1,6660.88
Palmas (Las),2017,2,2017-T2,12781.6
Palmas (Las),2017,3,2017-T3,6679.21
Palmas (Las),2017,4,2017-T4,12141.57
Palmas (Las),2018,1,2018-T1,20144.54
Palmas (Las),2018,2,2018-T2,7918.44
Palmas (Las),2018,3,2018-T3,18047.29
Palmas (Las),2018,4,2018-T4,12216.79
Palmas (Las),2019,1,2019-T1,8747.15
Palmas (Las),2019,2,2019-T2,6945.53
Palmas (Las),2019,3,2019-T3,7958.25
Palmas (Las),2019,4,2019-T4,16292.05
Palmas (Las),2020,1,2020-T1,11315.59
Palmas (Las),2020,2,2020-T2,6468.7
Palmas (Las),2020,3,2020-T3,3928.78
Palmas (Las),2020,4,2020-T4,17487.03
Palmas (Las),2021,1,2021-T1,5926.45
Palmas (Las),2021,2,2021-T2,11339.72
Palmas (Las),2021,3,2021-T3,8357.87
Palmas (Las),2021,4,2021-T4,15522.61
Palmas (Las),2022,1,2022-T1,11052.25
Palmas (Las),2022,2,2022-T2,11549.43
Palmas (Las),2022,3,2022-T3,20852.63
Palmas (Las),2022,4,2022-T4,13617.89
Palmas (Las),2023,1,2023-T1,12993.26
Palmas (Las),2023,2,2023-T2,25750.47
Palmas (Las),2023,3,2023-T3,7661.54
Palmas (Las),2023,4,2023-T4,11918.07
Palmas (Las),2024,1,2024-T1,19179.29
Palmas (Las),2024,2,2024-T2,12502.4
Palmas (Las),2024,3,2024-T3,44243.54
Palmas (Las),2024,4,2024-T4,13710.83
Palmas (Las),2025,1,2025-T1,10223.11
Palmas (Las),2025,2,2025-T2,18629.85
Palmas (Las),2025,3,2025-T3,13546.55
Palmas (Las),2025,4,2025-T4,23191.65
Palmas (Las),2026,1,2026-T1,19448.09
Pontevedra,2004,1,2004-T1,23343.3
Pontevedra,2004,2,2004-T2,32319.1
Pontevedra,2004,3,2004-T3,47870.0
Pontevedra,2004,4,2004-T4,78379.6
Pontevedra,2005,1,2005-T1,57554.1
Pontevedra,2005,2,2005-T2,34812.5
Pontevedra,2005,3,2005-T3,53170.2
Pontevedra,2005,4,2005-T4,37299.3
Pontevedra,2006,1,2006-T1,27003.0
Pontevedra,2006,2,2006-T2,19514.1
Pontevedra,2006,3,2006-T3,26626.2
Pontevedra,2006,4,2006-T4,31401.7
Pontevedra,2007,1,2007-T1,13264.8
Pontevedra,2007,2,2007-T2,18809.3
Pontevedra,2007,3,2007-T3,12790.05141
Pontevedra,2007,4,2007-T4,20821.7
Pontevedra,2008,1,2008-T1,7333.5
Pontevedra,2008,2,2008-T2,4817.1
Pontevedra,2008,3,2008-T3,7064.66
Pontevedra,2008,4,2008-T4,15567.19
Pontevedra,2009,1,2009-T1,8529.35
Pontevedra,2009,2,2009-T2,5727.04
Pontevedra,2009,3,2009-T3,12914.43
Pontevedra,2009,4,2009-T4,19918.23
Pontevedra,2010,1,2010-T1,17010.93
Pontevedra,2010,2,2010-T2,7861.34
Pontevedra,2010,3,2010-T3,4197.18
Pontevedra,2010,4,2010-T4,9873.93
Pontevedra,2011,1,2011-T1,2757.47
Pontevedra,2011,2,2011-T2,5054.29
Pontevedra,2011,3,2011-T3,4666.55
Pontevedra,2011,4,2011-T4,2936.69
Pontevedra,2012,1,2012-T1,1255.96
Pontevedra,2012,2,2012-T2,2456.41
Pontevedra,2012,3,2012-T3,993.0
Pontevedra,2012,4,2012-T4,6752.94
Pontevedra,2013,1,2013-T1,916.72
Pontevedra,2013,2,2013-T2,4131.23
Pontevedra,2013,3,2013-T3,2453.1
Pontevedra,2013,4,2013-T4,3232.88
Pontevedra,2014,1,2014-T1,1750.93
Pontevedra,2014,2,2014-T2,2224.53
Pontevedra,2014,3,2014-T3,3767.31
Pontevedra,2014,4,2014-T4,1469.97
Pontevedra,2015,1,2015-T1,2948.64
Pontevedra,2015,2,2015-T2,2867.92
Pontevedra,2015,3,2015-T3,5400.79
Pontevedra,2015,4,2015-T4,10274.28
Pontevedra,2016,1,2016-T1,2224.83
Pontevedra,2016,2,2016-T2,4536.29
Pontevedra,2016,3,2016-T3,1583.27
Pontevedra,2016,4,2016-T4,1020.28
Pontevedra,2017,1,2017-T1,2510.36
Pontevedra,2017,2,2017-T2,8583.55
Pontevedra,2017,3,2017-T3,2896.62
Pontevedra,2017,4,2017-T4,4162.37
Pontevedra,2018,1,2018-T1,6442.15
Pontevedra,2018,2,2018-T2,5390.09
Pontevedra,2018,3,2018-T3,4562.47
Pontevedra,2018,4,2018-T4,2763.39
Pontevedra,2019,1,2019-T1,6544.66
Pontevedra,2019,2,2019-T2,2162.06
Pontevedra,2019,3,2019-T3,3902.35
Pontevedra,2019,4,2019-T4,5784.82
Pontevedra,2020,1,2020-T1,1046.5
Pontevedra,2020,2,2020-T2,2381.32
Pontevedra,2020,3,2020-T3,1194.17
Pontevedra,2020,4,2020-T4,4604.97
Pontevedra,2021,1,2021-T1,5194.39
Pontevedra,2021,2,2021-T2,14609.37
Pontevedra,2021,3,2021-T3,2919.35
Pontevedra,2021,4,2021-T4,3596.32
Pontevedra,2022,1,2022-T1,7949.09
Pontevedra,2022,2,2022-T2,3067.56
Pontevedra,2022,3,2022-T3,3074.36
Pontevedra,2022,4,2022-T4,3651.97
Pontevedra,2023,1,2023-T1,1878.1
Pontevedra,2023,2,2023-T2,4175.66
Pontevedra,2023,3,2023-T3,6370.46
Pontevedra,2023,4,2023-T4,1495.16
Pontevedra,2024,1,2024-T1,2007.4
Pontevedra,2024,2,2024-T2,3282.47
Pontevedra,2024,3,2024-T3,2951.68
Pontevedra,2024,4,2024-T4,3640.67
Pontevedra,2025,1,2025-T1,4912.32
Pontevedra,2025,2,2025-T2,4203.5
Pontevedra,2025,3,2025-T3,6387.27
Pontevedra,2025,4,2025-T4,5522.61
Pontevedra,2026,1,2026-T1,6474.32
Salamanca,2004,1,2004-T1,18112.7
Salamanca,2004,2,2004-T2,30605.6
Salamanca,2004,3,2004-T3,16229.0
Salamanca,2004,4,2004-T4,26271.7
Salamanca,2005,1,2005-T1,8121.1
Salamanca,2005,2,2005-T2,9197.7
Salamanca,2005,3,2005-T3,18174.4
Salamanca,2005,4,2005-T4,5169.8
Salamanca,2006,1,2006-T1,4253.9
Salamanca,2006,2,2006-T2,6656.8
Salamanca,2006,3,2006-T3,6177.2
Salamanca,2006,4,2006-T4,46113.7
Salamanca,2007,1,2007-T1,93134.3
Salamanca,2007,2,2007-T2,8840.3
Salamanca,2007,3,2007-T3,27271.46014
Salamanca,2007,4,2007-T4,4255.2
Salamanca,2008,1,2008-T1,17887.6
Salamanca,2008,2,2008-T2,32730.7
Salamanca,2008,3,2008-T3,29104.63
Salamanca,2008,4,2008-T4,24633.98
Salamanca,2009,1,2009-T1,17330.58
Salamanca,2009,2,2009-T2,18238.19
Salamanca,2009,3,2009-T3,2536.61
Salamanca,2009,4,2009-T4,3815.0
Salamanca,2010,1,2010-T1,4588.04
Salamanca,2010,2,2010-T2,11766.9
Salamanca,2010,3,2010-T3,8837.78
Salamanca,2010,4,2010-T4,8410.21
Salamanca,2011,1,2011-T1,3358.45
Salamanca,2011,2,2011-T2,3643.61
Salamanca,2011,3,2011-T3,5241.5
Salamanca,2011,4,2011-T4,7123.59
Salamanca,2012,1,2012-T1,1816.62
Salamanca,2012,2,2012-T2,880.25
Salamanca,2012,3,2012-T3,5468.35
Salamanca,2012,4,2012-T4,1029.77
Salamanca,2013,1,2013-T1,545.52
Salamanca,2013,2,2013-T2,6664.48
Salamanca,2013,3,2013-T3,1435.1
Salamanca,2013,4,2013-T4,1126.95
Salamanca,2014,1,2014-T1,747.2
Salamanca,2014,2,2014-T2,1275.15
Salamanca,2014,3,2014-T3,873.62
Salamanca,2014,4,2014-T4,911.07
Salamanca,2015,1,2015-T1,1808.21
Salamanca,2015,2,2015-T2,3083.85
Salamanca,2015,3,2015-T3,3791.74
Salamanca,2015,4,2015-T4,2809.06
Salamanca,2016,1,2016-T1,1437.87
Salamanca,2016,2,2016-T2,2224.08
Salamanca,2016,3,2016-T3,550.81
Salamanca,2016,4,2016-T4,1559.81
Salamanca,2017,1,2017-T1,1198.75
Salamanca,2017,2,2017-T2,3475.05
Salamanca,2017,3,2017-T3,5522.75
Salamanca,2017,4,2017-T4,1672.2
Salamanca,2018,1,2018-T1,1502.37
Salamanca,2018,2,2018-T2,3725.78
Salamanca,2018,3,2018-T3,1891.67
Salamanca,2018,4,2018-T4,1168.2
Salamanca,2019,1,2019-T1,1863.91
Salamanca,2019,2,2019-T2,1387.39
Salamanca,2019,3,2019-T3,2229.09
Salamanca,2019,4,2019-T4,2518.17
Salamanca,2020,1,2020-T1,1093.71
Salamanca,2020,2,2020-T2,1373.88
Salamanca,2020,3,2020-T3,3624.51
Salamanca,2020,4,2020-T4,3140.29
Salamanca,2021,1,2021-T1,2012.25
Salamanca,2021,2,2021-T2,4288.88
Salamanca,2021,3,2021-T3,4400.97
Salamanca,2021,4,2021-T4,3418.74
Salamanca,2022,1,2022-T1,2351.64
Salamanca,2022,2,2022-T2,2029.82
Salamanca,2022,3,2022-T3,4184.78
Salamanca,2022,4,2022-T4,2312.27
Salamanca,2023,1,2023-T1,7727.55
Salamanca,2023,2,2023-T2,1907.69
Salamanca,2023,3,2023-T3,1978.48
Salamanca,2023,4,2023-T4,3528.59
Salamanca,2024,1,2024-T1,3748.63
Salamanca,2024,2,2024-T2,2215.89
Salamanca,2024,3,2024-T3,6354.98
Salamanca,2024,4,2024-T4,4717.85
Salamanca,2025,1,2025-T1,2441.15
Salamanca,2025,2,2025-T2,3872.11
Salamanca,2025,3,2025-T3,10424.61
Salamanca,2025,4,2025-T4,5100.9
Salamanca,2026,1,2026-T1,3345.35
Santa Cruz de Tenerife,2004,1,2004-T1,82696.9
Santa Cruz de Tenerife,2004,2,2004-T2,51065.3
Santa Cruz de Tenerife,2004,3,2004-T3,79085.2
Santa Cruz de Tenerife,2004,4,2004-T4,65780.5
Santa Cruz de Tenerife,2005,1,2005-T1,80681.7
Santa Cruz de Tenerife,2005,2,2005-T2,106544.3
Santa Cruz de Tenerife,2005,3,2005-T3,95830.1
Santa Cruz de Tenerife,2005,4,2005-T4,41965.9
Santa Cruz de Tenerife,2006,1,2006-T1,89090.0
Santa Cruz de Tenerife,2006,2,2006-T2,51320.8
Santa Cruz de Tenerife,2006,3,2006-T3,135524.1
Santa Cruz de Tenerife,2006,4,2006-T4,147834.7
Santa Cruz de Tenerife,2007,1,2007-T1,97138.0
Santa Cruz de Tenerife,2007,2,2007-T2,50296.2
Santa Cruz de Tenerife,2007,3,2007-T3,32013.35571
Santa Cruz de Tenerife,2007,4,2007-T4,43663.1
Santa Cruz de Tenerife,2008,1,2008-T1,24946.9
Santa Cruz de Tenerife,2008,2,2008-T2,59957.9
Santa Cruz de Tenerife,2008,3,2008-T3,83135.82
Santa Cruz de Tenerife,2008,4,2008-T4,29047.46
Santa Cruz de Tenerife,2009,1,2009-T1,45248.76
Santa Cruz de Tenerife,2009,2,2009-T2,16343.42
Santa Cruz de Tenerife,2009,3,2009-T3,17418.22
Santa Cruz de Tenerife,2009,4,2009-T4,16505.27
Santa Cruz de Tenerife,2010,1,2010-T1,6031.62
Santa Cruz de Tenerife,2010,2,2010-T2,16356.85
Santa Cruz de Tenerife,2010,3,2010-T3,23267.23
Santa Cruz de Tenerife,2010,4,2010-T4,16780.17
Santa Cruz de Tenerife,2011,1,2011-T1,8705.8
Santa Cruz de Tenerife,2011,2,2011-T2,23048.62
Santa Cruz de Tenerife,2011,3,2011-T3,11437.49
Santa Cruz de Tenerife,2011,4,2011-T4,4028.07
Santa Cruz de Tenerife,2012,1,2012-T1,23748.06
Santa Cruz de Tenerife,2012,2,2012-T2,4971.99
Santa Cruz de Tenerife,2012,3,2012-T3,3742.05
Santa Cruz de Tenerife,2012,4,2012-T4,9183.06
Santa Cruz de Tenerife,2013,1,2013-T1,3450.69
Santa Cruz de Tenerife,2013,2,2013-T2,6873.66
Santa Cruz de Tenerife,2013,3,2013-T3,14608.18
Santa Cruz de Tenerife,2013,4,2013-T4,9382.16
Santa Cruz de Tenerife,2014,1,2014-T1,4354.49
Santa Cruz de Tenerife,2014,2,2014-T2,9756.44
Santa Cruz de Tenerife,2014,3,2014-T3,13073.24
Santa Cruz de Tenerife,2014,4,2014-T4,15539.07
Santa Cruz de Tenerife,2015,1,2015-T1,8971.37
Santa Cruz de Tenerife,2015,2,2015-T2,6230.29
Santa Cruz de Tenerife,2015,3,2015-T3,4363.57
Santa Cruz de Tenerife,2015,4,2015-T4,7015.29
Santa Cruz de Tenerife,2016,1,2016-T1,20739.89
Santa Cruz de Tenerife,2016,2,2016-T2,13213.4
Santa Cruz de Tenerife,2016,3,2016-T3,13461.94
Santa Cruz de Tenerife,2016,4,2016-T4,8553.19
Santa Cruz de Tenerife,2017,1,2017-T1,19794.3
Santa Cruz de Tenerife,2017,2,2017-T2,9568.7
Santa Cruz de Tenerife,2017,3,2017-T3,15193.22
Santa Cruz de Tenerife,2017,4,2017-T4,14474.37
Santa Cruz de Tenerife,2018,1,2018-T1,15882.71
Santa Cruz de Tenerife,2018,2,2018-T2,18259.33
Santa Cruz de Tenerife,2018,3,2018-T3,15988.13
Santa Cruz de Tenerife,2018,4,2018-T4,22045.62
Santa Cruz de Tenerife,2019,1,2019-T1,6067.06
Santa Cruz de Tenerife,2019,2,2019-T2,10189.96
Santa Cruz de Tenerife,2019,3,2019-T3,7341.39
Santa Cruz de Tenerife,2019,4,2019-T4,23056.54
Santa Cruz de Tenerife,2020,1,2020-T1,10056.92
Santa Cruz de Tenerife,2020,2,2020-T2,3966.19
Santa Cruz de Tenerife,2020,3,2020-T3,7235.24
Santa Cruz de Tenerife,2020,4,2020-T4,8329.33
Santa Cruz de Tenerife,2021,1,2021-T1,5727.22
Santa Cruz de Tenerife,2021,2,2021-T2,23020.11
Santa Cruz de Tenerife,2021,3,2021-T3,9811.17
Santa Cruz de Tenerife,2021,4,2021-T4,13340.39
Santa Cruz de Tenerife,2022,1,2022-T1,18348.01
Santa Cruz de Tenerife,2022,2,2022-T2,20929.32
Santa Cruz de Tenerife,2022,3,2022-T3,16041.7
Santa Cruz de Tenerife,2022,4,2022-T4,42070.8
Santa Cruz de Tenerife,2023,1,2023-T1,33524.52
Santa Cruz de Tenerife,2023,2,2023-T2,14819.28
Santa Cruz de Tenerife,2023,3,2023-T3,16707.95
Santa Cruz de Tenerife,2023,4,2023-T4,14770.0
Santa Cruz de Tenerife,2024,1,2024-T1,61194.2
Santa Cruz de Tenerife,2024,2,2024-T2,22502.46
Santa Cruz de Tenerife,2024,3,2024-T3,12625.69
Santa Cruz de Tenerife,2024,4,2024-T4,8694.52
Santa Cruz de Tenerife,2025,1,2025-T1,9407.82
Santa Cruz de Tenerife,2025,2,2025-T2,11648.76
Santa Cruz de Tenerife,2025,3,2025-T3,9724.75
Santa Cruz de Tenerife,2025,4,2025-T4,18056.17
Santa Cruz de Tenerife,2026,1,2026-T1,9277.04
Segovia,2004,1,2004-T1,13753.7
Segovia,2004,2,2004-T2,15681.7
Segovia,2004,3,2004-T3,30190.4
Segovia,2004,4,2004-T4,46795.2
Segovia,2005,1,2005-T1,24096.0
Segovia,2005,2,2005-T2,22317.8
Segovia,2005,3,2005-T3,13598.2
Segovia,2005,4,2005-T4,20590.7
Segovia,2006,1,2006-T1,34968.5
Segovia,2006,2,2006-T2,27276.5
Segovia,2006,3,2006-T3,17527.3
Segovia,2006,4,2006-T4,16475.6
Segovia,2007,1,2007-T1,20155.5
Segovia,2007,2,2007-T2,23406.4
Segovia,2007,3,2007-T3,8374.96722
Segovia,2007,4,2007-T4,7449.2
Segovia,2008,1,2008-T1,6904.3
Segovia,2008,2,2008-T2,7311.9
Segovia,2008,3,2008-T3,22880.5
Segovia,2008,4,2008-T4,14570.37
Segovia,2009,1,2009-T1,4410.47
Segovia,2009,2,2009-T2,7059.76
Segovia,2009,3,2009-T3,6282.69
Segovia,2009,4,2009-T4,2192.56
Segovia,2010,1,2010-T1,2165.33
Segovia,2010,2,2010-T2,4785.26
Segovia,2010,3,2010-T3,2934.6
Segovia,2010,4,2010-T4,2639.46
Segovia,2011,1,2011-T1,1523.46
Segovia,2011,2,2011-T2,2475.59
Segovia,2011,3,2011-T3,3866.4
Segovia,2011,4,2011-T4,4917.22
Segovia,2012,1,2012-T1,1648.62
Segovia,2012,2,2012-T2,4293.92
Segovia,2012,3,2012-T3,2974.11
Segovia,2012,4,2012-T4,4039.28
Segovia,2013,1,2013-T1,701.99
Segovia,2013,2,2013-T2,890.8
Segovia,2013,3,2013-T3,972.59
Segovia,2013,4,2013-T4,897.43
Segovia,2014,1,2014-T1,892.21
Segovia,2014,2,2014-T2,2543.01
Segovia,2014,3,2014-T3,2225.34
Segovia,2014,4,2014-T4,5780.52
Segovia,2015,1,2015-T1,716.64
Segovia,2015,2,2015-T2,1230.68
Segovia,2015,3,2015-T3,1427.91
Segovia,2015,4,2015-T4,1013.8
Segovia,2016,1,2016-T1,973.61
Segovia,2016,2,2016-T2,1690.61
Segovia,2016,3,2016-T3,446.71
Segovia,2016,4,2016-T4,1208.11
Segovia,2017,1,2017-T1,1635.89
Segovia,2017,2,2017-T2,2666.36
Segovia,2017,3,2017-T3,2489.62
Segovia,2017,4,2017-T4,4034.16
Segovia,2018,1,2018-T1,1526.1
Segovia,2018,2,2018-T2,1769.6
Segovia,2018,3,2018-T3,4548.21
Segovia,2018,4,2018-T4,2919.26
Segovia,2019,1,2019-T1,3046.83
Segovia,2019,2,2019-T2,1420.06
Segovia,2019,3,2019-T3,4336.85
Segovia,2019,4,2019-T4,4300.29
Segovia,2020,1,2020-T1,1102.15
Segovia,2020,2,2020-T2,1932.41
Segovia,2020,3,2020-T3,1479.08
Segovia,2020,4,2020-T4,3714.77
Segovia,2021,1,2021-T1,3093.21
Segovia,2021,2,2021-T2,5379.17
Segovia,2021,3,2021-T3,3305.37
Segovia,2021,4,2021-T4,4350.96
Segovia,2022,1,2022-T1,7930.47
Segovia,2022,2,2022-T2,2708.18
Segovia,2022,3,2022-T3,2159.26
Segovia,2022,4,2022-T4,4118.24
Segovia,2023,1,2023-T1,1606.08
Segovia,2023,2,2023-T2,3614.27
Segovia,2023,3,2023-T3,1050.17
Segovia,2023,4,2023-T4,4606.46
Segovia,2024,1,2024-T1,7541.95
Segovia,2024,2,2024-T2,2222.05
Segovia,2024,3,2024-T3,2905.08
Segovia,2024,4,2024-T4,2342.14
Segovia,2025,1,2025-T1,3917.06
Segovia,2025,2,2025-T2,4183.5
Segovia,2025,3,2025-T3,7991.33
Segovia,2025,4,2025-T4,5727.14
Segovia,2026,1,2026-T1,5291.44
Sevilla,2004,1,2004-T1,156352.6
Sevilla,2004,2,2004-T2,141981.9
Sevilla,2004,3,2004-T3,171826.5
Sevilla,2004,4,2004-T4,321493.9
Sevilla,2005,1,2005-T1,148227.8
Sevilla,2005,2,2005-T2,209747.8
Sevilla,2005,3,2005-T3,258150.2
Sevilla,2005,4,2005-T4,136435.3
Sevilla,2006,1,2006-T1,124911.5
Sevilla,2006,2,2006-T2,92921.0
Sevilla,2006,3,2006-T3,127083.0
Sevilla,2006,4,2006-T4,145761.6
Sevilla,2007,1,2007-T1,185539.6
Sevilla,2007,2,2007-T2,169573.4
Sevilla,2007,3,2007-T3,186659.78407
Sevilla,2007,4,2007-T4,126616.4
Sevilla,2008,1,2008-T1,77318.4
Sevilla,2008,2,2008-T2,74760.1
Sevilla,2008,3,2008-T3,92966.81
Sevilla,2008,4,2008-T4,68252.22
Sevilla,2009,1,2009-T1,69409.31
Sevilla,2009,2,2009-T2,50946.66
Sevilla,2009,3,2009-T3,29782.19
Sevilla,2009,4,2009-T4,54720.77
Sevilla,2010,1,2010-T1,20959.17
Sevilla,2010,2,2010-T2,40434.34
Sevilla,2010,3,2010-T3,63930.48
Sevilla,2010,4,2010-T4,23812.48
Sevilla,2011,1,2011-T1,28952.97
Sevilla,2011,2,2011-T2,57361.31
Sevilla,2011,3,2011-T3,81418.37
Sevilla,2011,4,2011-T4,38552.84
Sevilla,2012,1,2012-T1,16071.6
Sevilla,2012,2,2012-T2,9006.06
Sevilla,2012,3,2012-T3,27471.94
Sevilla,2012,4,2012-T4,25097.51
Sevilla,2013,1,2013-T1,15400.29
Sevilla,2013,2,2013-T2,19405.84
Sevilla,2013,3,2013-T3,27500.5
Sevilla,2013,4,2013-T4,24407.47
Sevilla,2014,1,2014-T1,25859.76
Sevilla,2014,2,2014-T2,21959.41
Sevilla,2014,3,2014-T3,28756.47
Sevilla,2014,4,2014-T4,34387.03
Sevilla,2015,1,2015-T1,12491.19
Sevilla,2015,2,2015-T2,14918.63
Sevilla,2015,3,2015-T3,41553.3
Sevilla,2015,4,2015-T4,12029.78
Sevilla,2016,1,2016-T1,63090.94
Sevilla,2016,2,2016-T2,22529.6
Sevilla,2016,3,2016-T3,16869.05
Sevilla,2016,4,2016-T4,18339.63
Sevilla,2017,1,2017-T1,17649.09
Sevilla,2017,2,2017-T2,24934.57
Sevilla,2017,3,2017-T3,42971.7
Sevilla,2017,4,2017-T4,39547.17
Sevilla,2018,1,2018-T1,15599.86
Sevilla,2018,2,2018-T2,51123.76
Sevilla,2018,3,2018-T3,14790.12
Sevilla,2018,4,2018-T4,26349.55
Sevilla,2019,1,2019-T1,27615.57
Sevilla,2019,2,2019-T2,42924.12
Sevilla,2019,3,2019-T3,14139.82
Sevilla,2019,4,2019-T4,18366.13
Sevilla,2020,1,2020-T1,9470.26
Sevilla,2020,2,2020-T2,11447.49
Sevilla,2020,3,2020-T3,14106.85
Sevilla,2020,4,2020-T4,34667.09
Sevilla,2021,1,2021-T1,46371.17
Sevilla,2021,2,2021-T2,54961.54
Sevilla,2021,3,2021-T3,38859.1
Sevilla,2021,4,2021-T4,45452.98
Sevilla,2022,1,2022-T1,67929.85
Sevilla,2022,2,2022-T2,29801.96
Sevilla,2022,3,2022-T3,16315.77
Sevilla,2022,4,2022-T4,32349.68
Sevilla,2023,1,2023-T1,37584.86
Sevilla,2023,2,2023-T2,43209.08
Sevilla,2023,3,2023-T3,24233.89
Sevilla,2023,4,2023-T4,33806.14
Sevilla,2024,1,2024-T1,50636.2
Sevilla,2024,2,2024-T2,22775.39
Sevilla,2024,3,2024-T3,26077.21
Sevilla,2024,4,2024-T4,26445.98
Sevilla,2025,1,2025-T1,32610.0
Sevilla,2025,2,2025-T2,38126.74
Sevilla,2025,3,2025-T3,31112.1
Sevilla,2025,4,2025-T4,103446.34
Sevilla,2026,1,2026-T1,25364.32
Soria,2004,1,2004-T1,2181.2
Soria,2004,2,2004-T2,3100.4
Soria,2004,3,2004-T3,7985.3
Soria,2004,4,2004-T4,4783.6
Soria,2005,1,2005-T1,7167.6
Soria,2005,2,2005-T2,5630.8
Soria,2005,3,2005-T3,1651.5
Soria,2005,4,2005-T4,8851.5
Soria,2006,1,2006-T1,2355.4
Soria,2006,2,2006-T2,6761.8
Soria,2006,3,2006-T3,5827.0
Soria,2006,4,2006-T4,4289.1
Soria,2007,1,2007-T1,1992.2
Soria,2007,2,2007-T2,9027.9
Soria,2007,3,2007-T3,3388.6188199999997
Soria,2007,4,2007-T4,8992.8
Soria,2008,1,2008-T1,3603.7
Soria,2008,2,2008-T2,6482.4
Soria,2008,3,2008-T3,3134.41
Soria,2008,4,2008-T4,1239.04
Soria,2009,1,2009-T1,5321.77
Soria,2009,2,2009-T2,4298.62
Soria,2009,3,2009-T3,3414.78
Soria,2009,4,2009-T4,2386.5
Soria,2010,1,2010-T1,2134.69
Soria,2010,2,2010-T2,1873.54
Soria,2010,3,2010-T3,2950.14
Soria,2010,4,2010-T4,5552.17
Soria,2011,1,2011-T1,2095.18
Soria,2011,2,2011-T2,1060.21
Soria,2011,3,2011-T3,1338.52
Soria,2011,4,2011-T4,3736.81
Soria,2012,1,2012-T1,126.16
Soria,2012,2,2012-T2,1968.59
Soria,2012,3,2012-T3,4300.74
Soria,2012,4,2012-T4,489.73
Soria,2013,1,2013-T1,569.13
Soria,2013,2,2013-T2,78.85
Soria,2013,3,2013-T3,411.27
Soria,2013,4,2013-T4,963.63
Soria,2014,1,2014-T1,158.13
Soria,2014,2,2014-T2,2428.88
Soria,2014,3,2014-T3,1421.9
Soria,2014,4,2014-T4,2023.36
Soria,2015,1,2015-T1,855.68
Soria,2015,2,2015-T2,661.69
Soria,2015,3,2015-T3,1298.7
Soria,2015,4,2015-T4,410.6
Soria,2016,1,2016-T1,1659.13
Soria,2016,2,2016-T2,290.6
Soria,2016,3,2016-T3,88.4
Soria,2016,4,2016-T4,595.35
Soria,2017,1,2017-T1,377.78
Soria,2017,2,2017-T2,524.13
Soria,2017,3,2017-T3,4180.02
Soria,2017,4,2017-T4,877.3
Soria,2018,1,2018-T1,166.48
Soria,2018,2,2018-T2,241.62
Soria,2018,3,2018-T3,282.5
Soria,2018,4,2018-T4,386.46
Soria,2019,1,2019-T1,434.83
Soria,2019,2,2019-T2,329.57
Soria,2019,3,2019-T3,404.99
