codigo_provincia,provincia,provincia_original,anio,trimestre,periodo,valor_tasado_m2,valor_original,hoja_origen
13,Ciudad Real,Ciudad Real,2002,2,2002T2,596.3,596.3,"1999, 2000, 2001, 2002"
13,Ciudad Real,Ciudad Real,2002,3,2002T3,612.4,612.4,"1999, 2000, 2001, 2002"
13,Ciudad Real,Ciudad Real,2002,4,2002T4,631.7,631.7,"1999, 2000, 2001, 2002"
13,Ciudad Real,Ciudad Real,2003,1,2003T1,655.0,655,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2003,2,2003T2,671.1,671.1,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2003,3,2003T3,675.1,675.1,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2003,4,2003T4,690.4,690.4,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2004,1,2004T1,688.0,688,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2004,2,2004T2,710.6,710.6,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2004,3,2004T3,733.1,733.1,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2004,4,2004T4,791.8,791.8,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2005,1,2005T1,804.7,804.7,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2005,2,2005T2,853.0,853,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2005,3,2005T3,888.4,888.4,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2005,4,2005T4,955.0,955,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2006,1,2006T1,985.0,985,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2006,2,2006T2,1000.2,1000.2,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2006,3,2006T3,1005.1,1005.1,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2006,4,2006T4,1040.2,1040.2,"2003, 2004, 2005, 2006"
13,Ciudad Real,Ciudad Real,2007,1,2007T1,1040.9,1040.9,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2007,2,2007T2,1078.3,1078.3,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2007,3,2007T3,1091.2,1091.2,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2007,4,2007T4,1067.0,1067,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2008,1,2008T1,1103.2,1103.2,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2008,2,2008T2,1080.7,1080.7,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2008,3,2008T3,1067.8,1067.8,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2008,4,2008T4,1025.2,1025.2,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2009,1,2009T1,1003.5,1003.5,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2009,2,2009T2,966.4,966.4,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2009,3,2009T3,956.5,956.5,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2009,4,2009T4,965.9,965.9,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2010,1,2010T1,974.0,974,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2010,2,2010T2,993.2,993.2,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2010,3,2010T3,991.7,991.7,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2010,4,2010T4,1012.2,1012.2,"2007, 2008, 2009, 2010"
13,Ciudad Real,Ciudad Real,2011,1,2011T1,948.3,948.3,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2011,2,2011T2,965.4,965.4,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2011,3,2011T3,978.0,978,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2011,4,2011T4,1020.1,1020.1,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2012,1,2012T1,979.2,979.2,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2012,2,2012T2,928.3,928.3,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2012,3,2012T3,926.4,926.4,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2012,4,2012T4,919.0,919,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2013,1,2013T1,871.9,871.9,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2013,2,2013T2,836.2,836.2,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2013,3,2013T3,822.0,822,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2013,4,2013T4,801.5,801.5,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2014,1,2014T1,782.8,782.8,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2014,2,2014T2,788.8,788.8,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2014,3,2014T3,798.0,798,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2014,4,2014T4,774.1,774.1,"2011, 2012, 2013, 2014"
13,Ciudad Real,Ciudad Real,2015,1,2015T1,779.5,779.5,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2015,2,2015T2,791.8,791.8,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2015,3,2015T3,771.8,771.8,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2015,4,2015T4,792.4,792.4,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2016,1,2016T1,777.1,777.1,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2016,2,2016T2,782.9,782.9,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2016,3,2016T3,775.7,775.7,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2016,4,2016T4,786.6,786.6,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2017,1,2017T1,773.5,773.5,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2017,2,2017T2,769.5,769.5,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2017,3,2017T3,770.6,770.6,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2017,4,2017T4,765.0,765,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2018,1,2018T1,759.9000000000001,759.9000000000001,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2018,2,2018T2,749.0999999999999,749.0999999999999,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2018,3,2018T3,766.5999999999999,766.5999999999999,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2018,4,2018T4,752.1,752.1,"2015, 2016, 2017, 2018"
13,Ciudad Real,Ciudad Real,2019,1,2019T1,752.8,752.8,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2019,2,2019T2,727.4000000000001,727.4000000000001,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2019,3,2019T3,734.0999999999999,734.0999999999999,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2019,4,2019T4,733.9,733.9,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2020,1,2020T1,731.9,731.9,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2020,2,2020T2,705.5999999999999,705.5999999999999,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2020,3,2020T3,718.9,718.9,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2020,4,2020T4,730.9,730.9,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2021,1,2021T1,723.4000000000001,723.4000000000001,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2021,2,2021T2,710.5999999999999,710.5999999999999,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2021,3,2021T3,711.5,711.5,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2021,4,2021T4,714.9,714.9,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2022,1,2022T1,729.0,729,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2022,2,2022T2,732.2,732.2,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2022,3,2022T3,719.5,719.5,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2022,4,2022T4,729.6,729.6,"2019, 2020, 2021, 2022"
13,Ciudad Real,Ciudad Real,2023,1,2023T1,722.9,722.9,"2023, 2024, 2025, 2026"
13,Ciudad Real,Ciudad Real,2023,2,2023T2,708.0999999999999,708.0999999999999,"2023, 2024, 2025, 2026"
13,Ciudad Real,Ciudad Real,2023,3,2023T3,719.8,719.8,"2023, 2024, 2025, 2026"
13,Ciudad Real,Ciudad Real,2023,4,2023T4,712.5,712.5,"2023, 2024, 2025, 2026"
13,Ciudad Real,Ciudad Real,2024,1,2024T1,724.0,724,"2023, 2024, 2025, 2026"
13,Ciudad Real,Ciudad Real,2024,2,2024T2,724.2,724.2,"2023, 2024, 2025, 2026"
13,Ciudad Real,Ciudad Real,2024,3,2024T3,713.0,713,"2023, 2024, 2025, 2026"
13,Ciudad Real,Ciudad Real,2024,4,2024T4,725.5,725.5,"2023, 2024, 2025, 2026"
13,Ciudad Real,Ciudad Real,2025,1,2025T1,747.7,747.7,"2023, 2024, 2025, 2026"
13,Ciudad Real,Ciudad Real,2025,2,2025T2,747.4,747.4,"2023, 2024, 2025, 2026"
13,Ciudad Real,Ciudad Real,2025,3,2025T3,759.9,759.9,"2023, 2024, 2025, 2026"
13,Ciudad Real,Ciudad Real,2025,4,2025T4,791.1,791.1,"2023, 2024, 2025, 2026"
13,Ciudad Real,Ciudad Real,2026,1,2026T1,827.5,827.5,"2023, 2024, 2025, 2026"
14,Córdoba,Córdoba,1995,1,1995T1,491.5,491.5,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1995,2,1995T2,531.1,531.1,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1995,3,1995T3,516.0,516,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1995,4,1995T4,502.0,502,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1996,1,1996T1,498.5,498.5,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1996,2,1996T2,467.1,467.1,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1996,3,1996T3,484.6,484.6,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1996,4,1996T4,478.7,478.7,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1997,1,1997T1,475.2,475.2,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1997,2,1997T2,476.4,476.4,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1997,3,1997T3,490.4,490.4,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1997,4,1997T4,484.6,484.6,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1998,1,1998T1,470.6,470.6,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1998,2,1998T2,485.7,485.7,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1998,3,1998T3,503.2,503.2,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1998,4,1998T4,504.4,504.4,"1995, 1996, 1997, 1998"
14,Córdoba,Córdoba,1999,1,1999T1,517.2,517.2,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,1999,2,1999T2,500.9,500.9,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,1999,3,1999T3,520.7,520.7,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,1999,4,1999T4,523.0,523,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,2000,1,2000T1,533.5,533.5,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,2000,2,2000T2,552.1,552.1,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,2000,3,2000T3,557.9,557.9,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,2000,4,2000T4,585.9,585.9,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,2001,1,2001T1,596.4,596.4,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,2001,2,2001T2,631.3,631.3,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,2001,3,2001T3,639.5,639.5,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,2001,4,2001T4,648.8,648.8,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,2002,1,2002T1,677.9,677.9,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,2002,2,2002T2,700.0,700,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,2002,3,2002T3,749.0,749,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,2002,4,2002T4,764.1,764.1,"1999, 2000, 2001, 2002"
14,Córdoba,Córdoba,2003,1,2003T1,778.1,778.1,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2003,2,2003T2,793.2,793.2,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2003,3,2003T3,864.3,864.3,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2003,4,2003T4,868.9,868.9,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2004,1,2004T1,928.3,928.3,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2004,2,2004T2,980.8,980.8,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2004,3,2004T3,1015.7,1015.7,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2004,4,2004T4,1075.1,1075.1,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2005,1,2005T1,1164.8,1164.8,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2005,2,2005T2,1183.4,1183.4,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2005,3,2005T3,1210.2,1210.2,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2005,4,2005T4,1273.1,1273.1,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2006,1,2006T1,1310.4,1310.4,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2006,2,2006T2,1405.9,1405.9,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2006,3,2006T3,1422.2,1422.2,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2006,4,2006T4,1462.2,1462.2,"2003, 2004, 2005, 2006"
14,Córdoba,Córdoba,2007,1,2007T1,1493.3,1493.3,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2007,2,2007T2,1516.4,1516.4,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2007,3,2007T3,1556.2,1556.2,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2007,4,2007T4,1524.2,1524.2,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2008,1,2008T1,1551.5,1551.5,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2008,2,2008T2,1544.5,1544.5,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2008,3,2008T3,1545.7,1545.7,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2008,4,2008T4,1489.8,1489.8,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2009,1,2009T1,1444.4,1444.4,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2009,2,2009T2,1466.1,1466.1,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2009,3,2009T3,1461.8,1461.8,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2009,4,2009T4,1395.8,1395.8,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2010,1,2010T1,1368.6,1368.6,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2010,2,2010T2,1373.3,1373.3,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2010,3,2010T3,1340.7,1340.7,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2010,4,2010T4,1311.6,1311.6,"2007, 2008, 2009, 2010"
14,Córdoba,Córdoba,2011,1,2011T1,1319.7,1319.7,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2011,2,2011T2,1350.1,1350.1,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2011,3,2011T3,1328.5,1328.5,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2011,4,2011T4,1361.7,1361.7,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2012,1,2012T1,1333.1,1333.1,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2012,2,2012T2,1350.8,1350.8,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2012,3,2012T3,1333.2,1333.2,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2012,4,2012T4,1271.9,1271.9,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2013,1,2013T1,1234.7,1234.7,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2013,2,2013T2,1200.1,1200.1,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2013,3,2013T3,1208.1,1208.1,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2013,4,2013T4,1163.4,1163.4,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2014,1,2014T1,1156.4,1156.4,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2014,2,2014T2,1135.9,1135.9,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2014,3,2014T3,1122.6,1122.6,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2014,4,2014T4,1123.3,1123.3,"2011, 2012, 2013, 2014"
14,Córdoba,Córdoba,2015,1,2015T1,1149.8,1149.8,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2015,2,2015T2,1144.6,1144.6,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2015,3,2015T3,1150.3,1150.3,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2015,4,2015T4,1173.4,1173.4,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2016,1,2016T1,1149.7,1149.7,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2016,2,2016T2,1133.8000000000002,1133.8000000000002,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2016,3,2016T3,1147.8000000000002,1147.8000000000002,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2016,4,2016T4,1144.4,1144.4,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2017,1,2017T1,1135.7,1135.7,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2017,2,2017T2,1143.4,1143.4,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2017,3,2017T3,1123.6000000000001,1123.6000000000001,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2017,4,2017T4,1132.3999999999999,1132.3999999999999,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2018,1,2018T1,1143.3,1143.3,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2018,2,2018T2,1158.5,1158.5,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2018,3,2018T3,1131.4,1131.4,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2018,4,2018T4,1144.1999999999998,1144.1999999999998,"2015, 2016, 2017, 2018"
14,Córdoba,Córdoba,2019,1,2019T1,1155.0,1155,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2019,2,2019T2,1170.3999999999999,1170.3999999999999,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2019,3,2019T3,1126.4,1126.4,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2019,4,2019T4,1141.3,1141.3,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2020,1,2020T1,1132.0,1132,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2020,2,2020T2,1121.5,1121.5,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2020,3,2020T3,1118.8,1118.8,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2020,4,2020T4,1130.1,1130.1,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2021,1,2021T1,1099.8999999999999,1099.8999999999999,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2021,2,2021T2,1107.8999999999999,1107.8999999999999,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2021,3,2021T3,1093.5,1093.5,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2021,4,2021T4,1092.5,1092.5,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2022,1,2022T1,1123.5,1123.5,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2022,2,2022T2,1116.3000000000002,1116.3000000000002,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2022,3,2022T3,1115.4,1115.4,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2022,4,2022T4,1116.3000000000002,1116.3000000000002,"2019, 2020, 2021, 2022"
14,Córdoba,Córdoba,2023,1,2023T1,1113.6,1113.6,"2023, 2024, 2025, 2026"
14,Córdoba,Córdoba,2023,2,2023T2,1108.8000000000002,1108.8000000000002,"2023, 2024, 2025, 2026"
14,Córdoba,Córdoba,2023,3,2023T3,1093.8000000000002,1093.8000000000002,"2023, 2024, 2025, 2026"
14,Córdoba,Córdoba,2023,4,2023T4,1119.0,1119,"2023, 2024, 2025, 2026"
14,Córdoba,Córdoba,2024,1,2024T1,1125.8999999999999,1125.8999999999999,"2023, 2024, 2025, 2026"
14,Córdoba,Córdoba,2024,2,2024T2,1147.0,1147,"2023, 2024, 2025, 2026"
14,Córdoba,Córdoba,2024,3,2024T3,1127.6000000000001,1127.6000000000001,"2023, 2024, 2025, 2026"
14,Córdoba,Córdoba,2024,4,2024T4,1139.6,1139.6,"2023, 2024, 2025, 2026"
14,Córdoba,Córdoba,2025,1,2025T1,1161.7,1161.7,"2023, 2024, 2025, 2026"
14,Córdoba,Córdoba,2025,2,2025T2,1182.7,1182.7,"2023, 2024, 2025, 2026"
14,Córdoba,Córdoba,2025,3,2025T3,1219.3999999999999,1219.3999999999999,"2023, 2024, 2025, 2026"
14,Córdoba,Córdoba,2025,4,2025T4,1243.4,1243.4,"2023, 2024, 2025, 2026"
14,Córdoba,Córdoba,2026,1,2026T1,1285.7,1285.7,"2023, 2024, 2025, 2026"
15,"Coruña, A",Coruña (A),1995,1,1995T1,650.9,650.9,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1995,2,1995T2,713.8,713.8,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1995,3,1995T3,659.1,659.1,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1995,4,1995T4,689.3,689.3,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1996,1,1996T1,662.5,662.5,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1996,2,1996T2,687.0,687,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1996,3,1996T3,681.2,681.2,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1996,4,1996T4,713.8,713.8,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1997,1,1997T1,663.7,663.7,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1997,2,1997T2,650.9,650.9,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1997,3,1997T3,657.9,657.9,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1997,4,1997T4,690.5,690.5,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1998,1,1998T1,711.4,711.4,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1998,2,1998T2,708.0,708,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1998,3,1998T3,713.8,713.8,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1998,4,1998T4,723.1,723.1,"1995, 1996, 1997, 1998"
15,"Coruña, A",Coruña (A),1999,1,1999T1,698.6,698.6,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),1999,2,1999T2,695.1,695.1,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),1999,3,1999T3,704.5,704.5,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),1999,4,1999T4,709.1,709.1,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),2000,1,2000T1,725.4,725.4,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),2000,2,2000T2,745.2,745.2,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),2000,3,2000T3,767.3,767.3,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),2000,4,2000T4,791.8,791.8,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),2001,1,2001T1,806.9,806.9,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),2001,2,2001T2,803.4,803.4,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),2001,3,2001T3,813.9,813.9,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),2001,4,2001T4,819.7,819.7,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),2002,1,2002T1,790.6,790.6,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),2002,2,2002T2,827.9,827.9,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),2002,3,2002T3,888.4,888.4,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),2002,4,2002T4,909.4,909.4,"1999, 2000, 2001, 2002"
15,"Coruña, A",Coruña (A),2003,1,2003T1,939.7,939.7,"2003, 2004, 2005, 2006"
15,"Coruña, A",Coruña (A),2003,2,2003T2,946.7,946.7,"2003, 2004, 2005, 2006"
15,"Coruña, A",Coruña (A),2003,3,2003T3,983.9,983.9,"2003, 2004, 2005, 2006"
15,"Coruña, A",Coruña (A),2003,4,2003T4,1023.5,1023.5,"2003, 2004, 2005, 2006"
15,"Coruña, A",Coruña (A),2004,1,2004T1,1036.3,1036.3,"2003, 2004, 2005, 2006"
15,"Coruña, A",Coruña (A),2004,2,2004T2,1077.1,1077.1,"2003, 2004, 2005, 2006"
15,"Coruña, A",Coruña (A),2004,3,2004T3,1130.6,1130.6,"2003, 2004, 2005, 2006"
15,"Coruña, A",Coruña (A),2004,4,2004T4,1157.4,1157.4,"2003, 2004, 2005, 2006"
15,"Coruña, A",Coruña (A),2005,1,2005T1,1164.4,1164.4,"2003, 2004, 2005, 2006"
15,"Coruña, A",Coruña (A),2005,2,2005T2,1200.5,1200.5,"2003, 2004, 2005, 2006"
15,"Coruña, A",Coruña (A),2005,3,2005T3,1233.1,1233.1,"2003, 2004, 2005, 2006"
15,"Coruña, A",Coruña (A),2005,4,2005T4,1270.1,1270.1,"2003, 2004, 2005, 2006"
15,"Coruña, A",Coruña (A),2006,1,2006T1,1297.1,1297.1,"2003, 2004, 2005, 2006"
