codigo_serie,alias_serie,descripcion_serie,unidad,frecuencia,anio,observaciones_disponibles,primera_fecha,ultima_fecha,observaciones_esperadas,anio_completo
D_TKB56925,SI_1_5.27,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda de segunda mano,Número de transacciones,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKB56925,SI_1_5.27,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda de segunda mano,Número de transacciones,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKB56925,SI_1_5.27,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda de segunda mano,Número de transacciones,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKB56925,SI_1_5.27,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda de segunda mano,Número de transacciones,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKB56925,SI_1_5.27,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda de segunda mano,Número de transacciones,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_TKB56925,SI_1_5.27,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda de segunda mano,Número de transacciones,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_TKB56925,SI_1_5.27,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda de segunda mano,Número de transacciones,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_TKB569B0,SI_1_5.29,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Barcelona,Número de transacciones,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKB569B0,SI_1_5.29,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Barcelona,Número de transacciones,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKB569B0,SI_1_5.29,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Barcelona,Número de transacciones,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKB569B0,SI_1_5.29,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Barcelona,Número de transacciones,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_TKB569B0,SI_1_5.29,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Barcelona,Número de transacciones,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKB569B0,SI_1_5.29,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Barcelona,Número de transacciones,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKB569B0,SI_1_5.29,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Barcelona,Número de transacciones,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKB569B0,SI_1_5.29,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Barcelona,Número de transacciones,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKB569B0,SI_1_5.29,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Barcelona,Número de transacciones,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_TKB569B0,SI_1_5.29,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Barcelona,Número de transacciones,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_TKB569B0,SI_1_5.29,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Barcelona,Número de transacciones,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_TKB569CI,SI_1_5.30,"Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Provincias de la costa este (exc. Barcelona), costa sur e islas",Número de transacciones,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKB569CI,SI_1_5.30,"Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Provincias de la costa este (exc. Barcelona), costa sur e islas",Número de transacciones,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKB569CI,SI_1_5.30,"Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Provincias de la costa este (exc. Barcelona), costa sur e islas",Número de transacciones,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKB569CI,SI_1_5.30,"Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Provincias de la costa este (exc. Barcelona), costa sur e islas",Número de transacciones,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_TKB569CI,SI_1_5.30,"Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Provincias de la costa este (exc. Barcelona), costa sur e islas",Número de transacciones,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKB569CI,SI_1_5.30,"Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Provincias de la costa este (exc. Barcelona), costa sur e islas",Número de transacciones,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKB569CI,SI_1_5.30,"Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Provincias de la costa este (exc. Barcelona), costa sur e islas",Número de transacciones,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKB569CI,SI_1_5.30,"Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Provincias de la costa este (exc. Barcelona), costa sur e islas",Número de transacciones,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKB569CI,SI_1_5.30,"Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Provincias de la costa este (exc. Barcelona), costa sur e islas",Número de transacciones,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_TKB569CI,SI_1_5.30,"Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Provincias de la costa este (exc. Barcelona), costa sur e islas",Número de transacciones,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_TKB569CI,SI_1_5.30,"Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Provincias de la costa este (exc. Barcelona), costa sur e islas",Número de transacciones,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_TKB569M0,SI_1_5.28,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Madrid,Número de transacciones,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKB569M0,SI_1_5.28,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Madrid,Número de transacciones,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKB569M0,SI_1_5.28,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Madrid,Número de transacciones,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKB569M0,SI_1_5.28,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Madrid,Número de transacciones,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_TKB569M0,SI_1_5.28,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Madrid,Número de transacciones,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKB569M0,SI_1_5.28,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Madrid,Número de transacciones,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKB569M0,SI_1_5.28,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Madrid,Número de transacciones,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKB569M0,SI_1_5.28,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Madrid,Número de transacciones,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKB569M0,SI_1_5.28,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Madrid,Número de transacciones,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_TKB569M0,SI_1_5.28,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Madrid,Número de transacciones,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_TKB569M0,SI_1_5.28,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total. Madrid,Número de transacciones,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_TKB57110_IPV,SI_1_5.43,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar,Años,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKB57110_IPV,SI_1_5.43,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar,Años,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKB57110_IPV,SI_1_5.43,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar,Años,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKB57110_IPV,SI_1_5.43,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar,Años,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_TKB57110_IPV,SI_1_5.43,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar,Años,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKB57110_IPV,SI_1_5.43,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar,Años,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKB57110_IPV,SI_1_5.43,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar,Años,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKB57110_IPV,SI_1_5.43,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar,Años,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKB57110_IPV,SI_1_5.43,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar,Años,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_TKB57110_IPV,SI_1_5.43,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar,Años,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_TKB57110_IPV,SI_1_5.43,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Precio de la vivienda/Renta bruta por hogar,Años,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_TKB57210_IPV,SI_1_5.44,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Esfuerzo teórico anual sin deducciones,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKB57210_IPV,SI_1_5.44,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Esfuerzo teórico anual sin deducciones,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKB57210_IPV,SI_1_5.44,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Esfuerzo teórico anual sin deducciones,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKB57210_IPV,SI_1_5.44,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Esfuerzo teórico anual sin deducciones,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_TKB57210_IPV,SI_1_5.44,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Esfuerzo teórico anual sin deducciones,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKB57210_IPV,SI_1_5.44,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Esfuerzo teórico anual sin deducciones,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKB57210_IPV,SI_1_5.44,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Esfuerzo teórico anual sin deducciones,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKB57210_IPV,SI_1_5.44,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Esfuerzo teórico anual sin deducciones,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKB57210_IPV,SI_1_5.44,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Esfuerzo teórico anual sin deducciones,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_TKB57210_IPV,SI_1_5.44,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Esfuerzo teórico anual sin deducciones,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_TKB57210_IPV,SI_1_5.44,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Esfuerzo teórico anual sin deducciones,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_TKR600RV_VIV_IPV,SI_1_5.62,Estadísticas generales. Edificación y vivienda. Rentabilidad anual de la vivienda,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKR600RV_VIV_IPV,SI_1_5.62,Estadísticas generales. Edificación y vivienda. Rentabilidad anual de la vivienda,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKR600RV_VIV_IPV,SI_1_5.62,Estadísticas generales. Edificación y vivienda. Rentabilidad anual de la vivienda,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKR600RV_VIV_IPV,SI_1_5.62,Estadísticas generales. Edificación y vivienda. Rentabilidad anual de la vivienda,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_TKR600RV_VIV_IPV,SI_1_5.62,Estadísticas generales. Edificación y vivienda. Rentabilidad anual de la vivienda,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKR600RV_VIV_IPV,SI_1_5.62,Estadísticas generales. Edificación y vivienda. Rentabilidad anual de la vivienda,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKR600RV_VIV_IPV,SI_1_5.62,Estadísticas generales. Edificación y vivienda. Rentabilidad anual de la vivienda,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKR600RV_VIV_IPV,SI_1_5.62,Estadísticas generales. Edificación y vivienda. Rentabilidad anual de la vivienda,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKR600RV_VIV_IPV,SI_1_5.62,Estadísticas generales. Edificación y vivienda. Rentabilidad anual de la vivienda,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_TKR600RV_VIV_IPV,SI_1_5.62,Estadísticas generales. Edificación y vivienda. Rentabilidad anual de la vivienda,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_TKR600RV_VIV_IPV,SI_1_5.62,Estadísticas generales. Edificación y vivienda. Rentabilidad anual de la vivienda,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_TKR60DEP_HOG,SI_1_5.65,Tipo de interés. Nuevas operaciones. EC. Depósitos (TEDR). A los hogares. Depósitos a plazo más de 1 año y hasta 2,Porcentaje,MENSUAL,2015,12,2015-01-01,2015-12-01,12.0,True
D_TKR60DEP_HOG,SI_1_5.65,Tipo de interés. Nuevas operaciones. EC. Depósitos (TEDR). A los hogares. Depósitos a plazo más de 1 año y hasta 2,Porcentaje,MENSUAL,2016,12,2016-01-01,2016-12-01,12.0,True
D_TKR60DEP_HOG,SI_1_5.65,Tipo de interés. Nuevas operaciones. EC. Depósitos (TEDR). A los hogares. Depósitos a plazo más de 1 año y hasta 2,Porcentaje,MENSUAL,2017,12,2017-01-01,2017-12-01,12.0,True
D_TKR60DEP_HOG,SI_1_5.65,Tipo de interés. Nuevas operaciones. EC. Depósitos (TEDR). A los hogares. Depósitos a plazo más de 1 año y hasta 2,Porcentaje,MENSUAL,2018,12,2018-01-01,2018-12-01,12.0,True
D_TKR60DEP_HOG,SI_1_5.65,Tipo de interés. Nuevas operaciones. EC. Depósitos (TEDR). A los hogares. Depósitos a plazo más de 1 año y hasta 2,Porcentaje,MENSUAL,2019,12,2019-01-01,2019-12-01,12.0,True
D_TKR60DEP_HOG,SI_1_5.65,Tipo de interés. Nuevas operaciones. EC. Depósitos (TEDR). A los hogares. Depósitos a plazo más de 1 año y hasta 2,Porcentaje,MENSUAL,2020,12,2020-01-01,2020-12-01,12.0,True
D_TKR60DEP_HOG,SI_1_5.65,Tipo de interés. Nuevas operaciones. EC. Depósitos (TEDR). A los hogares. Depósitos a plazo más de 1 año y hasta 2,Porcentaje,MENSUAL,2021,12,2021-01-01,2021-12-01,12.0,True
D_TKR60DEP_HOG,SI_1_5.65,Tipo de interés. Nuevas operaciones. EC. Depósitos (TEDR). A los hogares. Depósitos a plazo más de 1 año y hasta 2,Porcentaje,MENSUAL,2022,12,2022-01-01,2022-12-01,12.0,True
D_TKR60DEP_HOG,SI_1_5.65,Tipo de interés. Nuevas operaciones. EC. Depósitos (TEDR). A los hogares. Depósitos a plazo más de 1 año y hasta 2,Porcentaje,MENSUAL,2023,12,2023-01-01,2023-12-01,12.0,True
D_TKR60DEP_HOG,SI_1_5.65,Tipo de interés. Nuevas operaciones. EC. Depósitos (TEDR). A los hogares. Depósitos a plazo más de 1 año y hasta 2,Porcentaje,MENSUAL,2024,12,2024-01-01,2024-12-01,12.0,True
D_TKR60DEP_HOG,SI_1_5.65,Tipo de interés. Nuevas operaciones. EC. Depósitos (TEDR). A los hogares. Depósitos a plazo más de 1 año y hasta 2,Porcentaje,MENSUAL,2025,12,2025-01-01,2025-12-01,12.0,True
D_TKR60REA_VIV_IPV,SI_1_5.63,Estadísticas generales. Edificación y vivienda. Rentabilidad de la vivienda bruta por alquiler. Acum. en los doce últimos meses,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKR60REA_VIV_IPV,SI_1_5.63,Estadísticas generales. Edificación y vivienda. Rentabilidad de la vivienda bruta por alquiler. Acum. en los doce últimos meses,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKR60REA_VIV_IPV,SI_1_5.63,Estadísticas generales. Edificación y vivienda. Rentabilidad de la vivienda bruta por alquiler. Acum. en los doce últimos meses,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKR60REA_VIV_IPV,SI_1_5.63,Estadísticas generales. Edificación y vivienda. Rentabilidad de la vivienda bruta por alquiler. Acum. en los doce últimos meses,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_TKR60REA_VIV_IPV,SI_1_5.63,Estadísticas generales. Edificación y vivienda. Rentabilidad de la vivienda bruta por alquiler. Acum. en los doce últimos meses,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKR60REA_VIV_IPV,SI_1_5.63,Estadísticas generales. Edificación y vivienda. Rentabilidad de la vivienda bruta por alquiler. Acum. en los doce últimos meses,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKR60REA_VIV_IPV,SI_1_5.63,Estadísticas generales. Edificación y vivienda. Rentabilidad de la vivienda bruta por alquiler. Acum. en los doce últimos meses,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKR60REA_VIV_IPV,SI_1_5.63,Estadísticas generales. Edificación y vivienda. Rentabilidad de la vivienda bruta por alquiler. Acum. en los doce últimos meses,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKR60REA_VIV_IPV,SI_1_5.63,Estadísticas generales. Edificación y vivienda. Rentabilidad de la vivienda bruta por alquiler. Acum. en los doce últimos meses,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
