codigo_ccaa,ccaa,ccaa_original,anio,trimestre,periodo,tipo_vivienda,tipo_indicador,valor,valor_original
05,Canarias,05 Canarias,2022,2,2022T2,Vivienda segunda mano,Índice,79.134,"79,134"
05,Canarias,05 Canarias,2022,3,2022T3,General,Variación anual,8.1,"8,1"
05,Canarias,05 Canarias,2022,3,2022T3,Vivienda nueva,Variación anual,8.1,"8,1"
05,Canarias,05 Canarias,2022,3,2022T3,Vivienda segunda mano,Variación anual,8.0,"8,0"
05,Canarias,05 Canarias,2022,3,2022T3,General,Variación en lo que va de año,7.6,"7,6"
05,Canarias,05 Canarias,2022,3,2022T3,Vivienda nueva,Variación en lo que va de año,7.7,"7,7"
05,Canarias,05 Canarias,2022,3,2022T3,Vivienda segunda mano,Variación en lo que va de año,7.6,"7,6"
05,Canarias,05 Canarias,2022,3,2022T3,General,Variación trimestral,1.0,"1,0"
05,Canarias,05 Canarias,2022,3,2022T3,Vivienda nueva,Variación trimestral,3.1,"3,1"
05,Canarias,05 Canarias,2022,3,2022T3,Vivienda segunda mano,Variación trimestral,0.8,"0,8"
05,Canarias,05 Canarias,2022,3,2022T3,General,Índice,79.323,"79,323"
05,Canarias,05 Canarias,2022,3,2022T3,Vivienda nueva,Índice,74.081,"74,081"
05,Canarias,05 Canarias,2022,3,2022T3,Vivienda segunda mano,Índice,79.789,"79,789"
05,Canarias,05 Canarias,2022,4,2022T4,General,Variación anual,8.1,"8,1"
05,Canarias,05 Canarias,2022,4,2022T4,Vivienda nueva,Variación anual,11.1,"11,1"
05,Canarias,05 Canarias,2022,4,2022T4,Vivienda segunda mano,Variación anual,7.9,"7,9"
05,Canarias,05 Canarias,2022,4,2022T4,General,Variación en lo que va de año,8.1,"8,1"
05,Canarias,05 Canarias,2022,4,2022T4,Vivienda nueva,Variación en lo que va de año,11.1,"11,1"
05,Canarias,05 Canarias,2022,4,2022T4,Vivienda segunda mano,Variación en lo que va de año,7.9,"7,9"
05,Canarias,05 Canarias,2022,4,2022T4,General,Variación trimestral,0.5,"0,5"
05,Canarias,05 Canarias,2022,4,2022T4,Vivienda nueva,Variación trimestral,3.1,"3,1"
05,Canarias,05 Canarias,2022,4,2022T4,Vivienda segunda mano,Variación trimestral,0.3,"0,3"
05,Canarias,05 Canarias,2022,4,2022T4,General,Índice,79.717,"79,717"
05,Canarias,05 Canarias,2022,4,2022T4,Vivienda nueva,Índice,76.382,"76,382"
05,Canarias,05 Canarias,2022,4,2022T4,Vivienda segunda mano,Índice,80.004,"80,004"
05,Canarias,05 Canarias,2023,1,2023T1,General,Variación anual,5.5,"5,5"
05,Canarias,05 Canarias,2023,1,2023T1,Vivienda nueva,Variación anual,11.0,"11,0"
05,Canarias,05 Canarias,2023,1,2023T1,Vivienda segunda mano,Variación anual,5.0,"5,0"
05,Canarias,05 Canarias,2023,1,2023T1,General,Variación en lo que va de año,1.9,"1,9"
05,Canarias,05 Canarias,2023,1,2023T1,Vivienda nueva,Variación en lo que va de año,5.8,"5,8"
05,Canarias,05 Canarias,2023,1,2023T1,Vivienda segunda mano,Variación en lo que va de año,1.5,"1,5"
05,Canarias,05 Canarias,2023,1,2023T1,General,Variación trimestral,1.9,"1,9"
05,Canarias,05 Canarias,2023,1,2023T1,Vivienda nueva,Variación trimestral,5.8,"5,8"
05,Canarias,05 Canarias,2023,1,2023T1,Vivienda segunda mano,Variación trimestral,1.5,"1,5"
05,Canarias,05 Canarias,2023,1,2023T1,General,Índice,81.216,"81,216"
05,Canarias,05 Canarias,2023,1,2023T1,Vivienda nueva,Índice,80.843,"80,843"
05,Canarias,05 Canarias,2023,1,2023T1,Vivienda segunda mano,Índice,81.226,"81,226"
05,Canarias,05 Canarias,2023,2,2023T2,General,Variación anual,4.5,"4,5"
05,Canarias,05 Canarias,2023,2,2023T2,Vivienda nueva,Variación anual,14.0,"14,0"
05,Canarias,05 Canarias,2023,2,2023T2,Vivienda segunda mano,Variación anual,3.7,"3,7"
05,Canarias,05 Canarias,2023,2,2023T2,General,Variación en lo que va de año,3.0,"3,0"
05,Canarias,05 Canarias,2023,2,2023T2,Vivienda nueva,Variación en lo que va de año,7.2,"7,2"
05,Canarias,05 Canarias,2023,2,2023T2,Vivienda segunda mano,Variación en lo que va de año,2.6,"2,6"
05,Canarias,05 Canarias,2023,2,2023T2,General,Variación trimestral,1.1,"1,1"
05,Canarias,05 Canarias,2023,2,2023T2,Vivienda nueva,Variación trimestral,1.3,"1,3"
05,Canarias,05 Canarias,2023,2,2023T2,Vivienda segunda mano,Variación trimestral,1.1,"1,1"
05,Canarias,05 Canarias,2023,2,2023T2,General,Índice,82.101,"82,101"
05,Canarias,05 Canarias,2023,2,2023T2,Vivienda nueva,Índice,81.906,"81,906"
05,Canarias,05 Canarias,2023,2,2023T2,Vivienda segunda mano,Índice,82.095,"82,095"
05,Canarias,05 Canarias,2023,3,2023T3,General,Variación anual,6.6,"6,6"
05,Canarias,05 Canarias,2023,3,2023T3,Vivienda nueva,Variación anual,11.3,"11,3"
05,Canarias,05 Canarias,2023,3,2023T3,Vivienda segunda mano,Variación anual,6.2,"6,2"
05,Canarias,05 Canarias,2023,3,2023T3,General,Variación en lo que va de año,6.1,"6,1"
05,Canarias,05 Canarias,2023,3,2023T3,Vivienda nueva,Variación en lo que va de año,8.0,"8,0"
05,Canarias,05 Canarias,2023,3,2023T3,Vivienda segunda mano,Variación en lo que va de año,5.9,"5,9"
05,Canarias,05 Canarias,2023,3,2023T3,General,Variación trimestral,3.0,"3,0"
05,Canarias,05 Canarias,2023,3,2023T3,Vivienda nueva,Variación trimestral,0.7,"0,7"
05,Canarias,05 Canarias,2023,3,2023T3,Vivienda segunda mano,Variación trimestral,3.2,"3,2"
05,Canarias,05 Canarias,2023,3,2023T3,General,Índice,84.56,"84,560"
05,Canarias,05 Canarias,2023,3,2023T3,Vivienda nueva,Índice,82.488,"82,488"
05,Canarias,05 Canarias,2023,3,2023T3,Vivienda segunda mano,Índice,84.727,"84,727"
05,Canarias,05 Canarias,2023,4,2023T4,General,Variación anual,4.5,"4,5"
05,Canarias,05 Canarias,2023,4,2023T4,Vivienda nueva,Variación anual,5.1,"5,1"
05,Canarias,05 Canarias,2023,4,2023T4,Vivienda segunda mano,Variación anual,4.5,"4,5"
05,Canarias,05 Canarias,2023,4,2023T4,General,Variación en lo que va de año,4.5,"4,5"
05,Canarias,05 Canarias,2023,4,2023T4,Vivienda nueva,Variación en lo que va de año,5.1,"5,1"
05,Canarias,05 Canarias,2023,4,2023T4,Vivienda segunda mano,Variación en lo que va de año,4.5,"4,5"
05,Canarias,05 Canarias,2023,4,2023T4,General,Variación trimestral,-1.4,"-1,4"
05,Canarias,05 Canarias,2023,4,2023T4,Vivienda nueva,Variación trimestral,-2.7,"-2,7"
05,Canarias,05 Canarias,2023,4,2023T4,Vivienda segunda mano,Variación trimestral,-1.3,"-1,3"
05,Canarias,05 Canarias,2023,4,2023T4,General,Índice,83.341,"83,341"
05,Canarias,05 Canarias,2023,4,2023T4,Vivienda nueva,Índice,80.259,"80,259"
05,Canarias,05 Canarias,2023,4,2023T4,Vivienda segunda mano,Índice,83.603,"83,603"
05,Canarias,05 Canarias,2024,1,2024T1,General,Variación anual,5.8,"5,8"
05,Canarias,05 Canarias,2024,1,2024T1,Vivienda nueva,Variación anual,7.6,"7,6"
05,Canarias,05 Canarias,2024,1,2024T1,Vivienda segunda mano,Variación anual,5.7,"5,7"
05,Canarias,05 Canarias,2024,1,2024T1,General,Variación en lo que va de año,3.1,"3,1"
05,Canarias,05 Canarias,2024,1,2024T1,Vivienda nueva,Variación en lo que va de año,8.4,"8,4"
05,Canarias,05 Canarias,2024,1,2024T1,Vivienda segunda mano,Variación en lo que va de año,2.6,"2,6"
05,Canarias,05 Canarias,2024,1,2024T1,General,Variación trimestral,3.1,"3,1"
05,Canarias,05 Canarias,2024,1,2024T1,Vivienda nueva,Variación trimestral,8.4,"8,4"
05,Canarias,05 Canarias,2024,1,2024T1,Vivienda segunda mano,Variación trimestral,2.6,"2,6"
05,Canarias,05 Canarias,2024,1,2024T1,General,Índice,85.935,"85,935"
05,Canarias,05 Canarias,2024,1,2024T1,Vivienda nueva,Índice,87.013,"87,013"
05,Canarias,05 Canarias,2024,1,2024T1,Vivienda segunda mano,Índice,85.816,"85,816"
05,Canarias,05 Canarias,2024,2,2024T2,General,Variación anual,8.5,"8,5"
05,Canarias,05 Canarias,2024,2,2024T2,Vivienda nueva,Variación anual,10.7,"10,7"
05,Canarias,05 Canarias,2024,2,2024T2,Vivienda segunda mano,Variación anual,8.3,"8,3"
05,Canarias,05 Canarias,2024,2,2024T2,General,Variación en lo que va de año,6.9,"6,9"
05,Canarias,05 Canarias,2024,2,2024T2,Vivienda nueva,Variación en lo que va de año,13.0,"13,0"
05,Canarias,05 Canarias,2024,2,2024T2,Vivienda segunda mano,Variación en lo que va de año,6.4,"6,4"
05,Canarias,05 Canarias,2024,2,2024T2,General,Variación trimestral,3.7,"3,7"
05,Canarias,05 Canarias,2024,2,2024T2,Vivienda nueva,Variación trimestral,4.2,"4,2"
05,Canarias,05 Canarias,2024,2,2024T2,Vivienda segunda mano,Variación trimestral,3.6,"3,6"
05,Canarias,05 Canarias,2024,2,2024T2,General,Índice,89.088,"89,088"
05,Canarias,05 Canarias,2024,2,2024T2,Vivienda nueva,Índice,90.666,"90,666"
05,Canarias,05 Canarias,2024,2,2024T2,Vivienda segunda mano,Índice,88.922,"88,922"
05,Canarias,05 Canarias,2024,3,2024T3,General,Variación anual,7.1,"7,1"
05,Canarias,05 Canarias,2024,3,2024T3,Vivienda nueva,Variación anual,10.0,"10,0"
05,Canarias,05 Canarias,2024,3,2024T3,Vivienda segunda mano,Variación anual,6.8,"6,8"
05,Canarias,05 Canarias,2024,3,2024T3,General,Variación en lo que va de año,8.7,"8,7"
05,Canarias,05 Canarias,2024,3,2024T3,Vivienda nueva,Variación en lo que va de año,13.1,"13,1"
05,Canarias,05 Canarias,2024,3,2024T3,Vivienda segunda mano,Variación en lo que va de año,8.3,"8,3"
05,Canarias,05 Canarias,2024,3,2024T3,General,Variación trimestral,1.7,"1,7"
05,Canarias,05 Canarias,2024,3,2024T3,Vivienda nueva,Variación trimestral,0.1,"0,1"
05,Canarias,05 Canarias,2024,3,2024T3,Vivienda segunda mano,Variación trimestral,1.8,"1,8"
05,Canarias,05 Canarias,2024,3,2024T3,General,Índice,90.57,"90,570"
05,Canarias,05 Canarias,2024,3,2024T3,Vivienda nueva,Índice,90.762,"90,762"
05,Canarias,05 Canarias,2024,3,2024T3,Vivienda segunda mano,Índice,90.531,"90,531"
05,Canarias,05 Canarias,2024,4,2024T4,General,Variación anual,10.6,"10,6"
05,Canarias,05 Canarias,2024,4,2024T4,Vivienda nueva,Variación anual,13.3,"13,3"
05,Canarias,05 Canarias,2024,4,2024T4,Vivienda segunda mano,Variación anual,10.4,"10,4"
05,Canarias,05 Canarias,2024,4,2024T4,General,Variación en lo que va de año,10.6,"10,6"
05,Canarias,05 Canarias,2024,4,2024T4,Vivienda nueva,Variación en lo que va de año,13.3,"13,3"
05,Canarias,05 Canarias,2024,4,2024T4,Vivienda segunda mano,Variación en lo que va de año,10.4,"10,4"
05,Canarias,05 Canarias,2024,4,2024T4,General,Variación trimestral,1.8,"1,8"
05,Canarias,05 Canarias,2024,4,2024T4,Vivienda nueva,Variación trimestral,0.2,"0,2"
05,Canarias,05 Canarias,2024,4,2024T4,Vivienda segunda mano,Variación trimestral,1.9,"1,9"
05,Canarias,05 Canarias,2024,4,2024T4,General,Índice,92.176,"92,176"
05,Canarias,05 Canarias,2024,4,2024T4,Vivienda nueva,Índice,90.914,"90,914"
05,Canarias,05 Canarias,2024,4,2024T4,Vivienda segunda mano,Índice,92.269,"92,269"
05,Canarias,05 Canarias,2025,1,2025T1,General,Variación anual,12.4,"12,4"
05,Canarias,05 Canarias,2025,1,2025T1,Vivienda nueva,Variación anual,12.6,"12,6"
05,Canarias,05 Canarias,2025,1,2025T1,Vivienda segunda mano,Variación anual,12.5,"12,5"
05,Canarias,05 Canarias,2025,1,2025T1,General,Variación en lo que va de año,4.8,"4,8"
05,Canarias,05 Canarias,2025,1,2025T1,Vivienda nueva,Variación en lo que va de año,7.7,"7,7"
05,Canarias,05 Canarias,2025,1,2025T1,Vivienda segunda mano,Variación en lo que va de año,4.6,"4,6"
05,Canarias,05 Canarias,2025,1,2025T1,General,Variación trimestral,4.8,"4,8"
05,Canarias,05 Canarias,2025,1,2025T1,Vivienda nueva,Variación trimestral,7.7,"7,7"
05,Canarias,05 Canarias,2025,1,2025T1,Vivienda segunda mano,Variación trimestral,4.6,"4,6"
05,Canarias,05 Canarias,2025,1,2025T1,General,Índice,96.606,"96,606"
05,Canarias,05 Canarias,2025,1,2025T1,Vivienda nueva,Índice,97.946,"97,946"
05,Canarias,05 Canarias,2025,1,2025T1,Vivienda segunda mano,Índice,96.507,"96,507"
05,Canarias,05 Canarias,2025,2,2025T2,General,Variación anual,11.6,"11,6"
05,Canarias,05 Canarias,2025,2,2025T2,Vivienda nueva,Variación anual,10.7,"10,7"
05,Canarias,05 Canarias,2025,2,2025T2,Vivienda segunda mano,Variación anual,11.8,"11,8"
05,Canarias,05 Canarias,2025,2,2025T2,General,Variación en lo que va de año,7.9,"7,9"
05,Canarias,05 Canarias,2025,2,2025T2,Vivienda nueva,Variación en lo que va de año,10.4,"10,4"
05,Canarias,05 Canarias,2025,2,2025T2,Vivienda segunda mano,Variación en lo que va de año,7.7,"7,7"
05,Canarias,05 Canarias,2025,2,2025T2,General,Variación trimestral,3.0,"3,0"
05,Canarias,05 Canarias,2025,2,2025T2,Vivienda nueva,Variación trimestral,2.4,"2,4"
05,Canarias,05 Canarias,2025,2,2025T2,Vivienda segunda mano,Variación trimestral,3.0,"3,0"
05,Canarias,05 Canarias,2025,2,2025T2,General,Índice,99.467,"99,467"
05,Canarias,05 Canarias,2025,2,2025T2,Vivienda nueva,Índice,100.34,"100,340"
05,Canarias,05 Canarias,2025,2,2025T2,Vivienda segunda mano,Índice,99.402,"99,402"
05,Canarias,05 Canarias,2025,3,2025T3,General,Variación anual,12.2,"12,2"
05,Canarias,05 Canarias,2025,3,2025T3,Vivienda nueva,Variación anual,12.4,"12,4"
05,Canarias,05 Canarias,2025,3,2025T3,Vivienda segunda mano,Variación anual,12.2,"12,2"
05,Canarias,05 Canarias,2025,3,2025T3,General,Variación en lo que va de año,10.3,"10,3"
05,Canarias,05 Canarias,2025,3,2025T3,Vivienda nueva,Variación en lo que va de año,12.2,"12,2"
05,Canarias,05 Canarias,2025,3,2025T3,Vivienda segunda mano,Variación en lo que va de año,10.1,"10,1"
05,Canarias,05 Canarias,2025,3,2025T3,General,Variación trimestral,2.2,"2,2"
05,Canarias,05 Canarias,2025,3,2025T3,Vivienda nueva,Variación trimestral,1.7,"1,7"
05,Canarias,05 Canarias,2025,3,2025T3,Vivienda segunda mano,Variación trimestral,2.2,"2,2"
05,Canarias,05 Canarias,2025,3,2025T3,General,Índice,101.64,"101,640"
05,Canarias,05 Canarias,2025,3,2025T3,Vivienda nueva,Índice,102.032,"102,032"
05,Canarias,05 Canarias,2025,3,2025T3,Vivienda segunda mano,Índice,101.611,"101,611"
05,Canarias,05 Canarias,2025,4,2025T4,General,Variación anual,11.0,"11,0"
05,Canarias,05 Canarias,2025,4,2025T4,Vivienda nueva,Variación anual,9.6,"9,6"
05,Canarias,05 Canarias,2025,4,2025T4,Vivienda segunda mano,Variación anual,11.1,"11,1"
05,Canarias,05 Canarias,2025,4,2025T4,General,Variación en lo que va de año,11.0,"11,0"
05,Canarias,05 Canarias,2025,4,2025T4,Vivienda nueva,Variación en lo que va de año,9.6,"9,6"
05,Canarias,05 Canarias,2025,4,2025T4,Vivienda segunda mano,Variación en lo que va de año,11.1,"11,1"
05,Canarias,05 Canarias,2025,4,2025T4,General,Variación trimestral,0.6,"0,6"
05,Canarias,05 Canarias,2025,4,2025T4,Vivienda nueva,Variación trimestral,-2.3,"-2,3"
05,Canarias,05 Canarias,2025,4,2025T4,Vivienda segunda mano,Variación trimestral,0.9,"0,9"
05,Canarias,05 Canarias,2025,4,2025T4,General,Índice,102.287,"102,287"
05,Canarias,05 Canarias,2025,4,2025T4,Vivienda nueva,Índice,99.682,"99,682"
05,Canarias,05 Canarias,2025,4,2025T4,Vivienda segunda mano,Índice,102.48,"102,480"
05,Canarias,05 Canarias,2026,1,2026T1,General,Variación anual,10.7,"10,7"
05,Canarias,05 Canarias,2026,1,2026T1,Vivienda nueva,Variación anual,12.0,"12,0"
05,Canarias,05 Canarias,2026,1,2026T1,Vivienda segunda mano,Variación anual,10.6,"10,6"
05,Canarias,05 Canarias,2026,1,2026T1,General,Variación en lo que va de año,4.5,"4,5"
05,Canarias,05 Canarias,2026,1,2026T1,Vivienda nueva,Variación en lo que va de año,10.0,"10,0"
05,Canarias,05 Canarias,2026,1,2026T1,Vivienda segunda mano,Variación en lo que va de año,4.2,"4,2"
05,Canarias,05 Canarias,2026,1,2026T1,General,Variación trimestral,4.5,"4,5"
05,Canarias,05 Canarias,2026,1,2026T1,Vivienda nueva,Variación trimestral,10.0,"10,0"
05,Canarias,05 Canarias,2026,1,2026T1,Vivienda segunda mano,Variación trimestral,4.2,"4,2"
05,Canarias,05 Canarias,2026,1,2026T1,General,Índice,106.94,"106,940"
05,Canarias,05 Canarias,2026,1,2026T1,Vivienda nueva,Índice,109.657,"109,657"
05,Canarias,05 Canarias,2026,1,2026T1,Vivienda segunda mano,Índice,106.763,"106,763"
06,Cantabria,06 Cantabria,2015,1,2015T1,General,Variación anual,-0.3,"-0,3"
06,Cantabria,06 Cantabria,2015,1,2015T1,Vivienda nueva,Variación anual,1.0,"1,0"
06,Cantabria,06 Cantabria,2015,1,2015T1,Vivienda segunda mano,Variación anual,-0.6,"-0,6"
06,Cantabria,06 Cantabria,2015,1,2015T1,General,Variación en lo que va de año,-3.0,"-3,0"
06,Cantabria,06 Cantabria,2015,1,2015T1,Vivienda nueva,Variación en lo que va de año,-0.3,"-0,3"
06,Cantabria,06 Cantabria,2015,1,2015T1,Vivienda segunda mano,Variación en lo que va de año,-3.7,"-3,7"
06,Cantabria,06 Cantabria,2015,1,2015T1,General,Variación trimestral,-3.0,"-3,0"
06,Cantabria,06 Cantabria,2015,1,2015T1,Vivienda nueva,Variación trimestral,-0.3,"-0,3"
06,Cantabria,06 Cantabria,2015,1,2015T1,Vivienda segunda mano,Variación trimestral,-3.7,"-3,7"
06,Cantabria,06 Cantabria,2015,1,2015T1,General,Índice,54.892,"54,892"
06,Cantabria,06 Cantabria,2015,1,2015T1,Vivienda nueva,Índice,50.789,"50,789"
06,Cantabria,06 Cantabria,2015,1,2015T1,Vivienda segunda mano,Índice,55.515,"55,515"
06,Cantabria,06 Cantabria,2015,2,2015T2,General,Variación anual,5.1,"5,1"
06,Cantabria,06 Cantabria,2015,2,2015T2,Vivienda nueva,Variación anual,5.6,"5,6"
06,Cantabria,06 Cantabria,2015,2,2015T2,Vivienda segunda mano,Variación anual,5.0,"5,0"
06,Cantabria,06 Cantabria,2015,2,2015T2,General,Variación en lo que va de año,1.9,"1,9"
06,Cantabria,06 Cantabria,2015,2,2015T2,Vivienda nueva,Variación en lo que va de año,3.1,"3,1"
06,Cantabria,06 Cantabria,2015,2,2015T2,Vivienda segunda mano,Variación en lo que va de año,1.6,"1,6"
06,Cantabria,06 Cantabria,2015,2,2015T2,General,Variación trimestral,5.1,"5,1"
06,Cantabria,06 Cantabria,2015,2,2015T2,Vivienda nueva,Variación trimestral,3.4,"3,4"
06,Cantabria,06 Cantabria,2015,2,2015T2,Vivienda segunda mano,Variación trimestral,5.5,"5,5"
06,Cantabria,06 Cantabria,2015,2,2015T2,General,Índice,57.68,"57,680"
06,Cantabria,06 Cantabria,2015,2,2015T2,Vivienda nueva,Índice,52.517,"52,517"
06,Cantabria,06 Cantabria,2015,2,2015T2,Vivienda segunda mano,Índice,58.584,"58,584"
06,Cantabria,06 Cantabria,2015,3,2015T3,General,Variación anual,4.8,"4,8"
06,Cantabria,06 Cantabria,2015,3,2015T3,Vivienda nueva,Variación anual,6.4,"6,4"
06,Cantabria,06 Cantabria,2015,3,2015T3,Vivienda segunda mano,Variación anual,4.5,"4,5"
06,Cantabria,06 Cantabria,2015,3,2015T3,General,Variación en lo que va de año,3.4,"3,4"
06,Cantabria,06 Cantabria,2015,3,2015T3,Vivienda nueva,Variación en lo que va de año,6.8,"6,8"
06,Cantabria,06 Cantabria,2015,3,2015T3,Vivienda segunda mano,Variación en lo que va de año,2.5,"2,5"
06,Cantabria,06 Cantabria,2015,3,2015T3,General,Variación trimestral,1.5,"1,5"
06,Cantabria,06 Cantabria,2015,3,2015T3,Vivienda nueva,Variación trimestral,3.6,"3,6"
06,Cantabria,06 Cantabria,2015,3,2015T3,Vivienda segunda mano,Variación trimestral,0.9,"0,9"
06,Cantabria,06 Cantabria,2015,3,2015T3,General,Índice,58.517,"58,517"
06,Cantabria,06 Cantabria,2015,3,2015T3,Vivienda nueva,Índice,54.421,"54,421"
06,Cantabria,06 Cantabria,2015,3,2015T3,Vivienda segunda mano,Índice,59.1,"59,100"
06,Cantabria,06 Cantabria,2015,4,2015T4,General,Variación anual,2.0,"2,0"
06,Cantabria,06 Cantabria,2015,4,2015T4,Vivienda nueva,Variación anual,4.9,"4,9"
06,Cantabria,06 Cantabria,2015,4,2015T4,Vivienda segunda mano,Variación anual,1.2,"1,2"
06,Cantabria,06 Cantabria,2015,4,2015T4,General,Variación en lo que va de año,2.0,"2,0"
06,Cantabria,06 Cantabria,2015,4,2015T4,Vivienda nueva,Variación en lo que va de año,4.9,"4,9"
06,Cantabria,06 Cantabria,2015,4,2015T4,Vivienda segunda mano,Variación en lo que va de año,1.2,"1,2"
06,Cantabria,06 Cantabria,2015,4,2015T4,General,Variación trimestral,-1.4,"-1,4"
06,Cantabria,06 Cantabria,2015,4,2015T4,Vivienda nueva,Variación trimestral,-1.7,"-1,7"
06,Cantabria,06 Cantabria,2015,4,2015T4,Vivienda segunda mano,Variación trimestral,-1.3,"-1,3"
06,Cantabria,06 Cantabria,2015,4,2015T4,General,Índice,57.713,"57,713"
06,Cantabria,06 Cantabria,2015,4,2015T4,Vivienda nueva,Índice,53.469,"53,469"
06,Cantabria,06 Cantabria,2015,4,2015T4,Vivienda segunda mano,Índice,58.347,"58,347"
06,Cantabria,06 Cantabria,2016,1,2016T1,General,Variación anual,5.1,"5,1"
06,Cantabria,06 Cantabria,2016,1,2016T1,Vivienda nueva,Variación anual,6.7,"6,7"
06,Cantabria,06 Cantabria,2016,1,2016T1,Vivienda segunda mano,Variación anual,4.8,"4,8"
06,Cantabria,06 Cantabria,2016,1,2016T1,General,Variación en lo que va de año,0.0,"0,0"
06,Cantabria,06 Cantabria,2016,1,2016T1,Vivienda nueva,Variación en lo que va de año,1.3,"1,3"
06,Cantabria,06 Cantabria,2016,1,2016T1,Vivienda segunda mano,Variación en lo que va de año,-0.3,"-0,3"
06,Cantabria,06 Cantabria,2016,1,2016T1,General,Variación trimestral,0.0,"0,0"
06,Cantabria,06 Cantabria,2016,1,2016T1,Vivienda nueva,Variación trimestral,1.3,"1,3"
06,Cantabria,06 Cantabria,2016,1,2016T1,Vivienda segunda mano,Variación trimestral,-0.3,"-0,3"
06,Cantabria,06 Cantabria,2016,1,2016T1,General,Índice,57.714,"57,714"
