periodo;codigo_provincia;provincia;poblacion_total;pct_18_34;pct_35_64;pct_65_mas;tamano_medio_hogar;pct_hogares_unipersonales;salario_medio_anual_euros_total;salario_medio_anual_euros_hombre;salario_medio_anual_euros_mujer;tasa_empleo_pct_total;tasa_paro_pct_total;inflación;indice_costes_construccion;ipv_general;ratio_prestamo_valor_pct;tipo_interes_prestamos_vivienda_pct;credito_vivienda_variacion_interanual_pct;valor_tasado_m2;tasa_migracion_neta_exterior_por_1000_habitantes;compraventas_viviendas;pct_compraventas_vivienda_nueva;importe_medio_hipoteca_vivienda_eur;visados_obra_nueva_viviendas;IAV_total
2016T2;31;Navarra;638922;18,14;40,64;22,55;2,60;27,80;25468,00;28862,00;21634,00;49,58;13,27;100,00;92,68;62,16;63,80;2,32;-3,60;1311,15;2,38;1213;25,56;98466,12;636;4,12
2016T3;31;Navarra;638922;18,14;40,64;22,55;2,60;27,80;25468,00;28862,00;21634,00;51,94;12,41;100,07;89,74;62,73;63,80;2,37;-3,16;1354,37;2,38;1184;19,85;106221,31;379;4,25
2016T4;31;Navarra;638922;18,14;40,64;22,55;2,60;27,80;25468,00;28862,00;21634,00;53,01;10,01;101,61;93,20;62,55;64,20;2,27;-3,10;1320,97;2,38;985;19,29;102629,86;289;4,15
2017T1;31;Navarra;642075;17,80;40,74;22,77;2,60;27,80;26329,00;29774,00;22438,00;52,68;10,25;101,01;90,09;63,13;64,80;2,24;-2,96;1355,80;4,69;1382;24,02;109170,66;396;4,12
2017T2;31;Navarra;642075;17,80;40,74;22,77;2,60;27,80;26329,00;29774,00;22438,00;53,31;10,55;101,65;93,77;63,80;65,00;2,17;-2,83;1347,31;4,69;1341;21,77;105608,74;433;4,09
2017T3;31;Navarra;642075;17,80;40,74;22,77;2,60;27,80;26329,00;29774,00;22438,00;53,10;10,52;101,17;91,13;64,08;64,90;2,22;-2,84;1351,57;4,69;1253;18,36;101354,05;444;4,11
2017T4;31;Navarra;642075;17,80;40,74;22,77;2,60;27,80;26329,00;29774,00;22438,00;53,18;9,63;102,57;94,80;63,89;65,60;2,15;-2,79;1388,64;4,69;1169;21,21;106880,46;406;4,22
2018T1;31;Navarra;646340;17,65;40,63;23,02;2,60;27,90;26364,00;29810,00;22480,00;52,25;10,54;101,73;91,97;64,48;65,50;2,23;-2,60;1348,08;8,98;1449;21,95;109692,72;775;4,09
2018T2;31;Navarra;646340;17,65;40,63;23,02;2,60;27,90;26364,00;29810,00;22480,00;53,61;9,93;103,51;95,37;66,01;64,90;2,20;-2,19;1415,00;8,98;1565;21,47;106421,65;575;4,29
2018T3;31;Navarra;646340;17,65;40,63;23,02;2,60;27,90;26364,00;29810,00;22480,00;53,42;9,65;103,61;92,55;66,84;65,90;2,17;-1,81;1426,46;8,98;1680;29,05;110232,88;546;4,33
2018T4;31;Navarra;646340;17,65;40,63;23,02;2,60;27,90;26364,00;29810,00;22480,00;53,40;9,99;104,48;96,51;66,46;66,50;2,26;-1,57;1445,74;8,98;1408;25,07;107541,45;929;4,39
2019T1;31;Navarra;652797;17,76;40,49;23,13;2,60;28,00;27491,00;31050,00;23510,00;53,03;8,19;103,26;92,79;67,66;64,60;2,37;-1,25;1463,45;9,75;1497;24,98;115856,75;437;4,26
2019T2;31;Navarra;652797;17,76;40,49;23,13;2,60;28,00;27491,00;31050,00;23510,00;54,79;7,58;105,02;96,07;68,58;65,50;2,35;-1,14;1483,04;9,75;1517;20,76;110109,01;1027;4,32
2019T3;31;Navarra;652797;17,76;40,49;23,13;2,60;28,00;27491,00;31050,00;23510,00;54,04;8,19;104,50;93,19;68,89;64,70;2,15;-1,19;1504,76;9,75;1371;27,57;113797,23;1150;4,38
2019T4;31;Navarra;652797;17,76;40,49;23,13;2,60;28,00;27491,00;31050,00;23510,00;53,35;9,01;105,41;96,93;68,60;63,00;1,99;-1,08;1546,90;9,75;1326;28,58;122103,32;285;4,50
2020T1;31;Navarra;659907;17,88;40,33;23,30;2,60;28,20;27996,00;31600,00;23980,00;52,54;8,55;103,79;92,62;69,84;63,80;2,03;-1,14;1488,73;3,19;1557;29,61;110510,18;676;4,25
2020T2;31;Navarra;659907;17,88;40,33;23,30;2,60;28,20;27996,00;31600,00;23980,00;50,12;10,08;103,97;93,31;69,41;64,20;1,91;-1,64;1451,74;3,19;856;22,08;111842,57;310;4,15
2020T3;31;Navarra;659907;17,88;40,33;23,30;2,60;28,20;27996,00;31600,00;23980,00;51,56;9,94;103,50;92,71;70,08;63,60;1,94;-1,62;1445,07;3,19;1175;30,13;126657,67;457;4,13
2020T4;31;Navarra;659907;17,88;40,33;23,30;2,60;28,20;27996,00;31600,00;23980,00;51,30;11,65;104,49;97,76;69,00;65,20;1,80;-1,19;1471,25;3,19;1333;22,13;119883,07;560;4,20
2021T1;31;Navarra;662032;17,94;40,25;23,46;2,60;28,60;28456,00;32090,00;24410,00;50,88;11,51;104,66;94,96;70,00;64,70;1,72;-0,80;1484,65;4,13;1713;35,79;122637,87;954;4,17
2021T2;31;Navarra;662032;17,94;40,25;23,46;2,60;28,60;28456,00;32090,00;24410,00;52,04;10,36;107,15;100,28;71,20;64,90;1,62;0,07;1511,19;4,13;1547;25,02;120579,54;994;4,25
2021T3;31;Navarra;662032;17,94;40,25;23,46;2,60;28,60;28456,00;32090,00;24410,00;52,19;11,03;107,31;99,76;72,38;65,20;1,59;0,74;1531,95;4,13;1857;31,83;122526,28;1151;4,31
2021T4;31;Navarra;662032;17,94;40,25;23,46;2,60;28,60;28456,00;32090,00;24410,00;52,66;9,95;110,69;105,01;72,60;65,40;1,54;0,76;1614,13;4,13;1432;30,17;128517,84;520;4,54
2022T1;31;Navarra;664514;18,09;39,92;23,87;2,60;28,70;29712,00;33480,00;25520,00;52,36;10,86;112,97;105,46;75,43;65,20;1,60;0,72;1705,75;13,82;1831;34,24;126158,49;647;4,59
2022T2;31;Navarra;664514;18,09;39,92;23,87;2,60;28,70;29712,00;33480,00;25520,00;53,31;9,09;116,95;114,52;76,37;65,20;1,74;0,98;1777,48;13,82;1738;34,52;134504,08;333;4,79
2022T3;31;Navarra;664514;18,09;39,92;23,87;2,60;28,70;29712,00;33480,00;25520,00;53,21;8,82;118,82;110,54;77,30;64,60;2,14;0,87;1785,09;13,82;1708;27,63;132456,06;257;4,81
2022T4;31;Navarra;664514;18,09;39,92;23,87;2,60;28,70;29712,00;33480,00;25520,00;53,13;10,17;118,95;115,01;77,83;63,90;2,87;0,30;1840,43;13,82;1522;29,89;129074,04;472;4,96
2023T1;31;Navarra;672155;18,43;39,68;23,97;2,60;28,90;31150,00;35020,00;26840,00;51,33;12,22;119,05;112,83;79,77;63,00;3,59;-0,75;1857,76;11,19;1625;29,29;133723,19;853;4,77
2023T2;31;Navarra;672155;18,43;39,68;23,97;2,60;28,90;31150,00;35020,00;26840,00;53,32;8,88;120,80;116,60;80,68;62,70;3,89;-2,01;1909,32;11,19;1702;38,37;131456,52;1098;4,90
2023T3;31;Navarra;672155;18,43;39,68;23,97;2,60;28,90;31150,00;35020,00;26840,00;53,72;9,43;122,26;112,78;83,19;62,20;4,06;-3,14;1919,04;11,19;1511;37,06;135320,79;365;4,93
2023T4;31;Navarra;672155;18,43;39,68;23,97;2,60;28,90;31150,00;35020,00;26840,00;53,39;9,25;122,59;117,61;81,47;61,40;4,03;-3,14;1967,98;11,19;1484;38,07;134523,09;399;5,05
2024T1;31;Navarra;678333;18,43;39,68;23,97;2,60;28,90;32400,00;36380,00;28010,00;53,57;8,82;122,53;113,32;85,86;61,50;3,69;-2,61;2013,95;10,71;2124;29,52;107762,68;460;4,97
2024T2;31;Navarra;678333;18,43;39,68;23,97;2,60;28,90;32400,00;36380,00;28010,00;55,13;7,42;124,75;117,41;88,99;63,00;3,55;-1,79;2092,66;10,71;1731;33,80;131205,06;1057;5,17
2024T3;31;Navarra;678333;18,43;39,68;23,97;2,60;28,90;32400,00;36380,00;28010,00;54,76;7,72;124,70;114,16;92,11;63,30;3,45;-0,62;2025,86;10,71;1758;25,77;134914,78;478;5,00
2024T4;31;Navarra;678333;18,43;39,68;23,97;2,60;28,90;32400,00;36380,00;28010,00;55,48;6,60;125,31;118,19;91,99;64,10;3,17;0,21;2096,18;10,71;1724;30,45;142300,07;743;5,18
2015T1;32;Ourense;318288;16,26;35,83;36,16;2,30;33,80;16595,00;18069,00;14963,00;37,36;23,42;98,99;90,33;61,18;60,70;2,61;-3,78;951,66;-1,63;331;33,84;74198,02;83;4,59
2015T2;32;Ourense;318288;16,26;35,83;36,16;2,30;33,80;16595,00;18069,00;14963,00;37,64;21,06;100,87;93,72;62,64;61,80;2,51;-3,32;954,03;-1,63;273;34,07;111985,65;134;4,60
2015T3;32;Ourense;318288;16,26;35,83;36,16;2,30;33,80;16595,00;18069,00;14963,00;38,82;18,11;99,73;90,26;63,15;62,30;2,45;-3,36;954,63;-1,63;330;27,88;84778,24;125;4,60
2015T4;32;Ourense;318288;16,26;35,83;36,16;2,30;33,80;16595,00;18069,00;14963,00;38,36;18,78;100,41;92,91;62,29;63,20;2,43;-3,27;987,05;-1,63;301;29,57;93901,64;77;4,76
2016T1;32;Ourense;314476;15,65;35,84;36,73;2,30;34,10;16680,00;18105,00;15111,00;36,83;20,83;97,99;88,55;63,20;63,90;2,33;-3,32;929,65;1,36;342;26,90;82487,44;104;4,46
2016T2;32;Ourense;314476;15,65;35,84;36,73;2,30;34,10;16680,00;18105,00;15111,00;38,36;20,39;99,66;92,68;63,42;63,80;2,32;-3,60;946,58;1,36;377;24,40;80159,53;178;4,54
2016T3;32;Ourense;314476;15,65;35,84;36,73;2,30;34,10;16680,00;18105,00;15111,00;40,17;17,70;99,36;89,74;63,95;63,80;2,37;-3,16;938,77;1,36;345;21,45;90164,25;231;4,50
2016T4;32;Ourense;314476;15,65;35,84;36,73;2,30;34,10;16680,00;18105,00;15111,00;39,13;19,24;101,57;93,20;63,58;64,20;2,27;-3,10;968,80;1,36;344;20,93;90201,79;85;4,65
2017T1;32;Ourense;311385;15,13;35,88;37,13;2,30;34,30;17109,00;18460,00;15623,00;38,95;20,36;101,09;90,09;64,03;64,80;2,24;-2,96;927,82;4,24;398;24,62;82453,74;86;4,34
2017T2;32;Ourense;311385;15,13;35,88;37,13;2,30;34,30;17109,00;18460,00;15623,00;39,37;16,54;101,89;93,77;64,03;65,00;2,17;-2,83;964,82;4,24;364;22,53;80455,32;136;4,51
2017T3;32;Ourense;311385;15,13;35,88;37,13;2,30;34,30;17109,00;18460,00;15623,00;40,49;15,29;101,07;91,13;65,05;64,90;2,22;-2,84;962,51;4,24;401;22,44;89423,24;105;4,50
2017T4;32;Ourense;311385;15,13;35,88;37,13;2,30;34,30;17109,00;18460,00;15623,00;41,28;13,69;102,85;94,80;65,41;65,60;2,15;-2,79;964,03;4,24;372;23,12;82702,02;87;4,51
2018T1;32;Ourense;309290;14,76;35,63;37,72;2,30;34,90;17614,00;18999,00;16104,00;41,00;14,27;101,63;91,97;66,08;65,50;2,23;-2,60;968,77;6,99;451;26,61;83990,83;151;4,40
2018T2;32;Ourense;309290;14,76;35,63;37,72;2,30;34,90;17614,00;18999,00;16104,00;41,87;13,36;103,36;95,37;66,53;64,90;2,20;-2,19;982,50;6,99;423;26,00;85738,28;143;4,46
2018T3;32;Ourense;309290;14,76;35,63;37,72;2,30;34,90;17614,00;18999,00;16104,00;41,24;14,25;103,23;92,55;67,70;65,90;2,17;-1,81;947,78;6,99;452;24,34;89657,89;116;4,30
2018T4;32;Ourense;309290;14,76;35,63;37,72;2,30;34,90;17614,00;18999,00;16104,00;41,46;13,12;104,36;96,51;68,07;66,50;2,26;-1,57;969,24;6,99;435;22,30;85225,00;171;4,40
2019T1;32;Ourense;307764;14,48;35,48;38,16;2,30;35,00;18280,00;19608,00;16844,00;40,77;14,87;102,49;92,79;68,43;64,60;2,37;-1,25;981,20;7,95;460;27,83;84476,79;115;4,29
2019T2;32;Ourense;307764;14,48;35,48;38,16;2,30;35,00;18280,00;19608,00;16844,00;42,29;10,92;104,02;96,07;69,76;65,50;2,35;-1,14;994,07;7,95;435;22,76;93265,15;106;4,35
2019T3;32;Ourense;307764;14,48;35,48;38,16;2,30;35,00;18280,00;19608,00;16844,00;41,22;13,06;103,03;93,19;70,24;64,70;2,15;-1,19;962,95;7,95;360;33,06;83865,92;158;4,21
2019T4;32;Ourense;307764;14,48;35,48;38,16;2,30;35,00;18280,00;19608,00;16844,00;41,59;12,88;104,53;96,93;70,74;63,00;1,99;-1,08;997,78;7,95;421;25,42;89437,21;93;4,37
2020T1;32;Ourense;306825;14,27;35,31;38,51;2,20;35,40;18447,00;19576,00;17224,00;41,49;13,15;102,98;92,62;70,67;63,80;2,03;-1,14;970,91;3,69;454;23,57;64542,37;109;4,21
2020T2;32;Ourense;306825;14,27;35,31;38,51;2,20;35,40;18447,00;19576,00;17224,00;40,56;13,04;103,01;93,31;71,62;64,20;1,91;-1,64;944,58;3,69;234;27,35;87182,32;208;4,10
2020T3;32;Ourense;306825;14,27;35,31;38,51;2,20;35,40;18447,00;19576,00;17224,00;42,92;10,45;102,52;92,71;71,59;63,60;1,94;-1,62;938,00;3,69;371;23,45;89500,00;238;4,07
2020T4;32;Ourense;306825;14,27;35,31;38,51;2,20;35,40;18447,00;19576,00;17224,00;42,35;10,26;103,84;97,76;71,56;65,20;1,80;-1,19;955,84;3,69;434;23,73;81182,17;155;4,15
2021T1;32;Ourense;305297;14,07;35,30;38,72;2,20;36,00;19398,00;20637,00;18065,00;42,40;11,59;103,63;94,96;72,26;64,70;1,72;-0,80;931,36;5,40;430;17,91;86213,56;109;3,84
2021T2;32;Ourense;305297;14,07;35,30;38,72;2,20;36,00;19398,00;20637,00;18065,00;42,16;12,45;106,25;100,28;74,12;64,90;1,62;0,07;947,01;5,40;407;23,83;98539,37;104;3,91
2021T3;32;Ourense;305297;14,07;35,30;38,72;2,20;36,00;19398,00;20637,00;18065,00;43,91;9,67;106,83;99,76;75,73;65,20;1,59;0,74;951,44;5,40;415;19,28;84985,02;106;3,92
2021T4;32;Ourense;305297;14,07;35,30;38,72;2,20;36,00;19398,00;20637,00;18065,00;43,24;10,08;110,41;105,01;76,45;65,40;1,54;0,76;1000,94;5,40;406;24,38;92818,18;115;4,13
2022T1;32;Ourense;304223;13,99;34,98;39,25;2,20;36,30;20355,00;21602,00;19041,00;42,79;11,65;112,67;105,46;78,25;65,20;1,60;0,72;1035,63;12,93;450;22,44;102116,00;197;4,07
2022T2;32;Ourense;304223;13,99;34,98;39,25;2,20;36,30;20355,00;21602,00;19041,00;43,55;10,68;117,35;114,52;79,81;65,20;1,74;0,98;1090,16;12,93;492;22,36;86993,71;120;4,28
2022T3;32;Ourense;304223;13,99;34,98;39,25;2,20;36,30;20355,00;21602,00;19041,00;43,39;11,84;118,49;110,54;80,34;64,60;2,14;0,87;1105,01;12,93;490;17,35;93853,90;162;4,34
2022T4;32;Ourense;304223;13,99;34,98;39,25;2,20;36,30;20355,00;21602,00;19041,00;42,00;11,78;118,97;115,01;79,87;63,90;2,87;0,30;1108,08;12,93;471;18,68;83523,30;113;4,36
2023T1;32;Ourense;304563;14,02;34,96;39,23;2,20;36,80;21473,00;22773,00;20103,00;42,10;11,30;119,09;112,83;80,88;63,00;3,59;-0,75;1143,65;9,35;532;19,36;95759,42;96;4,26
2023T2;32;Ourense;304563;14,02;34,96;39,23;2,20;36,80;21473,00;22773,00;20103,00;44,89;8,98;120,88;116,60;82,30;62,70;3,89;-2,01;1162,99;9,35;473;19,03;72746,67;121;4,33
2023T3;32;Ourense;304563;14,02;34,96;39,23;2,20;36,80;21473,00;22773,00;20103,00;44,96;8,43;122,03;112,78;84,00;62,20;4,06;-3,14;1145,53;9,35;496;20,36;93099,21;54;4,27
2023T4;32;Ourense;304563;14,02;34,96;39,23;2,20;36,80;21473,00;22773,00;20103,00;44,73;9,57;122,83;117,61;82,61;61,40;4,03;-3,14;1141,25;9,35;503;19,28;80399,16;115;4,25
2024T1;32;Ourense;304467;14,02;34,96;39,23;2,20;36,80;22294,00;23640,00;20885,00;43,94;10,46;123,29;113,32;85,01;61,50;3,69;-2,61;1154,53;12,68;534;16,85;90150,00;229;4,14
2024T2;32;Ourense;304467;14,02;34,96;39,23;2,20;36,80;22294,00;23640,00;20885,00;42,92;11,17;125,19;117,41;87,83;63,00;3,55;-1,79;1182,32;12,68;488;21,11;91579,19;173;4,24
2024T3;32;Ourense;304467;14,02;34,96;39,23;2,20;36,80;22294,00;23640,00;20885,00;44,37;10,54;124,30;114,16;90,17;63,30;3,45;-0,62;1209,54;12,68;572;20,45;88862,07;106;4,34
2024T4;32;Ourense;304467;14,02;34,96;39,23;2,20;36,80;22294,00;23640,00;20885,00;42,94;11,75;125,32;118,19;91,32;64,10;3,17;0,21;1211,44;12,68;744;21,91;92266,51;162;4,35
2015T1;33;Asturias;1049328;16,40;42,28;28,21;2,30;31,30;19684,00;22542,00;16443,00;40,61;18,99;98,95;90,33;60,88;60,70;2,61;-3,78;1251,22;-0,69;1367;30,21;83817,65;817;5,09
2015T2;33;Asturias;1049328;16,40;42,28;28,21;2,30;31,30;19684,00;22542,00;16443,00;40,35;20,15;100,84;93,72;62,75;61,80;2,51;-3,32;1281,85;-0,69;1285;24,36;106571,81;1083;5,21
2015T3;33;Asturias;1049328;16,40;42,28;28,21;2,30;31,30;19684,00;22542,00;16443,00;42,69;16,97;99,75;90,26;63,86;62,30;2,45;-3,36;1256,77;-0,69;1416;24,08;92038,39;1003;5,11
2015T4;33;Asturias;1049328;16,40;42,28;28,21;2,30;31,30;19684,00;22542,00;16443,00;41,27;20,33;100,46;92,91;62,26;63,20;2,43;-3,27;1292,53;-0,69;1441;28,24;86571,86;1112;5,25
2016T1;33;Asturias;1040407;15,70;42,38;28,76;2,30;31,70;19765,00;22702,00;16474,00;41,34;19,50;98,25;88,55;62,77;63,90;2,33;-3,32;1263,80;1,18;1610;25,16;90727,84;1061;5,12
2016T2;33;Asturias;1040407;15,70;42,38;28,76;2,30;31,70;19765,00;22702,00;16474,00;42,06;19,29;99,95;92,68;63,20;63,80;2,32;-3,60;1265,68;1,18;1621;22,83;86220,17;1136;5,12
2016T3;33;Asturias;1040407;15,70;42,38;28,76;2,30;31,70;19765,00;22702,00;16474,00;43,43;17,05;99,77;89,74;63,85;63,80;2,37;-3,16;1276,24;1,18;1566;24,01;90622,70;1014;5,17
2016T4;33;Asturias;1040407;15,70;42,38;28,76;2,30;31,70;19765,00;22702,00;16474,00;43,48;14,59;101,60;93,20;63,47;64,20;2,27;-3,10;1289,86;1,18;1617;24,06;85774,88;1077;5,22
2017T1;33;Asturias;1033550;15,12;42,37;29,30;2,30;32,10;19987,00;22959,00;16685,00;43,59;14,23;100,99;90,09;63,65;64,80;2,24;-2,96;1276,33;1,22;1875;23,41;95897,72;1079;5,11
2017T2;33;Asturias;1033550;15,12;42,37;29,30;2,30;32,10;19987,00;22959,00;16685,00;44,49;13,03;101,72;93,77;63,03;65,00;2,17;-2,83;1275,63;1,22;1997;20,38;89722,41;990;5,11
2017T3;33;Asturias;1033550;15,12;42,37;29,30;2,30;32,10;19987,00;22959,00;16685,00;44,21;12,95;101,19;91,13;64,39;64,90;2,22;-2,84;1303,99;1,22;2013;25,09;92529,05;1090;5,22
2017T4;33;Asturias;1033550;15,12;42,37;29,30;2,30;32,10;19987,00;22959,00;16685,00;43,25;14,64;102,78;94,80;65,00;65,60;2,15;-2,79;1330,98;1,22;1955;20,67;90069,80;1025;5,33
2018T1;33;Asturias;1027091;14,67;42,16;29,96;2,30;32,60;20650,00;23611,00;17377,00;43,29;15,02;101,64;91,97;65,02;65,50;2,23;-2,60;1281,22;2,48;2399;25,80;93283,93;1330;4,96
2018T2;33;Asturias;1027091;14,67;42,16;29,96;2,30;32,60;20650,00;23611,00;17377,00;44,16;13,10;103,41;95,37;65,62;64,90;2,20;-2,19;1317,60;2,48;2062;20,42;95278,86;1212;5,10
2018T3;33;Asturias;1027091;14,67;42,16;29,96;2,30;32,60;20650,00;23611,00;17377,00;44,19;13,45;103,46;92,55;67,22;65,90;2,17;-1,81;1320,71;2,48;2411;22,56;90502,36;943;5,12
2018T4;33;Asturias;1027091;14,67;42,16;29,96;2,30;32,60;20650,00;23611,00;17377,00;43,81;12,86;104,42;96,51;67,18;66,50;2,26;-1,57;1333,02;2,48;2053;21,24;95744,62;730;5,16
2019T1;33;Asturias;1021469;14,33;41,92;30,57;2,30;32,70;21311,00;24238,00;18091,00;43,27;15,03;102,73;92,79;67,48;64,60;2,37;-1,25;1309,55;4,64;2222;25,20;95142,38;859;4,92
2019T2;33;Asturias;1021469;14,33;41,92;30,57;2,30;32,70;21311,00;24238,00;18091,00;43,23;14,17;104,24;96,07;68,98;65,50;2,35;-1,14;1358,92;4,64;2382;22,88;94052,33;926;5,10
2019T3;33;Asturias;1021469;14,33;41,92;30,57;2,30;32,70;21311,00;24238,00;18091,00;43,41;14,43;103,42;93,19;69,60;64,70;2,15;-1,19;1312,04;4,64;1867;21,96;94149,39;1031;4,93
2019T4;33;Asturias;1021469;14,33;41,92;30,57;2,30;32,70;21311,00;24238,00;18091,00;44,10;13,14;104,48;96,93;70,07;63,00;1,99;-1,08;1326,72;4,64;1866;23,69;96005,80;877;4,98
2020T1;33;Asturias;1018053;14,11;41,63;31,17;2,30;33,10;21191,00;23851,00;18292,00;43,63;14,37;103,06;92,62;70,43;63,80;2,03;-1,14;1301,41;2,56;1999;23,56;82498,72;928;4,91
