periodo;codigo_provincia;provincia;comunidad_autonoma;poblacion_total;pct_18_34;pct_35_64;pct_65_mas;tamano_medio_hogar;pct_hogares_unipersonales;pct_poblacion_espanola;tasa_migracion_neta_exterior_por_1000_habitantes;salario_medio_anual_euros_total;salario_medio_anual_euros_hombre;salario_medio_anual_euros_mujer;tasa_actividad_pct_total;tasa_empleo_pct_total;tasa_paro_pct_total;renta_neta_media_por_hogar_eur;renta_mediana_por_unidad_consumo_eur;indice_precios_consumo_base_2015;indice_costes_construccion;tipo_interes_prestamos_vivienda_pct;importe_medio_hipoteca_vivienda_eur;valor_tasado_m2;ipv_general;compraventas_por_1000_hab;pct_compraventas_vivienda_nueva;visados_obra_nueva_por_1000_hab;plazas_hoteleras_por_1000_hab;pernoctaciones_por_habitante;valores_arrastrados;precio_m2_mercado;IAV_hombre;IAV_mujer;brecha_iav_absoluta;IAV_total
2021T2;12;Castellón/Castelló;Comunitat Valenciana;587632,0;17,521;42,03;22,798;2,4;30,7;84,6;3,9;20449,0;23428,0;16940,0;58,43;49,49;15,3;31163,0;16450,0;106,36;100,28;1,62;81734,02;1052,2;72,314;3,683;13,91;0,497;24,34;0,754;0;1274,079;4,351;6,017;1,666;4,984
2021T3;12;Castellón/Castelló;Comunitat Valenciana;587632,0;17,521;42,03;22,798;2,4;30,7;84,6;3,9;20449,0;23428,0;16940,0;57,91;50,47;12,84;31163,0;16450,0;106,72;99,757;1,593;87278,9;1084,5;73,792;5,255;15,97;0,956;41,338;2,567;0;1300,119;4,44;6,14;1,7;5,086
2021T4;12;Castellón/Castelló;Comunitat Valenciana;587632,0;17,521;42,03;22,798;2,4;30,7;84,6;3,9;20449,0;23428,0;16940,0;56,29;49,98;11,2;31163,0;16450,0;110,55;105,007;1,543;86758,5;1105,5;74,934;4,448;13,43;0,465;21,055;0,686;0;1320,24;4,508;6,235;1,727;5,165
2022T1;12;Castellón/Castelló;Comunitat Valenciana;591300,0;17,575;41,94;23,016;2,4;30,9;83,4;18,87;21506,0;24516,0;18006,0;56,23;49,4;12,15;32694,0;17850,0;113,54;105,46;1,597;84098,72;1090,1;76,447;4,778;11,01;0,883;18,671;0,471;0;1346,897;4,395;5,984;1,589;5,01
2022T2;12;Castellón/Castelló;Comunitat Valenciana;591300,0;17,575;41,94;23,016;2,4;30,9;83,4;18,87;21506,0;24516,0;18006,0;57,49;51,45;10,51;32694,0;17850,0;117,25;114,52;1,737;81878,17;1084,9;78,108;4,81;13,05;0,286;37,722;1,675;0;1376,161;4,491;6,114;1,624;5,119
2022T3;12;Castellón/Castelló;Comunitat Valenciana;591300,0;17,575;41,94;23,016;2,4;30,9;83,4;18,87;21506,0;24516,0;18006,0;58,04;51,12;11,93;32694,0;17850,0;118,66;110,537;2,143;83936,09;1064,4;78,892;4,84;11,98;0,394;43,416;2,752;0;1389,975;4,536;6,176;1,64;5,171
2022T4;12;Castellón/Castelló;Comunitat Valenciana;591300,0;17,575;41,94;23,016;2,4;30,9;83,4;18,87;21506,0;24516,0;18006,0;55,88;47,96;14,16;32694,0;17850,0;118,53;115,007;2,867;87763,73;1067,6;78,722;4,565;14,67;0,609;20,698;0,712;0;1386,979;4,526;6,162;1,636;5,159
2023T1;12;Castellón/Castelló;Comunitat Valenciana;604086,0;17,88;41,72;23,053;2,4;31,0;82,5;16,15;22227,0;24995,0;19028,0;55,86;47,75;14,51;34497,0;18550,0;119,63;112,827;3,593;85201,17;1097,8;79,015;4,736;16,15;0,732;19,322;0,596;0;1392,142;4,456;5,853;1,397;5,011
2023T2;12;Castellón/Castelló;Comunitat Valenciana;604086,0;17,88;41,72;23,053;2,4;31,0;82,5;16,15;22227,0;24995,0;19028,0;56,55;48,16;14,85;34497,0;18550,0;120,97;116,6;3,887;88356,66;1092,5;80,817;4,427;16,01;0,636;37,25;1,616;0;1423,891;4,557;5,987;1,429;5,125
2023T3;12;Castellón/Castelló;Comunitat Valenciana;604086,0;17,88;41,72;23,053;2,4;31,0;82,5;16,15;22227,0;24995,0;19028,0;56,58;48,28;14,67;34497,0;18550,0;122,43;112,777;4,057;85932,19;1128,8;82,904;4,799;21,84;0,374;41,341;2,607;0;1460,661;4,675;6,141;1,466;5,257
2023T4;12;Castellón/Castelló;Comunitat Valenciana;604086,0;17,88;41,72;23,053;2,4;31,0;82,5;16,15;22227,0;24995,0;19028,0;55,08;46,82;15,0;34497,0;18550,0;122,8;117,607;4,03;86655,04;1129,2;82,063;3,832;19,52;0,29;20,678;0,749;0;1445,843;4,628;6,079;1,451;5,204
2024T1;12;Castellón/Castelló;Comunitat Valenciana;615188,0;17,88;41,72;23,053;2,4;31,0;82,5;17,43;23117,0;25902,0;19903,0;57,46;48,06;16,35;34497,0;18550,0;123,34;113,317;3,693;86023,42;1149,1;84,149;4,849;19,68;0,81;19,122;0,672;1;1482,596;4,579;5,959;1,38;5,131
2024T2;12;Castellón/Castelló;Comunitat Valenciana;615188,0;17,88;41,72;23,053;2,4;31,0;82,5;17,43;23117,0;25902,0;19903,0;58,64;51,39;12,36;34497,0;18550,0;125,02;117,41;3,55;90069,82;1147,7;87,789;4,573;22,72;0,657;36,303;1,615;1;1546,728;4,777;6,217;1,44;5,353
2024T3;12;Castellón/Castelló;Comunitat Valenciana;615188,0;17,88;41,72;23,053;2,4;31,0;82,5;17,43;23117,0;25902,0;19903,0;60,52;52,61;13,06;34497,0;18550,0;124,58;114,163;3,45;92364,54;1183,2;90,21;5,673;20,66;0,48;42,095;2,826;1;1589,383;4,909;6,389;1,48;5,5
2024T4;12;Castellón/Castelló;Comunitat Valenciana;615188,0;17,88;41,72;23,053;2,4;31,0;82,5;17,43;23117,0;25902,0;19903,0;59,16;51,56;12,84;34497,0;18550,0;125,4;118,19;3,167;90092,28;1195,4;92,073;5,896;23,63;0,618;23,094;0,841;1;1622,207;5,01;6,52;1,51;5,614
2015T1;51;Ceuta;Ceuta;84561,0;23,827;39,17;12,091;3,2;23,3;93,6;1,35;21989,0;24621,0;17993,0;57,07;38,94;31,76;35577,0;12950,0;99,04;90,33;2,613;127678,16;1703,5;47,545;1,407;27,73;0,426;9,181;0,378;0;1647,236;5,352;7,324;1,972;5,993
2015T2;51;Ceuta;Ceuta;84561,0;23,827;39,17;12,091;3,2;23,3;93,6;1,35;21989,0;24621,0;17993,0;56,0;42,23;24,59;35577,0;12950,0;100,87;93,72;2,507;124531,65;1727,5;50,285;1,206;24,51;0,485;9,149;0,439;0;1742,166;5,661;7,746;2,085;6,338
2015T3;51;Ceuta;Ceuta;84561,0;23,827;39,17;12,091;3,2;23,3;93,6;1,35;21989,0;24621,0;17993,0;60,32;41,87;30,59;35577,0;12950,0;99,53;90,26;2,45;119823,53;1731,8;50,557;0,473;35,0;0,414;9,354;0,615;0;1751,59;5,691;7,788;2,097;6,373
2015T4;51;Ceuta;Ceuta;84561,0;23,827;39,17;12,091;3,2;23,3;93,6;1,35;21989,0;24621,0;17993,0;55,89;42,9;23,25;35577,0;12950,0;100,55;92,907;2,427;122590,91;1719,7;50,266;1,1;16,13;0,414;9,67;0,469;0;1741,508;5,659;7,743;2,084;6,336
2016T1;51;Ceuta;Ceuta;84558,0;23,183;39,52;12,381;3,2;23,2;93,4;2,58;21810,0;24461,0;17902,0;58,77;43,37;26,21;35381,0;12950,0;98,49;88,55;2,33;115460,53;1686,4;51,132;1,171;21,21;0,544;9,355;0,501;0;1771,511;5,794;7,916;2,123;6,498
2016T2;51;Ceuta;Ceuta;84558,0;23,183;39,52;12,381;3,2;23,2;93,4;2,58;21810,0;24461,0;17902,0;58,91;43,43;26,28;35381,0;12950,0;100,21;92,68;2,323;121709,4;1742,8;52,393;1,667;14,89;0,497;9,248;0,501;0;1815,199;5,937;8,112;2,175;6,658
2016T3;51;Ceuta;Ceuta;84558,0;23,183;39,52;12,381;3,2;23,2;93,4;2,58;21810,0;24461,0;17902,0;56,73;42,76;24,64;35381,0;12950,0;99,47;89,743;2,367;110027,03;1715,0;52,549;0,863;19,18;0,473;9,343;0,684;0;1820,604;5,954;8,136;2,182;6,678
2016T4;51;Ceuta;Ceuta;84558,0;23,183;39,52;12,381;3,2;23,2;93,4;2,58;21810,0;24461,0;17902,0;55,29;42,91;22,39;35381,0;12950,0;101,2;93,203;2,273;188191,18;1741,7;52,819;0,603;27,45;0,39;9,28;0,505;0;1829,959;5,985;8,178;2,193;6,712
2017T1;51;Ceuta;Ceuta;85005,0;22,849;39,7;12,536;3,1;24,5;93,1;2,25;21866,0;24663,0;17892,0;57,59;44,17;23,3;35274,0;12950,0;100,72;90,093;2,237;137810,81;1755,7;54,523;1,318;17,86;0,518;9,094;0,521;0;1888,995;6,127;8,446;2,319;6,911
2017T2;51;Ceuta;Ceuta;85005,0;22,849;39,7;12,536;3,1;24,5;93,1;2,25;21866,0;24663,0;17892,0;53,53;44,01;17,79;35274,0;12950,0;102,03;93,773;2,17;134443,48;1818,7;55,353;1,529;37,69;0,529;9,098;0,535;0;1917,751;6,221;8,575;2,354;7,016
2017T3;51;Ceuta;Ceuta;85005,0;22,849;39,7;12,536;3,1;24,5;93,1;2,25;21866,0;24663,0;17892,0;55,08;42,76;22,36;35274,0;12950,0;100,74;91,133;2,217;112716,22;1763,3;56,078;1,141;30,93;0,435;8,96;0,627;0;1942,869;6,302;8,687;2,385;7,108
2017T4;51;Ceuta;Ceuta;85005,0;22,849;39,7;12,536;3,1;24,5;93,1;2,25;21866,0;24663,0;17892,0;56,95;42,12;26,03;35274,0;12950,0;102,15;94,803;2,153;122986,49;1754,9;57,034;1,165;19,19;0,494;9,058;0,459;0;1975,991;6,41;8,835;2,426;7,229
2018T1;51;Ceuta;Ceuta;85327,0;22,744;39,76;12,769;3,1;24,4;93,2;-1,28;22287,0;24972,0;18445,0;59,05;40,49;31,44;37090,0;13650,0;100,84;91,97;2,227;109179,78;1790,5;58,509;1,219;9,62;0,492;8,915;0,474;0;2027,093;6,494;8,792;2,298;7,276
2018T2;51;Ceuta;Ceuta;85327,0;22,744;39,76;12,769;3,1;24,4;93,2;-1,28;22287,0;24972,0;18445,0;61,67;43,5;29,46;37090,0;13650,0;102,74;95,373;2,197;129405,94;1728,9;60,094;1,723;40,14;0,516;9,165;0,531;0;2082,007;6,67;9,03;2,36;7,473
2018T3;51;Ceuta;Ceuta;85327,0;22,744;39,76;12,769;3,1;24,4;93,2;-1,28;22287,0;24972,0;18445,0;59,05;40,87;30,79;37090,0;13650,0;102,12;92,553;2,167;120138,46;1710,6;61,056;0,926;22,78;0,691;8,954;0,617;0;2115,336;6,777;9,175;2,398;7,593
2018T4;51;Ceuta;Ceuta;85327,0;22,744;39,76;12,769;3,1;24,4;93,2;-1,28;22287,0;24972,0;18445,0;55,4;42,09;24,02;37090,0;13650,0;103,15;96,513;2,26;113987,5;1687,5;62,233;1,102;19,15;0,539;8,993;0,49;0;2156,115;6,907;9,352;2,444;7,739
2019T1;51;Ceuta;Ceuta;85087,0;22,596;39,9;13,071;3,1;24,8;93,2;1,76;23246,0;25639,0;19734,0;57,35;44,55;22,31;38628,0;14350,0;101,79;92,79;2,37;122473,68;1728,7;63,854;6,017;83,79;0,635;8,932;0,431;0;2212,275;6,903;8,968;2,066;7,613
2019T2;51;Ceuta;Ceuta;85087,0;22,596;39,9;13,071;3,1;24,8;93,2;1,76;23246,0;25639,0;19734,0;57,52;43,36;24,61;38628,0;14350,0;103,38;96,067;2,35;142754,55;1731,4;64,856;1,481;26,98;0,599;9,12;0,471;0;2246,991;7,011;9,109;2,098;7,733
2019T3;51;Ceuta;Ceuta;85087,0;22,596;39,9;13,071;3,1;24,8;93,2;1,76;23246,0;25639,0;19734,0;58,63;41,77;28,76;38628,0;14350,0;101,75;93,19;2,153;120729,41;1786,1;66,368;1,211;10,68;0,482;9,52;0,604;0;2299,375;7,175;9,321;2,147;7,913
2019T4;51;Ceuta;Ceuta;85087,0;22,596;39,9;13,071;3,1;24,8;93,2;1,76;23246,0;25639,0;19734,0;58,82;42,59;27,58;38628,0;14350,0;103,23;96,93;1,99;123827,59;1732,4;65,483;1,093;13,98;0,611;9,355;0,468;0;2268,714;7,079;9,197;2,118;7,808
2020T1;51;Ceuta;Ceuta;84502,0;22,436;39,99;13,472;3,1;24,9;93,6;4,26;23439,0;26037,0;19805,0;58,61;44,61;23,89;39330,0;14350,0;101,66;92,617;2,03;133988,37;1745,6;66,956;1,101;16,13;0,497;8,016;0,364;0;2319,747;7,128;9,37;2,243;7,918
2020T2;51;Ceuta;Ceuta;84502,0;22,436;39,99;13,472;3,1;24,9;93,6;4,26;23439,0;26037,0;19805,0;55,03;43,86;20,3;39330,0;14350,0;102,63;93,307;1,907;168425,2;1749,9;67,152;0,805;11,76;0,438;0,0;0,0;0;2326,537;7,148;9,398;2,249;7,941
2020T3;51;Ceuta;Ceuta;84502,0;22,436;39,99;13,472;3,1;24,9;93,6;4,26;23439,0;26037,0;19805,0;55,8;40,66;27,14;39330,0;14350,0;101,49;92,713;1,937;133037,04;1806,0;69,274;1,053;40,45;0,544;7,503;0,243;0;2400,056;7,374;9,695;2,32;8,192
2020T4;51;Ceuta;Ceuta;84502,0;22,436;39,99;13,472;3,1;24,9;93,6;4,26;23439,0;26037,0;19805,0;56,05;41,07;26,74;39330,0;14350,0;102,66;97,763;1,8;132071,43;1781,7;68,678;0,864;24,66;0,45;7,818;0,181;0;2379,407;7,311;9,611;2,3;8,121
2021T1;51;Ceuta;Ceuta;84071,0;22,278;40,18;13,775;3,0;25,5;94,1;1,49;23545,0;25981,0;20198,0;53,61;37,23;30,54;40660,0;15750,0;102,43;94,957;1,72;127592,59;1786,0;68,659;0,856;12,5;0,488;7,387;0,184;0;2378,749;7,325;9,422;2,097;8,082
2021T2;51;Ceuta;Ceuta;84071,0;22,278;40,18;13,775;3,0;25,5;94,1;1,49;23545,0;25981,0;20198,0;56,56;40,66;28,1;40660,0;15750,0;104,67;100,28;1,62;121459,46;1796,6;69,05;1,178;20,2;0,678;7,791;0,311;0;2392,295;7,366;9,475;2,109;8,128
2021T3;51;Ceuta;Ceuta;84071,0;22,278;40,18;13,775;3,0;25,5;94,1;1,49;23545,0;25981,0;20198,0;56,18;37,31;33,59;40660,0;15750,0;104,4;99,757;1,593;185444,44;1797,7;71,619;0,143;25,0;0,809;8,612;0,388;0;2481,3;7,64;9,828;2,188;8,431
2021T4;51;Ceuta;Ceuta;84071,0;22,278;40,18;13,775;3,0;25,5;94,1;1,49;23545,0;25981,0;20198,0;55,87;38,46;31,17;40660,0;15750,0;107,74;105,007;1,543;147674,16;1749,2;72,826;1,487;39,2;0,69;8,755;0,276;0;2523,118;7,769;9,994;2,224;8,573
2022T1;51;Ceuta;Ceuta;83051,0;22,57;40,18;14,055;3,0;25,8;94,3;5,05;23841,0;26049,0;20699,0;61,39;41,24;32,82;42318,0;16450,0;109,28;105,46;1,597;125195,65;1813,9;74,844;1,577;25,19;0,686;9,027;0,214;0;2593,033;7,964;10,022;2,058;8,701
2022T2;51;Ceuta;Ceuta;83051,0;22,57;40,18;14,055;3,0;25,8;94,3;5,05;23841,0;26049,0;20699,0;59,64;45,54;23,65;42318,0;16450,0;113,2;114,52;1,737;125890,0;1850,7;75,61;1,842;19,61;0,638;9,592;0,4;0;2619,572;8,045;10,124;2,079;8,79
2022T3;51;Ceuta;Ceuta;83051,0;22,57;40,18;14,055;3,0;25,8;94,3;5,05;23841,0;26049,0;20699,0;61,16;43,06;29,6;42318,0;16450,0;114,12;110,537;2,143;149494,85;1849,5;77,285;1,096;6,59;0,566;9,609;0,59;0;2677,604;8,223;10,349;2,125;8,985
2022T4;51;Ceuta;Ceuta;83051,0;22,57;40,18;14,055;3,0;25,8;94,3;5,05;23841,0;26049,0;20699,0;62,18;41,45;33,34;42318,0;16450,0;114,93;115,007;2,867;143942,15;1852,9;78,656;1,481;14,63;0,542;9,464;0,447;0;2725,103;8,369;10,532;2,163;9,144
2023T1;51;Ceuta;Ceuta;83052,0;22,905;40,26;14,322;3,0;26,0;94,2;4,43;24812,0;26833,0;21943,0;61,51;44,69;27,34;44907,0;17150,0;115,77;112,827;3,593;137024,79;1822,8;78,993;1,324;14,55;0,903;9,392;0,33;0;2736,779;8,159;9,978;1,818;8,824
2023T2;51;Ceuta;Ceuta;83052,0;22,905;40,26;14,322;3,0;26,0;94,2;4,43;24812,0;26833,0;21943,0;61,61;43,48;29,42;44907,0;17150,0;117,37;116,6;3,887;128628,32;1862,5;80,285;1,385;4,35;0,554;9,211;0,49;0;2781,541;8,293;10,141;1,848;8,968
2023T3;51;Ceuta;Ceuta;83052,0;22,905;40,26;14,322;3,0;26,0;94,2;4,43;24812,0;26833,0;21943,0;64,61;44,91;30,5;44907,0;17150,0;118,96;112,777;4,057;130816,09;1862,9;81,751;1,264;15,24;0,433;9,167;0,575;0;2832,332;8,444;10,326;1,882;9,132
2023T4;51;Ceuta;Ceuta;83052,0;22,905;40,26;14,322;3,0;26,0;94,2;4,43;24812,0;26833,0;21943,0;59,89;40,33;32,66;44907,0;17150,0;119,16;117,607;4,03;122000,0;1825,2;82,261;1,481;21,95;0,506;8,966;0,344;0;2850,001;8,497;10,391;1,894;9,189
2024T1;51;Ceuta;Ceuta;83179,0;22,905;40,26;14,322;3,0;26,0;94,2;5,0;26041,0;27994,0;23285,0;59,54;42,28;28,99;44907,0;17150,0;119,4;113,317;3,693;132034,78;1896,9;84,477;1,599;7,52;0,661;9,349;0,336;1;2926,777;8,364;10,055;1,691;8,991
2024T2;51;Ceuta;Ceuta;83179,0;22,905;40,26;14,322;3,0;26,0;94,2;5,0;26041,0;27994,0;23285,0;61,99;43,68;29,55;44907,0;17150,0;121,28;117,41;3,55;155972,48;1950,3;87,89;1,407;13,68;0,757;9,185;0,437;1;3045,023;8,702;10,462;1,76;9,355
2024T3;51;Ceuta;Ceuta;83179,0;22,905;40,26;14,322;3,0;26,0;94,2;5,0;26041,0;27994,0;23285,0;61,59;43,55;29,3;44907,0;17150,0;120,39;114,163;3,45;124126,76;1957,2;88,71;1,563;10,77;0,565;9,197;0,489;1;3073,432;8,783;10,559;1,776;9,442
2024T4;51;Ceuta;Ceuta;83179,0;22,905;40,26;14,322;3,0;26,0;94,2;5,0;26041,0;27994,0;23285,0;58,72;45,93;21,79;44907,0;17150,0;121,04;118,19;3,167;132767,54;1975,6;91,662;2,368;13,2;0,613;9,157;0,357;1;3175,707;9,075;10,911;1,835;9,756
2015T1;13;Ciudad Real;Castilla - La Mancha;514152,0;21,393;38,45;22,494;2,6;27,5;93,9;-3,31;15338,0;16643,0;13460,0;55,01;36,31;33,98;23119,0;10850,0;98,99;90,33;2,613;68995,64;779,5;69,067;1,148;25,76;0,321;13,963;0,236;0;773,126;3,716;4,595;0,879;4,032
2015T2;13;Ciudad Real;Castilla - La Mancha;514152,0;21,393;38,45;22,494;2,6;27,5;93,9;-3,31;15338,0;16643,0;13460,0;55,22;37,41;32,25;23119,0;10850,0;101,14;93,72;2,507;64759,67;791,8;70,506;1,146;16,81;0,482;14,608;0,321;0;789,234;3,794;4,691;0,897;4,116
2015T3;13;Ciudad Real;Castilla - La Mancha;514152,0;21,393;38,45;22,494;2,6;27,5;93,9;-3,31;15338,0;16643,0;13460,0;55,54;38,89;29,98;23119,0;10850,0;99,43;90,26;2,45;68112,78;771,8;70,161;1,064;21,57;0,36;14,526;0,355;0;785,372;3,775;4,668;0,893;4,096
2015T4;13;Ciudad Real;Castilla - La Mancha;514152,0;21,393;38,45;22,494;2,6;27,5;93,9;-3,31;15338,0;16643,0;13460,0;55,02;39,1;28,95;23119,0;10850,0;100,44;92,907;2,427;73474,14;792,4;70,375;1,07;16,91;0,263;14,685;0,311;0;787,768;3,787;4,682;0,895;4,109
2016T1;13;Ciudad Real;Castilla - La Mancha;508629,0;20,726;38,92;22,794;2,6;27,7;94,3;-1,54;15380,0;16743,0;13448,0;55,47;39,15;29,43;23845,0;11550,0;97,76;88,55;2,33;68288,61;777,1;70,088;1,164;18,58;0,334;14,272;0,259;0;784,555;3,749;4,667;0,918;4,081
2016T2;13;Ciudad Real;Castilla - La Mancha;508629,0;20,726;38,92;22,794;2,6;27,7;94,3;-1,54;15380,0;16743,0;13448,0;55,88;41,19;26,3;23845,0;11550,0;99,7;92,68;2,323;71956,0;782,9;70,919;1,404;13,59;0,448;15,138;0,35;0;793,857;3,793;4,723;0,929;4,129
2016T3;13;Ciudad Real;Castilla - La Mancha;508629,0;20,726;38,92;22,794;2,6;27,7;94,3;-1,54;15380,0;16743,0;13448,0;55,75;42,31;24,11;23845,0;11550,0;98,97;89,743;2,367;79014,53;775,7;71,065;1,197;9,69;0,299;14,9;0,395;0;795,491;3,801;4,732;0,931;4,138
2016T4;13;Ciudad Real;Castilla - La Mancha;508629,0;20,726;38,92;22,794;2,6;27,7;94,3;-1,54;15380,0;16743,0;13448,0;55,95;41,91;25,09;23845,0;11550,0;101,39;93,203;2,273;73252,85;786,6;70,383;1,101;15,18;0,436;14,881;0,319;0;787,857;3,764;4,687;0,922;4,098
2017T1;13;Ciudad Real;Castilla - La Mancha;504403,0;20,15;39,27;23,132;2,6;28,0;94,2;-3,9;15795,0;17200,0;13821,0;56,3;41,8;25,76;24608,0;12250,0;100,84;90,093;2,237;77914,85;773,5;71,215;1,733;19,79;0,337;14,8;0,258;0;797,171;3,708;4,614;0,906;4,038
2017T2;13;Ciudad Real;Castilla - La Mancha;504403,0;20,15;39,27;23,132;2,6;28,0;94,2;-3,9;15795,0;17200,0;13821,0;56,15;41,37;26,33;24608,0;12250,0;101,53;93,773;2,17;76565,31;769,5;71,455;1,4;13,17;0,525;15,431;0,393;0;799,857;3,72;4,63;0,91;4,051
2017T3;13;Ciudad Real;Castilla - La Mancha;504403,0;20,15;39,27;23,132;2,6;28,0;94,2;-3,9;15795,0;17200,0;13821,0;55,19;42,9;22,26;24608,0;12250,0;100,46;91,133;2,217;79607,88;770,6;71,186;1,4;14,45;0,293;15,236;0,423;0;796,846;3,706;4,612;0,906;4,036
2017T4;13;Ciudad Real;Castilla - La Mancha;504403,0;20,15;39,27;23,132;2,6;28,0;94,2;-3,9;15795,0;17200,0;13821,0;56,16;43,08;23,3;24608,0;12250,0;102,67;94,803;2,153;78629,9;765,0;70,685;1,388;15,0;0,337;14,955;0,346;0;791,238;3,68;4,58;0,9;4,008
2018T1;13;Ciudad Real;Castilla - La Mancha;499168,0;19,687;39,4;23,576;2,5;28,4;94,2;-0,07;16483,0;18018,0;14369,0;56,16;43,24;23,01;25698,0;12950,0;101,53;91,97;2,227;71573,06;759,9;71,692;1,663;17,83;0,405;14,735;0,292;0;802,51;3,563;4,468;0,905;3,895
2018T2;13;Ciudad Real;Castilla - La Mancha;499168,0;19,687;39,4;23,576;2,5;28,4;94,2;-0,07;16483,0;18018,0;14369,0;54,99;42,96;21,87;25698,0;12950,0;103,56;95,373;2,197;76145,83;749,1;72,509;1,617;13,14;0,565;15,792;0,382;0;811,655;3,604;4,519;0,915;3,939
2018T3;13;Ciudad Real;Castilla - La Mancha;499168,0;19,687;39,4;23,576;2,5;28,4;94,2;-0,07;16483,0;18018,0;14369,0;54,29;44,12;18,75;25698,0;12950,0;103,04;92,553;2,167;80087,48;766,6;73,467;1,523;15,0;0,385;15,619;0,43;0;822,379;3,651;4,579;0,927;3,991
2018T4;13;Ciudad Real;Castilla - La Mancha;499168,0;19,687;39,4;23,576;2,5;28,4;94,2;-0,07;16483,0;18018,0;14369,0;54,98;45,73;16,82;25698,0;12950,0;104,59;96,513;2,26;75902,3;752,1;73,575;1,595;17,46;0,254;15,502;0,369;0;823,588;3,657;4,585;0,929;3,997
2019T1;13;Ciudad Real;Castilla - La Mancha;495686,0;19,285;39,51;24,051;2,5;28,6;93,7;4,45;17373,0;18903,0;15278,0;55,77;46,01;17,5;26691,0;13650,0;102,58;92,79;2,37;77660,07;752,8;74,646;1,874;16,47;0,46;14,804;0,266;0;835,577;3,536;4,375;0,839;3,848
2019T2;13;Ciudad Real;Castilla - La Mancha;495686,0;19,285;39,51;24,051;2,5;28,6;93,7;4,45;17373,0;18903,0;15278,0;55,72;45,79;17,82;26691,0;13650,0;104,44;96,067;2,35;80537,78;727,4;75,333;1,66;12,88;0,617;15,631;0,398;0;843,267;3,569;4,416;0,847;3,883
2019T3;13;Ciudad Real;Castilla - La Mancha;495686,0;19,285;39,51;24,051;2,5;28,6;93,7;4,45;17373,0;18903,0;15278,0;55,89;45,62;18,38;26691,0;13650,0;102,96;93,19;2,153;75270,48;734,1;75,741;1,894;21,62;0,43;15,305;0,428;0;847,834;3,588;4,44;0,851;3,904
2019T4;13;Ciudad Real;Castilla - La Mancha;495686,0;19,285;39,51;24,051;2,5;28,6;93,7;4,45;17373,0;18903,0;15278,0;56,39;45,49;19,34;26691,0;13650,0;104,96;96,93;1,99;77613,31;733,9;75,798;1,592;10,52;0,46;14,68;0,366;0;848,472;3,591;4,443;0,852;3,907
2020T1;13;Ciudad Real;Castilla - La Mancha;494817,0;19,051;39,7;24,246;2,5;29,0;93,7;2,27;17715,0;19076,0;15843,0;55,3;44,68;19,21;26842,0;13650,0;103,27;92,617;2,03;76632,12;731,9;75,411;1,799;11,91;0,418;13,032;0,211;0;844,14;3,54;4,263;0,722;3,812
2020T2;13;Ciudad Real;Castilla - La Mancha;494817,0;19,051;39,7;24,246;2,5;29,0;93,7;2,27;17715,0;19076,0;15843,0;51,43;42,92;16,54;26842,0;13650,0;103,1;93,307;1,907;74605,19;705,6;76,499;0,889;18,18;0,4;3,144;0,035;0;856,319;3,591;4,324;0,733;3,867
2020T3;13;Ciudad Real;Castilla - La Mancha;494817,0;19,051;39,7;24,246;2,5;29,0;93,7;2,27;17715,0;19076,0;15843,0;55,05;44,95;18,35;26842,0;13650,0;102,19;92,713;1,937;79135,07;718,9;76,788;1,584;15,18;0,546;11,453;0,215;0;859,554;3,605;4,34;0,736;3,882
2020T4;13;Ciudad Real;Castilla - La Mancha;494817,0;19,051;39,7;24,246;2,5;29,0;93,7;2,27;17715,0;19076,0;15843,0;54,46;44,94;17,49;26842,0;13650,0;103,76;97,763;1,8;87753,18;730,9;76,702;2,116;15,47;0,525;10,731;0,13;0;858,591;3,601;4,335;0,735;3,877
2021T1;13;Ciudad Real;Castilla - La Mancha;492900,0;18,977;40,04;24,111;2,5;29,3;93,6;1,78;18557,0;20142,0;16443,0;54,5;43,52;20,15;27895,0;14350,0;103,84;94,957;1,72;75827,48;723,4;75,622;2,031;17,78;0,631;9,14;0,106;0;846,502;3,362;4,118;0,756;3,649
2021T2;13;Ciudad Real;Castilla - La Mancha;492900,0;18,977;40,04;24,111;2,5;29,3;93,6;1,78;18557,0;20142,0;16443,0;55,04;44,92;18,38;27895,0;14350,0;106,59;100,28;1,62;77606,22;710,6;78,319;2,248;13,36;0,676;11,743;0,219;0;876,692;3,482;4,265;0,783;3,779
2021T3;13;Ciudad Real;Castilla - La Mancha;492900,0;18,977;40,04;24,111;2,5;29,3;93,6;1,78;18557,0;20142,0;16443,0;55,92;46,89;16,16;27895,0;14350,0;106,52;99,757;1,593;82139,08;711,5;79,089;2,258;14,11;0,566;12,69;0,345;0;885,311;3,516;4,307;0,791;3,817
2021T4;13;Ciudad Real;Castilla - La Mancha;492900,0;18,977;40,04;24,111;2,5;29,3;93,6;1,78;18557,0;20142,0;16443,0;55,81;46,74;16,24;27895,0;14350,0;110,79;105,007;1,543;83614,04;714,9;79,766;2,149;12,56;0,343;13,251;0,332;0;892,889;3,546;4,344;0,798;3,849
