codigo_provincia,provincia,provincia_original,anio,tipo_edificacion,tipo_dato,valor,valor_original,edificacion_normalizada,dato_normalizado,variable
03,Alicante/Alacant,03 Alicante/Alacant,2017,Vivienda colectiva,Variación anual,1.7,"1,7",colectiva,variacion_anual,ipva_variacion_anual_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2017,Vivienda unifamiliar,Variación anual,0.8,"0,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
03,Alicante/Alacant,03 Alicante/Alacant,2017,Total,Índice,103.381,"103,381",general,indice,ipva_indice_general
03,Alicante/Alacant,03 Alicante/Alacant,2017,Vivienda colectiva,Índice,103.537,"103,537",colectiva,indice,ipva_indice_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2017,Vivienda unifamiliar,Índice,102.586,"102,586",unifamiliar,indice,ipva_indice_unifamiliar
03,Alicante/Alacant,03 Alicante/Alacant,2018,Total,Variación anual,2.2,"2,2",general,variacion_anual,ipva_variacion_anual_general
03,Alicante/Alacant,03 Alicante/Alacant,2018,Vivienda colectiva,Variación anual,2.2,"2,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2018,Vivienda unifamiliar,Variación anual,2.3,"2,3",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
03,Alicante/Alacant,03 Alicante/Alacant,2018,Total,Índice,105.671,"105,671",general,indice,ipva_indice_general
03,Alicante/Alacant,03 Alicante/Alacant,2018,Vivienda colectiva,Índice,105.804,"105,804",colectiva,indice,ipva_indice_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2018,Vivienda unifamiliar,Índice,104.993,"104,993",unifamiliar,indice,ipva_indice_unifamiliar
03,Alicante/Alacant,03 Alicante/Alacant,2019,Total,Variación anual,3.1,"3,1",general,variacion_anual,ipva_variacion_anual_general
03,Alicante/Alacant,03 Alicante/Alacant,2019,Vivienda colectiva,Variación anual,3.4,"3,4",colectiva,variacion_anual,ipva_variacion_anual_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2019,Vivienda unifamiliar,Variación anual,1.7,"1,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
03,Alicante/Alacant,03 Alicante/Alacant,2019,Total,Índice,108.985,"108,985",general,indice,ipva_indice_general
03,Alicante/Alacant,03 Alicante/Alacant,2019,Vivienda colectiva,Índice,109.418,"109,418",colectiva,indice,ipva_indice_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2019,Vivienda unifamiliar,Índice,106.801,"106,801",unifamiliar,indice,ipva_indice_unifamiliar
03,Alicante/Alacant,03 Alicante/Alacant,2020,Total,Variación anual,0.7,"0,7",general,variacion_anual,ipva_variacion_anual_general
03,Alicante/Alacant,03 Alicante/Alacant,2020,Vivienda colectiva,Variación anual,0.8,"0,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2020,Vivienda unifamiliar,Variación anual,0.4,"0,4",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
03,Alicante/Alacant,03 Alicante/Alacant,2020,Total,Índice,109.775,"109,775",general,indice,ipva_indice_general
03,Alicante/Alacant,03 Alicante/Alacant,2020,Vivienda colectiva,Índice,110.272,"110,272",colectiva,indice,ipva_indice_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2020,Vivienda unifamiliar,Índice,107.274,"107,274",unifamiliar,indice,ipva_indice_unifamiliar
03,Alicante/Alacant,03 Alicante/Alacant,2021,Total,Variación anual,2.2,"2,2",general,variacion_anual,ipva_variacion_anual_general
03,Alicante/Alacant,03 Alicante/Alacant,2021,Vivienda colectiva,Variación anual,2.2,"2,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2021,Vivienda unifamiliar,Variación anual,2.2,"2,2",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
03,Alicante/Alacant,03 Alicante/Alacant,2021,Total,Índice,112.182,"112,182",general,indice,ipva_indice_general
03,Alicante/Alacant,03 Alicante/Alacant,2021,Vivienda colectiva,Índice,112.688,"112,688",colectiva,indice,ipva_indice_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2021,Vivienda unifamiliar,Índice,109.634,"109,634",unifamiliar,indice,ipva_indice_unifamiliar
03,Alicante/Alacant,03 Alicante/Alacant,2022,Total,Variación anual,3.0,"3,0",general,variacion_anual,ipva_variacion_anual_general
03,Alicante/Alacant,03 Alicante/Alacant,2022,Vivienda colectiva,Variación anual,3.1,"3,1",colectiva,variacion_anual,ipva_variacion_anual_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2022,Vivienda unifamiliar,Variación anual,2.4,"2,4",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
03,Alicante/Alacant,03 Alicante/Alacant,2022,Total,Índice,115.537,"115,537",general,indice,ipva_indice_general
03,Alicante/Alacant,03 Alicante/Alacant,2022,Vivienda colectiva,Índice,116.179,"116,179",colectiva,indice,ipva_indice_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2022,Vivienda unifamiliar,Índice,112.319,"112,319",unifamiliar,indice,ipva_indice_unifamiliar
03,Alicante/Alacant,03 Alicante/Alacant,2023,Total,Variación anual,3.0,"3,0",general,variacion_anual,ipva_variacion_anual_general
03,Alicante/Alacant,03 Alicante/Alacant,2023,Vivienda colectiva,Variación anual,3.2,"3,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2023,Vivienda unifamiliar,Variación anual,2.3,"2,3",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
03,Alicante/Alacant,03 Alicante/Alacant,2023,Total,Índice,119.031,"119,031",general,indice,ipva_indice_general
03,Alicante/Alacant,03 Alicante/Alacant,2023,Vivienda colectiva,Índice,119.849,"119,849",colectiva,indice,ipva_indice_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2023,Vivienda unifamiliar,Índice,114.915,"114,915",unifamiliar,indice,ipva_indice_unifamiliar
03,Alicante/Alacant,03 Alicante/Alacant,2024,Total,Variación anual,4.6,"4,6",general,variacion_anual,ipva_variacion_anual_general
03,Alicante/Alacant,03 Alicante/Alacant,2024,Vivienda colectiva,Variación anual,4.7,"4,7",colectiva,variacion_anual,ipva_variacion_anual_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2024,Vivienda unifamiliar,Variación anual,3.9,"3,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
03,Alicante/Alacant,03 Alicante/Alacant,2024,Total,Índice,124.481,"124,481",general,indice,ipva_indice_general
03,Alicante/Alacant,03 Alicante/Alacant,2024,Vivienda colectiva,Índice,125.49,"125,490",colectiva,indice,ipva_indice_colectiva
03,Alicante/Alacant,03 Alicante/Alacant,2024,Vivienda unifamiliar,Índice,119.378,"119,378",unifamiliar,indice,ipva_indice_unifamiliar
04,Almería,04 Almería,2015,Total,Variación anual,-0.6,"-0,6",general,variacion_anual,ipva_variacion_anual_general
04,Almería,04 Almería,2015,Vivienda colectiva,Variación anual,-0.7,"-0,7",colectiva,variacion_anual,ipva_variacion_anual_colectiva
04,Almería,04 Almería,2015,Vivienda unifamiliar,Variación anual,-0.3,"-0,3",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
04,Almería,04 Almería,2015,Total,Índice,100.0,"100,000",general,indice,ipva_indice_general
04,Almería,04 Almería,2015,Vivienda colectiva,Índice,100.0,"100,000",colectiva,indice,ipva_indice_colectiva
04,Almería,04 Almería,2015,Vivienda unifamiliar,Índice,100.0,"100,000",unifamiliar,indice,ipva_indice_unifamiliar
04,Almería,04 Almería,2016,Total,Variación anual,1.7,"1,7",general,variacion_anual,ipva_variacion_anual_general
04,Almería,04 Almería,2016,Vivienda colectiva,Variación anual,1.6,"1,6",colectiva,variacion_anual,ipva_variacion_anual_colectiva
04,Almería,04 Almería,2016,Vivienda unifamiliar,Variación anual,2.3,"2,3",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
04,Almería,04 Almería,2016,Total,Índice,101.718,"101,718",general,indice,ipva_indice_general
04,Almería,04 Almería,2016,Vivienda colectiva,Índice,101.609,"101,609",colectiva,indice,ipva_indice_colectiva
04,Almería,04 Almería,2016,Vivienda unifamiliar,Índice,102.32,"102,320",unifamiliar,indice,ipva_indice_unifamiliar
04,Almería,04 Almería,2017,Total,Variación anual,1.1,"1,1",general,variacion_anual,ipva_variacion_anual_general
04,Almería,04 Almería,2017,Vivienda colectiva,Variación anual,1.1,"1,1",colectiva,variacion_anual,ipva_variacion_anual_colectiva
04,Almería,04 Almería,2017,Vivienda unifamiliar,Variación anual,1.2,"1,2",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
04,Almería,04 Almería,2017,Total,Índice,102.822,"102,822",general,indice,ipva_indice_general
04,Almería,04 Almería,2017,Vivienda colectiva,Índice,102.685,"102,685",colectiva,indice,ipva_indice_colectiva
04,Almería,04 Almería,2017,Vivienda unifamiliar,Índice,103.579,"103,579",unifamiliar,indice,ipva_indice_unifamiliar
04,Almería,04 Almería,2018,Total,Variación anual,1.9,"1,9",general,variacion_anual,ipva_variacion_anual_general
04,Almería,04 Almería,2018,Vivienda colectiva,Variación anual,1.9,"1,9",colectiva,variacion_anual,ipva_variacion_anual_colectiva
04,Almería,04 Almería,2018,Vivienda unifamiliar,Variación anual,1.6,"1,6",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
04,Almería,04 Almería,2018,Total,Índice,104.755,"104,755",general,indice,ipva_indice_general
04,Almería,04 Almería,2018,Vivienda colectiva,Índice,104.665,"104,665",colectiva,indice,ipva_indice_colectiva
04,Almería,04 Almería,2018,Vivienda unifamiliar,Índice,105.254,"105,254",unifamiliar,indice,ipva_indice_unifamiliar
04,Almería,04 Almería,2019,Total,Variación anual,2.9,"2,9",general,variacion_anual,ipva_variacion_anual_general
04,Almería,04 Almería,2019,Vivienda colectiva,Variación anual,3.1,"3,1",colectiva,variacion_anual,ipva_variacion_anual_colectiva
04,Almería,04 Almería,2019,Vivienda unifamiliar,Variación anual,2.0,"2,0",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
04,Almería,04 Almería,2019,Total,Índice,107.809,"107,809",general,indice,ipva_indice_general
04,Almería,04 Almería,2019,Vivienda colectiva,Índice,107.893,"107,893",colectiva,indice,ipva_indice_colectiva
04,Almería,04 Almería,2019,Vivienda unifamiliar,Índice,107.319,"107,319",unifamiliar,indice,ipva_indice_unifamiliar
04,Almería,04 Almería,2020,Total,Variación anual,1.6,"1,6",general,variacion_anual,ipva_variacion_anual_general
04,Almería,04 Almería,2020,Vivienda colectiva,Variación anual,1.7,"1,7",colectiva,variacion_anual,ipva_variacion_anual_colectiva
04,Almería,04 Almería,2020,Vivienda unifamiliar,Variación anual,1.0,"1,0",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
04,Almería,04 Almería,2020,Total,Índice,109.501,"109,501",general,indice,ipva_indice_general
04,Almería,04 Almería,2020,Vivienda colectiva,Índice,109.699,"109,699",colectiva,indice,ipva_indice_colectiva
04,Almería,04 Almería,2020,Vivienda unifamiliar,Índice,108.355,"108,355",unifamiliar,indice,ipva_indice_unifamiliar
04,Almería,04 Almería,2021,Total,Variación anual,2.0,"2,0",general,variacion_anual,ipva_variacion_anual_general
04,Almería,04 Almería,2021,Vivienda colectiva,Variación anual,2.1,"2,1",colectiva,variacion_anual,ipva_variacion_anual_colectiva
04,Almería,04 Almería,2021,Vivienda unifamiliar,Variación anual,1.8,"1,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
04,Almería,04 Almería,2021,Total,Índice,111.744,"111,744",general,indice,ipva_indice_general
04,Almería,04 Almería,2021,Vivienda colectiva,Índice,111.993,"111,993",colectiva,indice,ipva_indice_colectiva
04,Almería,04 Almería,2021,Vivienda unifamiliar,Índice,110.321,"110,321",unifamiliar,indice,ipva_indice_unifamiliar
04,Almería,04 Almería,2022,Total,Variación anual,2.6,"2,6",general,variacion_anual,ipva_variacion_anual_general
04,Almería,04 Almería,2022,Vivienda colectiva,Variación anual,2.7,"2,7",colectiva,variacion_anual,ipva_variacion_anual_colectiva
04,Almería,04 Almería,2022,Vivienda unifamiliar,Variación anual,2.0,"2,0",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
04,Almería,04 Almería,2022,Total,Índice,114.64,"114,640",general,indice,ipva_indice_general
04,Almería,04 Almería,2022,Vivienda colectiva,Índice,115.016,"115,016",colectiva,indice,ipva_indice_colectiva
04,Almería,04 Almería,2022,Vivienda unifamiliar,Índice,112.51,"112,510",unifamiliar,indice,ipva_indice_unifamiliar
04,Almería,04 Almería,2023,Total,Variación anual,2.5,"2,5",general,variacion_anual,ipva_variacion_anual_general
04,Almería,04 Almería,2023,Vivienda colectiva,Variación anual,2.6,"2,6",colectiva,variacion_anual,ipva_variacion_anual_colectiva
04,Almería,04 Almería,2023,Vivienda unifamiliar,Variación anual,1.5,"1,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
04,Almería,04 Almería,2023,Total,Índice,117.471,"117,471",general,indice,ipva_indice_general
04,Almería,04 Almería,2023,Vivienda colectiva,Índice,118.055,"118,055",colectiva,indice,ipva_indice_colectiva
04,Almería,04 Almería,2023,Vivienda unifamiliar,Índice,114.181,"114,181",unifamiliar,indice,ipva_indice_unifamiliar
04,Almería,04 Almería,2024,Total,Variación anual,3.5,"3,5",general,variacion_anual,ipva_variacion_anual_general
04,Almería,04 Almería,2024,Vivienda colectiva,Variación anual,3.6,"3,6",colectiva,variacion_anual,ipva_variacion_anual_colectiva
04,Almería,04 Almería,2024,Vivienda unifamiliar,Variación anual,2.8,"2,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
04,Almería,04 Almería,2024,Total,Índice,121.611,"121,611",general,indice,ipva_indice_general
04,Almería,04 Almería,2024,Vivienda colectiva,Índice,122.352,"122,352",colectiva,indice,ipva_indice_colectiva
04,Almería,04 Almería,2024,Vivienda unifamiliar,Índice,117.432,"117,432",unifamiliar,indice,ipva_indice_unifamiliar
05,Ávila,05 Ávila,2015,Total,Variación anual,-1.2,"-1,2",general,variacion_anual,ipva_variacion_anual_general
05,Ávila,05 Ávila,2015,Vivienda colectiva,Variación anual,-1.0,"-1,0",colectiva,variacion_anual,ipva_variacion_anual_colectiva
05,Ávila,05 Ávila,2015,Vivienda unifamiliar,Variación anual,-2.5,"-2,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
05,Ávila,05 Ávila,2015,Total,Índice,100.0,"100,000",general,indice,ipva_indice_general
05,Ávila,05 Ávila,2015,Vivienda colectiva,Índice,100.0,"100,000",colectiva,indice,ipva_indice_colectiva
05,Ávila,05 Ávila,2015,Vivienda unifamiliar,Índice,100.0,"100,000",unifamiliar,indice,ipva_indice_unifamiliar
05,Ávila,05 Ávila,2016,Total,Variación anual,1.5,"1,5",general,variacion_anual,ipva_variacion_anual_general
05,Ávila,05 Ávila,2016,Vivienda colectiva,Variación anual,1.1,"1,1",colectiva,variacion_anual,ipva_variacion_anual_colectiva
05,Ávila,05 Ávila,2016,Vivienda unifamiliar,Variación anual,3.7,"3,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
05,Ávila,05 Ávila,2016,Total,Índice,101.512,"101,512",general,indice,ipva_indice_general
05,Ávila,05 Ávila,2016,Vivienda colectiva,Índice,101.062,"101,062",colectiva,indice,ipva_indice_colectiva
05,Ávila,05 Ávila,2016,Vivienda unifamiliar,Índice,103.685,"103,685",unifamiliar,indice,ipva_indice_unifamiliar
05,Ávila,05 Ávila,2017,Total,Variación anual,0.7,"0,7",general,variacion_anual,ipva_variacion_anual_general
05,Ávila,05 Ávila,2017,Vivienda colectiva,Variación anual,0.9,"0,9",colectiva,variacion_anual,ipva_variacion_anual_colectiva
05,Ávila,05 Ávila,2017,Vivienda unifamiliar,Variación anual,-0.4,"-0,4",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
05,Ávila,05 Ávila,2017,Total,Índice,102.227,"102,227",general,indice,ipva_indice_general
05,Ávila,05 Ávila,2017,Vivienda colectiva,Índice,102.018,"102,018",colectiva,indice,ipva_indice_colectiva
05,Ávila,05 Ávila,2017,Vivienda unifamiliar,Índice,103.278,"103,278",unifamiliar,indice,ipva_indice_unifamiliar
05,Ávila,05 Ávila,2018,Total,Variación anual,2.4,"2,4",general,variacion_anual,ipva_variacion_anual_general
05,Ávila,05 Ávila,2018,Vivienda colectiva,Variación anual,2.3,"2,3",colectiva,variacion_anual,ipva_variacion_anual_colectiva
05,Ávila,05 Ávila,2018,Vivienda unifamiliar,Variación anual,2.8,"2,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
05,Ávila,05 Ávila,2018,Total,Índice,104.675,"104,675",general,indice,ipva_indice_general
05,Ávila,05 Ávila,2018,Vivienda colectiva,Índice,104.361,"104,361",colectiva,indice,ipva_indice_colectiva
05,Ávila,05 Ávila,2018,Vivienda unifamiliar,Índice,106.218,"106,218",unifamiliar,indice,ipva_indice_unifamiliar
05,Ávila,05 Ávila,2019,Total,Variación anual,2.9,"2,9",general,variacion_anual,ipva_variacion_anual_general
05,Ávila,05 Ávila,2019,Vivienda colectiva,Variación anual,3.3,"3,3",colectiva,variacion_anual,ipva_variacion_anual_colectiva
05,Ávila,05 Ávila,2019,Vivienda unifamiliar,Variación anual,0.9,"0,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
05,Ávila,05 Ávila,2019,Total,Índice,107.705,"107,705",general,indice,ipva_indice_general
05,Ávila,05 Ávila,2019,Vivienda colectiva,Índice,107.82,"107,820",colectiva,indice,ipva_indice_colectiva
05,Ávila,05 Ávila,2019,Vivienda unifamiliar,Índice,107.214,"107,214",unifamiliar,indice,ipva_indice_unifamiliar
05,Ávila,05 Ávila,2020,Total,Variación anual,1.2,"1,2",general,variacion_anual,ipva_variacion_anual_general
05,Ávila,05 Ávila,2020,Vivienda colectiva,Variación anual,0.9,"0,9",colectiva,variacion_anual,ipva_variacion_anual_colectiva
05,Ávila,05 Ávila,2020,Vivienda unifamiliar,Variación anual,2.4,"2,4",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
05,Ávila,05 Ávila,2020,Total,Índice,108.981,"108,981",general,indice,ipva_indice_general
05,Ávila,05 Ávila,2020,Vivienda colectiva,Índice,108.816,"108,816",colectiva,indice,ipva_indice_colectiva
05,Ávila,05 Ávila,2020,Vivienda unifamiliar,Índice,109.807,"109,807",unifamiliar,indice,ipva_indice_unifamiliar
05,Ávila,05 Ávila,2021,Total,Variación anual,2.2,"2,2",general,variacion_anual,ipva_variacion_anual_general
05,Ávila,05 Ávila,2021,Vivienda colectiva,Variación anual,2.2,"2,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
05,Ávila,05 Ávila,2021,Vivienda unifamiliar,Variación anual,2.1,"2,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
05,Ávila,05 Ávila,2021,Total,Índice,111.371,"111,371",general,indice,ipva_indice_general
05,Ávila,05 Ávila,2021,Vivienda colectiva,Índice,111.236,"111,236",colectiva,indice,ipva_indice_colectiva
05,Ávila,05 Ávila,2021,Vivienda unifamiliar,Índice,112.072,"112,072",unifamiliar,indice,ipva_indice_unifamiliar
05,Ávila,05 Ávila,2022,Total,Variación anual,2.8,"2,8",general,variacion_anual,ipva_variacion_anual_general
05,Ávila,05 Ávila,2022,Vivienda colectiva,Variación anual,3.1,"3,1",colectiva,variacion_anual,ipva_variacion_anual_colectiva
05,Ávila,05 Ávila,2022,Vivienda unifamiliar,Variación anual,1.5,"1,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
05,Ávila,05 Ávila,2022,Total,Índice,114.48,"114,480",general,indice,ipva_indice_general
05,Ávila,05 Ávila,2022,Vivienda colectiva,Índice,114.655,"114,655",colectiva,indice,ipva_indice_colectiva
05,Ávila,05 Ávila,2022,Vivienda unifamiliar,Índice,113.764,"113,764",unifamiliar,indice,ipva_indice_unifamiliar
05,Ávila,05 Ávila,2023,Total,Variación anual,2.9,"2,9",general,variacion_anual,ipva_variacion_anual_general
05,Ávila,05 Ávila,2023,Vivienda colectiva,Variación anual,3.0,"3,0",colectiva,variacion_anual,ipva_variacion_anual_colectiva
05,Ávila,05 Ávila,2023,Vivienda unifamiliar,Variación anual,2.5,"2,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
05,Ávila,05 Ávila,2023,Total,Índice,117.837,"117,837",general,indice,ipva_indice_general
05,Ávila,05 Ávila,2023,Vivienda colectiva,Índice,118.116,"118,116",colectiva,indice,ipva_indice_colectiva
05,Ávila,05 Ávila,2023,Vivienda unifamiliar,Índice,116.64,"116,640",unifamiliar,indice,ipva_indice_unifamiliar
05,Ávila,05 Ávila,2024,Total,Variación anual,4.1,"4,1",general,variacion_anual,ipva_variacion_anual_general
05,Ávila,05 Ávila,2024,Vivienda colectiva,Variación anual,4.3,"4,3",colectiva,variacion_anual,ipva_variacion_anual_colectiva
05,Ávila,05 Ávila,2024,Vivienda unifamiliar,Variación anual,3.1,"3,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
05,Ávila,05 Ávila,2024,Total,Índice,122.619,"122,619",general,indice,ipva_indice_general
05,Ávila,05 Ávila,2024,Vivienda colectiva,Índice,123.155,"123,155",colectiva,indice,ipva_indice_colectiva
05,Ávila,05 Ávila,2024,Vivienda unifamiliar,Índice,120.201,"120,201",unifamiliar,indice,ipva_indice_unifamiliar
06,Badajoz,06 Badajoz,2015,Total,Variación anual,-0.3,"-0,3",general,variacion_anual,ipva_variacion_anual_general
06,Badajoz,06 Badajoz,2015,Vivienda colectiva,Variación anual,-0.4,"-0,4",colectiva,variacion_anual,ipva_variacion_anual_colectiva
06,Badajoz,06 Badajoz,2015,Vivienda unifamiliar,Variación anual,0.6,"0,6",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
06,Badajoz,06 Badajoz,2015,Total,Índice,100.0,"100,000",general,indice,ipva_indice_general
06,Badajoz,06 Badajoz,2015,Vivienda colectiva,Índice,100.0,"100,000",colectiva,indice,ipva_indice_colectiva
06,Badajoz,06 Badajoz,2015,Vivienda unifamiliar,Índice,100.0,"100,000",unifamiliar,indice,ipva_indice_unifamiliar
06,Badajoz,06 Badajoz,2016,Total,Variación anual,1.8,"1,8",general,variacion_anual,ipva_variacion_anual_general
06,Badajoz,06 Badajoz,2016,Vivienda colectiva,Variación anual,2.0,"2,0",colectiva,variacion_anual,ipva_variacion_anual_colectiva
06,Badajoz,06 Badajoz,2016,Vivienda unifamiliar,Variación anual,0.7,"0,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
06,Badajoz,06 Badajoz,2016,Total,Índice,101.831,"101,831",general,indice,ipva_indice_general
06,Badajoz,06 Badajoz,2016,Vivienda colectiva,Índice,101.997,"101,997",colectiva,indice,ipva_indice_colectiva
06,Badajoz,06 Badajoz,2016,Vivienda unifamiliar,Índice,100.72,"100,720",unifamiliar,indice,ipva_indice_unifamiliar
06,Badajoz,06 Badajoz,2017,Total,Variación anual,0.9,"0,9",general,variacion_anual,ipva_variacion_anual_general
06,Badajoz,06 Badajoz,2017,Vivienda colectiva,Variación anual,0.8,"0,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
06,Badajoz,06 Badajoz,2017,Vivienda unifamiliar,Variación anual,1.5,"1,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
06,Badajoz,06 Badajoz,2017,Total,Índice,102.726,"102,726",general,indice,ipva_indice_general
06,Badajoz,06 Badajoz,2017,Vivienda colectiva,Índice,102.795,"102,795",colectiva,indice,ipva_indice_colectiva
06,Badajoz,06 Badajoz,2017,Vivienda unifamiliar,Índice,102.257,"102,257",unifamiliar,indice,ipva_indice_unifamiliar
06,Badajoz,06 Badajoz,2018,Total,Variación anual,1.2,"1,2",general,variacion_anual,ipva_variacion_anual_general
06,Badajoz,06 Badajoz,2018,Vivienda colectiva,Variación anual,1.3,"1,3",colectiva,variacion_anual,ipva_variacion_anual_colectiva
06,Badajoz,06 Badajoz,2018,Vivienda unifamiliar,Variación anual,0.6,"0,6",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
06,Badajoz,06 Badajoz,2018,Total,Índice,104.002,"104,002",general,indice,ipva_indice_general
06,Badajoz,06 Badajoz,2018,Vivienda colectiva,Índice,104.174,"104,174",colectiva,indice,ipva_indice_colectiva
06,Badajoz,06 Badajoz,2018,Vivienda unifamiliar,Índice,102.862,"102,862",unifamiliar,indice,ipva_indice_unifamiliar
06,Badajoz,06 Badajoz,2019,Total,Variación anual,2.4,"2,4",general,variacion_anual,ipva_variacion_anual_general
06,Badajoz,06 Badajoz,2019,Vivienda colectiva,Variación anual,2.6,"2,6",colectiva,variacion_anual,ipva_variacion_anual_colectiva
06,Badajoz,06 Badajoz,2019,Vivienda unifamiliar,Variación anual,1.2,"1,2",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
06,Badajoz,06 Badajoz,2019,Total,Índice,106.518,"106,518",general,indice,ipva_indice_general
06,Badajoz,06 Badajoz,2019,Vivienda colectiva,Índice,106.893,"106,893",colectiva,indice,ipva_indice_colectiva
06,Badajoz,06 Badajoz,2019,Vivienda unifamiliar,Índice,104.048,"104,048",unifamiliar,indice,ipva_indice_unifamiliar
06,Badajoz,06 Badajoz,2020,Total,Variación anual,1.0,"1,0",general,variacion_anual,ipva_variacion_anual_general
06,Badajoz,06 Badajoz,2020,Vivienda colectiva,Variación anual,1.0,"1,0",colectiva,variacion_anual,ipva_variacion_anual_colectiva
06,Badajoz,06 Badajoz,2020,Vivienda unifamiliar,Variación anual,1.1,"1,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
06,Badajoz,06 Badajoz,2020,Total,Índice,107.611,"107,611",general,indice,ipva_indice_general
06,Badajoz,06 Badajoz,2020,Vivienda colectiva,Índice,107.971,"107,971",colectiva,indice,ipva_indice_colectiva
06,Badajoz,06 Badajoz,2020,Vivienda unifamiliar,Índice,105.234,"105,234",unifamiliar,indice,ipva_indice_unifamiliar
06,Badajoz,06 Badajoz,2021,Total,Variación anual,1.6,"1,6",general,variacion_anual,ipva_variacion_anual_general
06,Badajoz,06 Badajoz,2021,Vivienda colectiva,Variación anual,1.8,"1,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
06,Badajoz,06 Badajoz,2021,Vivienda unifamiliar,Variación anual,0.9,"0,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
06,Badajoz,06 Badajoz,2021,Total,Índice,109.386,"109,386",general,indice,ipva_indice_general
06,Badajoz,06 Badajoz,2021,Vivienda colectiva,Índice,109.886,"109,886",colectiva,indice,ipva_indice_colectiva
06,Badajoz,06 Badajoz,2021,Vivienda unifamiliar,Índice,106.195,"106,195",unifamiliar,indice,ipva_indice_unifamiliar
06,Badajoz,06 Badajoz,2022,Total,Variación anual,2.4,"2,4",general,variacion_anual,ipva_variacion_anual_general
06,Badajoz,06 Badajoz,2022,Vivienda colectiva,Variación anual,2.6,"2,6",colectiva,variacion_anual,ipva_variacion_anual_colectiva
06,Badajoz,06 Badajoz,2022,Vivienda unifamiliar,Variación anual,1.4,"1,4",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
06,Badajoz,06 Badajoz,2022,Total,Índice,112.018,"112,018",general,indice,ipva_indice_general
06,Badajoz,06 Badajoz,2022,Vivienda colectiva,Índice,112.709,"112,709",colectiva,indice,ipva_indice_colectiva
