provincia,anio,trimestre,periodo,precio_suelo_m2
Valencia/València,2014,3,2014-T3,187.48
Valencia/València,2014,4,2014-T4,161.58
Valencia/València,2015,1,2015-T1,169.89
Valencia/València,2015,2,2015-T2,174.95
Valencia/València,2015,3,2015-T3,169.86
Valencia/València,2015,4,2015-T4,173.56
Valencia/València,2016,1,2016-T1,159.01
Valencia/València,2016,2,2016-T2,149.22
Valencia/València,2016,3,2016-T3,159.03
Valencia/València,2016,4,2016-T4,153.62
Valencia/València,2017,1,2017-T1,167.32
Valencia/València,2017,2,2017-T2,145.44
Valencia/València,2017,3,2017-T3,168.97
Valencia/València,2017,4,2017-T4,233.81
Valencia/València,2018,1,2018-T1,163.29
Valencia/València,2018,2,2018-T2,174.32
Valencia/València,2018,3,2018-T3,170.1
Valencia/València,2018,4,2018-T4,157.61
Valencia/València,2019,1,2019-T1,190.16
Valencia/València,2019,2,2019-T2,198.32
Valencia/València,2019,3,2019-T3,161.65
Valencia/València,2019,4,2019-T4,192.79
Valencia/València,2020,1,2020-T1,155.93
Valencia/València,2020,2,2020-T2,149.91
Valencia/València,2020,3,2020-T3,166.56
Valencia/València,2020,4,2020-T4,164.84
Valencia/València,2021,1,2021-T1,142.91
Valencia/València,2021,2,2021-T2,159.25
Valencia/València,2021,3,2021-T3,176.33
Valencia/València,2021,4,2021-T4,176.36
Valencia/València,2022,1,2022-T1,168.29
Valencia/València,2022,2,2022-T2,179.11
Valencia/València,2022,3,2022-T3,177.84
Valencia/València,2022,4,2022-T4,180.27
Valencia/València,2023,1,2023-T1,190.35
Valencia/València,2023,2,2023-T2,177.44
Valencia/València,2023,3,2023-T3,182.09
Valencia/València,2023,4,2023-T4,191.26
Valencia/València,2024,1,2024-T1,213.12
Valencia/València,2024,2,2024-T2,210.25
Valencia/València,2024,3,2024-T3,205.92
Valencia/València,2024,4,2024-T4,253.34
Valencia/València,2025,1,2025-T1,216.37
Valencia/València,2025,2,2025-T2,215.06
Valencia/València,2025,3,2025-T3,200.95
Valencia/València,2025,4,2025-T4,218.14
Valencia/València,2026,1,2026-T1,274.02
Valladolid,2004,1,2004-T1,131.37
Valladolid,2004,2,2004-T2,130.71
Valladolid,2004,3,2004-T3,97.78
Valladolid,2004,4,2004-T4,135.21
Valladolid,2005,1,2005-T1,151.47
Valladolid,2005,2,2005-T2,141.66
Valladolid,2005,3,2005-T3,130.36
Valladolid,2005,4,2005-T4,121.7
Valladolid,2006,1,2006-T1,138.61
Valladolid,2006,2,2006-T2,207.18
Valladolid,2006,3,2006-T3,116.48
Valladolid,2006,4,2006-T4,148.67
Valladolid,2007,1,2007-T1,125.6
Valladolid,2007,2,2007-T2,114.49
Valladolid,2007,3,2007-T3,166.31
Valladolid,2007,4,2007-T4,180.22
Valladolid,2008,1,2008-T1,182.55
Valladolid,2008,2,2008-T2,152.97
Valladolid,2008,3,2008-T3,183.85
Valladolid,2008,4,2008-T4,202.72
Valladolid,2009,1,2009-T1,198.1
Valladolid,2009,2,2009-T2,144.5
Valladolid,2009,3,2009-T3,127.04
Valladolid,2009,4,2009-T4,233.76
Valladolid,2010,1,2010-T1,90.65
Valladolid,2010,2,2010-T2,146.21
Valladolid,2010,3,2010-T3,98.73
Valladolid,2010,4,2010-T4,215.44
Valladolid,2011,1,2011-T1,144.25
Valladolid,2011,2,2011-T2,123.61
Valladolid,2011,3,2011-T3,134.94
Valladolid,2011,4,2011-T4,108.69
Valladolid,2012,1,2012-T1,129.23
Valladolid,2012,2,2012-T2,171.82
Valladolid,2012,3,2012-T3,98.0
Valladolid,2012,4,2012-T4,86.86
Valladolid,2013,1,2013-T1,191.4
Valladolid,2013,2,2013-T2,64.45
Valladolid,2013,3,2013-T3,70.56
Valladolid,2013,4,2013-T4,87.38
Valladolid,2014,1,2014-T1,90.51
Valladolid,2014,2,2014-T2,119.39
Valladolid,2014,3,2014-T3,65.51
Valladolid,2014,4,2014-T4,110.54
Valladolid,2015,1,2015-T1,127.63
Valladolid,2015,2,2015-T2,89.09
Valladolid,2015,3,2015-T3,89.32
Valladolid,2015,4,2015-T4,86.85
Valladolid,2016,1,2016-T1,80.03
Valladolid,2016,2,2016-T2,96.23
Valladolid,2016,3,2016-T3,85.45
Valladolid,2016,4,2016-T4,86.58
Valladolid,2017,1,2017-T1,115.63
Valladolid,2017,2,2017-T2,123.99
Valladolid,2017,3,2017-T3,99.83
Valladolid,2017,4,2017-T4,96.0
Valladolid,2018,1,2018-T1,127.35
Valladolid,2018,2,2018-T2,126.08
Valladolid,2018,3,2018-T3,85.31
Valladolid,2018,4,2018-T4,90.21
Valladolid,2019,1,2019-T1,119.93
Valladolid,2019,2,2019-T2,102.76
Valladolid,2019,3,2019-T3,95.65
Valladolid,2019,4,2019-T4,97.72
Valladolid,2020,1,2020-T1,82.08
Valladolid,2020,2,2020-T2,105.31
Valladolid,2020,3,2020-T3,69.95
Valladolid,2020,4,2020-T4,67.89
Valladolid,2021,1,2021-T1,74.91
Valladolid,2021,2,2021-T2,97.1
Valladolid,2021,3,2021-T3,76.71
Valladolid,2021,4,2021-T4,72.09
Valladolid,2022,1,2022-T1,91.18
Valladolid,2022,2,2022-T2,102.21
Valladolid,2022,3,2022-T3,100.14
Valladolid,2022,4,2022-T4,143.12
Valladolid,2023,1,2023-T1,105.0
Valladolid,2023,2,2023-T2,90.29
Valladolid,2023,3,2023-T3,104.02
Valladolid,2023,4,2023-T4,111.41
Valladolid,2024,1,2024-T1,143.87
Valladolid,2024,2,2024-T2,115.9
Valladolid,2024,3,2024-T3,71.25
Valladolid,2024,4,2024-T4,137.1
Valladolid,2025,1,2025-T1,43.83
Valladolid,2025,2,2025-T2,132.87
Valladolid,2025,3,2025-T3,133.94
Valladolid,2025,4,2025-T4,131.32
Valladolid,2026,1,2026-T1,110.65
Vizcaya,2004,1,2004-T1,261.96
Vizcaya,2004,2,2004-T2,298.62
Vizcaya,2004,3,2004-T3,307.7
Vizcaya,2004,4,2004-T4,324.14
Vizcaya,2005,1,2005-T1,327.97
Vizcaya,2005,2,2005-T2,332.03
Vizcaya,2005,3,2005-T3,316.8
Vizcaya,2005,4,2005-T4,317.42
Vizcaya,2006,1,2006-T1,363.91
Vizcaya,2006,2,2006-T2,304.5
Vizcaya,2006,3,2006-T3,287.34
Vizcaya,2006,4,2006-T4,290.27
Vizcaya,2007,1,2007-T1,313.13
Vizcaya,2007,2,2007-T2,324.47
Vizcaya,2007,3,2007-T3,321.78
Vizcaya,2007,4,2007-T4,324.9
Vizcaya,2008,1,2008-T1,329.04
Vizcaya,2008,2,2008-T2,347.6
Vizcaya,2008,3,2008-T3,323.23
Vizcaya,2008,4,2008-T4,312.56
Vizcaya,2009,1,2009-T1,313.8
Vizcaya,2009,2,2009-T2,326.3
Vizcaya,2009,3,2009-T3,319.66
Vizcaya,2009,4,2009-T4,394.99
Vizcaya,2010,1,2010-T1,307.42
Vizcaya,2010,2,2010-T2,333.46
Vizcaya,2010,3,2010-T3,326.07
Vizcaya,2010,4,2010-T4,412.58
Vizcaya,2011,1,2011-T1,248.65
Vizcaya,2011,2,2011-T2,445.53
Vizcaya,2011,3,2011-T3,270.91
Vizcaya,2011,4,2011-T4,281.71
Vizcaya,2012,1,2012-T1,264.92
Vizcaya,2012,2,2012-T2,358.92
Vizcaya,2012,3,2012-T3,385.3
Vizcaya,2012,4,2012-T4,490.69
Vizcaya,2013,1,2013-T1,309.54
Vizcaya,2013,2,2013-T2,206.04
Vizcaya,2013,3,2013-T3,315.94
Vizcaya,2013,4,2013-T4,198.69
Vizcaya,2014,1,2014-T1,178.88
Vizcaya,2014,2,2014-T2,262.48
Vizcaya,2014,3,2014-T3,127.54
Vizcaya,2014,4,2014-T4,218.66
Vizcaya,2015,1,2015-T1,320.05
Vizcaya,2015,2,2015-T2,185.12
Vizcaya,2015,3,2015-T3,228.71
Vizcaya,2015,4,2015-T4,207.28
Vizcaya,2016,1,2016-T1,188.22
Vizcaya,2016,2,2016-T2,207.21
Vizcaya,2016,3,2016-T3,192.44
Vizcaya,2016,4,2016-T4,137.56
Vizcaya,2017,1,2017-T1,165.83
Vizcaya,2017,2,2017-T2,188.65
Vizcaya,2017,3,2017-T3,233.81
Vizcaya,2017,4,2017-T4,168.81
Vizcaya,2018,1,2018-T1,207.33
Vizcaya,2018,2,2018-T2,175.62
Vizcaya,2018,3,2018-T3,182.19
Vizcaya,2018,4,2018-T4,235.57
Vizcaya,2019,1,2019-T1,208.82
Vizcaya,2019,2,2019-T2,286.01
Vizcaya,2019,3,2019-T3,241.51
Vizcaya,2019,4,2019-T4,242.95
Vizcaya,2020,1,2020-T1,262.05
Vizcaya,2020,2,2020-T2,249.28
Vizcaya,2020,3,2020-T3,298.93
Vizcaya,2020,4,2020-T4,196.81
Vizcaya,2021,1,2021-T1,183.61
Vizcaya,2021,2,2021-T2,194.52
Vizcaya,2021,3,2021-T3,277.76
Vizcaya,2021,4,2021-T4,264.63
Vizcaya,2022,1,2022-T1,231.08
Vizcaya,2022,2,2022-T2,253.19
Vizcaya,2022,3,2022-T3,211.93
Vizcaya,2022,4,2022-T4,222.12
Vizcaya,2023,1,2023-T1,313.78
Vizcaya,2023,2,2023-T2,272.53
Vizcaya,2023,3,2023-T3,259.18
Vizcaya,2023,4,2023-T4,196.19
Vizcaya,2024,1,2024-T1,302.19
Vizcaya,2024,2,2024-T2,221.22
Vizcaya,2024,3,2024-T3,205.11
Vizcaya,2024,4,2024-T4,276.86
Vizcaya,2025,1,2025-T1,309.43
Vizcaya,2025,2,2025-T2,283.4
Vizcaya,2025,3,2025-T3,261.85
Vizcaya,2025,4,2025-T4,328.16
Vizcaya,2026,1,2026-T1,235.51
Zamora,2004,1,2004-T1,59.82
Zamora,2004,2,2004-T2,58.75
Zamora,2004,3,2004-T3,61.78
Zamora,2004,4,2004-T4,65.22
Zamora,2005,1,2005-T1,77.61
Zamora,2005,2,2005-T2,71.59
Zamora,2005,3,2005-T3,80.71
Zamora,2005,4,2005-T4,72.34
Zamora,2006,1,2006-T1,78.66
Zamora,2006,2,2006-T2,84.03
Zamora,2006,3,2006-T3,84.1
Zamora,2006,4,2006-T4,108.53
Zamora,2007,1,2007-T1,111.33
Zamora,2007,2,2007-T2,166.3
Zamora,2007,3,2007-T3,92.1
Zamora,2007,4,2007-T4,97.55
Zamora,2008,1,2008-T1,97.5
Zamora,2008,2,2008-T2,97.68
Zamora,2008,4,2008-T4,105.57
Zamora,2009,1,2009-T1,95.1
Zamora,2009,2,2009-T2,91.3
Zamora,2009,3,2009-T3,84.68
Zamora,2009,4,2009-T4,61.64
Zamora,2010,1,2010-T1,108.45
Zamora,2010,2,2010-T2,89.95
Zamora,2010,3,2010-T3,49.79
Zamora,2010,4,2010-T4,63.97
Zamora,2011,1,2011-T1,91.63
Zamora,2011,2,2011-T2,78.41
Zamora,2011,3,2011-T3,57.35
Zamora,2011,4,2011-T4,39.99
Zamora,2012,1,2012-T1,34.39
Zamora,2012,2,2012-T2,54.64
Zamora,2012,3,2012-T3,35.39
Zamora,2012,4,2012-T4,67.72
Zamora,2013,1,2013-T1,43.44
Zamora,2013,2,2013-T2,65.81
Zamora,2013,3,2013-T3,49.72
Zamora,2013,4,2013-T4,60.22
Zamora,2014,1,2014-T1,28.15
Zamora,2014,2,2014-T2,81.15
Zamora,2014,3,2014-T3,40.02
Zamora,2014,4,2014-T4,51.05
Zamora,2015,1,2015-T1,38.8
Zamora,2015,2,2015-T2,43.87
Zamora,2015,3,2015-T3,62.31
Zamora,2015,4,2015-T4,22.8
Zamora,2016,1,2016-T1,47.51
Zamora,2016,2,2016-T2,50.35
Zamora,2016,3,2016-T3,32.22
Zamora,2016,4,2016-T4,27.3
Zamora,2017,1,2017-T1,51.06
Zamora,2017,2,2017-T2,32.34
Zamora,2017,3,2017-T3,66.94
Zamora,2017,4,2017-T4,37.04
Zamora,2018,1,2018-T1,51.52
Zamora,2018,2,2018-T2,43.41
Zamora,2018,3,2018-T3,51.63
Zamora,2018,4,2018-T4,47.13
Zamora,2019,1,2019-T1,41.97
Zamora,2019,2,2019-T2,61.1
Zamora,2019,3,2019-T3,49.92
Zamora,2019,4,2019-T4,77.15
Zamora,2020,1,2020-T1,57.45
Zamora,2020,2,2020-T2,79.98
Zamora,2020,3,2020-T3,38.33
Zamora,2020,4,2020-T4,52.02
Zamora,2021,1,2021-T1,40.47
Zamora,2021,2,2021-T2,64.95
Zamora,2021,3,2021-T3,43.53
Zamora,2021,4,2021-T4,53.91
Zamora,2022,1,2022-T1,50.89
Zamora,2022,2,2022-T2,40.06
Zamora,2022,3,2022-T3,63.56
Zamora,2022,4,2022-T4,49.06
Zamora,2023,1,2023-T1,78.27
Zamora,2023,2,2023-T2,61.03
Zamora,2023,3,2023-T3,27.35
Zamora,2023,4,2023-T4,112.4
Zamora,2024,1,2024-T1,77.92
Zamora,2024,2,2024-T2,107.35
Zamora,2024,3,2024-T3,67.41
Zamora,2024,4,2024-T4,48.38
Zamora,2025,1,2025-T1,74.64
Zamora,2025,2,2025-T2,86.07
Zamora,2025,3,2025-T3,96.57
Zamora,2025,4,2025-T4,46.32
Zamora,2026,1,2026-T1,74.31
Zaragoza,2004,1,2004-T1,286.98
Zaragoza,2004,2,2004-T2,252.46
Zaragoza,2004,3,2004-T3,218.13
Zaragoza,2004,4,2004-T4,293.26
Zaragoza,2005,1,2005-T1,277.56
Zaragoza,2005,2,2005-T2,278.03
Zaragoza,2005,3,2005-T3,283.12
Zaragoza,2005,4,2005-T4,296.14
Zaragoza,2006,1,2006-T1,268.7
Zaragoza,2006,2,2006-T2,295.54
Zaragoza,2006,3,2006-T3,303.78
Zaragoza,2006,4,2006-T4,293.36
Zaragoza,2007,1,2007-T1,265.45
Zaragoza,2007,2,2007-T2,301.13
Zaragoza,2007,3,2007-T3,276.57
Zaragoza,2007,4,2007-T4,258.64
Zaragoza,2008,1,2008-T1,276.71
Zaragoza,2008,2,2008-T2,231.38
Zaragoza,2008,3,2008-T3,270.42
Zaragoza,2008,4,2008-T4,265.5
Zaragoza,2009,1,2009-T1,239.8
Zaragoza,2009,2,2009-T2,222.8
Zaragoza,2009,3,2009-T3,269.04
Zaragoza,2009,4,2009-T4,142.39
Zaragoza,2010,1,2010-T1,138.03
Zaragoza,2010,2,2010-T2,203.6
Zaragoza,2010,3,2010-T3,194.18
Zaragoza,2010,4,2010-T4,179.88
Zaragoza,2011,1,2011-T1,194.99
Zaragoza,2011,2,2011-T2,228.44
Zaragoza,2011,3,2011-T3,177.41
Zaragoza,2011,4,2011-T4,165.25
Zaragoza,2012,1,2012-T1,282.94
Zaragoza,2012,2,2012-T2,141.09
Zaragoza,2012,3,2012-T3,238.51
Zaragoza,2012,4,2012-T4,227.11
Zaragoza,2013,1,2013-T1,208.56
Zaragoza,2013,2,2013-T2,213.68
Zaragoza,2013,3,2013-T3,88.47
Zaragoza,2013,4,2013-T4,127.19
Zaragoza,2014,1,2014-T1,93.1
Zaragoza,2014,2,2014-T2,132.51
Zaragoza,2014,3,2014-T3,111.6
Zaragoza,2014,4,2014-T4,80.23
Zaragoza,2015,1,2015-T1,105.64
Zaragoza,2015,2,2015-T2,113.42
Zaragoza,2015,3,2015-T3,140.44
Zaragoza,2015,4,2015-T4,128.55
Zaragoza,2016,1,2016-T1,119.81
Zaragoza,2016,2,2016-T2,124.5
Zaragoza,2016,3,2016-T3,154.17
Zaragoza,2016,4,2016-T4,146.88
Zaragoza,2017,1,2017-T1,112.74
Zaragoza,2017,2,2017-T2,119.93
Zaragoza,2017,3,2017-T3,136.82
Zaragoza,2017,4,2017-T4,119.51
Zaragoza,2018,1,2018-T1,144.57
Zaragoza,2018,2,2018-T2,186.21
Zaragoza,2018,3,2018-T3,94.99
Zaragoza,2018,4,2018-T4,125.66
Zaragoza,2019,1,2019-T1,133.4
Zaragoza,2019,2,2019-T2,102.3
Zaragoza,2019,3,2019-T3,167.95
Zaragoza,2019,4,2019-T4,147.58
Zaragoza,2020,1,2020-T1,126.71
Zaragoza,2020,2,2020-T2,85.48
Zaragoza,2020,3,2020-T3,148.33
Zaragoza,2020,4,2020-T4,105.51
Zaragoza,2021,1,2021-T1,71.36
Zaragoza,2021,2,2021-T2,142.84
Zaragoza,2021,3,2021-T3,104.6
Zaragoza,2021,4,2021-T4,105.19
Zaragoza,2022,1,2022-T1,112.13
Zaragoza,2022,2,2022-T2,145.61
Zaragoza,2022,3,2022-T3,151.54
Zaragoza,2022,4,2022-T4,103.35
Zaragoza,2023,1,2023-T1,125.25
Zaragoza,2023,2,2023-T2,104.8
Zaragoza,2023,3,2023-T3,88.33
Zaragoza,2023,4,2023-T4,182.84
Zaragoza,2024,1,2024-T1,109.75
Zaragoza,2024,2,2024-T2,141.54
Zaragoza,2024,3,2024-T3,108.39
Zaragoza,2024,4,2024-T4,23.79
Zaragoza,2025,1,2025-T1,116.56
Zaragoza,2025,2,2025-T2,141.91
Zaragoza,2025,3,2025-T3,135.21
Zaragoza,2025,4,2025-T4,114.36
Zaragoza,2026,1,2026-T1,145.63
Álava,2004,1,2004-T1,345.28
Álava,2004,2,2004-T2,363.97
Álava,2004,3,2004-T3,357.93
Álava,2004,4,2004-T4,420.16
Álava,2005,1,2005-T1,314.88
Álava,2005,2,2005-T2,401.54
Álava,2005,3,2005-T3,444.71
Álava,2005,4,2005-T4,440.72
Álava,2006,1,2006-T1,423.72
Álava,2006,2,2006-T2,468.72
Álava,2006,3,2006-T3,487.43
Álava,2006,4,2006-T4,487.79
Álava,2007,1,2007-T1,407.31
Álava,2007,2,2007-T2,473.23
Álava,2007,3,2007-T3,503.12
Álava,2007,4,2007-T4,615.34
Álava,2008,1,2008-T1,467.36
Álava,2008,2,2008-T2,436.8
Álava,2008,4,2008-T4,487.3
Álava,2009,1,2009-T1,461.7
Álava,2009,2,2009-T2,430.1
Álava,2009,3,2009-T3,617.78
Álava,2009,4,2009-T4,345.16
Álava,2010,1,2010-T1,205.14
Álava,2010,2,2010-T2,390.71
Álava,2010,3,2010-T3,325.78
Álava,2010,4,2010-T4,271.13
Álava,2011,1,2011-T1,432.53
Álava,2011,2,2011-T2,217.82
Álava,2011,3,2011-T3,106.19
Álava,2011,4,2011-T4,248.82
Álava,2012,1,2012-T1,365.78
Álava,2012,2,2012-T2,165.53
Álava,2012,3,2012-T3,178.27
Álava,2012,4,2012-T4,229.09
Álava,2013,2,2013-T2,184.66
Álava,2013,3,2013-T3,123.91
Álava,2013,4,2013-T4,185.46
Álava,2014,1,2014-T1,297.88
Álava,2014,2,2014-T2,279.24
Álava,2014,3,2014-T3,266.7
Álava,2014,4,2014-T4,293.0
Álava,2015,1,2015-T1,228.55
Álava,2015,2,2015-T2,234.53
Álava,2015,3,2015-T3,189.99
Álava,2015,4,2015-T4,182.19
Álava,2016,1,2016-T1,177.5
Álava,2016,2,2016-T2,240.41
Álava,2016,3,2016-T3,130.18
Álava,2016,4,2016-T4,206.42
Álava,2017,1,2017-T1,197.5
Álava,2017,2,2017-T2,170.61
Álava,2017,3,2017-T3,155.61
Álava,2017,4,2017-T4,199.28
Álava,2018,1,2018-T1,182.22
Álava,2018,2,2018-T2,141.71
Álava,2018,3,2018-T3,183.35
Álava,2018,4,2018-T4,208.74
Álava,2019,1,2019-T1,130.7
Álava,2019,2,2019-T2,225.87
Álava,2019,3,2019-T3,103.8
Álava,2019,4,2019-T4,212.92
Álava,2020,1,2020-T1,126.94
Álava,2020,2,2020-T2,100.67
Álava,2020,3,2020-T3,107.05
Álava,2020,4,2020-T4,139.81
Álava,2021,1,2021-T1,164.37
Álava,2021,2,2021-T2,174.02
Álava,2021,3,2021-T3,171.81
Álava,2021,4,2021-T4,269.2
Álava,2022,1,2022-T1,201.06
Álava,2022,2,2022-T2,198.56
Álava,2022,3,2022-T3,309.19
Álava,2022,4,2022-T4,234.63
Álava,2023,1,2023-T1,142.93
Álava,2023,2,2023-T2,184.39
Álava,2023,3,2023-T3,114.22
Álava,2023,4,2023-T4,215.09
Álava,2024,1,2024-T1,205.07
Álava,2024,2,2024-T2,158.6
Álava,2024,3,2024-T3,278.97
Álava,2024,4,2024-T4,262.07
Álava,2025,1,2025-T1,101.04
Álava,2025,2,2025-T2,218.43
Álava,2025,3,2025-T3,267.88
Álava,2025,4,2025-T4,169.32
Álava,2026,1,2026-T1,150.2
